,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-16,2024-10-31,--,$-0.20
1,2024-09-16,2024-07-31,--,$-0.24
2,2024-07-29,2024-04-30,--,$-0.22
3,2024-03-18,2024-01-31,--,$-0.18
4,2023-12-15,2023-10-31,--,$-0.03
5,2023-09-14,2023-07-31,--,$-0.31
6,2023-07-31,2023-04-30,--,$-0.21
7,2023-03-17,2023-01-31,--,$-0.27
8,2022-12-15,2022-10-31,--,$-0.23
9,2022-09-14,2022-07-31,--,$-0.23
10,2022-08-15,2022-04-30,--,$-0.20
11,2022-03-17,2022-01-31,--,$-0.61
12,2021-12-14,2021-10-31,--,$-0.61
13,2021-09-13,2021-07-31,--,$-0.50
14,2021-07-29,2021-04-30,--,$-0.02
15,2021-03-17,2021-01-31,--,$-0.67
16,2020-12-14,2020-10-31,--,$-2.93
17,2020-09-11,2020-07-31,--,$-0.33
18,2020-03-12,2020-01-31,--,$-0.40
19,2019-09-16,2019-07-31,--,$-1.70
20,2019-07-26,2019-04-30,--,$-0.70
21,2019-03-18,2019-01-31,--,$-1.10
22,2018-12-14,2018-10-31,--,$-1.70
23,2018-09-20,2018-07-31,$-0.70,$-0.80
24,2017-09-14,2017-07-31,--,$-3.50
25,2017-03-17,2017-01-31,--,$-5.20
26,2016-12-15,2016-10-31,--,$-2.80
27,2016-09-15,2016-07-31,--,$-13.60
28,2016-08-02,2016-04-30,--,$-16.80
29,2016-03-15,2016-01-31,--,$-14.40
30,2015-12-15,2015-10-31,--,$-7.20
31,2015-09-15,2015-07-31,--,$-7.20
32,2015-08-10,2015-04-30,--,$-38.40
33,2015-03-23,2015-01-31,--,$-108.01
