Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,41.96400,20.12400,21.84000,20.03000,20.29500,1.54500,,1.54500,0.59900,0.94600,0.94600,,0.94600,73.36610,87.08640,0.01000,0.01000,0.10580,0.68320,5.51000,3.37380,0.00950,0.28140,0.30260,0.03210,0.25150,4.57780,0.6394,0.6427
2024-06-30,40.93900,20.54600,20.39300,32.16800,32.44400,-12.05100,,-12.05100,-0.61600,-11.43500,-11.43500,,-11.58500,24.47700,24.47700,-0.47000,-0.47000,0.10900,0.74540,-69.68720,-66.99240,0.00590,-3.51330,-3.92680,-0.38990,-3.12910,4.42990,-0.1119,-0.1176
2024-03-31,50.35600,22.18200,28.17400,31.18700,31.47400,-3.30000,,-3.30000,-0.40700,-2.89300,-2.89300,,-2.89300,19.17830,19.17830,-0.15000,-0.15000,0.36690,2.12730,-11.31140,-9.91640,0.00950,-1.59920,-1.95400,-0.09400,-1.01240,9.23740,-0.39200,-0.39480
2023-12-31,47.26700,21.39700,25.87000,33.05600,33.35300,-7.48300,,-7.48300,-1.72400,-5.75900,-5.75900,,-5.75900,18.93950,18.93950,-0.31000,-0.31000,0.36050,1.69290,-32.39390,-24.93070,0.00740,-3.09640,-3.75200,-0.18470,-1.98010,9.68790,1.0856,1.0732
2023-09-30,49.90000,20.29300,29.60700,48.53700,75.67100,-46.06400,,-46.06400,-4.69300,-41.37100,-41.37100,,-41.37100,19.01490,19.01490,-2.18000,-2.18000,0.36450,1.39400,-248.22980,-222.94010,0.00570,-22.62730,-27.91980,-1.26800,-14.37950,9.52670,0.0388,0.035
2023-06-30,52.19600,18.57000,33.62600,43.73000,44.06500,-10.43900,,-10.43900,-1.82600,-8.61300,-8.61300,,-8.61300,18.85060,18.85060,-0.45000,-0.45000,0.31200,1.40090,-44.20870,-36.47570,0.00730,-3.72420,-5.05830,-0.26790,-2.56220,12.21460,0.662,0.7096
2023-03-31,48.17300,15.69400,32.47900,26.98200,27.33700,5.14200,,5.14200,1.17200,3.97000,3.97000,,3.97000,18.85650,18.86000,0.21000,0.21000,0.13920,1.13080,15.12840,11.68030,0.01020,1.60900,2.12730,0.11940,1.38500,13.02580,0.53970,0.51130
2022-12-31,42.30100,8.32900,33.97200,38.98100,39.34600,-5.37400,,-5.37400,-1.09700,-4.27700,-4.27700,,-4.27700,18.81150,18.82460,-0.26000,-0.26000,0.13840,1.41350,-24.23010,-19.28400,0.00710,-1.71910,-2.29460,-0.13660,-1.48110,13.12890,-1.5366,-1.5321
2022-09-30,41.11400,4.46900,36.64500,32.73100,33.10800,3.53700,,3.53700,0.80100,2.73600,2.73600,,2.73600,18.84930,18.86010,0.15000,0.15000,0.13770,0.75880,10.80170,8.35550,0.01140,1.09220,1.46470,0.09500,0.94180,13.22190,0.6623,0.6597
2022-06-30,36.43300,2.15300,34.28000,32.43400,32.82000,1.46000,,1.46000,0.34200,1.11800,1.11800,,1.11800,18.76650,18.77820,0.06000,0.06000,0.13260,0.66890,5.45060,4.17380,0.00960,0.42730,0.56400,0.03990,0.37060,13.94630,0.8037,0.9006
2022-03-31,49.89600,2.13400,47.76200,24.74200,25.13900,22.62300,-0.05000,22.57300,5.15300,17.42000,17.42000,0.33700,17.75600,18.77230,18.78930,0.95000,0.95000,0.16540,0.23440,49.87190,39.22940,0.01660,6.25530,8.04580,0.63940,5.22080,14.83580,5.06040,5.05490
2021-12-31,45.34600,2.52600,42.82000,24.56000,24.97200,17.84800,-0.17100,17.56000,4.73300,12.82700,12.82700,-0.03200,12.79300,17.84070,17.85060,0.77000,0.77000,0.17280,0.24540,41.12130,29.95810,0.01600,4.62840,5.66940,0.48130,3.82870,14.76190,2.5983,2.59
2021-09-30,37.04900,2.63000,34.41900,23.45200,23.90300,10.51600,-1.44100,9.07500,2.21400,6.86100,6.86100,-0.05500,6.81000,18.77600,18.79870,0.36000,0.36000,0.21610,0.73960,26.36630,19.78560,0.01280,2.54370,3.12120,0.25420,1.99400,14.36520,0.3214,0.3172
2021-06-30,70.02400,3.35000,66.67400,28.57200,29.02900,37.64500,-1.23700,36.40800,7.71500,28.69300,28.69300,-0.05100,28.64600,18.62470,18.64600,1.54000,1.54000,,,54.60600,42.96430,,,,,,,-1.9595,-1.9977
2021-03-31,38.11500,2.55900,35.55600,20.86500,21.21600,14.34000,-9.01900,5.32100,1.07800,4.24300,4.24300,-0.00600,4.22800,15.13750,15.15400,0.28000,0.28000,,,14.96510,11.89110,,,,,,,2.35690,2.37010
2020-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,13.6809,13.9276
2020-09-30,32.05700,2.61500,29.44200,21.18000,21.41200,8.03000,-1.26400,6.76600,1.70700,5.05900,5.05900,,5.06300,8.57790,8.57790,0.59000,0.59000,,,26.59380,19.90020,,,,,,,-13.6809,-13.9276
