,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.06,$-0.09
1,2024-08-08,2024-06-30,$0.39,$0.15
2,2024-05-09,2024-03-31,$0.35,$0.56
3,2024-02-27,2023-12-31,$0.28,$0.36
4,2023-11-02,2023-09-30,$0.53,$0.52
5,2023-08-03,2023-06-30,$0.57,$0.60
6,2023-05-04,2023-03-31,$0.18,$0.44
7,2023-02-23,2022-12-31,$-0.26,$-0.10
8,2022-11-03,2022-09-30,$0.25,$-0.09
9,2022-08-04,2022-06-30,$1.33,$1.29
10,2022-05-04,2022-03-31,$0.81,$0.92
11,2022-02-24,2021-12-31,$0.60,$0.80
12,2021-11-04,2021-09-30,$0.66,$1.04
13,2021-08-05,2021-06-30,$0.62,$0.96
14,2021-05-06,2021-03-31,$0.36,$0.43
15,2021-02-25,2020-12-31,$-0.20,$0.01
16,2020-10-29,2020-09-30,$-0.24,$-0.38
17,2020-08-06,2020-06-30,$-0.80,$-0.31
18,2020-05-07,2020-03-31,$-0.23,$-0.25
19,2020-02-20,2019-12-31,$-0.52,$-0.61
20,2019-11-06,2019-09-30,$-0.45,$-0.10
21,2019-08-01,2019-06-30,$-0.33,$0.12
22,2019-05-02,2019-03-31,$0.07,$0.09
23,2019-02-20,2018-12-31,$-0.06,$-0.12
24,2018-10-25,2018-09-30,$-0.06,$0.03
25,2018-07-26,2018-06-30,$0.32,$0.21
26,2018-04-26,2018-03-31,$0.07,$-0.04
27,2018-01-25,2017-12-31,$-0.34,$-0.77
28,2017-10-26,2017-09-30,$-0.08,$-0.13
29,2017-07-31,2017-06-30,$0.02,$0.03
30,2017-04-27,2017-03-31,$-0.09,$-0.12
31,2017-02-16,2016-12-31,$-0.46,$-1.52
32,2016-10-27,2016-09-30,$-0.37,$-0.38
33,2016-07-27,2016-06-30,$-0.24,$-0.24
34,2016-04-28,2016-03-31,$-0.37,$-0.31
35,2016-01-28,2015-12-31,$-0.69,$-0.58
36,2015-10-29,2015-09-30,$-0.79,$-0.69
37,2015-07-30,2015-06-30,$-0.39,$-0.54
38,2015-04-30,2015-03-31,$0.04,$0.15
39,2015-01-29,2014-12-31,$0.40,$0.37
