Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,139.49400,21.02100,118.47300,170.10900,80.35100,250.46000,-131.98700,-1.22600,-133.21300,0.30300,-133.51600,-133.51600,-133.51600,-126.34500,-131.98700,95.49400,95.49400,-1.40000,-1.40000,2.80560,84.93050,-94.61840,-94.61840,-95.49730,-95.71450,0.09070,0.48510,1.49510,60.19680,-38.49650,-97.11740,-8.67910,-38.49640,3.75740,-0.413,-0.4243
2024-06-30,147.02600,21.28000,125.74600,161.50300,80.60400,242.10700,-116.36100,-14.37900,-130.74000,0.85800,-131.59800,-131.59800,-131.59800,-110.44600,-116.36100,86.58100,86.58100,-1.52000,-1.52000,3.53520,85.52640,-79.14310,-79.14310,-88.92310,-89.50660,0.09080,0.53020,1.38730,64.87550,-30.43310,-59.34010,-8.13120,-30.43310,4.69330,-0.8289,-0.8511
2024-03-31,108.83300,17.53300,91.30000,178.48700,78.16000,256.64700,-165.34700,-4.88200,-170.22900,0.45500,-170.68400,-170.68400,-170.68400,-160.25800,-165.34700,84.28600,84.28600,-2.03000,-2.03000,2.42680,83.89000,-151.92720,-151.92720,-156.41300,-156.83110,0.08330,0.48830,1.08560,82.90470,-121.68760,246.69930,-13.05840,-121.68770,1.68800,-2.26290,-2.30100
2023-12-31,127.39200,12.05100,115.34100,160.55700,76.83300,237.39000,-122.04900,-4.84300,-126.89200,-3.70200,-123.19000,-123.19000,-123.19000,-117.77900,-122.04900,73.54400,73.54400,-1.44000,-1.44000,2.61090,90.54020,-95.80590,-95.80590,-99.60750,-96.70150,0.08540,0.35480,1.73580,51.84860,-44.72900,-190.29320,-8.26220,-44.72900,3.34580,-1.0015,-1.008
2023-09-30,98.05200,10.98700,87.06500,157.24500,74.91700,232.16200,-145.09700,-13.90200,-158.99900,0.65000,-159.64900,-159.64900,-159.64900,-140.58700,-145.09700,71.66400,71.66400,-2.23000,-2.23000,2.35920,88.79470,-147.97960,-147.97960,-162.15780,-162.82070,0.07920,0.34550,1.23700,72.75390,-503.40210,93.91450,-12.89430,-503.40220,0.43950,-1.6036,-1.6493
2023-06-30,108.30900,9.91400,98.39500,164.94900,81.40300,246.35200,-147.95700,-11.13900,-159.09600,0.73200,-159.82800,-159.82800,-159.82800,-145.81500,-147.95700,70.89800,70.89800,-2.25000,-2.25000,2.87310,90.84660,-136.60640,-136.60640,-146.89080,-147.56670,0.08260,0.35090,1.53580,58.60150,-123.86890,217.11930,-12.18840,-123.86890,1.80550,-1.6218,-1.8157
2023-03-31,100.49600,12.25700,88.23900,165.69800,76.64600,242.34400,-154.10500,-9.37200,-163.47700,0.49500,-163.97200,-163.97200,-163.97200,-151.86300,-154.10500,70.36800,70.36800,-2.33000,-2.33000,3.51240,87.80350,-153.34440,-153.34440,-162.67020,-163.16270,0.07260,0.46050,2.33760,38.50090,-74.37000,-970.01420,-11.85280,-74.37010,3.12030,-2.22920,-2.58500
2022-12-31,103.34800,5.31900,98.02900,170.80800,72.84900,243.65710,-145.62810,-7.65600,-153.28400,-1.45100,-151.83300,-151.83300,-151.83300,-142.32100,-145.62810,69.91400,69.91400,-2.17000,-2.17000,3.38390,94.85330,-140.91040,-140.91040,-148.31830,-146.91430,0.06690,0.19870,2.55530,35.22130,-43.07390,-102.60160,-9.82460,-43.07390,5.02150,-1.3005,-1.6887
2022-09-30,90.70300,8.63100,82.07200,237.29700,69.84100,307.13800,-225.06600,-13.75300,-238.81900,6.28700,-245.10600,-245.10600,-245.10600,-219.40300,-225.06600,70.05400,70.05400,-3.50000,-3.50000,4.45400,90.48430,-248.13510,-248.13510,-263.29780,-270.22920,0.05600,0.39500,2.91050,30.92250,-52.28050,-92.13750,-15.14430,-52.28050,6.68990,-1.3559,-1.7261
2022-06-30,89.34300,8.27000,81.07300,154.52900,68.13700,222.66600,-141.59300,-16.26700,-157.86000,0.30200,-158.16200,-158.16200,-158.16200,-135.62600,-141.59300,69.92500,69.92500,-2.26000,-2.26000,3.07540,90.74350,-158.48250,-158.48250,-176.68980,-177.02790,0.06770,0.39230,2.40120,37.48060,-23.32520,-33.33440,-11.97630,-23.32520,9.68540,-1.095,-1.5345
2022-03-31,79.93500,6.10000,73.83500,143.15500,67.31200,210.46700,-136.63200,-15.13000,-151.76200,0.55800,-152.32000,-152.32000,-152.32000,-130.65000,-136.63200,69.51700,69.51700,-2.19000,-2.19000,4.23080,92.36880,-170.92890,-170.92890,-189.85680,-190.55480,0.05780,0.34250,2.81770,31.94110,-19.12550,-25.72860,-11.00560,-19.12550,11.41060,-1.69050,-2.15350
2021-12-31,83.38900,3.50900,79.88000,123.01300,59.43100,182.44400,-102.56400,-19.87400,-122.43800,0.02000,-122.45800,-122.45800,-122.45800,-96.92300,-102.56400,67.79600,67.79600,-1.78000,-1.78000,4.72300,95.79210,-122.99460,-122.99460,-146.82750,-146.85150,0.05480,0.21620,2.93290,30.68610,-13.27370,-16.38530,-8.04380,-13.27370,13.30390,-0.8065,-1.0441
2021-09-30,81.64700,4.17500,77.47200,113.41700,53.88300,167.30000,-89.82800,17.01200,-72.81600,0.18200,-72.99800,-72.99800,-72.99800,-84.62300,-89.82800,67.87500,67.87500,-1.08000,-1.08000,6.23020,94.88650,-110.02000,-110.02000,-89.18390,-89.40680,0.05500,0.27480,3.21660,27.97980,-7.81840,-9.62530,-4.91630,-7.81840,13.73820,-0.8657,-1.1665
