Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6493.16700,5480.59700,1012.57000,483.87800,12.89100,581.40900,431.16110,-49.71900,381.44200,82.42100,299.02100,299.02100,,293.18500,631.56210,431.16110,147.39400,150.55600,1.99000,1.95000,1.23300,0.36820,0.66130,15.59440,6.64020,6.64020,5.87450,4.51530,0.34420,19.86790,1.26080,71.38160,4.21810,-187.08280,1.58490,2.66490,48.02800,4.8931,3.49
2024-06-30,5594.38700,4783.05600,811.33110,432.35600,7.46900,504.10100,307.23050,-40.14700,267.08300,75.19900,191.88400,191.88400,,188.15900,470.09550,307.23050,146.58000,149.78800,1.28000,1.26000,1.29560,0.31120,0.53530,14.50260,5.49180,5.49180,4.77410,3.36340,0.35120,20.34460,1.26260,71.28000,2.91570,21.80460,1.20460,2.00830,44.93920,2.6078,1.3546
2024-03-31,5031.81900,4408.32500,623.49370,402.34000,11.71100,468.14000,155.35350,-8.16700,147.18700,21.09600,126.09100,126.09100,,118.36000,321.75950,155.35350,145.93600,149.35000,0.81000,0.79000,1.36270,0.33270,0.58440,12.39100,3.08740,3.08740,2.92510,2.35220,0.32370,19.65010,1.22880,73.24240,1.98030,18.67600,0.81130,1.32150,43.49700,1.59330,1.21350
2023-12-31,5783.94700,4991.47900,792.46880,399.87600,5.14700,469.95400,322.51460,-33.10500,289.40900,75.79900,213.61000,213.61000,,210.90810,482.77970,322.51460,145.22200,148.82300,1.45000,1.41000,1.47260,0.36830,0.66820,13.70120,5.57600,5.57600,5.00370,3.64640,0.35620,28.41590,1.31130,68.63390,3.39960,24.41150,1.31560,2.14750,43.18190,6.7423,6.4736
2023-09-30,5620.82200,4773.49800,847.32370,386.53800,10.90400,446.99500,400.32860,-49.28200,351.04700,77.52200,273.52500,273.52500,,272.83600,553.17760,400.32860,145.45500,148.79200,1.88000,1.83000,1.60660,0.39640,0.66410,15.07470,7.12220,7.12220,6.24550,4.85400,0.37010,29.12820,1.29740,69.37150,4.56190,37.30190,1.80090,2.75360,41.27440,2.7325,1.7931
2023-06-30,5048.61000,4324.51100,724.09860,384.17100,9.37000,444.82600,279.27290,-43.32200,235.95100,69.36700,166.58400,166.58400,,165.89900,429.17390,279.27290,145.42200,148.77300,1.14000,1.12000,1.67980,0.42400,0.74320,14.34250,5.53170,5.53170,4.67360,3.28600,0.34250,27.63180,1.23890,72.64740,2.90770,39.70880,1.13010,1.67500,39.45690,0.8562,0.0767
2023-03-31,4428.82600,3855.63100,573.19510,384.55200,9.62000,447.33500,125.86040,-32.31100,93.54900,-3.42100,96.97000,96.97000,,95.04600,276.64540,125.86040,144.46700,148.66100,0.66000,0.64000,1.62530,0.42520,0.74690,12.94240,2.84180,2.84180,2.11230,2.14610,0.31550,24.22430,1.21520,74.06390,1.75610,64.95750,0.69070,1.00940,38.04050,0.25840,-0.20960
2022-12-31,4416.61800,3749.05400,667.56350,341.13010,-3.90900,408.16900,259.39500,-13.71100,245.68400,71.54500,174.13900,174.13900,,162.57200,394.75200,259.39480,143.48800,147.99200,1.13000,1.10000,1.62530,0.40620,0.69090,15.11480,5.87320,5.87320,5.56270,3.68090,0.32800,36.30520,1.20200,74.87790,3.22550,49.26940,1.29330,1.91550,37.77220,3.9325,3.7613
2022-09-30,4459.75700,3770.92700,688.82980,347.44900,12.55700,402.03900,286.79100,-57.58500,229.20600,72.89000,156.31600,156.31600,,155.95600,427.44500,286.79100,143.35300,147.67800,1.09000,1.06000,1.59820,0.42770,0.75340,15.44550,6.43060,6.43060,5.13940,3.49700,0.33540,38.43140,1.22580,73.42380,3.00520,150.85130,1.17560,1.72000,36.38400,2.33,1.4356
2022-06-30,4232.00300,3607.41300,624.58980,323.24500,14.95600,416.23400,208.35600,-70.94400,137.41200,41.25200,96.16000,96.16000,,88.02000,388.80200,208.35600,143.85100,148.21100,0.61000,0.59000,1.55950,0.42960,0.75850,14.75870,4.92330,4.92330,3.24700,2.07990,0.32430,37.45780,1.20280,74.82790,1.87090,-415.20460,0.73690,1.06710,35.92240,0.8006,0.0928
