Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,65.93300,18.14200,47.79100,7.17600,0.24000,16.72800,31.06300,-5.01900,26.04400,26.04400,26.04400,24.60200,31.06300,31.06300,76.33700,78.78700,0.32000,0.31000,,0.53510,1.15100,72.48420,47.11300,47.11300,39.50070,37.31360,0.07340,,,,,6.46890,2.90020,3.00730,,0.47090,0.47090
2021-12-31,68.84500,19.01400,49.83100,8.36900,-0.30300,18.76000,31.07100,10.07000,41.14100,41.14100,41.14100,39.69800,31.07100,31.07100,81.12200,84.85700,0.48000,0.46000,1.92910,0.49310,1.07750,72.38150,45.13190,45.13180,59.75890,57.66290,0.08180,3.12270,18.19370,4.94680,10.46400,10.46330,4.88640,5.30360,4.64370,0.3672,0.5409
2021-09-30,57.28400,19.50900,37.77500,7.49300,1.26000,16.49600,21.27900,-6.54600,14.73300,14.73300,14.73300,13.29100,21.27900,21.27900,78.68700,83.33000,0.17000,0.16000,,0.51110,1.04530,65.94340,37.14650,37.14650,25.71920,23.20190,0.06520,,,,,3.54240,1.67650,1.73200,,0.3692,0.379
2021-06-30,47.02300,21.47100,25.55200,7.61600,-0.10000,17.80800,7.74400,-4.92900,2.81500,2.81500,2.81500,1.37300,7.74400,7.74400,82.02000,85.57700,0.02000,0.02000,,0.52610,1.11010,54.33940,16.46850,16.46850,5.98640,2.91980,0.05230,,,,,0.67710,0.31290,0.32090,,0.2439,0.2341
2021-03-31,41.05100,20.33200,20.71900,7.14600,-0.10000,17.29500,3.42400,-4.71900,-1.29500,-1.29500,-1.29500,-2.73700,3.42400,3.42400,83.57200,83.57200,-0.03000,-0.03000,,0.49960,0.99840,50.47140,8.34080,8.34080,-3.15460,-6.66730,0.04870,,,,,-0.31420,-0.15370,-0.15720,,0.07680,0.07680
2020-12-31,42.65700,25.42600,17.23100,7.53600,-0.42600,18.27000,-1.03900,-6.39000,-7.42900,-7.42900,-7.42900,-8.87200,-1.03900,-1.03900,86.14400,86.14400,-0.10000,-0.10000,1.69930,0.47070,0.98070,40.39430,-2.43570,-2.43570,-17.41560,-20.79850,0.04890,5.39030,6.63300,13.56850,-1.73350,-1.73340,-0.85150,-0.91750,4.80060,0.0682,0.1783
2020-09-30,42.34100,24.26200,18.07900,9.96000,-7.11000,26.46900,-8.39000,-4.76100,-13.15100,-13.15100,-13.15100,-14.59300,-8.39000,-8.39000,85.74560,85.74560,-0.17000,-0.17000,,0.49680,0.98720,42.69860,-19.81530,-19.81530,-31.05970,-34.46540,0.04770,,,,,-3.01300,-1.48040,-1.51620,,-0.0053,-0.0053
2020-06-30,40.97500,24.63300,16.34200,7.23600,-2.65500,21.62800,-5.28600,-5.50800,-10.79400,-10.79400,-10.79400,-12.23600,-5.28600,-5.28600,85.55200,85.55200,-0.14000,-0.14000,,0.50400,1.01620,39.88290,-12.90060,-12.90060,-26.34290,-29.86210,0.04430,,,,,-2.41450,-1.16670,-1.19760,,0.0529,0.0529
2020-03-31,43.76000,25.05100,18.70900,10.06300,-93.97400,115.58400,-96.87500,-5.94800,-102.82300,-102.82300,-102.82300,-104.26500,-96.87500,-96.87500,86.47400,86.47400,-1.21000,-1.21000,,0.50420,1.01690,42.75370,-221.37800,-221.37800,-234.97030,-238.26550,0.04630,,,,,-22.46520,-10.88960,-11.13840,,0.08430,0.08430
2019-12-31,51.50800,27.85600,23.65200,8.40700,-3.33600,23.80600,-0.15400,-13.82800,-13.98200,-13.98200,-13.98200,-15.42500,-0.15400,-0.15400,95.19100,95.19100,-0.16400,-0.16400,2.09270,0.43270,0.83320,45.91910,-0.29890,-0.29890,-27.14530,-29.94680,0.04810,5.04090,6.53240,13.77750,-2.45280,-2.45270,-1.30520,-1.39150,6.25120,0.0522,0.4556
2019-09-30,53.53400,25.29600,28.23800,7.67400,-0.22700,20.01400,8.22400,-6.45400,1.77000,1.77000,1.77000,0.32800,8.22400,8.22400,93.35900,94.27400,0.00400,0.00400,,0.44570,0.80400,52.74780,15.36220,15.36220,3.30630,0.61270,0.04810,,,,,0.29310,0.15920,0.16250,,0.1316,0.1316
2019-06-30,55.38500,25.85800,29.52700,6.62800,-4.88000,23.78700,5.74000,-7.03900,-1.29900,-1.29900,-1.29900,-2.74100,5.74000,5.74000,96.87100,96.87100,-0.03000,-0.03000,,0.44820,0.81230,53.31230,10.36380,10.36380,-2.34540,-4.94900,0.04900,,,,,-0.21320,-0.11490,-0.11760,,0.1602,0.1602
2019-03-31,60.30100,25.13200,35.16900,8.04700,-4.69000,25.18600,9.98300,-7.00700,2.97600,2.97600,2.97600,1.53400,9.98300,9.98300,100.65400,100.68600,0.02000,0.02000,,0.44910,0.81520,58.32240,16.55530,16.55530,4.93520,2.54390,0.05220,,,,,0.47920,0.25750,0.26400,,0.18000,0.18000
2018-12-31,62.87400,27.95700,34.91700,9.59000,-1.20200,23.79400,11.12300,-8.21400,2.90900,2.90900,2.90900,1.46600,11.12300,11.12300,103.73700,104.71600,0.00510,0.00510,1.13440,0.40880,0.84520,55.53490,17.69090,17.69090,4.62670,2.33160,0.05290,4.79130,21.32770,4.21990,0.46350,0.46340,0.24490,0.27400,6.04920,0.2694,0.3816
2018-09-30,61.50500,24.62700,36.87800,7.40500,0.11800,20.46400,16.41400,-1.64700,14.76700,14.76700,14.76700,13.32500,16.41400,16.41400,103.96000,105.23500,0.13000,0.13000,,0.48620,0.94610,59.95940,26.68730,26.68730,24.00940,21.66490,0.04850,,3237.10500,0.02780,,2.30900,1.16560,1.18640,,0.2266,0.2266
2018-06-30,53.44500,25.32400,28.12100,7.32800,0.50200,19.87600,8.24500,-6.28900,1.95600,1.95600,1.95600,0.51400,8.24500,8.24500,103.96000,103.96000,0.00490,0.00490,,0.47810,0.91590,52.61670,15.42710,15.42710,3.65980,0.96170,0.04380,,1.57410,57.17600,,0.31320,0.16050,0.16350,,0.1722,0.1722
2018-03-31,48.36500,25.00700,23.35800,7.58900,-0.32400,20.89000,2.46800,-5.52000,-3.05200,-3.05200,-3.05200,-4.49400,2.46800,2.46800,103.12400,103.12400,-0.04000,-0.04000,,0.48560,0.94390,48.29530,5.10290,5.10290,-6.31040,-9.29180,0.03940,,,,,-0.49060,-0.24830,-0.25240,,0.09510,0.09510
2017-12-31,48.93700,27.04000,21.89700,8.70100,-433.83600,464.45790,-442.56090,5.62900,-436.93190,-436.93190,-436.93190,-438.37400,-442.56090,-442.56090,95.73100,95.73100,-4.56000,-4.56000,1.72500,0.46390,0.96260,44.74530,-904.34810,-904.34820,-892.84560,-895.79250,0.03930,4.68630,0.55870,161.09960,-69.93910,-69.93620,-35.04650,-37.49270,5.88670,0.1354,-1.1584
2017-09-30,43.92000,25.17500,18.74500,6.21700,-8.48900,37.06900,-18.32400,-6.16900,-24.49300,-24.49300,-24.49300,-25.93600,-18.32400,-18.32400,102.28000,102.28000,-0.25000,-0.25000,,0.36960,0.58620,42.67990,-41.72130,-41.72130,-55.76730,-59.05280,0.02580,,,,,-2.30810,-1.43890,-1.45510,,0.079,0.079
2017-06-30,37.75200,24.38300,13.36900,7.09100,-0.17600,28.91300,-15.54400,-8.27500,-23.81900,-23.81900,-23.81900,-25.26100,-15.54400,-15.54400,96.69200,96.69200,-0.26000,-0.26000,,0.36860,0.58380,35.41270,-41.17400,-41.17400,-63.09340,-66.91300,0.02170,,0.45700,196.95720,,-2.19470,-1.36950,-1.38570,,0.0375,0.0375
2017-03-31,31.28800,22.37700,8.91100,6.20600,-0.06900,27.34800,-18.43700,-8.03300,-26.47000,-26.47000,-26.47000,-27.91200,-18.43700,-18.43700,81.25370,81.25370,-0.34000,-0.34000,,0.38510,0.62620,28.48060,-58.92680,-58.92680,-84.60110,-89.20990,0.01850,,,,,-2.56820,-1.56510,-1.57930,,-0.00730,-0.00730
2016-12-31,28.01900,22.24900,5.77000,7.17600,5.77500,22.03900,-16.26900,-6.98600,-23.25500,-23.25500,-23.25500,-24.69800,-16.26900,-16.26900,80.44150,80.44150,-0.30000,-0.30000,1.47420,0.33540,0.56610,20.59320,-58.06420,-58.06420,-82.99730,-88.14730,0.01680,3.79680,4.66590,19.28870,-2.20100,-2.20100,-1.39360,-1.46290,12.47510,-0.03,-0.6656
2016-09-30,27.12200,23.34000,3.78200,6.33500,0.05300,26.90800,-23.12600,-55.18600,-78.31200,-78.31200,-78.31200,-79.75400,-23.12600,-23.12600,80.53400,80.53400,-0.99000,-0.99000,,0.36070,0.56420,13.94440,-85.26660,-85.26660,-288.73970,-294.05650,0.01590,,,,,-7.25590,-4.60180,-4.63860,,-0.0618,-0.0618
2016-06-30,28.32600,25.49500,2.83100,6.82500,0.08600,27.04800,-24.21700,-7.06700,-31.28400,-31.28400,-31.28400,-32.72600,-24.21700,-24.21700,80.53400,80.53400,-0.41000,-0.41000,,0.34840,0.53470,9.99430,-85.49390,-85.49390,-110.44270,-115.53340,0.01580,,,,,-2.70390,-1.74700,-1.76180,,-0.0513,-0.0513
2016-03-31,30.79200,28.69700,2.09500,6.63800,-0.16100,26.80400,-24.70900,-6.67700,-31.38600,-31.38600,-31.38600,-32.82800,-24.70900,-24.70900,80.04100,80.04100,-0.41000,-0.41000,,0.34150,0.51870,6.80370,-80.24490,-80.24490,-101.92910,-106.61210,0.01690,,,,,-2.64270,-1.72480,-1.74010,,-0.11790,-0.11790
2015-12-31,38.28500,27.00100,11.28400,7.78100,0.42600,27.14900,-15.86500,-6.63100,-22.49600,-22.49600,-22.49600,-23.93900,-15.86500,-15.86500,79.51800,79.51800,-0.31000,-0.31000,3.28610,0.31450,0.49250,29.47370,-41.43920,-41.43920,-58.75930,-62.52840,0.02080,4.31950,3.98180,22.60290,-1.84640,-1.84640,-1.22460,-1.26560,14.75980,0.0189,-1.9374
2015-09-30,38.85200,24.62600,14.22600,6.06200,0.07700,25.25900,-11.03300,-6.36300,-17.39600,-17.39600,-17.39600,-18.83800,-11.03300,-11.03300,79.56270,79.56270,-0.24000,-0.24000,4.84230,0.30070,0.47370,36.61590,-28.39750,-28.39750,-44.77500,-48.48660,0.02130,,,,,-1.40380,-0.95190,-0.98170,,0.1029,0.1029
2015-06-30,38.56900,25.46000,13.10900,6.18500,-0.04400,25.04700,-11.93800,-2.12000,-14.05800,-14.05800,-14.05800,-15.50000,-11.93800,-11.93800,79.56300,79.56300,-0.19000,-0.19000,3.53570,0.30190,0.49800,33.98840,-30.95230,-30.95230,-36.44900,-40.18770,0.02050,,,,,-1.11940,-0.74670,-0.78150,,0.0729,0.0729
2015-03-31,42.00600,26.71300,15.29300,5.71200,0.52500,23.63400,-8.34100,-2.42200,-10.76300,-10.76300,-10.76300,-12.20500,-8.34100,-8.34100,79.25980,79.25980,-0.15000,-0.15000,,,,36.40670,-19.85670,-19.85670,-25.62250,-29.05540,,,,,,,,,,0.10640,0.10640
2014-12-31,46.13400,25.79400,20.34000,7.48100,0.24800,25.52400,-5.18400,-1.05100,-6.23500,-6.23500,-6.23500,-7.67800,-5.18400,-5.18400,81.29200,81.29200,-0.10000,-0.10000,2.42870,0.24030,0.37770,44.08900,-11.23680,-11.23680,-13.51500,-16.64280,0.02580,3.52710,7.16370,12.56340,-0.48630,-0.48630,-0.34890,-0.36940,15.66380,0.1576,-1.2359
2014-09-30,45.14700,24.56500,20.58200,6.20300,0.13000,24.07100,-3.48900,11.23100,7.74200,7.74200,7.74200,6.30000,-3.48900,-3.48900,81.74500,82.06600,0.08000,0.08000,2.34750,0.22280,0.35800,45.58890,-7.72810,-7.72810,17.14840,13.95440,0.02550,,,,,0.59360,0.43690,0.46130,15.83850,0.1416,0.1416
2014-06-30,43.15000,24.17500,18.97500,6.28500,0.08500,23.54000,-4.56500,-1.18300,-5.74800,-5.74800,-5.74800,-7.19000,-4.56500,-4.56500,82.11350,82.11350,-0.09000,-0.09000,3.49070,0.22470,0.36070,43.97450,-10.57940,-10.57940,-13.32100,-16.66280,0.02430,,,,,-0.44010,-0.32330,-0.34120,,0.1354,0.1354
2014-03-31,41.14500,23.05400,18.09100,6.24800,0.06500,23.05700,-4.96600,-1.06100,-6.02700,-6.02700,-6.02700,-6.78000,-4.96600,-4.96600,81.73400,81.73400,-0.08000,-0.08000,3.52100,0.21970,0.35090,43.96890,-12.06950,-12.06950,-14.64820,-16.47830,0.02320,,,,,-0.45960,-0.34010,-0.35860,,0.11790,0.11790
2013-12-31,39.46300,21.74600,17.71700,7.38200,0.75100,23.50700,-5.79000,-3.17300,-8.96300,-8.96300,-8.96300,-9.59700,-5.79000,-5.79000,81.32840,81.32840,-0.12000,-0.12000,4.04300,0.23520,0.34430,44.89520,-14.67200,-14.67200,-22.71240,-24.31900,0.02320,3.64930,50.14360,1.79480,-0.71510,-0.71510,-0.52660,-0.54690,15.13010,0.202,-2.2467
2013-09-30,41.93600,21.76600,20.17000,5.39900,0.18200,21.61400,-1.44400,-1.73500,-3.17900,-3.17900,-3.17900,-3.17900,-1.44400,-1.44400,81.38300,81.38300,-0.04000,-0.04000,5.37990,0.24260,0.36900,48.09710,-3.44340,-3.44340,-7.58060,-7.58060,0.02430,,,,,-0.25210,-0.18410,-0.19100,,0.2108,0.2108
2013-06-30,40.00500,21.66200,18.34300,5.47900,-0.31700,21.71500,-3.37200,-2.50800,-5.88000,-5.88000,-5.88000,-5.24600,-3.37200,-3.37200,81.38300,81.38300,-0.06000,-0.06000,6.34590,0.24430,0.37220,45.85180,-8.42900,-8.42900,-14.69820,-13.11340,0.02310,,,,,-0.46590,-0.33940,-0.35210,,0.2013,0.2013
2013-03-31,43.04800,20.15600,22.89200,5.46400,0.07400,20.93900,1.95300,-5.13600,-3.18300,-3.18300,-3.18300,-3.18300,1.95300,1.95300,81.05900,81.05900,-0.04000,-0.04000,7.12430,0.24480,0.37200,53.17790,4.53680,4.53680,-7.39410,-7.39410,0.02480,,,,,-0.25160,-0.18330,-0.19000,,0.21460,0.21460
2012-12-31,50.02800,21.39900,28.62900,6.00900,0.26400,21.84700,6.78200,-1.76600,5.01600,5.01600,5.01600,5.01600,6.78200,6.78200,81.08300,81.08300,0.06000,0.06000,7.59610,0.24640,0.36250,57.22600,13.55640,13.55640,10.02640,10.02640,0.02870,4.05670,6.94540,12.95820,0.39610,0.39610,0.28780,0.29850,15.40040,0.2732,-1.8573
2012-09-30,56.83400,18.04000,38.79400,6.22200,0.33800,21.87700,16.91700,-4.63200,12.28500,12.28500,12.28500,12.28500,16.91700,16.91700,80.93130,80.93130,0.15000,0.15000,8.08940,0.24710,0.37430,68.25840,29.76560,29.76560,21.61560,21.61560,0.03280,,,,,0.97470,0.70840,0.73390,,0.3695,0.3695
2012-06-30,58.20100,18.29300,39.90800,6.56400,0.37800,21.51300,18.39500,-1.01800,17.37700,17.37700,17.37700,17.37700,18.39500,18.39500,81.39310,81.39310,0.21000,0.21000,8.00480,0.25080,0.33480,68.56930,31.60600,31.60600,29.85690,29.85690,0.03380,,,,,1.39430,1.00820,1.04460,,0.3872,0.3872
2012-03-31,58.16900,16.83500,41.33400,6.11800,0.39400,20.31200,21.02200,-1.06100,19.96100,19.96100,19.96100,19.96100,21.02200,21.02200,81.22610,81.22610,0.25000,0.25000,9.43420,0.24230,0.35890,71.05850,36.13950,36.13950,34.31550,34.31550,0.03480,,,,,1.62270,1.19270,1.22960,,0.44870,0.44870
2011-12-31,57.73400,16.79900,40.93500,6.27400,0.16000,20.22300,20.71200,-0.47000,20.24200,20.24200,20.24200,20.24200,20.71200,20.71200,81.08200,81.12400,0.25000,0.25000,8.99660,0.22230,0.30880,70.90280,35.87490,35.87490,35.06080,35.06080,0.03600,3.49400,9.90120,9.08980,1.67440,1.67440,1.26160,1.30210,14.66750,0.4159,-0.3053
2011-09-30,64.60000,17.17000,47.43000,6.09900,0.14500,20.05900,27.37100,-0.92800,26.44300,26.44300,26.44300,26.44300,27.37100,27.37100,81.08900,81.14300,0.33000,0.33000,13.21070,0.23360,0.33080,73.42110,42.37000,42.37000,40.93340,40.93340,0.04080,,,,,2.22620,1.66950,1.70610,,0.486,0.486
2011-06-30,64.89400,16.73000,48.16400,6.20400,0.20600,19.56500,28.59900,-0.92300,27.67600,27.67600,27.67600,27.67600,28.59900,28.59900,81.08940,81.12360,0.34000,0.34000,12.47910,0.23170,0.32830,74.21950,44.07030,44.07030,42.64800,42.64800,0.04200,,,,,2.38730,1.79240,1.83420,,0.4786,0.4786
2011-03-31,69.55800,15.27300,54.28500,6.54600,-0.00800,20.05100,34.23400,-1.10000,33.13400,33.13400,33.13400,33.13600,34.23400,34.23400,80.96500,80.97600,0.41000,0.41000,14.84380,0.24000,0.33860,78.04280,49.21650,49.21650,47.63510,47.63800,0.04580,,,,,2.93340,2.18390,2.22940,,0.52070,0.52070
2010-12-31,72.97600,18.44100,54.53500,7.13700,0.09400,21.29600,33.23900,-0.92600,32.31300,32.31300,32.31300,32.32100,33.23900,33.23900,80.68300,80.80800,0.40000,0.39000,10.90890,0.24340,0.32790,74.73010,45.54790,45.54790,44.27900,44.28990,0.04600,4.53320,156.26550,0.57590,2.76200,2.76200,2.03820,2.08980,14.27510,0.6224,-2.5952
2010-09-30,71.60700,16.45200,55.15500,6.34600,0.86700,19.29700,35.85800,-2.08000,33.77800,33.77800,33.77800,33.80100,35.85800,35.85800,80.66640,80.76860,0.42000,0.42000,11.13240,0.22890,0.32300,77.02460,50.07610,50.07610,47.17140,47.20350,0.04740,,,,,2.97380,2.23540,2.29300,,0.5486,0.5486
2010-06-30,68.68100,15.16300,53.51800,6.79900,0.47300,19.20100,34.31700,-1.34500,32.97200,32.97200,32.97200,33.85100,34.31700,34.31700,80.66540,80.75620,0.42000,0.42000,10.01240,0.22550,0.31960,77.92260,49.96580,49.96580,48.00750,49.28730,0.04700,,,,,2.99680,2.25740,2.32120,,0.5742,0.5742
2010-03-31,62.18400,14.92100,47.26300,5.06500,0.16400,17.03800,30.22500,-1.41900,28.80600,28.80600,28.80600,28.80600,30.22500,30.22500,80.63070,80.69510,0.36000,0.36000,10.04500,0.23810,0.34290,76.00510,48.60580,48.60580,46.32380,46.32380,0.04460,,,,,2.79830,2.06770,2.13200,,0.46120,0.46120
2009-12-31,58.64000,14.20600,44.43400,4.78100,0.09200,16.34400,28.09000,-0.50100,27.58900,27.58900,27.58900,27.58900,28.09000,28.09000,78.28280,78.38550,0.33000,0.33000,9.17540,0.21650,0.28170,75.77420,47.90240,47.90240,47.04810,47.04810,0.04440,5.01800,320.43710,0.28090,2.76080,2.76080,2.08940,2.16320,12.27190,0.554,0.554
2009-09-30,58.22300,13.08800,45.13500,4.40200,0.08900,15.50800,29.62700,-0.96700,28.66000,28.66000,28.66000,28.66000,29.62700,29.62700,80.41600,80.51800,0.36000,0.36000,3.28560,0.18070,0.30070,77.52090,50.88540,50.88540,49.22450,49.22450,0.04550,,,,,2.95210,2.24210,2.41880,,0.4911,0.4911
2009-06-30,59.78600,13.37300,46.41300,4.20800,0.05400,15.15300,31.26000,-0.82100,30.43900,30.43900,30.43900,30.43900,31.26000,31.26000,77.71100,77.81600,0.39000,0.39000,3.22440,0.18530,0.30100,77.63190,52.28650,52.28650,50.91330,50.91330,0.04810,,,,,3.23430,2.45010,2.63500,,0.3241,0.3241
2009-03-31,62.69300,12.66700,50.02600,4.07300,0.24300,14.66700,35.35900,-0.54900,34.81000,34.81000,34.81000,34.81000,35.35900,35.35900,74.39700,74.43700,0.47000,0.47000,2.57430,0.20880,0.29350,79.79520,56.40020,56.40020,55.52450,55.52450,0.05760,4.56470,55.92600,1.60930,4.29100,4.29100,3.19670,3.39520,10.75510,0.56870,0.56870
