Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,51.63200,16.10400,35.52800,11.33300,11.33300,24.19500,,24.19500,0.65500,23.54000,15.26800,15.26800,22.37500,24.19500,37.06100,37.06100,0.41000,0.41000,1.26500,0.53380,1.14480,68.81000,46.86050,46.86050,46.86050,29.57080,0.03140,4.79360,18.77500,2.03900,2.03900,0.92810,0.95070,20.20470,1.2664,1.2664
2024-06-30,48.95100,15.93100,33.02000,10.88400,10.88400,22.13600,,22.13600,0.43300,21.70300,20.38500,20.38500,20.58700,22.13600,37.06100,37.06100,0.55000,0.55000,1.39980,0.53910,1.16940,67.45520,45.22070,45.22070,45.22070,41.64370,0.02930,2.62640,34.26730,2.70920,2.70920,1.21890,1.24880,20.30270,-0.6647,-0.6647
2024-03-31,50.36100,15.60400,34.75700,11.07400,11.07400,23.68300,,23.68300,0.36600,23.31700,28.00500,28.00500,21.89500,23.68300,37.06100,37.06100,0.76000,0.76000,1.36350,0.52520,1.10610,69.01570,47.02650,47.02650,47.02650,55.60850,0.03110,2.86860,31.37430,3.72560,3.72560,1.72830,1.76900,20.28270,1.06570,1.06570
2023-12-31,49.96000,15.72000,34.24000,11.07000,11.07000,23.17000,,23.17000,0.41600,22.75400,30.85900,30.85900,21.41000,23.17000,35.92800,35.92800,0.87000,0.87000,0.98430,0.53220,1.13760,68.53480,46.37710,46.37710,46.37710,61.76740,0.03070,3.50570,25.67230,4.15560,4.15560,1.89620,1.94400,20.03710,1.0122,1.0122
2023-09-30,48.15200,15.37900,32.77300,10.70000,10.70000,22.07300,,22.07300,0.35000,21.72300,22.62100,22.62100,20.84900,22.07300,37.06100,37.06100,0.61000,0.61000,1.34550,0.53980,1.17310,68.06160,45.84030,45.84030,45.84030,46.97830,0.02960,1.85230,48.58860,3.09760,3.09760,1.39250,1.42550,19.70440,0.5761,0.5761
2023-06-30,46.74100,15.27300,31.46800,10.55600,10.55600,20.91200,,20.91200,0.34000,20.57200,22.58000,22.58000,20.11100,20.91200,37.06100,37.06100,0.61000,0.61000,0.89310,0.54210,1.18370,67.32420,44.74020,44.74020,44.74020,48.30880,0.02880,3.97250,22.65550,3.11100,3.11100,1.38990,1.42460,19.58410,0.4876,0.4876
2023-03-31,39.28100,12.37000,26.91100,9.21800,9.21800,17.69300,,17.69300,0.20100,17.49200,7.77700,7.77700,16.30900,17.69300,32.46500,32.46500,0.24000,0.24000,1.57630,0.54940,1.21910,68.50900,45.04210,45.04210,45.04210,19.79840,0.02410,1.85800,48.44020,1.08250,1.08250,0.47680,0.48780,19.38480,0.49310,0.49310
2022-12-31,34.57400,11.18700,23.38700,8.26100,8.26100,15.12600,1.07200,16.19800,0.09200,16.10600,2.60300,2.60300,14.17400,15.12600,30.88700,30.88700,0.09000,0.09000,0.78740,0.51650,1.06840,67.64330,43.74960,43.74970,46.85020,7.52880,0.02650,3.47480,25.90100,0.42500,0.42500,0.19980,0.20540,19.83170,1.3548,1.3548
2022-09-30,28.98800,8.65100,20.33700,7.83700,7.83700,12.50000,3.10300,15.60300,-0.35000,15.95300,-2.37800,-2.37800,11.61000,12.50000,30.88700,30.88700,-0.08000,-0.08000,1.03680,0.52430,1.10210,70.15660,43.12130,43.12130,53.82570,-8.20340,0.02160,3.45800,26.02700,-0.38190,-0.38190,-0.17760,-0.18170,20.15740,-0.5848,-0.5848
2022-06-30,26.77400,6.57100,20.20300,7.28100,7.28100,12.92200,2.87000,15.79200,0.25900,15.53300,-0.89000,-0.89000,10.72900,12.92200,30.88700,30.88700,-0.03000,-0.03000,0.89750,0.50470,1.01890,75.45750,48.26320,48.26320,58.98260,-3.32410,0.02020,2.88260,31.22130,-0.13920,-0.13920,-0.06730,-0.06900,20.69440,-0.2266,-0.2266
2022-03-31,26.38100,5.47100,20.91000,7.89800,7.89800,13.01200,-0.72100,12.29100,0.15400,12.13700,16.20900,16.20900,11.93100,13.01200,30.88700,30.88700,0.52000,0.52000,0.79510,0.49020,0.96160,79.26160,49.32340,49.32340,46.59040,61.44200,0.02000,3.58880,25.07830,2.47740,2.47740,1.23030,1.26300,21.18320,0.36150,0.36150
2021-12-31,24.13800,5.28300,18.85500,5.35000,5.35000,13.50500,-0.17400,13.33100,0.84700,12.48400,12.83400,12.83400,12.10800,13.50500,28.47800,28.47800,0.43000,0.43000,1.37280,0.49170,0.96740,78.11340,55.94910,55.94910,55.22830,53.16930,0.01830,1.11570,80.66370,1.96750,1.96750,0.97390,1.00010,21.11840,-3.9785,-3.9785
2021-09-30,25.47800,5.69500,19.78300,6.12800,6.12800,13.65500,-0.75700,12.89800,0.17000,12.72800,16.67900,16.67900,10.17800,13.65500,28.16700,28.16700,0.59000,0.59000,1.49760,0.48310,0.93440,77.64740,53.59530,53.59530,50.62410,65.46430,0.02150,1.11340,80.83330,2.79780,2.79780,1.40970,1.44630,21.16490,-1.4825,-1.4825
2021-06-30,23.79900,4.59400,19.20500,3.31000,3.31000,15.89500,-3.81600,12.07900,1.10300,10.97600,32.58400,32.58400,13.22900,15.89500,28.16700,28.16700,1.16000,1.16000,1.20010,0.46260,0.86100,80.69670,66.78850,66.78850,50.75420,136.91330,0.02110,3.82990,23.49930,5.51320,5.51320,2.88740,2.96250,20.98280,-0.0254,-0.0254
