Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.01400,,0.01400,2.41500,2.91100,,,-5.31200,6.69500,1.38300,,1.38300,1.38300,,1.41000,-5.24800,-5.31200,8.85100,10.75100,0.16000,0.13000,0.40130,,,100.00000,-37942.86000,-37942.86000,9878.57000,10071.43000,0.00190,1.00000,90.00000,-10.00150,-9.64640,18.60120,-10.00150,-1.55510,-0.2233,-0.2235
2024-06-30,0.05100,,0.05100,1.59400,2.32300,,,-3.86600,9.04300,5.17700,,5.17700,5.17700,,5.20400,-3.50200,-3.86600,8.51400,10.15700,0.61000,0.51000,0.70580,,-0.00070,100.00000,-7580.39200,-7580.39200,10150.98000,10203.92000,0.00480,1.00000,90.00000,-31.58060,-30.57160,48.34700,-31.58060,-1.86450,-0.3786,-0.3749
2024-03-31,0.00500,,0.00500,1.10600,1.22000,,,-2.32100,-7.11600,-9.43700,,-9.43700,-9.43700,,-9.43700,-2.27400,-2.32100,2.79000,2.79000,-3.38000,-3.38000,0.63570,,-0.00560,100.00000,-46420.00000,-46420.00000,-188740.00000,-188740.00000,0.00050,0.07690,1170.00000,219.00670,193.26230,-86.92890,219.00670,-0.51210,-0.56520,-0.57030
2023-12-31,0.07600,,0.07600,-0.74700,7.37300,,,-6.51700,-12.51200,-19.02900,,-19.02900,-19.02900,,-19.02100,-1.18500,-6.51700,1.07900,1.07900,-15.66000,-14.26000,5.39210,-0.10180,-0.09240,47.36840,-8575.00000,-8574.99900,-25038.16000,-25027.63000,0.00850,,,58.92430,58.92430,-212.18780,64.92330,-13.40000,-6.8865,-6.8292
2023-09-30,0.02900,,0.02900,0.60300,0.88900,,,-1.46300,3.21500,1.75200,,1.75200,1.75200,,1.75200,-1.40900,-1.46300,2.19000,7.58400,0.80000,0.23000,0.35610,,,100.00000,-5044.82800,-5044.82800,6041.38000,6041.37900,0.00240,0.40850,220.34480,-6.33750,-6.19410,14.34890,-6.33750,-25.64930,-0.1308,-0.1457
2023-06-30,0.00700,,0.00700,0.47900,0.47300,,,-0.94500,1.75300,0.80800,,0.80800,0.80800,,0.80800,-0.92800,-0.94500,2.17200,7.43400,0.37000,0.11000,0.05510,,,100.00000,-13500.00000,-13500.00000,11542.86000,11542.86000,0.00060,1.16670,77.14290,-3.62400,-3.51780,6.58140,-3.62400,-20.68640,-0.1289,-0.1713
2023-03-31,0.03000,,0.03000,0.39900,0.59300,,,-0.96200,2.62000,1.65800,,1.65800,1.65800,,1.65800,-0.94900,-0.96200,2.16700,8.56900,0.77000,0.20000,0.07760,,,100.00000,-3206.66700,-3206.66700,5526.66700,5526.66700,0.00240,5.00000,18.00000,-8.28790,-8.00580,13.23120,-8.28790,-18.56080,-0.08270,-0.08270
2022-12-31,0.00800,0.00100,0.00700,0.20800,1.58100,,1.78900,-1.78200,-0.97900,-2.76100,,-2.76100,-2.76100,,-2.70300,-0.83300,-1.78200,1.07900,1.07900,-2.65770,-2.65770,0.24340,,,87.50000,-22275.00000,-22275.00000,-34512.49000,-33787.49000,0.00250,2.00000,45.00000,15.94570,15.29390,-85.18980,15.94570,-16.04730,-1.219,-1.219
2022-09-30,0.00900,0.00500,0.00400,0.16200,1.39200,,1.55400,-1.55000,-0.88600,-2.43600,,-2.43600,-2.43600,,-2.43500,-0.65100,-1.55000,1.07770,1.07770,-2.11270,-2.11270,0.13470,,,44.44450,-17222.22000,-17222.22000,-27066.67000,-27055.56000,0.00450,,,16.08030,15.30150,-121.31480,16.08030,-14.05690,-1.1467,-1.1467
2022-06-30,0.01200,0.00600,0.00600,0.25900,1.33800,,1.59700,-1.59100,-1.02700,-2.61800,,-2.61800,-2.61800,,-2.61800,-0.74700,-1.59100,1.07760,1.07760,-2.46480,-2.46480,0.18990,,,50.00000,-13258.33000,-13258.33000,-21816.67000,-21816.67000,0.00470,1.00000,90.00000,19.74060,18.61230,-101.51220,19.74060,-12.30650,-1.6202,-1.6202
2022-03-31,0.00500,0.00100,0.00400,0.39600,1.66000,,2.05600,-2.05200,-0.65500,-2.70700,,-2.70700,-2.70700,,-2.70600,-1.47500,-2.05200,1.07760,1.07760,-2.46480,-2.46480,0.18110,,,80.00000,-41040.00000,-41040.00000,-54140.00000,-54120.00000,0.00180,,,23.35430,21.78150,-99.66860,23.35430,-10.75650,-1.51830,-1.51830
2021-12-31,0.02700,0.00100,0.02600,0.37600,1.51700,,1.89300,-1.86700,-0.29200,-2.15900,,-2.15900,-2.15900,,-2.15800,-1.54000,-1.86700,1.07600,1.07600,-1.76060,-1.76060,0.24910,,,96.29630,-6914.82000,-6914.82100,-7996.30100,-7992.59700,0.00860,1.08000,83.33340,18.18110,16.94000,-68.45280,18.18110,-11.02060,-1.5386,-1.5386
2021-09-30,0.02400,0.00200,0.02200,0.27500,1.42100,,1.69600,-1.67400,-0.28100,-1.95500,,-1.95500,-1.95500,,-1.95500,-1.35900,-1.67400,1.07740,1.07740,-1.76060,-1.76060,0.22360,,,91.66670,-6974.99900,-6974.99900,-8145.83300,-8145.83300,0.00990,1.00000,90.00000,19.59310,17.96880,-80.55210,19.59310,-9.26060,-1.7484,-1.7484
2021-06-30,0.03700,0.01300,0.02400,0.48100,1.74800,,2.22900,-2.20500,-0.27000,-2.47500,,-2.47500,-2.47500,,-2.47400,-1.90200,-2.20500,1.07740,1.07740,-2.46480,-2.46480,0.29520,,,64.86490,-5959.45900,-5959.45900,-6689.18900,-6686.48600,0.01460,3.36360,26.75680,29.84080,26.81760,-97.40260,29.84090,-7.69810,-1.5589,-1.5589
2021-03-31,0.05600,0.00300,0.05300,0.32400,2.02200,0.10600,2.24000,-2.18700,0.19400,-1.99300,,-1.99300,-1.99300,-0.10300,-2.08800,-1.88700,-2.18700,1.07150,1.07150,-2.11270,-2.11270,0.54520,,,94.64290,-3905.35700,-3905.35700,-3558.92900,-3728.57100,0.01770,1.16670,77.14290,32.65610,28.18560,-63.06960,32.65610,-5.66480,-2.45450,-2.45450
2020-12-31,0.15800,0.00500,0.15300,0.90500,1.57500,,2.48000,-2.32700,-0.81000,-3.13700,,-2.98700,-2.98700,,-2.44600,-1.64600,-2.32700,1.06980,1.06980,-2.46480,-2.46480,0.42620,,,96.83550,-1472.78500,-1472.78500,-1985.44300,-1548.10100,0.04030,0.48470,185.69620,55.35580,42.74470,-76.10190,55.35580,-5.04100,-1.5159,-1.5159
2020-09-30,0.06900,0.01700,0.05200,0.65300,1.79600,,2.44900,-2.39700,-0.12700,-2.52400,,-2.52400,-2.52400,-0.04100,-2.54300,-1.98700,-2.39700,1.07010,1.07010,-2.46480,-2.46480,0.39740,,,75.36230,-3473.91300,-3473.91300,-3657.97100,-3685.50700,0.01640,0.28630,314.34780,67.37850,46.07520,-60.05230,67.37850,-3.49970,-1.7629,-1.7741
2020-06-30,0.04500,0.00300,0.04200,0.93500,1.47500,,2.41000,-2.36800,-0.06400,-2.43200,,-2.43200,-2.43200,-0.29900,-2.68900,-2.02400,-2.36800,1.06950,1.06950,-2.46480,-2.46480,0.40880,,,93.33330,-5262.22200,-5262.22200,-5404.44400,-5975.55500,0.00950,0.19150,470.00000,114.60880,60.89130,-51.12470,114.60890,-1.98410,-2.0979,-2.1017
2020-03-31,0.08900,0.00100,0.08800,1.22100,1.87500,,3.09600,-3.00800,-0.02500,-3.03300,,-3.03300,-3.03300,-0.18900,-3.18700,-2.70100,-3.00800,1.06930,1.06930,-2.81690,-2.81690,0.37900,,,98.87640,-3379.77500,-3379.77500,-3407.86500,-3580.89900,0.01750,0.24320,370.11230,808.80620,127.11650,-59.56400,808.80000,-0.35070,-1.93030,-1.93400
2019-12-31,0.54900,0.07900,0.47000,1.46900,1.71700,,3.18600,-2.71600,-0.00700,-2.72300,0.01800,-2.74100,-2.74100,,-2.71100,-2.38500,-2.71600,1.05850,1.05850,-2.46480,-2.46480,1.22960,,,85.61020,-494.71770,-494.71760,-495.99280,-493.80710,0.07380,1.51240,59.50820,-104.73850,-588.19740,-36.83150,-104.73830,2.44760,-2.3495,-2.6314
2019-09-30,0.41100,0.04900,0.36200,1.44700,2.19400,,3.64100,-3.27900,0.05600,-3.22300,0.05400,-3.27700,-3.27700,,-3.22100,-3.00500,-3.27900,1.06900,1.06900,-3.16900,-3.16900,1.61330,,,88.07790,-797.81020,-797.81020,-784.18490,-783.69820,0.05020,1.75640,51.24090,-66.29580,-123.52050,-40.04640,-66.29580,4.62290,-2.2176,-2.4393
2019-06-30,0.38000,0.05300,0.32700,1.65000,2.11900,,3.76900,-3.44200,0.29000,-3.15200,0.00300,-3.15500,-3.15500,,-3.08900,-3.19100,-3.44200,1.06870,1.06870,-2.81690,-2.81690,2.54090,,,86.05260,-905.78950,-905.78950,-829.47370,-812.89470,0.03700,1.82690,49.26320,-42.59490,-63.39160,-30.75950,-42.59480,6.93090,-2.4809,-2.58
2019-03-31,0.38800,0.06300,0.32500,1.33800,2.10900,,3.44700,-3.12200,-0.01600,-3.13800,0.07300,-3.21100,-3.21100,,-3.13300,-2.97300,-3.12200,1.02650,1.02650,-3.16900,-3.16900,4.20580,,,83.76290,-804.63920,-804.63920,-808.76280,-807.47410,0.03150,1.88350,47.78350,-32.02350,-43.06020,-26.06120,-32.02350,9.38250,-2.55050,-2.55340
2018-12-31,0.31300,0.18000,0.13300,1.52300,1.96800,,3.49100,-3.35800,0.08400,-3.27400,0.00000,-3.27400,-3.18600,0.00000,-3.18600,-3.20800,-3.35800,1.01760,1.01760,-3.16900,-3.16900,3.21840,,,42.49200,-1072.84400,-1072.84400,-1046.00600,-1017.89100,0.02930,2.38930,37.66770,-38.70730,-57.69650,-29.85660,-38.70730,8.08890,-2.0039,-2.0039
2018-09-30,0.38000,-0.00400,0.38400,1.33200,1.25400,,2.58600,-2.20200,0.01700,-2.18500,,-2.18500,-2.18500,,-2.15100,-2.05600,-2.20200,1.01640,1.01640,-2.11270,-2.11270,,,,101.05260,-579.47380,-579.47380,-575.00000,-566.05260,,,,,,,,,-1.5667,-1.5741
2018-06-30,0.46400,0.07900,0.38500,,1.13500,,2.51900,-2.13400,0.18300,-1.95100,,-1.95100,-1.95100,,-1.93000,-2.01700,-2.13400,0.97200,0.97200,-2.11270,-2.11270,,,,82.97410,-459.91380,-459.91380,-420.47420,-415.94830,,,,,,,,,-2.1943,-2.2065
2018-03-31,0.23900,0.10900,0.13000,1.59100,1.29000,,3.68100,-3.55100,3.23000,-0.32100,,-0.32100,-0.32100,,-0.23500,-3.42900,-3.55100,0.95850,0.95850,-0.35210,-0.35210,,,,54.39330,-1485.77400,-1485.77400,-134.30960,-98.32640,,,,,,,,,-2.09180,-2.09290
2017-12-31,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
