Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9.44300,3.54600,5.89700,6.48800,10.49800,,17.26600,-11.36900,0.61700,-10.75200,0.00200,-10.75400,-10.75400,-10.75400,-9.43400,-11.36900,21.43500,21.43500,-0.50000,-0.50000,4.77450,,,62.44840,-120.39610,-120.39610,-113.86210,-113.88330,0.11110,1.35580,66.38250,-15.33880,-29.62860,-12.64820,-15.32780,3.27180,-0.3291,-0.3377
2024-06-30,10.37900,3.51600,6.86300,6.64400,9.93000,,16.84500,-9.98200,0.72300,-9.25900,0.01100,-9.27000,-9.27000,-9.27000,-8.12800,-9.98200,21.39200,21.39200,-0.43000,-0.43000,5.06730,,,66.12390,-96.17500,-96.17500,-89.20900,-89.31500,0.11120,1.28600,69.98650,-12.02050,-21.39890,-9.92820,-12.01280,3.60260,-0.3067,-0.3118
2024-03-31,9.93800,3.72600,6.21200,6.74100,10.05600,,17.06900,-10.85700,0.52800,-10.32900,0.00900,-10.33800,-10.33800,-10.33800,-8.89400,-10.85700,20.73000,20.73000,-0.50000,-0.50000,6.19300,,,62.50760,-109.24730,-109.24730,-103.93440,-104.02500,0.09970,1.90570,47.22780,-12.24580,-21.02290,-10.36710,-12.23850,3.95240,-0.40630,-0.41650
2023-12-31,9.28400,3.45500,5.82900,6.28200,10.29800,,16.84500,-11.01600,0.58200,-10.43400,0.13900,-10.57300,-10.57300,-10.57300,-9.08000,-11.01600,20.32200,20.32200,-0.50000,-0.50000,2.96050,,,62.78540,-118.65560,-118.65570,-112.38690,-113.88410,0.11530,1.59710,56.35180,-17.08710,-42.58500,-13.12570,-17.07330,3.03880,-0.2573,-0.2688
2023-09-30,8.99400,3.77100,5.22300,6.30800,9.79900,,16.37900,-11.15600,0.47800,-10.67800,0.04500,-10.72300,-10.72300,-10.72300,-9.06100,-11.15600,20.21700,20.21700,-0.53000,-0.53000,3.32430,,,58.07210,-124.03820,-124.03820,-118.72360,-119.22390,0.10120,1.27720,70.46700,-15.57830,-33.95180,-12.06970,-15.56700,3.38390,-0.0071,-0.0162
2023-06-30,8.73000,3.86100,4.86900,6.16100,9.45800,-0.25000,16.13700,-11.26800,0.64700,-10.62100,0.00200,-10.62300,-10.62300,-10.62300,-9.29700,-11.26800,20.16200,20.16200,-0.53000,-0.53000,3.84290,,,55.77320,-129.07220,-129.07220,-121.66090,-121.68390,0.08880,0.72870,123.51550,-13.51730,-27.48580,-10.80430,-13.50870,3.86730,-0.3827,-0.3904
2023-03-31,7.84300,3.59900,4.24400,7.82600,10.92500,,19.01100,-14.76700,0.74500,-14.02200,0.01800,-14.04000,-14.04000,-14.04000,-12.64100,-14.76700,20.09300,20.09300,-0.70000,-0.70000,6.28480,,,54.11200,-188.28250,-188.28250,-178.78360,-179.01310,0.07760,1.62520,55.37930,-16.21080,-30.63630,-13.89740,-16.20140,4.27500,-0.43520,-0.44330
2022-12-31,7.21800,3.40100,3.81700,6.75900,9.93400,-0.34100,17.13400,-13.31700,1.39600,-11.92100,0.52700,-12.44800,-12.44800,-12.44800,-11.36100,-13.31700,19.14000,19.14000,-0.58000,-0.58000,6.32930,,,52.88170,-184.49720,-184.49720,-165.15660,-172.45770,0.06340,1.33000,67.66830,-12.76200,-22.15300,-10.94070,-12.75540,4.81690,-0.4497,-0.4661
2022-09-30,7.82100,3.65600,4.16500,7.57500,11.81600,,19.69200,-15.52700,0.62300,-14.90400,0.02600,-14.93000,-14.93000,-14.93000,-13.46500,-15.52700,19.72100,19.72100,-0.76000,-0.76000,5.44170,,,53.25410,-198.52960,-198.52960,-190.56390,-190.89630,0.06520,1.00270,89.75830,-14.81470,-24.72060,-12.44990,-14.80740,5.03210,-0.5569,-0.5666
2022-06-30,7.74700,3.75000,3.99700,6.06500,12.56000,,18.94600,-14.94900,0.09300,-14.85600,-0.21700,-14.63900,-14.63900,-14.63900,-12.78200,-14.94900,19.53900,19.53900,-0.75000,-0.75000,7.09030,,,51.59420,-192.96500,-192.96500,-191.76450,-188.96350,0.05840,1.31980,68.19410,-12.70430,-20.62700,-11.02720,-12.69880,5.77580,-0.63,-0.6498
