Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,8809.00000,5039.00000,3770.00000,2501.00000,2501.00000,1269.00000,-87.00000,1182.00000,164.00000,1018.00000,1018.00000,1011.00000,2813.00000,1269.00000,240.90000,243.70000,4.20000,4.15000,0.22210,0.28560,14.40570,14.40570,13.41810,11.47690,0.07430,3.98730,4.79530,0.85840,3.10160,106.37920,5.19490,5.15800
2021-12-31,9011.00000,4819.00000,4192.00000,2454.00000,2454.00000,1738.00000,-88.00000,1650.00000,317.00000,1333.00000,1333.00000,1323.00000,3247.00000,1738.00000,248.50000,250.80000,5.39000,5.34000,0.20150,0.25240,19.28750,19.28750,18.31100,14.68210,0.07480,4.61450,5.42470,1.10650,3.68470,119.76370,6.6841,6.6605
2021-09-30,8805.00000,5464.00000,3341.00000,2468.00000,2468.00000,873.00000,-87.00000,786.00000,124.00000,662.00000,662.00000,657.00000,2366.00000,873.00000,247.70000,250.10000,2.65000,2.62000,0.20380,0.25600,9.91480,9.91480,8.92670,7.46170,0.07290,2.32490,2.74010,0.54840,1.85100,115.74800,10.312,10.2793
2021-06-30,8687.00000,5045.00000,3642.00000,2428.00000,2428.00000,1214.00000,-83.00000,1131.00000,197.00000,934.00000,934.00000,927.00000,2683.00000,1214.00000,250.70000,253.10000,3.70000,3.66000,0.20000,0.25000,13.97490,13.97490,13.01950,10.67110,0.07250,3.20350,3.76280,0.77990,2.56270,116.85770,7.3239,7.2883
2021-03-31,8313.00000,4970.00000,3343.00000,2370.00000,2370.00000,973.00000,-82.00000,891.00000,158.00000,733.00000,733.00000,728.00000,2415.00000,973.00000,252.10000,254.10000,2.89000,2.87000,0.18810,0.23170,11.70460,11.70460,10.71820,8.75740,0.07100,2.59290,3.06260,0.62630,2.10520,112.40160,4.68320,4.66350
2020-12-31,8397.00000,4341.00000,4056.00000,2357.00000,2357.00000,1699.00000,-83.00000,1616.00000,306.00000,1310.00000,1310.00000,1303.00000,3126.00000,1699.00000,253.50000,254.60000,5.14000,5.12000,0.18320,0.22430,20.23340,20.23340,19.24500,15.51750,0.07190,4.48610,5.25940,1.12190,3.66420,115.69330,7.4452,6.4076
2020-09-30,8275.00000,4886.00000,3389.00000,2316.00000,2316.00000,1073.00000,-87.00000,986.00000,159.00000,827.00000,827.00000,821.00000,2466.00000,1073.00000,253.30000,254.30000,3.24000,3.23000,0.20200,0.25320,12.96680,12.96680,11.91540,9.92150,0.07110,2.96960,3.50630,0.71060,2.36970,109.94470,9.05,9.7391
2020-06-30,7401.00000,5107.00000,2294.00000,2294.00000,2294.00000,,-85.00000,-85.00000,-45.00000,-40.00000,-40.00000,-41.00000,1361.00000,,251.60000,251.60000,-0.16000,-0.16000,0.20740,0.26160,,,-1.14850,-0.55400,0.06530,-0.14850,-0.17620,-0.03530,-0.11770,106.41000,6.6556,6.6227
2020-03-31,7908.00000,4789.00000,3119.00000,2315.00000,2315.00000,804.00000,-84.00000,720.00000,120.00000,600.00000,600.00000,595.00000,2185.00000,804.00000,254.40000,255.90000,2.34000,2.33000,0.20650,0.26020,10.16690,10.16690,9.10470,7.52400,0.07230,2.38060,2.86160,0.54830,1.88900,99.69940,2.45410,2.39160
2019-12-31,8063.00000,4640.00000,3423.00000,2266.00000,2266.00000,1157.00000,-83.00000,1074.00000,201.00000,873.00000,873.00000,866.00000,2520.00000,1157.00000,260.00000,262.30000,3.37000,3.33000,0.20180,0.25280,14.34950,14.34950,13.32010,10.74040,0.07320,3.36510,4.03200,0.79280,2.68610,101.53820,5.3555,5.3105
2019-09-30,8013.00000,5230.00000,2783.00000,2267.00000,2267.00000,516.00000,-84.00000,432.00000,36.00000,396.00000,396.00000,393.00000,1865.00000,516.00000,259.20000,261.80000,1.52000,1.50000,0.20390,0.25610,6.43950,6.43950,5.39120,4.90450,0.07270,1.54650,1.85490,0.35920,1.23120,99.21350,7.6926,7.652
2019-06-30,7834.00000,4821.00000,3013.00000,2259.00000,2259.00000,754.00000,-89.00000,665.00000,108.00000,557.00000,557.00000,553.00000,2078.00000,754.00000,261.30000,263.70000,2.11000,2.10000,0.20570,0.25900,9.62470,9.62470,8.48860,7.05900,0.07220,2.19980,2.64700,0.51300,1.74720,97.27620,4.3825,4.3509
2019-03-31,7671.00000,4442.00000,3229.00000,2174.00000,2174.00000,1055.00000,-88.00000,967.00000,171.00000,796.00000,796.00000,791.00000,2383.00000,1055.00000,262.90000,264.80000,3.01000,2.99000,0.22480,0.28990,13.75310,13.75310,12.60590,10.31160,0.07150,3.27030,3.97010,0.74220,2.53530,92.93620,2.41310,2.12240
2018-12-31,7796.00000,4778.00000,3018.00000,2185.00000,2185.00000,833.00000,-87.00000,746.00000,125.00000,621.00000,621.00000,616.00000,2149.00000,833.00000,267.40000,269.80000,2.34000,2.32000,0.22280,0.28670,10.68500,10.68500,9.56900,7.90150,0.07480,2.71250,3.33660,0.59580,2.10810,86.85130,3.4474,3.3855
2018-09-30,7723.00000,4655.00000,3068.00000,2176.00000,2176.00000,892.00000,-86.00000,806.00000,97.00000,709.00000,709.00000,704.00000,2207.00000,892.00000,266.10000,268.40000,2.65000,2.62000,0.22620,0.29230,11.54990,11.54990,10.43640,9.11560,0.07400,3.15670,3.90610,0.67920,2.44280,84.81870,6.5235,6.4734
2018-06-30,7477.00000,4562.00000,2915.00000,2194.00000,2194.00000,721.00000,-90.00000,631.00000,107.00000,524.00000,524.00000,520.00000,2001.00000,721.00000,268.70000,271.10000,1.93000,1.92000,0.22220,0.28570,9.64290,9.64290,8.43920,6.95470,0.07220,2.31620,2.85780,0.50620,1.80150,84.50880,4.2408,4.1989
2018-03-31,7286.00000,4296.00000,2990.00000,2123.00000,2123.00000,867.00000,-89.00000,778.00000,109.00000,669.00000,669.00000,664.00000,2140.00000,867.00000,271.00000,273.90000,2.45000,2.42000,0.23250,0.30300,11.89950,11.89950,10.67800,9.11340,0.07030,2.91140,3.58160,0.64530,2.23430,85.04440,2.02260,1.90220
2017-12-31,7451.00000,4342.00000,3109.00000,2156.00000,2156.00000,953.00000,-93.00000,860.00000,309.00000,551.00000,551.00000,547.00000,2227.00000,953.00000,276.00000,278.60000,2.01000,2.00000,0.21690,0.27690,12.79020,12.79020,11.54210,7.34130,0.07200,2.32190,2.83470,0.53250,1.81840,87.43920,2.2893,2.2222
2017-09-30,7325.00000,4806.00000,2519.00000,2104.00000,2104.00000,415.00000,-95.00000,320.00000,27.00000,293.00000,293.00000,291.00000,1676.00000,415.00000,274.10000,276.60000,1.06000,1.05000,0.22570,0.29160,5.66550,5.66550,4.36860,3.97270,0.07020,1.23430,1.50670,0.28090,0.95570,86.73000,6.3351,6.2834
2017-06-30,7184.00000,4225.00000,2959.00000,2077.00000,2077.00000,882.00000,-92.00000,790.00000,195.00000,595.00000,595.00000,590.00000,2112.00000,882.00000,277.50000,280.00000,2.13000,2.11000,0.22480,0.29000,12.27730,12.27730,10.99670,8.21270,0.07000,2.49390,2.97430,0.57950,1.93320,86.47340,3.2615,3.2252
2017-03-31,6942.00000,4094.00000,2848.00000,1999.00000,1999.00000,849.00000,-89.00000,760.00000,143.00000,617.00000,617.00000,613.00000,2063.00000,849.00000,279.70000,282.40000,2.19000,2.17000,0.21420,0.27270,12.22990,12.22990,10.94790,8.83030,0.06860,2.61310,3.12220,0.60940,2.05320,84.50970,3.00280,2.94620
2016-12-31,7193.00000,3740.00000,3453.00000,2061.00000,2061.00000,1392.00000,-90.00000,1302.00000,359.00000,943.00000,943.00000,937.00000,2607.00000,1392.00000,288.10000,291.00000,3.31000,3.29000,0.21700,0.27720,19.35220,19.35220,18.10090,13.02660,0.07180,4.06100,4.86760,0.94070,3.17960,83.05080,4.788,4.7266
2016-09-30,6961.00000,3856.00000,3105.00000,2069.00000,2069.00000,1036.00000,-89.00000,947.00000,231.00000,716.00000,716.00000,710.00000,2259.00000,1036.00000,286.00000,289.80000,2.48000,2.45000,0.20850,0.26330,14.88290,14.88290,13.60440,10.19970,0.06770,2.92970,3.47860,0.69660,2.31900,86.02250,6.1654,6.13
2016-06-30,6785.00000,3762.00000,3023.00000,2043.00000,2043.00000,980.00000,-93.00000,887.00000,223.00000,664.00000,664.00000,659.00000,2169.00000,980.00000,290.10000,293.60000,2.27000,2.24000,0.20660,0.26040,14.44360,14.44360,13.07300,9.71260,0.06620,2.68670,3.18430,0.64810,2.13160,85.72320,1.5507,1.506
2016-03-31,6686.00000,3712.00000,2974.00000,1966.00000,1966.00000,1008.00000,-91.00000,917.00000,226.00000,691.00000,691.00000,686.00000,2192.00000,1008.00000,294.20000,297.90000,2.33000,2.30000,0.20790,0.26250,15.07630,15.07630,13.71520,10.26030,0.06580,2.85940,3.40340,0.67960,2.26480,82.64710,2.85330,2.82980
2015-12-31,6678.00000,3363.00000,3315.00000,2011.00000,2011.00000,1304.00000,-95.00000,1209.00000,343.00000,866.00000,866.00000,859.00000,2474.00000,1304.00000,310.60000,313.90000,2.85000,2.83000,0.21190,0.26880,19.52680,19.52680,18.10420,12.86310,0.06670,3.66980,4.38570,0.86440,2.89230,79.74990,2.3417,2.3229
2015-09-30,6798.00000,3382.00000,3416.00000,2015.00000,2015.00000,1401.00000,-94.00000,1307.00000,379.00000,928.00000,928.00000,922.00000,2579.00000,1401.00000,307.60000,311.00000,3.00000,2.97000,0.21910,0.28060,20.60900,20.60900,19.22620,13.56280,0.06660,3.86140,4.60000,0.90880,3.01530,79.00390,5.8465,5.6905
2015-06-30,6710.00000,3547.00000,3163.00000,1995.00000,1995.00000,1168.00000,-92.00000,1076.00000,264.00000,812.00000,812.00000,806.00000,2335.00000,1168.00000,314.80000,318.00000,2.56000,2.53000,0.20840,0.26330,17.40690,17.40690,16.03580,12.01190,0.06600,3.36640,4.01130,0.79870,2.66480,77.50960,2.1383,1.9398
2015-03-31,6629.00000,3431.00000,3198.00000,1958.00000,1958.00000,1240.00000,-92.00000,1148.00000,315.00000,833.00000,833.00000,827.00000,2428.00000,1240.00000,320.80000,324.50000,2.58000,2.55000,0.20350,0.25550,18.70570,18.70570,17.31790,12.47550,0.06460,3.35250,3.97330,0.81120,2.67020,77.96360,0.61330,0.59480
2014-12-31,6795.00000,3209.00000,3586.00000,2034.00000,2034.00000,1552.00000,-92.00000,1460.00000,422.00000,1038.00000,1038.00000,1030.00000,2746.00000,1552.00000,338.80000,342.50000,3.14000,3.11000,0.20360,0.25560,22.84030,22.84030,21.48640,15.15820,0.06590,4.17940,4.96150,1.00700,3.32850,77.08260,1.4346,1.4592
2014-09-30,6886.00000,3520.00000,3366.00000,2015.00000,2015.00000,1351.00000,-93.00000,1258.00000,339.00000,919.00000,919.00000,912.00000,2546.00000,1351.00000,335.10000,338.90000,2.72000,2.69000,0.20040,0.25070,19.61950,19.61950,18.26900,13.24430,0.06590,3.62940,4.29760,0.87920,2.90190,76.40620,5.5175,5.5003
2014-06-30,6785.00000,3826.00000,2959.00000,1966.00000,1966.00000,993.00000,-92.00000,901.00000,218.00000,683.00000,683.00000,678.00000,2173.00000,993.00000,343.00000,346.70000,1.98000,1.95000,0.19910,0.24860,14.63520,14.63520,13.27930,9.99260,0.06470,2.67510,3.16640,0.65160,2.14250,75.31560,1.8479,1.7695
2014-03-31,6708.00000,3315.00000,3393.00000,1831.00000,1831.00000,1562.00000,-92.00000,1470.00000,418.00000,1052.00000,1052.00000,1045.00000,2739.00000,1562.00000,350.90000,354.60000,2.98000,2.95000,0.20000,0.25000,23.28560,23.28560,21.91410,15.57840,0.06440,4.14390,4.91040,1.01020,3.31510,73.05610,1.98250,1.95710
2013-12-31,6737.00000,3327.00000,3410.00000,1947.00000,1947.00000,1463.00000,-92.00000,1371.00000,383.00000,988.00000,988.00000,980.00000,2658.00000,1463.00000,370.30000,374.30000,2.71000,2.70000,0.20380,0.25590,21.71590,21.71590,20.35030,14.54650,0.06490,3.98450,4.74750,0.95170,3.17260,70.14430,2.4476,2.3361
2013-09-30,6452.00000,3297.00000,3155.00000,1887.00000,1887.00000,1268.00000,-91.00000,1177.00000,313.00000,864.00000,864.00000,858.00000,2428.00000,1268.00000,368.90000,372.90000,2.33000,2.30000,0.20370,0.25580,19.65280,19.65280,18.24240,13.29820,0.06280,3.48230,4.09500,0.84140,2.77310,68.14340,4.4518,4.4328
2013-06-30,6674.00000,3530.00000,3144.00000,1881.00000,1881.00000,1263.00000,-86.00000,1177.00000,252.00000,925.00000,925.00000,918.00000,2429.00000,1263.00000,375.90000,379.90000,2.44000,2.41000,0.19040,0.23510,18.92420,18.92420,17.63560,13.75490,0.06550,3.71640,4.37000,0.90780,3.00890,66.63990,1.9078,1.7682
2013-03-31,6328.00000,3153.00000,3175.00000,1863.00000,1863.00000,1312.00000,-92.00000,1220.00000,324.00000,896.00000,896.00000,890.00000,2479.00000,1312.00000,377.70000,381.90000,2.36000,2.33000,0.18610,0.22860,20.73330,20.73330,19.27940,14.06450,0.06090,3.50050,4.09860,0.86240,2.84920,68.00210,1.38780,1.37210
2012-12-31,6477.00000,4167.00000,2310.00000,1906.00000,1906.00000,404.00000,-93.00000,311.00000,7.00000,304.00000,304.00000,301.00000,1590.00000,404.00000,386.20000,389.80000,0.81000,0.81000,0.20000,0.25000,6.23750,6.23750,4.80160,4.64720,0.06170,1.19660,1.40360,0.28970,0.95730,67.31590,1.1556,1.0717
2012-09-30,6512.00000,3359.00000,3153.00000,1890.00000,1890.00000,1263.00000,-93.00000,1170.00000,306.00000,864.00000,864.00000,858.00000,2455.00000,1263.00000,384.00000,387.90000,2.23000,2.21000,0.19690,0.24510,19.39500,19.39500,17.96680,13.17570,0.06180,3.33530,3.90120,0.81940,2.67870,67.81410,3.9004,3.8887
2012-06-30,6359.00000,3786.00000,2573.00000,1869.00000,1869.00000,704.00000,-96.00000,608.00000,109.00000,499.00000,499.00000,495.00000,1876.00000,704.00000,388.00000,391.60000,1.27000,1.26000,0.20220,0.25350,11.07090,11.07090,9.56130,7.78420,0.06100,1.99210,2.34500,0.47830,1.58930,64.89380,1.1737,1.0382
2012-03-31,6392.00000,3364.00000,3028.00000,1855.00000,1855.00000,1173.00000,-96.00000,1077.00000,271.00000,806.00000,806.00000,800.00000,2360.00000,1173.00000,392.00000,395.80000,2.04000,2.02000,0.20990,0.26560,18.35110,18.35110,16.84920,12.51570,0.06100,3.24060,3.82170,0.76860,2.56050,63.80710,2.05660,2.04400
2011-12-31,6373.00000,3617.00000,2756.00000,1882.00000,1882.00000,874.00000,-96.00000,778.00000,160.00000,618.00000,618.00000,618.00000,2053.00000,874.00000,415.80000,420.50000,1.54000,1.53000,0.21250,0.26980,13.71410,13.71410,12.20780,9.69720,0.06090,2.52480,2.98850,0.59100,1.98830,62.31420,0.814,0.7551
2011-09-30,6407.00000,4136.00000,2271.00000,1842.00000,1842.00000,429.00000,-97.00000,332.00000,-1.00000,333.00000,333.00000,331.00000,1605.00000,429.00000,415.00000,418.50000,0.80000,0.79000,0.20780,0.26240,6.69580,6.69580,5.18180,5.16620,0.05990,1.32290,1.55910,0.31140,1.04800,60.97870,2.1917,2.1773
2011-06-30,6388.00000,5141.00000,1247.00000,1877.00000,1877.00000,-630.00000,-97.00000,-727.00000,-363.00000,-364.00000,-364.00000,-366.00000,537.00000,-630.00000,418.60000,418.60000,-0.88000,-0.88000,0.20890,0.26410,-9.86220,-9.86220,-11.38070,-5.72950,0.06000,-1.45550,-1.71880,-0.34190,-1.15150,59.61380,0.6952,0.6807
2011-03-31,6278.00000,3382.00000,2896.00000,1831.00000,1831.00000,1065.00000,-96.00000,969.00000,130.00000,839.00000,839.00000,831.00000,2221.00000,1065.00000,428.20000,434.40000,1.94000,1.92000,0.20750,0.26190,16.96400,16.96400,15.43490,13.23670,0.05960,3.33240,3.92130,0.79710,2.63390,60.05950,1.45720,1.38810
2010-12-31,6332.00000,3190.00000,3142.00000,1847.00000,1847.00000,1295.00000,-98.00000,1197.00000,303.00000,894.00000,894.00000,866.00000,2456.00000,1295.00000,476.50000,482.50000,1.92000,1.91000,0.20600,0.25950,20.45170,20.45170,18.90400,13.67660,0.05990,3.51870,4.13740,0.84610,2.78630,58.61710,1.2617,1.2288
2010-09-30,6482.00000,3213.00000,3269.00000,1803.00000,1803.00000,1466.00000,-95.00000,1371.00000,366.00000,1005.00000,1005.00000,1005.00000,2629.00000,1466.00000,465.90000,472.00000,2.14000,2.11000,0.18640,0.22910,22.61650,22.61650,21.15090,15.50450,0.05990,3.69150,4.29340,0.92920,2.99580,59.27250,2.9264,2.9117
2010-06-30,6179.00000,3419.00000,2760.00000,1782.00000,1782.00000,978.00000,-97.00000,881.00000,211.00000,670.00000,670.00000,670.00000,2123.00000,978.00000,484.50000,490.80000,1.37000,1.35000,0.19270,0.23880,15.82780,15.82780,14.25800,10.84320,0.05770,2.55590,2.99400,0.62600,2.05760,55.83260,1.1105,1.103
2010-03-31,6119.00000,3388.00000,2731.00000,1776.00000,1776.00000,955.00000,-98.00000,857.00000,210.00000,647.00000,647.00000,647.00000,2100.00000,955.00000,508.40000,515.10000,1.26000,1.25000,0.19660,0.24460,15.60710,15.60710,14.00560,10.57360,0.05630,2.43290,2.84500,0.59520,1.94900,53.66400,1.03090,1.04250
2009-12-31,6456.00000,2760.00000,3696.00000,1805.00000,1805.00000,1891.00000,-98.00000,1793.00000,508.00000,1285.00000,1285.00000,1285.00000,3035.00000,1891.00000,563.20000,568.60000,2.33000,2.30000,0.19230,0.23810,29.29060,29.29060,27.77260,19.90400,0.05890,4.70080,5.47690,1.17290,3.78590,52.69080,1.7613,1.7561
2009-09-30,6327.00000,3123.00000,3204.00000,1856.00000,1856.00000,1348.00000,-98.00000,1250.00000,315.00000,935.00000,935.00000,935.00000,2502.00000,1348.00000,558.40000,564.10000,1.66000,1.65000,0.18820,0.23180,21.30550,21.30550,19.75660,14.77790,0.05620,3.32990,3.86640,0.83020,2.69550,51.39620,2.5943,2.5886
2009-06-30,6162.00000,3335.00000,2827.00000,1792.00000,1792.00000,1035.00000,-94.00000,941.00000,201.00000,740.00000,740.00000,740.00000,2197.00000,1035.00000,575.80000,579.80000,1.27000,1.27000,0.19530,0.24260,16.79650,16.79650,15.27100,12.00910,0.05540,2.75740,3.22880,0.66470,2.21210,47.43610,1.7085,1.7014
2009-03-31,5735.00000,3190.00000,2545.00000,1726.00000,1726.00000,819.00000,-92.00000,727.00000,65.00000,662.00000,662.00000,662.00000,1969.00000,819.00000,584.60000,590.40000,1.12000,1.11000,0.18560,0.22790,14.28070,14.28070,12.67660,11.54320,0.05190,2.50660,2.94580,0.59930,2.03470,45.27080,1.37700,1.36860
