Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,66.00000,22.39800,43.60200,26.70000,26.70000,16.90200,16.90200,4.02700,12.87500,12.87500,12.87500,19.01000,19.03600,0.68000,0.68000,0.13670,39.21400,29.87100,0.00710,1.92450,1.92450,0.21070,1.92450,35.19310,0.866,0.819
2024-06-30,66.23600,22.79700,43.43900,26.95900,26.95900,16.48000,16.48000,3.92900,12.55100,12.55100,12.55100,19.02200,19.03300,0.66000,0.66000,0.13690,38.38000,29.22980,0.00700,1.91570,1.91570,0.20550,1.91570,34.46440,0.9834,0.9267
2024-03-31,64.59600,23.17500,41.42100,25.50300,25.50300,15.91800,15.91800,3.79200,12.12600,12.12600,12.12600,19.02400,19.03200,0.64000,0.64000,0.14540,38.99460,29.70530,0.00660,1.86790,1.86790,0.19620,1.86790,34.12480,0.52000,0.49360
2023-12-31,63.11400,20.03300,43.08100,30.18100,30.18100,12.90000,12.90000,3.05200,9.84800,9.84800,9.84800,19.02400,19.02500,0.52000,0.52000,0.13790,30.91230,23.59880,0.00680,1.52610,1.52610,0.15970,1.52610,33.91950,0.9363,0.7768
2023-09-30,62.12600,15.33100,46.79500,27.56000,27.56000,19.23500,19.23500,4.55500,14.68000,14.68000,14.68000,19.02400,19.02400,0.77000,0.77000,0.16530,41.19290,31.43810,0.00770,2.35280,2.35280,0.24250,2.35280,32.79680,0.6238,0.5809
2023-06-30,60.68000,12.03000,48.65000,26.82700,26.82700,21.82300,21.82300,5.45100,16.37200,16.37200,16.37200,19.02400,19.02400,0.86000,0.86000,0.18310,44.40080,33.31030,0.00810,2.63470,2.63470,0.26950,2.63470,32.66340,0.8237,0.7681
2023-03-31,58.60100,6.96700,51.63400,27.97900,27.97900,23.65500,23.65500,5.90900,17.74600,17.74600,17.74600,19.02400,19.02700,0.93000,0.93000,0.21850,46.08060,34.56970,0.00850,2.88690,2.88690,0.29350,2.88690,32.31200,0.98700,0.94720
2022-12-31,56.85900,2.89800,53.96100,26.45500,26.45500,27.50600,27.50600,6.59600,20.91000,20.91000,20.91000,19.13100,19.13300,1.10000,1.10000,0.20450,51.02110,38.78620,0.00900,3.48510,3.48510,0.34850,3.48510,31.53840,1.1889,1.1037
2022-09-30,53.42700,1.24800,52.17900,26.44400,26.44400,25.73500,25.73500,6.37100,19.36400,19.36400,19.36400,19.11100,19.11200,1.01000,1.01000,0.21210,49.60580,37.32530,0.00850,3.28760,3.28760,0.31850,3.28760,30.91570,1.1979,1.1672
2022-06-30,49.10300,1.12700,47.97600,24.51400,24.51400,23.46200,23.46200,5.59100,17.87100,17.87100,17.87100,19.15300,19.15300,0.93000,0.93000,0.24770,48.40820,36.87250,0.00780,3.00540,3.00540,0.28700,3.00540,31.08860,1.1512,1.1109
2022-03-31,46.47300,1.19400,45.27900,22.56500,22.56500,22.71400,22.71400,5.62500,17.08900,17.08900,17.08900,19.20900,19.21000,0.89000,0.89000,0.41890,49.94390,37.57560,0.00720,2.88230,2.88230,0.27200,2.88230,30.87670,0.57140,0.55440
2021-12-31,46.29600,1.47800,44.81800,23.19000,23.19000,21.62800,21.62800,5.38700,16.24100,16.24100,16.24100,19.25900,19.26300,0.84000,0.84100,0.40700,45.22990,33.96420,0.00770,2.70180,2.70180,0.26210,2.70180,31.27620,0.5832,0.5402
2021-09-30,45.95700,1.77500,44.18200,21.89700,21.89700,22.28500,22.28500,5.52300,16.76200,16.76200,16.76200,19.24900,19.25200,0.87100,0.87100,0.39330,47.43310,35.67750,0.00770,2.85710,2.85710,0.27320,2.85710,30.53100,0.8542,0.8233
2021-06-30,46.74300,1.93300,44.81000,25.44000,25.44000,19.37000,19.37000,4.93700,14.43300,14.43300,14.43300,19.28100,19.29000,0.74900,0.74800,0.41100,43.22700,32.20930,0.00730,2.49450,2.49450,0.23570,2.49450,30.03340,0.9843,0.9452
2021-03-31,46.92300,2.38800,44.53500,25.68500,25.68500,18.85000,18.85000,4.76700,14.08300,14.08300,14.08300,19.28700,19.29300,0.73000,0.73000,0.40270,42.66150,31.87280,0.00730,2.46620,2.46620,0.23290,2.46620,29.60550,0.45250,0.41830
2020-12-31,47.18900,3.93900,43.25000,25.43000,25.43000,17.82000,17.82000,4.00600,13.81400,13.81400,13.81400,19.30100,19.30300,0.71600,0.71600,0.37800,41.78190,32.38920,0.00720,2.43140,2.43140,0.23410,2.43140,29.45820,0.7364,0.683
2020-09-30,48.32900,5.82300,42.50600,23.67400,23.67400,18.83200,18.83200,4.76100,14.07100,14.07100,14.07100,19.28700,19.28800,0.73000,0.73000,0.34510,45.37180,33.90110,0.00720,2.51030,2.51030,0.24530,2.51030,29.06310,1.0142,0.9423
2020-06-30,47.99500,6.88800,41.10700,25.93200,25.93200,15.17500,15.17500,3.92100,11.25400,11.25400,11.25400,19.28700,19.28700,0.58400,0.58400,0.32030,38.80380,28.77750,0.00690,2.03350,2.03350,0.19820,2.03350,28.69460,0.7199,0.6884
2020-03-31,51.94500,8.05800,43.88700,26.26800,26.26800,17.61900,17.61900,4.30600,13.31300,13.31300,13.31300,19.34540,19.34980,0.69000,0.69000,0.27010,42.06320,31.78310,0.00800,2.42860,2.42860,0.25330,2.42860,28.42310,0.74960,0.70800
2019-12-31,51.63800,9.28200,42.35600,24.09100,24.09100,18.26500,18.26500,4.35800,13.90700,13.90700,13.90700,19.37000,19.38600,0.71600,0.71900,0.27620,43.32720,32.98940,0.00810,2.58370,2.58370,0.26640,2.58370,27.76750,0.7248,0.6499
2019-09-30,53.45300,9.88500,43.56800,24.07000,24.07000,19.49800,19.49800,4.79000,14.70800,14.70800,14.70800,19.38140,19.39540,0.76000,0.76000,0.28720,44.75300,33.75870,0.00830,2.79530,2.79530,0.28160,2.79530,27.14500,0.9997,0.9439
2019-06-30,53.57800,9.47300,44.10500,24.56100,24.56100,19.54400,19.54400,4.87700,14.66700,14.66700,14.66700,19.36440,19.37820,0.76000,0.75500,0.32340,43.97250,32.99960,0.00850,2.84450,2.84450,0.28060,2.84450,26.62770,0.9163,0.8853
2019-03-31,52.05000,7.68100,44.36900,25.16700,25.16700,19.20200,19.20200,4.64400,14.55800,14.55800,14.55800,19.34880,19.36440,0.75000,0.75000,0.31850,43.57260,33.03460,0.00850,2.90160,2.90160,0.28230,2.90160,25.92970,0.65010,0.61170
2018-12-31,51.31600,6.12500,45.19100,25.41900,25.41900,19.77200,19.77200,3.73900,16.03300,16.03300,16.03300,19.30100,19.32920,0.83000,0.83000,0.33050,44.24160,35.87520,0.00900,3.27290,3.27290,0.32330,3.27290,25.34020,0.9741,0.9265
2018-09-30,50.19300,5.21500,44.97800,24.84400,24.84400,20.13400,20.13400,4.93500,15.19900,15.19900,15.19900,19.31100,19.33780,0.78500,0.78500,0.36970,45.06470,34.01900,0.00910,3.18560,3.18560,0.31110,3.18560,24.69910,0.8169,0.7955
2018-06-30,49.31000,4.70600,44.60400,24.39500,24.39500,20.20900,20.20900,4.80400,15.40500,15.40500,15.40500,19.28980,19.31600,0.80000,0.80000,0.38810,45.61440,34.77110,0.00900,3.27200,3.27200,0.31180,3.27200,24.40090,1.0882,1.0217
2018-03-31,48.17600,4.18200,43.99400,24.45500,24.45500,19.53900,19.53900,4.73100,14.80800,14.80800,14.80800,19.27060,19.29680,0.77000,0.76500,0.44130,44.71780,33.89020,0.00890,3.20450,3.20450,0.30030,3.20450,23.97790,0.62020,0.56710
2017-12-31,47.30000,3.76400,43.53600,23.83600,23.83600,19.70000,19.70000,12.33800,7.36200,7.36200,7.36200,19.22220,19.24440,0.38500,0.38000,0.53020,45.56390,17.02750,0.00880,1.60630,1.60630,0.15000,1.60630,23.79860,0.7379,0.6814
