Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,60.78600,24.07300,36.71300,7.33500,,31.05300,5.66000,-10.32700,-4.66700,-4.66700,-4.66700,-4.65300,29.89300,5.66000,25.62000,25.62000,-0.18000,-0.18000,0.75840,3.13960,9.31140,9.31140,-7.67780,-7.65470,0.02820,-0.91050,-0.91050,-0.21640,-0.22000,19.94380,0.33890,-0.01710
2021-12-31,58.49700,22.53700,35.96000,6.75800,,-14.91300,50.87300,-12.04200,38.83100,38.83100,38.83100,38.71500,76.49900,50.87300,25.17000,25.76000,1.54000,1.51000,0.76790,3.30850,86.96690,86.96690,66.38120,66.18290,0.02830,8.26460,8.26460,1.88180,1.91820,18.42460,0.5438,0.2339
2021-09-30,56.38400,22.06800,34.31600,7.16600,,28.75700,5.55900,-10.96600,-5.40700,-5.40700,-5.40700,-5.39100,27.74900,5.55900,25.17500,25.17500,-0.21000,-0.21000,0.79200,3.80780,9.85920,9.85920,-9.58960,-9.56120,0.02810,-1.33370,-1.33370,-0.26960,-0.27740,16.05520,1.0694,-2.3529
2021-06-30,52.56300,21.19700,31.36600,6.63800,,26.62400,4.74200,-8.16000,-3.41800,-3.41800,-3.41800,-3.40800,25.45400,4.74200,25.14000,25.14000,-0.14000,-0.14000,0.78400,3.62880,9.02160,9.02160,-6.50270,-6.48360,0.02710,-0.83920,-0.83920,-0.17650,-0.18130,16.19360,0.6828,-4.5929
2021-03-31,51.79600,21.42300,30.37300,6.36700,,27.12500,3.24800,-10.14800,-6.90000,-6.90000,-6.90000,-6.87900,24.52600,3.24800,25.06800,25.06800,-0.27000,-0.27000,0.76060,3.17710,6.27080,6.27080,-13.32150,-13.28100,0.02860,-1.62930,-1.62930,-0.38120,-0.39010,16.85410,0.54830,0.11880
2020-12-31,50.54700,21.30000,29.24700,4.80300,,24.73500,4.51200,-8.72400,-4.21200,-4.21200,-4.21200,-4.19900,25.80800,4.51200,24.71500,25.23400,-0.15000,-0.15000,0.76730,3.29760,8.92630,8.92640,-8.33280,-8.30710,0.02760,-1.03250,-1.03250,-0.23030,-0.24030,16.30600,0.4013,-3.5909
2020-09-30,50.99000,21.08100,29.90900,6.34200,30.16000,-6.09500,36.00400,-6.36300,29.64100,29.64100,29.64100,29.55200,54.69400,36.00400,24.37200,24.92600,1.21000,1.19000,0.77300,3.40510,70.60990,70.60990,58.13100,57.95650,0.02810,7.58250,7.58250,1.63370,1.72130,15.92840,0.7997,2.4479
2020-06-30,50.68100,21.20600,29.47500,6.40100,0.01900,27.80000,1.67500,-10.99300,-9.31800,-9.31800,-9.31800,-9.29000,23.75800,1.67500,24.30700,24.30700,-0.38000,-0.38000,0.79450,3.86510,3.30500,3.30500,-18.38560,-18.33030,0.02790,-2.62910,-2.62910,-0.51280,-0.54040,14.58560,0.6251,0.4073
2020-03-31,52.58200,21.29400,31.28800,6.39800,38.97200,-9.23600,40.52400,-12.48500,28.03900,28.03900,28.03900,27.95500,65.01800,40.52400,25.38800,25.85100,1.10000,1.08000,0.77740,3.49170,77.06820,77.06820,53.32430,53.16460,0.02860,7.14970,7.14970,1.52480,1.59170,15.77960,0.44170,3.21970
2019-12-31,49.67600,19.94500,29.73100,5.97900,-0.01600,29.38900,0.34200,-13.64800,-13.30600,-13.30600,-13.30600,-13.26600,24.33800,0.34200,24.11600,24.59300,-0.55000,-0.54000,0.76700,3.29170,0.68850,0.68850,-26.78560,-26.70510,0.02660,-3.12170,-3.12170,-0.71310,-0.72740,16.88350,0.5028,-9.9704
2019-09-30,46.83300,19.59500,27.23800,5.77700,127.70000,-104.69500,131.93300,-12.82900,119.10400,119.10400,119.10400,118.74700,151.05800,131.93300,24.08800,24.55700,4.93000,4.84000,0.73440,2.76460,281.70940,281.70940,254.31640,253.55410,0.02880,28.37090,28.37090,7.33270,7.53630,16.92790,0.6111,-5.2398
2019-06-30,43.06600,17.01600,26.05000,6.38100,,19.44700,6.60300,-8.59000,-1.98700,-1.98700,-1.98700,-1.98100,20.11600,6.60300,23.73600,24.23300,-0.08000,-0.08000,0.78280,3.60480,15.33230,15.33230,-4.61380,-4.59990,0.03370,-0.73230,-0.73230,-0.15560,-0.15900,11.35590,0.8199,0.054
2019-03-31,41.49100,16.63700,24.85400,5.74100,,21.13900,3.71500,-8.08800,-4.37300,-4.37300,-4.37300,-4.36000,19.52100,3.71500,23.55000,24.04400,-0.19000,-0.19000,0.77550,3.45430,8.95380,8.95380,-10.53960,-10.50830,0.03270,-1.56000,-1.56000,-0.34450,-0.35020,11.85650,0.15480,-5.32370
2018-12-31,39.39000,16.88300,22.50700,5.62400,,19.45600,3.05100,-7.83300,-4.78200,-4.78200,-4.78200,-4.76700,17.42700,3.05100,21.18900,21.66700,-0.23000,-0.22000,0.73900,2.83090,7.74560,7.74560,-12.14010,-12.10210,0.03390,-1.61540,-1.61540,-0.41180,-0.42170,12.59690,0.4944,0.4367
2018-09-30,36.49500,15.36400,21.13100,5.09700,,16.32500,4.80600,-10.06600,-5.26000,-5.26000,-5.26000,-5.24500,17.27900,4.80600,20.77500,21.26200,-0.25000,-0.25000,0.79300,3.95950,13.16890,13.16890,-14.41290,-14.37180,0.03100,-2.27230,-2.27230,-0.44740,-0.47030,11.13070,0.6183,-5.8915
2018-06-30,35.65500,13.88500,21.77000,5.49700,,16.53500,5.23500,-6.90100,-1.66600,-1.66600,-1.66600,-1.66100,16.66000,5.23500,20.78000,21.29500,-0.08000,-0.08000,0.76440,3.24370,14.68240,14.68240,-4.67260,-4.65850,0.03430,-0.69430,-0.69430,-0.16030,-0.16360,11.56520,0.6678,0.2861
2018-03-31,35.05700,14.78700,20.27000,5.19800,,16.57000,3.70000,6.39400,10.09400,10.09400,10.09400,10.06400,15.78900,3.70000,20.98700,21.43000,0.48000,0.47000,0.75590,3.09630,10.55420,10.55420,28.79310,28.70750,0.03400,4.07470,4.07470,0.97850,0.99470,11.83810,0.14610,1.20640
2017-12-31,34.91300,14.53900,20.37400,4.71100,,-60.76800,81.14200,-85.48500,-4.34300,-4.34300,-4.34300,-4.33000,94.42400,81.14200,21.05700,21.39900,-0.21000,-0.19000,0.76610,3.31110,232.41200,232.41200,-12.43950,-12.40230,0.03310,-1.81380,-1.81380,-0.41150,-0.42420,11.37500,0.4709,-2.5162
2017-09-30,37.09700,16.03800,21.05900,5.08700,,16.30200,4.75700,49.31900,54.07600,54.07600,54.07600,53.91400,17.11400,4.75700,21.08500,21.45300,2.56000,2.51000,0.75570,3.31660,12.82310,12.82310,145.76920,145.33250,0.03440,22.15180,22.15180,5.01900,5.41190,11.57170,0.6192,6.9826
2017-06-30,35.23400,15.81500,19.41900,5.31100,,17.51900,1.90000,8.03000,9.93000,9.93000,9.93000,7.40600,14.88100,1.90000,21.04400,21.47300,0.35000,0.34000,0.80740,4.52880,5.39250,5.39250,28.18300,21.01950,0.03210,5.08630,5.08630,0.90390,0.97950,9.27730,0.3073,-1.4242
2017-03-31,36.99100,15.94900,21.04200,4.74400,,17.18700,3.85500,-7.15900,-3.30400,-3.30400,-3.30400,-3.61600,16.77900,3.85500,21.04400,21.29300,-0.17000,-0.17000,0.75400,3.18550,10.42150,10.42150,-8.93190,-9.77540,0.03510,-1.33060,-1.33060,-0.31360,-0.32740,11.79950,0.35530,-1.05470
2016-12-31,32.60100,14.00100,18.60000,4.62700,,13.90700,4.69300,-4.51700,0.17600,0.17600,0.17600,0.21700,14.26000,4.69300,21.23200,21.31400,0.01000,0.01000,0.74120,2.98130,14.39530,14.39530,0.53990,0.66560,0.03150,0.06870,0.06870,0.01700,0.01780,12.16980,0.3552,-7.0991
2016-09-30,33.07900,14.83600,18.24300,4.24800,,13.30100,4.94200,3.88300,8.82500,8.82500,8.82500,7.09000,14.36500,4.94200,21.26000,21.37600,0.33000,0.33000,0.71290,2.48340,14.94000,14.94000,26.67860,21.43350,0.03730,3.53590,3.53590,0.99580,1.01510,11.76570,0.4559,3.082
2016-06-30,33.65700,14.79400,18.86300,4.08600,,12.17000,6.69300,9.90300,16.59600,16.59600,16.59600,14.59000,15.40800,6.69300,21.29400,21.29400,0.69000,0.69000,0.72090,2.59120,19.88590,19.88590,49.30920,43.34910,0.03670,6.59240,6.59240,1.80900,1.83970,11.82510,0.5831,3.2672
2016-03-31,33.51100,14.65000,18.86100,3.73200,,13.34400,5.51700,-5.22600,0.29100,0.29100,0.29100,-0.01500,15.42600,5.51700,21.29400,21.29400,0.00000,0.00000,0.73500,2.89190,16.46330,16.46330,0.86840,-0.04480,0.03490,0.11940,0.11940,0.03030,0.03160,11.44690,0.19050,-0.10060
2015-12-31,32.60300,14.92800,17.67500,3.82500,,14.01900,3.65600,-5.59900,-1.94300,-1.94300,-1.94300,-2.11500,13.90600,3.65600,21.29400,21.29400,-0.10000,-0.10000,0.73100,2.83250,11.21370,11.21370,-5.95960,-6.48710,0.03360,-0.78050,-0.78050,-0.20030,-0.21000,11.69050,0.8226,0.1063
2015-09-30,30.77100,13.87200,16.89900,3.41400,,13.16700,3.73200,-4.62200,-0.89000,-0.89000,-0.89000,-1.06400,13.10900,3.73200,21.29400,21.29400,-0.05000,-0.05000,0.72260,2.71740,12.12830,12.12830,-2.89230,-3.45780,0.03170,-0.34710,-0.34710,-0.09170,-0.09630,12.04240,0.3937,-3.6574
2015-06-30,28.74700,12.72800,16.01900,3.75800,,14.04600,1.97300,-4.23900,-2.26600,-2.26600,-2.26600,-2.25400,12.22800,1.97300,21.29400,21.29400,-0.11000,-0.11000,0.70500,2.38980,6.86330,6.86330,-7.88260,-7.84080,0.03180,-0.86850,-0.86850,-0.25090,-0.25620,12.25290,0.2923,-1.1773
2015-03-31,25.53700,11.45600,14.08100,2.42400,,15.96500,-1.88400,-4.00900,-5.89300,-5.89300,-5.89300,-5.39900,10.00600,-1.88400,21.29400,21.29400,-0.25000,-0.25000,0.69520,2.28110,-7.37750,-7.37750,-23.07630,-21.14190,0.02870,-2.19970,-2.19970,-0.66230,-0.67040,12.51570,0.11220,-6.95620
2014-12-31,20.43500,18.30810,2.12690,4.05000,0.00000,5.13190,-3.00500,-3.17000,-6.14000,-6.14000,-5.57200,-5.57200,7.34120,-3.00500,21.43000,21.43000,-0.26000,-0.26000,0.71140,2.46540,-14.70520,-14.70520,-30.04650,-27.26690,0.02930,-2.82090,-2.82090,-0.79900,-0.81400,,0.2816,-6.2973
2014-09-30,11.92010,5.47770,6.44240,1.38480,,10.83750,-4.39510,-2.04630,-6.44140,-6.44140,-6.44140,-5.74350,1.55760,-4.39510,21.29400,21.29400,-0.30000,-0.30000,,,-36.87090,-36.87090,-54.03770,-48.18310,,,,,,,-0.1047,-12.542
2014-06-30,6.81790,3.06120,3.75670,0.34030,,4.75990,-1.00320,-1.33230,-2.33550,-2.33550,-2.33550,-1.98140,2.62130,-1.00320,21.29400,21.29400,-0.11000,-0.11000,,,-14.71470,-14.71470,-34.25570,-29.06140,,,,,,,-0.0392,-8.9782
2014-03-31,3.97700,1.69300,2.28400,0.26320,,4.16930,-1.88530,-0.73760,-2.62280,-2.62280,-2.62280,-2.30480,0.15140,-1.88530,,,,0.00000,,,-47.40450,-47.40450,-65.95050,-57.95370,,,,,,,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
