Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,323.37400,323.37400,68.02900,-236.07200,10.08900,7.89600,17.98500,-1.02200,19.00700,19.00700,3.01000,19.27300,10.08900,89.69100,89.69100,0.03000,0.03000,1.00780,0.16810,0.44720,100.00000,3.11990,3.11990,5.56170,0.93080,0.17790,1.02830,87.52110,3.61740,4.72800,1.04550,2.59980,1.78360,0.6876,0.6343
2024-06-30,313.22500,313.22500,79.06600,-186.07800,38.06700,10.40100,48.46800,5.81100,42.65700,42.65700,8.53900,48.08100,38.06700,85.68700,85.68700,0.09000,0.09000,1.04390,0.15480,0.91820,100.00000,12.15320,12.15320,15.47390,2.72620,0.18110,0.95530,94.20860,9.38770,12.60910,2.46620,6.73530,1.58970,0.7389,0.6532
2024-03-31,271.70800,271.70800,75.97800,-172.94600,12.22400,1.10400,13.32800,5.12900,8.19900,8.19900,-3.18900,22.78400,12.22400,84.65600,84.65600,-0.04000,-0.04000,1.46610,0.15320,0.85200,100.00000,4.49890,4.49890,4.90530,-1.17370,0.17300,1.11420,80.77730,1.94830,2.70630,0.52210,1.37350,1.50580,0.68790,0.63430
2023-12-31,245.04300,245.04300,77.34300,-163.30200,-6.47300,20.10600,13.63300,4.59100,9.04200,9.04200,12.73200,4.44300,-6.47300,84.18000,340.32300,0.15000,0.05000,1.48430,0.20940,0.46820,100.00000,-2.64160,-2.64160,5.56350,5.19580,0.15430,0.85030,105.83980,2.20260,3.14830,0.56930,1.44900,1.46990,-1.1722,-0.9947
2023-09-30,275.57400,275.57400,73.48400,-174.74700,16.11700,7.11000,23.22700,4.60400,18.62300,18.62300,3.51600,26.87000,16.11700,84.47900,84.47900,0.04000,0.04000,1.40210,0.13670,0.45580,100.00000,5.84850,5.84850,8.42860,1.27590,0.17400,0.84970,105.92000,4.68400,6.93300,1.17590,3.35940,1.42640,0.7405,0.6753
2023-06-30,261.24400,261.24400,74.89000,-155.85500,17.25300,2.01600,19.26900,3.73000,15.53900,15.53900,2.40500,27.65000,17.25300,84.37100,85.56300,0.03000,0.03000,1.39020,0.15000,0.53200,100.00000,6.60420,6.60420,7.37590,0.92060,0.16830,0.83630,107.61630,4.10210,6.49940,1.00090,2.88390,1.36530,0.6837,0.5915
2023-03-31,218.35200,218.35200,76.61300,-138.95000,-16.48900,5.13200,-11.35700,3.66800,-15.02500,-15.02500,-2.09900,-2.74600,-16.48900,83.22700,83.22700,-0.03000,-0.03000,1.33250,0.19970,0.59220,100.00000,-7.55160,-7.55160,-5.20120,-0.96130,0.16770,1.02110,88.14310,-4.21200,-10.81800,-1.15400,-3.37080,1.06680,0.14090,0.04320
2022-12-31,197.00300,197.00300,74.70300,-130.15200,-35.72610,6.43300,-29.29300,2.94000,-32.23300,-32.23300,-4.60700,-26.17610,-35.72610,82.72800,336.14700,-0.05000,-0.06000,1.40370,0.22760,0.52680,100.00000,-18.13480,-18.13480,-14.86930,-2.33850,0.15010,0.89910,100.09770,-8.77400,-21.73440,-2.45580,-6.77660,1.09910,-0.1132,-0.146
2022-09-30,216.75700,216.75700,73.97300,-155.11700,-21.22300,46.98000,25.75700,-0.09100,25.84800,24.31300,14.71400,-12.33300,-21.22300,82.81600,336.76800,0.18000,0.07000,1.46220,0.25870,0.66270,100.00000,-9.79110,-9.79110,11.88290,6.78820,0.16120,0.85590,105.14650,6.23800,14.03820,1.80800,4.62440,1.16610,-0.449,-0.2872
2022-06-30,206.01700,206.01700,74.00000,-121.33000,2.38700,-5.75300,-3.36600,2.13800,-5.50400,-5.54300,-5.53600,10.68700,2.38700,82.45200,82.45200,-0.07000,-0.07000,1.45280,0.23110,0.78090,100.00000,1.15860,1.15860,-1.63380,-2.68720,0.18150,0.88150,102.10270,-1.91450,-3.12740,-0.48840,-1.47220,0.86820,0.7,0.4703
