Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,3.33700,3.33700,2.08000,-0.12000,-1.05100,0.19300,-0.85800,-0.85800,-0.85800,-0.85800,0.99200,1.13700,2.71110,2.71110,-0.32000,-0.32000,0.52590,0.41340,1.15840,100.00000,-31.49530,34.07250,-25.71170,-25.71170,0.01430,0.41140,218.75640,-0.80810,-0.80810,-0.36670,-0.47400,39.16300,-8.53940,-8.53940
2021-12-31,3.41200,3.41200,1.74900,0.32600,-0.51900,-1.68800,-2.20700,-2.20700,-2.20700,-3.23200,-8.69400,1.98900,2.71110,2.71110,-1.19000,-0.67000,0.85970,0.41110,1.14740,100.00000,-15.21100,58.29430,-64.68350,-94.72450,0.01410,2.11400,42.57330,-2.06210,-2.06210,-0.91120,-1.21440,39.47850,1.208,1.208
2021-09-30,3.37200,3.37200,2.38600,-0.20000,-1.51000,-1.97600,-3.48600,-3.48600,-3.48600,-3.48600,14.50700,0.78600,2.71100,2.71100,-1.29000,-1.29000,9.23260,0.52980,1.12320,100.00000,-44.78060,23.30960,-103.38080,-103.38080,0.01400,0.82060,109.67080,-3.16160,-3.16160,-1.44900,-1.48650,40.67170,13.3689,13.3689
2021-06-30,5.04400,5.04400,2.28200,-0.81500,-0.78100,-6.77300,-7.55400,-7.55400,-7.55400,-7.55400,-11.21900,1.94700,2.71110,2.71110,-2.79000,-2.79000,1.38570,0.52160,1.30600,100.00000,-15.48380,38.60030,-149.76210,-149.76210,0.01920,0.60520,148.72130,-6.64110,-6.64110,-2.87050,-3.17730,41.95760,6.6327,6.6327
2021-03-31,4.92600,4.92600,2.32200,-0.35000,-0.78300,13.13700,12.35400,12.35400,12.35400,12.35400,2.60200,2.25400,2.71100,3.26400,4.56000,4.04000,14.72130,0.61580,1.59860,100.00000,-15.89530,45.75720,250.79170,250.79170,0.01540,4.30970,20.88310,10.18460,10.18460,3.86170,3.91300,44.74400,9.12530,9.12530
2020-12-31,5.67900,5.67900,1.68100,-1.05000,-0.06200,0.60000,0.53800,0.53800,0.53800,0.53800,3.24600,2.94800,2.70920,2.70920,0.24000,0.24000,10.63550,0.66270,1.95960,100.00000,-1.09180,51.91060,9.47350,9.47350,0.01730,2.48430,36.22820,0.49380,0.49380,0.16400,0.16660,40.18700,2.5341,2.5341
2020-09-30,6.69400,6.69400,2.17900,-0.19500,0.89700,2.45800,3.35500,3.35500,3.35500,3.35500,-10.14200,4.32000,2.71100,2.71100,1.24000,1.24000,10.34820,0.66350,1.97140,100.00000,13.40010,64.53540,50.11950,50.11950,0.02050,3.08200,29.20230,3.09480,3.09480,1.02720,1.04150,39.98760,3.4828,3.4828
2020-06-30,6.99900,6.99900,2.72300,,-0.60900,3.70900,3.10000,3.10000,3.10000,3.10000,-11.46500,4.27600,2.71100,2.71100,1.14000,1.14000,16.25360,0.72320,2.61230,100.00000,-8.70120,61.09440,44.29200,44.29200,0.01820,3.36810,26.72100,2.95080,2.95080,0.80410,0.81690,38.74250,14.3346,14.3346
2020-03-31,7.07400,7.07400,3.26100,,-0.01300,-42.42700,-42.44000,-42.44000,-42.44000,-42.44000,47.60700,3.81300,2.70300,2.70300,-15.70000,-15.70000,14.49080,0.72890,2.67670,100.00000,-0.18380,53.90160,-599.94340,-599.94340,0.01860,4.66930,19.27480,-41.62620,-41.62620,-11.16600,-11.28650,37.59930,-0.74660,-0.74660
2019-12-31,9.63500,9.63500,1.96300,-1.40000,1.90200,-1.97100,-0.06900,-0.06900,-0.06900,-0.06900,9.97800,6.27200,2.68600,2.68600,-0.01220,-0.01220,11.75110,0.64890,1.84020,100.00000,19.74050,65.09600,-0.71620,-0.71610,0.02250,5.52150,16.30000,-0.04660,-0.04660,-0.01610,-0.01640,54.83640,1.5608,1.5608
2019-09-30,10.12600,10.12600,3.03200,,2.98400,-1.26700,1.71700,1.71700,1.71700,1.71700,8.59200,7.09400,2.68900,2.68900,0.64000,0.64000,15.21840,0.64280,1.79510,100.00000,29.46870,70.05730,16.95640,16.95640,0.02320,6.44150,13.97200,1.13050,1.13050,0.39390,0.40380,56.37640,10.3966,10.3966
2019-06-30,11.59000,11.59000,3.62800,0.28800,4.02200,-33.16600,-29.14400,-29.14400,-29.14400,-29.14400,25.86500,8.25000,2.68330,2.68330,-10.85780,-10.85780,4.42370,0.63960,1.80150,100.00000,34.70230,71.18210,-251.45820,-251.45810,0.02650,4.72480,19.04830,-18.94150,-18.94150,-6.66440,-6.82730,57.26140,14.4389,14.4389
2019-03-31,12.68400,12.68400,4.13600,,4.13500,-4.28600,-0.15100,-0.15100,-0.15100,-0.15100,7.40900,8.54800,2.67770,2.67770,-0.06000,-0.06000,1.13430,0.59350,1.58890,100.00000,32.60010,67.39200,-1.19050,-1.19050,0.02600,3.66800,24.53640,-0.08090,-0.08090,-0.03090,-0.03290,69.64560,-2.34680,-2.34680
2018-12-31,11.30900,11.30900,3.53900,,3.50200,-12.70100,-9.19900,-9.19900,-9.19900,-9.19900,20.73200,7.77000,2.66600,2.66600,-3.49050,-3.19060,3.01050,0.60160,1.55720,100.00000,30.96650,68.70630,-81.34230,-81.34230,0.02290,2.99340,30.06630,-4.82520,-4.82520,-1.86530,-1.92250,71.24570,-6.492,-6.492
2018-09-30,11.53000,11.53000,3.35900,,3.85100,-15.76700,-11.91600,-11.91600,-11.91600,-11.91600,23.15600,8.17100,2.66750,2.66750,-4.43910,-4.43910,18.13840,0.58540,1.40700,100.00000,33.39980,70.86730,-103.34780,-103.34780,0.02330,2.85110,31.56640,-5.85280,-5.85280,-2.41120,-2.42650,76.24750,10.1675,10.1675
2018-06-30,11.88200,11.88200,3.32000,,4.23100,0.71700,4.94800,4.94800,4.94800,4.94800,-13.24300,8.56200,2.66420,3.21680,1.85960,1.55970,4.63600,0.57120,1.34990,100.00000,35.60850,72.05860,41.64280,41.64280,0.02250,3.47430,25.90470,2.25610,2.25610,0.93740,0.96750,82.25310,8.3683,8.3683
2018-03-31,12.57200,12.57200,3.77000,,4.43800,-4.29700,0.14100,0.14100,0.14100,0.14100,9.38600,8.80200,2.66040,2.66040,0.06000,0.06000,1.97330,0.57210,1.38670,100.00000,35.30070,70.01270,1.12150,1.12150,0.02360,4.06860,22.12060,0.06460,0.06460,0.02650,0.02760,81.94330,-1.75800,-1.75800
2017-12-31,11.60000,11.60000,3.28100,0.00000,4.22000,-4.80700,-0.58700,-0.58700,-0.58700,-0.58700,-1.60600,8.31900,2.65100,2.65100,-0.24000,-0.24000,2.65020,0.56770,1.34810,100.00000,36.37930,71.71550,-5.06030,-5.06030,0.02170,3.89790,23.08970,-0.26450,-0.26450,-0.10980,-0.11440,83.44650,-9.8607,-9.8607
2017-09-30,12.31200,12.31200,3.31700,,4.41000,-10.16300,-5.75300,-5.75300,-5.75300,-5.75300,9.81800,8.99500,2.65240,2.65240,-2.15960,-2.15960,21.54390,0.56260,1.28130,100.00000,35.81870,73.05880,-46.72680,-46.72680,0.02330,2.89970,31.03800,-2.54210,-2.54210,-1.08910,-1.11200,85.21560,4.2656,4.2656
2017-06-30,12.36200,12.36200,3.43900,-2.73200,0.70300,-6.22800,-5.52500,-5.52500,-5.52500,-5.52500,4.13200,6.19100,2.64890,2.64890,-2.09960,-2.09960,2.37950,0.54990,1.34150,100.00000,5.68680,50.08090,-44.69340,-44.69340,0.02180,3.42630,26.26760,-2.32140,-2.32140,-0.97300,-1.04500,89.78210,18.2408,18.2408
2017-03-31,14.81500,14.81500,4.92900,0.95800,6.19100,-1.31000,4.88100,4.88100,4.88100,4.88100,15.69900,10.84400,2.64610,2.64610,1.85960,1.85960,0.30170,0.40230,1.29060,100.00000,41.78870,73.19610,32.94630,32.94630,0.02550,2.12130,42.42730,1.95650,1.95650,0.84060,1.16930,94.22490,3.88000,3.88000
2016-12-31,16.51500,16.51500,35.40300,7.24100,-16.36800,35.14200,18.77400,18.77400,18.77400,8.09700,-18.04400,-11.64700,2.63710,2.63710,3.11940,3.11940,0.80440,0.52610,1.28280,100.00000,-99.11000,-70.52380,113.67850,49.02820,0.02830,2.87970,31.25340,7.49220,7.49220,3.21240,3.55040,94.73100,-9.2045,-9.2045
2016-09-30,17.35700,17.35700,5.29000,0.31200,7.44100,-9.45400,-2.01300,-2.01300,-2.01300,-2.01300,8.29900,12.37900,2.63880,2.63880,-0.77980,-0.77980,0.43060,0.40300,1.26820,100.00000,42.87030,71.31990,-11.59760,-11.59760,0.03050,3.37750,26.64690,-0.81050,-0.81050,-0.35320,-0.48390,94.03870,34.153,34.153
2016-06-30,16.99100,16.99100,5.29600,0.76500,7.43100,-0.17400,7.25700,7.25700,7.25700,7.25700,7.18800,12.46000,2.63510,2.63510,2.75940,2.75940,0.13670,0.41000,1.38600,100.00000,43.73490,73.33290,42.71090,42.71090,0.02740,3.58610,25.09680,2.81780,2.81780,1.16930,1.66250,97.63910,6.4185,6.4185
2016-03-31,17.44900,17.44900,5.60200,0.59700,7.42100,-11.61000,-4.18900,-4.18900,-4.18900,-4.18900,21.97300,12.44400,2.63150,2.63150,-1.61970,-1.61970,0.11490,0.40990,1.40010,100.00000,42.52970,71.31640,-24.00710,-24.00710,0.02810,2.66930,33.71710,-1.62730,-1.62730,-0.67420,-0.96020,97.73450,-5.15480,-5.15480
2015-12-31,16.54700,16.54700,5.30400,,7.40600,-16.32300,-8.91700,-8.91700,-8.91700,-8.91700,29.62700,12.30100,2.53570,2.53570,-3.89920,-3.89920,0.21820,0.40200,1.33510,100.00000,44.75740,74.33970,-53.88890,-53.88890,0.02610,3.06990,29.31650,-3.31730,-3.31730,-1.40910,-1.98390,102.20510,-6.1298,-6.1298
2015-09-30,18.30400,18.30400,5.70800,,7.78700,0.17100,7.95800,7.95800,7.95800,7.95800,12.88600,12.59600,2.68200,2.68200,2.93940,2.93940,0.25740,0.39110,1.21560,100.00000,42.54260,68.81560,43.47680,43.47680,0.02850,3.09030,29.12310,2.77460,2.77460,1.23900,1.68960,108.23690,-10.6939,-10.6939
2015-06-30,15.08400,15.08400,5.08600,,5.31700,-0.37500,4.94200,4.94200,4.94200,4.94200,10.30300,9.99800,2.66020,2.66020,1.85960,1.85960,0.35340,0.39710,1.04720,100.00000,35.24930,66.28220,32.76320,32.76320,0.02440,3.71250,24.24220,1.69320,1.69320,0.79860,1.02090,107.66450,-6.8078,-6.8078
2015-03-31,14.04100,14.04100,4.58700,,4.81700,5.05000,9.86700,9.86700,9.86700,9.86700,9.82700,9.45400,2.16280,2.16280,4.55910,4.55910,0.27330,0.44660,1.34620,100.00000,34.30670,67.33140,70.27280,70.27280,0.02480,2.84870,31.59390,4.14280,4.14280,1.74030,2.29270,110.09830,-14.37970,-14.37970
2014-12-31,13.46100,13.46100,3.88700,0.00000,5.06700,-16.24800,-11.18100,-11.18100,-11.18100,-11.18100,9.91100,9.57400,2.16280,2.16280,-5.15900,-5.15900,0.52910,0.43840,1.22750,100.00000,37.64210,71.12400,-83.06220,-83.06220,0.02490,4.32410,20.81350,-4.64260,-4.64260,-2.07110,-2.60720,111.35600,-20.5903,-20.5903
2014-09-30,11.16700,11.16700,3.39300,0.03800,3.54400,-3.23300,0.31100,0.31100,0.31100,0.31100,8.07400,7.81200,2.16280,2.16280,0.12000,0.12000,0.96980,0.42680,1.18410,100.00000,31.73640,69.95610,2.78500,2.78500,0.01980,3.15360,28.53860,0.12050,0.12050,0.05500,0.06910,119.34530,-24.3503,-24.3503
2014-06-30,12.52600,12.52600,4.56700,0.07600,5.63400,0.57800,6.21200,6.21200,6.21200,6.21200,8.20800,8.03500,2.16280,2.16280,2.87940,2.87940,1.43870,0.42140,1.15810,100.00000,44.97850,64.14660,49.59290,49.59290,0.02140,4.26930,21.08100,2.35390,2.35390,1.06280,1.36200,122.02150,2.6805,2.6805
2014-03-31,12.37400,12.37400,4.57800,0.12400,5.72100,-4.50300,1.21800,1.21800,1.21800,1.21800,8.10900,7.92000,2.16280,2.16280,0.53990,0.53990,24.40650,0.42150,0.72860,100.00000,46.23400,64.00520,9.84320,9.84320,0.02700,3.43250,26.22030,0.46170,0.46170,0.26550,0.26710,121.96880,-12.92660,-12.92660
2013-12-31,12.14500,12.14500,4.52200,,6.10000,0.69800,6.79800,6.79800,6.79800,6.79800,7.75100,7.95600,2.16280,2.16280,9.65810,9.65810,20.88410,0.42940,0.75260,100.00000,50.22650,65.50840,55.97360,55.97360,0.02550,4.16350,21.61630,2.53020,2.53020,1.42690,1.44370,124.22520,-11.9317,-11.9317
2013-09-30,8.80100,8.80100,1.12700,,5.43700,2.47200,7.90900,7.90900,7.90900,7.90900,7.85100,7.67400,2.16280,2.16280,3.65930,3.65930,161.13880,0.42850,0.74970,100.00000,61.77710,87.19460,89.86480,89.86480,0.01860,3.80170,23.67350,2.93230,2.93230,1.67110,1.67590,124.71160,-6.0185,-6.0185
2013-06-30,8.21600,8.21600,1.33200,,4.65800,6.92500,11.58300,11.58300,11.58300,11.58300,7.04400,6.88400,,,,0.00000,3.33330,,,100.00000,56.69430,83.78770,140.98100,140.98100,82.16000,,,16547.14000,16547.14000,11583.00000,19305.00000,,0,0
2013-03-31,6.27100,6.27100,0.91700,,3.28900,-0.72100,2.56800,2.56800,2.56800,2.56800,5.50400,5.35400,,,,0.00000,,,,100.00000,52.44780,85.37710,40.95040,40.95040,,,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2012-09-30,6.61400,6.61400,1.31500,,3.27000,7.50800,10.77800,10.77800,10.77800,10.77800,5.29900,5.29900,,,,0.00000,,,,100.00000,49.44060,80.11790,162.95740,162.95740,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
