Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,225.82700,4.99400,220.83300,36.62500,-106.24300,347.74300,-126.91000,-664.98700,-791.89700,9.03200,-800.92900,-800.92900,,-801.16300,84.34100,-126.91000,600.22900,600.22900,-1.34000,-1.34000,0.62880,1.69370,-56.19790,-56.19790,-350.66530,-354.76850,0.01480,-14.72000,-14.72000,-5.25680,-5.46450,9.06500,0.0985,0.4808
2024-06-30,266.56000,7.66300,258.89700,35.32700,-101.43000,238.99700,19.90000,-325.00200,-305.10200,14.55700,-319.65900,-319.65900,,-320.63500,127.54800,19.90000,600.05700,600.05700,-0.54000,-0.54000,0.60200,1.51280,7.46550,7.46550,-114.45900,-120.28620,0.01650,-5.16160,-5.16160,-1.97380,-2.05410,10.32080,0.0589,2.5445
2024-03-31,271.31600,4.81800,266.49800,33.34800,-108.68500,217.61900,48.87900,-913.30700,-864.42800,10.94900,-875.37700,-875.37700,,-875.62500,129.79100,48.87900,600.30400,600.30400,-1.46000,-1.46000,0.60100,1.50630,18.01550,18.01550,-318.60560,-322.73250,0.01570,-13.05680,-13.05680,-5.05970,-5.20960,11.16830,0.12380,0.08500
2023-12-31,-122.38300,3.29800,-125.68100,30.15000,-102.33800,209.78300,-335.46400,-324.13800,-659.60200,3.98200,-663.58400,-663.58400,,-663.94310,-251.74000,-335.46400,598.51800,598.51800,-1.10000,-1.10000,0.56870,1.31840,274.11000,274.11000,538.96550,542.51260,-0.00670,-8.69260,-8.69260,-3.62520,-3.74950,12.74450,0.2263,0.6847
2023-09-30,306.57600,6.48300,300.09300,38.11000,-106.70900,222.62100,77.47200,49.48100,126.95300,10.05800,116.89500,116.89500,,116.71000,162.00000,77.47200,598.44400,598.55300,0.19000,0.19000,0.55070,1.22590,25.27010,25.27010,41.41000,38.06890,0.01610,1.41090,1.41090,0.61510,0.63380,13.84490,0.2642,0.344
2023-06-30,337.39500,24.67600,312.71900,35.60400,-104.47000,504.47700,-191.75800,1.06300,-190.69500,-148.26200,-42.43300,-42.43300,,-42.03700,180.29200,-191.75800,598.34400,598.34400,-0.07000,-0.07000,0.55180,1.23130,-56.83490,-56.83490,-56.51980,-12.45930,0.01760,-0.51030,-0.51030,-0.22100,-0.22870,13.89620,0.1279,0.92
2023-03-31,350.21100,7.11000,343.10100,41.72400,-97.65400,223.23800,119.86300,-83.29000,36.57300,3.54300,33.03000,33.03000,,32.79400,211.46300,119.86300,598.30200,598.31000,0.05000,0.05000,0.55280,1.23630,34.22590,34.22590,10.44310,9.36410,0.01780,0.39120,0.39120,0.16810,0.17490,14.11200,0.22670,0.20470
2022-12-31,380.48600,7.69900,372.78700,42.89300,-92.04700,216.39400,156.39290,-281.32000,-124.92700,15.28500,-140.21200,-140.21200,,-140.47410,245.17500,156.39300,598.63400,598.83700,-0.24000,-0.24000,0.54440,1.19480,41.10350,41.10350,-32.83350,-36.91960,0.01940,-1.63140,-1.63140,-0.71330,-0.74330,14.38450,0.3032,0.287
2022-09-30,352.33900,8.26500,344.07400,37.31900,-88.07600,207.26800,136.80600,103.79300,240.59900,18.57900,222.02000,222.02000,,221.79300,225.35000,136.80600,598.98000,599.33900,0.37000,0.37000,0.51760,1.07280,38.82800,38.82800,68.28620,62.94880,0.01850,2.51350,2.51350,1.16590,1.21260,14.74710,0.3566,0.958
2022-06-30,400.22600,21.13500,379.09100,38.85800,-87.73000,210.92200,168.16900,32.55200,200.72100,10.65700,190.06400,190.06400,,189.59700,259.42000,168.16900,598.82700,599.02600,0.32000,0.32000,0.53350,1.14360,42.01850,42.01850,50.15190,47.37250,0.02030,2.14380,2.14380,0.96270,1.00010,14.80510,0.2748,0.3594
