Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,7569.00000,1581.00000,5988.00000,1641.00000,1906.00000,,3536.00000,2452.00000,-283.00000,2168.00000,385.00000,1783.00000,1783.00000,1783.00000,,2452.00000,1248.00000,1259.00000,1.43000,1.42000,,,,,,,,,,,,,,,,,,,
2024-09-30,7545.00000,1574.00000,5971.00000,1395.00000,1433.00000,-1750.00000,5083.00000,888.00000,68.00000,956.00000,-297.00000,1253.00000,1253.00000,1253.00000,1578.00000,888.00000,1247.00000,1254.00000,1.00000,1.00000,1.26050,0.55390,1.34010,79.13850,11.76940,11.76940,12.67060,16.60700,0.13840,0.84220,1.64490,54.71570,6.81350,-11.96750,2.29800,3.03960,14.75920,3.4295,3.3174
2024-06-30,6954.00000,1544.00000,5410.00000,1351.00000,1377.00000,,2766.00000,2644.00000,-592.00000,2053.00000,438.00000,1615.00000,1615.00000,1614.00000,3338.00000,2644.00000,1247.00000,1251.00000,1.29000,1.29000,1.14250,0.54210,1.28320,77.79700,38.02130,38.02130,29.52260,23.20970,0.12980,0.76210,1.49130,60.34940,8.87510,-12.47200,3.01420,4.06420,14.60430,1.0534,0.9498
2024-03-31,6686.00000,1552.00000,5134.00000,1520.00000,1375.00000,,9456.00000,-4322.00000,-163.00000,-4486.00000,-315.00000,-4171.00000,-4171.00000,-4170.00000,-3632.00000,-4322.00000,1247.00000,1247.00000,-3.34000,-3.34000,1.07880,0.56770,1.52330,76.78730,-64.64250,-64.64250,-67.09540,-62.36910,0.11880,0.83760,1.43200,62.84920,-23.89570,29.19440,-7.40960,-10.33010,14.00880,1.77950,1.69530
2023-12-31,7114.00000,2090.00000,5024.00000,1407.00000,1607.00000,,3411.00000,1613.00000,40.00000,1653.00000,236.00000,1417.00000,1417.00000,1430.00000,2301.00000,1613.00000,1248.00000,1258.00000,1.14000,1.14000,1.42600,0.51820,1.15460,70.62130,22.67360,22.67360,23.23590,20.10120,0.11450,1.16960,1.52660,58.95420,6.22880,-11.78970,2.28090,3.00100,18.25760,1.7205,1.5498
2023-09-30,7051.00000,1565.00000,5486.00000,1457.00000,1315.00000,0.00000,2863.00000,2623.00000,-304.00000,2318.00000,146.00000,2172.00000,2172.00000,2180.00000,3307.00000,2623.00000,1248.00000,1257.00000,1.75000,1.73000,1.33780,0.52020,1.16470,77.80460,37.20040,37.20040,32.87480,30.91760,0.11300,0.94110,1.47200,61.14030,9.76570,-16.42470,3.48230,4.68560,17.83640,1.3988,1.3015
2023-06-30,6599.00000,1442.00000,5157.00000,1407.00000,1849.00000,,3492.00000,1665.00000,-78.00000,1588.00000,549.00000,1039.00000,1039.00000,1045.00000,2346.00000,1665.00000,1249.00000,1258.00000,0.84000,0.83000,1.02310,0.51680,1.26100,78.14820,25.23110,25.23110,24.06430,15.83570,0.10590,0.88300,1.56040,57.67690,4.92580,-6.94050,1.66670,2.37990,16.91580,1.8618,1.7511
2023-03-31,6352.00000,1401.00000,4951.00000,1447.00000,1319.00000,,3247.00000,1704.00000,-404.00000,1300.00000,316.00000,984.00000,984.00000,1010.00000,2344.00000,1704.00000,1248.00000,1261.00000,0.81000,0.80000,1.27810,0.52300,1.20540,77.94400,26.82620,26.82620,20.46600,15.90050,0.10270,0.88900,1.52620,58.97040,4.69940,-6.25830,1.59030,2.24170,16.77810,1.38300,1.29660
2022-12-31,7389.00000,1396.00000,5993.00000,1548.00000,2020.00000,,3726.00000,2267.00000,-236.00000,2031.00000,398.00000,1633.00000,1633.00000,1640.00000,2795.00000,2267.00000,1255.00000,1262.00000,1.30000,1.29000,1.28530,0.53230,1.24520,81.10710,30.68070,30.68070,27.48680,22.19520,0.11700,0.92630,1.54680,58.18510,7.69960,-10.20690,2.58500,3.60130,17.00800,2.03,1.8869
2022-09-30,7042.00000,1395.00000,5647.00000,1149.00000,1213.00000,,2810.00000,2837.00000,-405.00000,2432.00000,646.00000,1786.00000,1786.00000,1789.00000,3362.00000,2837.00000,1255.00000,1261.00000,1.43000,1.42000,1.30040,0.53330,1.25040,80.19030,40.28690,40.28690,34.53560,25.40470,0.11260,0.95350,1.61740,55.64610,8.48170,-10.69650,2.85500,3.95870,16.79190,2.2681,2.1438
2022-06-30,6260.00000,1442.00000,4818.00000,1102.00000,1357.00000,,2789.00000,2029.00000,-526.00000,1503.00000,368.00000,1135.00000,1135.00000,1144.00000,2554.00000,2029.00000,1256.00000,1260.00000,0.91000,0.91000,1.42900,0.56430,1.34570,76.96490,32.41210,32.41210,24.00960,18.27480,0.09960,0.96520,1.52020,59.20450,5.61460,-6.31120,1.80530,2.44620,16.12040,1.4325,1.3187
2022-03-31,6590.00000,1424.00000,5166.00000,1178.00000,1083.00000,,4969.00000,197.00000,-349.00000,-152.00000,-164.00000,12.00000,12.00000,19.00000,722.00000,197.00000,1255.00000,1262.00000,0.02000,0.02000,1.47570,0.56750,1.36340,78.39150,2.98940,2.98940,-2.30650,0.28830,0.10450,0.96090,1.74020,51.71930,0.06030,-0.06410,0.01900,0.02610,15.86850,1.45800,1.26230
2021-12-31,7244.00000,2627.00000,4617.00000,1353.00000,1650.00000,,3677.00000,940.00000,-181.00000,759.00000,383.00000,376.00000,376.00000,382.00000,1475.00000,940.00000,1256.00000,1262.00000,0.31000,0.30000,1.27240,0.55390,1.31370,63.73550,12.97630,12.97630,10.47760,5.27330,0.10660,1.62360,1.61230,55.82140,1.78500,-1.81440,0.55330,0.79630,16.79750,2.5396,2.416
2021-09-30,7421.00000,1223.00000,6198.00000,1101.00000,1190.00000,,2356.00000,3842.00000,-404.00000,3438.00000,852.00000,2586.00000,2586.00000,2592.00000,4365.00000,3842.00000,1256.00000,1262.00000,2.06000,2.05000,1.36560,0.54900,1.33430,83.51970,51.77200,51.77200,46.32800,34.92790,0.11060,0.72970,1.62530,55.37530,12.04420,-12.45610,3.85410,5.43190,17.10840,2.5715,2.4617
2021-06-30,6217.00000,1390.00000,4827.00000,1092.00000,1351.00000,,2581.00000,2246.00000,-429.00000,1817.00000,300.00000,1517.00000,1517.00000,1522.00000,2765.00000,2246.00000,1255.00000,1260.00000,1.21000,1.21000,1.36330,0.58610,1.53090,77.64200,36.12680,36.12680,29.22630,24.48130,0.09140,0.78440,1.49840,60.06270,7.69660,-6.60570,2.23140,3.18540,15.71770,1.8414,1.7467
2021-03-31,6423.00000,1361.00000,5062.00000,1055.00000,1055.00000,,2172.00000,2890.00000,-626.00000,2264.00000,542.00000,1722.00000,1722.00000,1729.00000,3363.00000,2890.00000,1256.00000,1262.00000,1.38000,1.37000,1.36820,0.60740,1.66610,78.81050,44.99460,44.99460,35.24830,26.91890,0.09520,0.76500,1.63640,54.99770,9.08040,-7.13010,2.55140,3.56510,15.12280,2.06810,1.93740
2020-12-31,7421.00000,1398.00000,6023.00000,1466.00000,1730.00000,,3372.00000,2651.00000,-837.00000,1814.00000,270.00000,1544.00000,1544.00000,1551.00000,3078.00000,2651.00000,1257.00000,1263.00000,1.24000,1.25000,1.40350,0.62100,1.79000,81.16160,35.72300,35.72300,24.44420,20.90020,0.10850,0.83070,1.51700,59.32890,8.47370,-6.70930,2.25710,3.21130,14.53030,1.5091,1.3665
