Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,157.82800,4.36900,153.45900,119.55300,119.55300,33.90600,33.90600,4.69500,29.21100,29.21100,,29.21100,61.51400,61.71000,0.47000,0.47000,0.10180,0.26980,21.81500,18.79430,0.00890,1.79060,2.58160,0.16750,1.60820,26.54250,1.00260,0.92380
2021-12-31,154.14000,5.04700,149.09300,117.89300,117.89300,31.20000,31.20000,4.97800,26.22200,26.22200,,26.22200,62.78800,62.97300,0.43000,0.42000,0.09600,0.29550,20.70760,17.40370,0.00860,1.50590,2.07400,0.14900,1.36130,28.24560,1.5977,1.4775
2021-09-30,157.89000,5.47500,152.41500,126.05900,126.05900,26.35600,26.35600,5.15600,21.20000,21.20000,,21.20000,62.52200,62.73000,0.34000,0.34000,0.09460,0.24090,16.89960,13.59360,0.00900,1.19850,1.63710,0.12210,1.08510,28.32040,0.974,0.8945
2021-06-30,182.33600,6.50200,175.83400,119.21600,119.21600,56.61800,56.61800,8.63700,47.98100,47.98100,,47.98100,63.21500,63.41000,0.76000,0.76000,0.09410,0.25810,32.29830,27.37130,0.01030,2.69660,3.66790,0.28060,2.44290,28.34510,1.6555,1.5643
2021-03-31,170.05500,7.13600,162.91900,101.68000,101.68000,61.23900,61.23900,9.27700,51.96200,51.96200,,51.96200,63.39600,63.56300,0.82000,0.82000,0.09500,0.27940,33.50290,28.42760,0.01080,2.95290,4.04150,0.30790,2.67230,27.75780,1.31120,1.18290
2020-12-31,185.04100,7.54600,177.49500,117.16200,117.16200,60.33300,63.10100,11.88400,51.21700,51.21700,,51.21700,63.50500,63.64600,0.80000,0.79000,0.09590,0.29730,37.12480,30.13300,0.01030,2.94160,3.99510,0.30940,2.65940,27.45160,1.4832,1.4098
2020-09-30,188.06500,8.15700,179.90800,115.71900,115.71900,64.18900,64.18900,9.74900,54.44000,54.44000,,54.44000,63.42300,63.58200,0.86000,0.86000,0.03490,0.23060,35.43380,30.05210,0.01160,3.18360,4.33780,0.34990,3.07240,26.96210,-0.7012,-0.8026
2020-06-30,184.16400,9.65300,174.51100,136.84400,136.84400,37.66700,37.66700,5.51700,32.15000,32.15000,,32.15000,63.41600,63.55500,0.51000,0.51000,0.03560,0.17020,24.09520,20.56600,0.01000,1.92060,2.63100,0.20490,1.85220,26.39370,1.4833,1.4124
2020-03-31,185.65800,16.44200,169.21600,144.39100,144.39100,24.82500,24.82500,2.60700,22.21800,22.21800,,22.21800,63.75700,63.91400,0.35000,0.35000,0.03610,0.34370,16.70200,14.94800,0.01060,1.34460,1.84120,0.15850,1.29610,26.06430,-1.23860,-1.30360
2019-12-31,172.21500,19.04600,153.16900,113.68600,113.68600,39.48300,39.48300,5.53700,33.94600,33.94600,,33.94600,64.63000,64.77200,0.53000,0.52000,0.03590,0.24280,26.40830,22.70480,0.01110,2.04410,2.84220,0.25150,1.97070,25.86760,2.0768,1.9983
2019-09-30,178.56500,21.76200,156.80300,109.75200,109.75200,47.05100,47.05100,6.01600,41.03500,41.03500,,41.03500,64.35900,64.51500,0.64000,0.64000,0.03620,0.31320,30.57170,26.66270,0.01130,2.49400,3.46470,0.30210,2.40360,25.60360,-0.227,-0.2734
2019-06-30,179.77500,22.41200,157.36300,108.69300,108.69300,48.67000,48.67000,6.53000,42.14000,42.14000,,42.14000,64.67800,64.81500,0.65000,0.65000,0.03680,0.11900,31.44650,27.22730,0.01140,2.60360,3.66260,0.31100,2.50770,25.13320,-0.2795,-0.3328
2019-03-31,166.98200,20.68300,146.29900,107.71000,107.71000,38.58900,38.58900,5.25000,33.33900,33.33900,,33.33900,65.23900,65.37900,0.51000,0.51000,0.03750,0.12100,26.68490,23.05440,0.01070,2.10070,3.00230,0.24740,2.02190,24.49500,0.22750,0.18830
2018-12-31,168.49500,19.75600,148.73900,113.40400,113.40400,35.33500,42.86700,6.17900,36.68800,36.68800,,36.68800,67.50500,67.65900,0.55000,0.54000,0.03740,0.12080,29.20210,24.99290,0.01100,2.30530,3.31980,0.27610,2.21910,24.17370,1.445,1.3907
2018-09-30,171.86300,17.78700,154.07600,113.42900,113.42900,40.64700,40.64700,4.39400,36.25300,36.25300,,36.25300,67.62100,67.79600,0.54000,0.54000,0.03720,0.46240,27.86520,24.85300,0.01090,2.26640,3.27720,0.26970,2.18200,23.65540,0.9505,0.8818
2018-06-30,167.65700,15.10200,152.55500,106.52600,106.52600,46.02900,46.02900,6.21600,39.81300,39.81300,,39.81300,67.75800,67.90700,0.59000,0.59000,0.03760,0.45910,30.72100,26.57230,0.01110,2.51330,3.64140,0.29440,2.41890,23.42570,0.2897,0.2498
2018-03-31,162.43300,13.54700,148.88600,106.57600,106.57600,42.31000,42.31000,5.48000,36.83000,36.83000,,36.83000,67.80900,67.96100,0.54000,0.54000,0.03790,0.49700,29.22470,25.43950,0.01080,2.34570,3.40800,0.27360,2.25680,23.16690,0.85010,0.80800
2017-12-31,160.95900,12.95500,148.00400,107.11700,107.11700,40.88700,40.88700,25.11900,15.76800,15.76800,,15.76800,67.72700,67.88700,0.24000,0.24000,0.03790,0.95670,28.42570,10.96230,0.01040,1.00320,1.44470,0.11430,0.96530,23.19990,1.0462,1.0216
2017-09-30,160.59400,12.20200,148.39200,105.10500,105.10500,43.28700,43.28700,8.70800,34.57900,34.57900,,34.57900,67.74200,67.91600,0.51000,0.51000,0.03760,1.21990,29.57310,23.62390,0.01050,2.18500,3.13340,0.24900,2.10280,23.36120,1.0842,1.0441
2017-06-30,161.96600,9.77200,152.19400,122.43200,122.43200,29.76200,29.76200,5.72700,24.03500,24.03500,,24.03500,67.73600,67.89300,0.35000,0.35000,0.03810,1.14830,19.60130,15.82950,0.01090,1.53880,2.22500,0.17280,1.48020,23.05720,0.3251,0.3372
2017-03-31,150.93900,7.31600,143.62300,103.21400,103.21400,40.40900,40.40900,9.16100,31.24800,31.24800,,31.24800,67.68700,67.84600,0.46000,0.46000,0.03870,1.10660,28.36400,21.93370,0.01060,2.03180,2.92060,0.23160,1.95320,22.70760,0.58790,0.56920
2016-12-31,147.08900,6.51300,140.57600,103.25100,103.25100,37.32500,37.32500,8.40200,28.92300,28.92300,,28.92300,67.62000,67.78400,0.42000,0.42000,0.03910,1.06730,27.12730,21.02090,0.01030,1.90260,2.74640,0.21660,1.82820,22.47860,1.572,1.6175
2016-09-30,148.50200,6.22200,142.28000,102.88300,102.88300,39.39700,39.39700,8.41500,30.98200,30.98200,,30.98200,67.62500,67.79300,0.46000,0.46000,0.06790,1.16670,28.69310,22.56440,0.01040,2.01870,2.86680,0.23540,1.88160,22.69450,0.3642,0.3419
2016-06-30,146.55800,5.95400,140.60400,113.38200,113.38200,27.22200,27.22200,5.71900,21.50300,21.50300,,21.50300,67.62000,67.77000,0.32000,0.32000,0.06840,1.20100,19.81210,15.64980,0.01050,1.41150,2.00880,0.16500,1.31490,22.52850,0.2149,0.1829
2016-03-31,143.87400,5.85800,138.01600,102.49600,102.49600,35.52000,35.52000,8.51700,27.00300,27.00300,,27.00300,67.61000,67.74700,0.40000,0.40000,0.06900,0.98840,26.41600,20.08200,0.01050,1.79030,2.57630,0.21140,1.66680,22.29830,0.03730,-0.00420
2015-12-31,144.34900,5.26100,139.08800,102.66000,102.66000,36.42800,36.42800,8.57000,27.85800,27.85800,,27.85800,67.55000,67.69200,0.42000,0.41000,0.07060,0.99560,26.97410,20.62820,0.01070,1.89120,2.77100,0.21970,1.75770,21.80400,1.1717,1.1323
2015-09-30,148.74200,5.16300,143.57900,107.33000,107.33000,36.24900,36.24900,7.81900,28.43000,28.43000,,28.43000,67.55700,67.70700,0.42000,0.42000,0.07040,0.91890,25.92750,20.33490,0.01130,1.92520,2.81120,0.22950,1.78970,21.85940,0.5547,0.4976
2015-06-30,147.48900,4.99700,142.49200,102.12400,102.12400,40.36800,40.36800,9.76600,30.60200,30.60200,,30.60200,67.55700,67.68500,0.45000,0.45000,0.07160,0.54620,28.70430,21.76000,0.01150,2.10990,3.11810,0.25120,1.95890,21.46940,0.8646,0.8398
2015-03-31,144.79400,5.03900,139.75500,101.34800,101.34800,38.40700,38.40700,9.25900,29.14800,29.14800,,29.14800,67.52600,67.63900,0.43000,0.43000,0.07180,0.47490,27.90740,21.17960,0.01130,2.01570,2.95490,0.23930,1.87100,21.40540,-0.04210,-0.06410
2014-12-31,146.02200,5.07600,140.94600,104.21800,104.21800,36.72800,36.72800,8.65500,28.07300,28.07300,,28.07300,67.43400,67.59400,0.41000,0.41000,0.07300,0.69130,26.01870,19.88740,0.01150,1.97710,2.93390,0.22920,1.83280,21.04180,0.7651,0.7086
2014-09-30,154.33300,5.21100,149.12200,104.39700,104.39700,44.72500,44.72500,11.13600,33.58900,33.58900,,33.58900,67.44000,67.60900,0.50000,0.50000,0.07320,0.73800,30.86210,23.17780,0.01200,2.37360,3.54630,0.27770,2.19980,20.98310,1.0117,0.9758
2014-06-30,154.88300,5.45500,149.42800,106.89600,106.89600,42.53200,42.53200,9.63500,32.89700,32.89700,,32.89700,67.44000,67.58300,0.49000,0.49000,0.07390,0.52900,29.27330,22.64180,0.01200,2.35000,3.53030,0.27140,2.17620,20.75760,0.499,0.4781
2014-03-31,144.78600,5.80400,138.98200,100.87600,100.87600,38.10600,38.10600,9.10300,29.00300,29.00300,,29.00300,67.41000,67.55000,0.43000,0.43000,0.07520,0.31960,27.27230,20.75740,0.01160,2.11100,3.21870,0.24050,1.95220,20.37210,0.84970,0.84840
2013-12-31,146.77000,6.24200,140.52800,107.05300,107.05300,33.47500,33.47500,5.43600,28.03900,28.03900,,28.03900,66.89700,67.07300,0.42000,0.42000,0.07620,0.32340,24.19730,20.26790,0.01170,2.06940,3.21450,0.23780,1.91170,20.11120,0.5722,0.5307
2013-09-30,152.02700,6.46500,145.56200,101.19200,101.19200,44.37000,44.37000,11.33600,33.03400,33.03400,,33.03400,67.17700,67.38200,0.49000,0.49000,0.07750,0.39370,30.41250,22.64250,0.01240,2.48470,3.88870,0.27980,2.29200,19.78970,2.3519,2.3292
2013-06-30,149.61400,6.67200,142.94200,100.79700,100.79700,42.14500,42.14500,11.02400,31.12100,31.12100,,31.12100,67.16300,67.34400,0.46000,0.46000,0.07770,0.41530,28.22080,20.83900,0.01260,2.34550,3.65600,0.26230,2.16330,19.75520,1.7271,1.6486
2013-03-31,139.79400,6.48000,133.31400,99.30700,99.30700,34.00700,34.00700,9.14100,24.86600,24.86600,,24.86600,65.98300,66.15000,0.38000,0.38000,0.09660,0.31180,24.97720,18.26340,0.01150,1.83790,2.80750,0.20980,1.66030,20.14780,-0.16080,-0.19440
2012-12-31,131.64500,6.54700,125.09800,88.71900,88.71900,36.37900,36.37900,8.66900,27.71000,27.71000,,27.71000,64.65900,64.85100,0.43000,0.43000,0.07990,0.37870,29.41190,22.40310,0.01260,2.15250,2.97440,0.28190,1.98060,19.86070,1.7112,1.6383
2012-09-30,137.36200,7.21800,130.14400,88.92300,88.92300,41.22100,41.22100,11.31700,29.90400,29.90400,,29.90400,64.77800,64.99300,0.46000,0.46000,0.08040,0.47260,33.06120,23.98440,0.01260,2.33990,3.23510,0.30290,2.15180,19.72890,-0.0647,-0.1048
2012-06-30,138.17400,7.96600,130.20800,90.28100,90.28100,39.92700,39.92700,10.57800,29.34900,29.34900,,29.34900,64.77200,64.93900,0.45000,0.45000,0.08150,0.38770,31.22080,22.94930,0.01290,2.33210,3.24490,0.29670,2.14190,19.42840,-0.4784,-0.523
2012-03-31,139.66700,8.93800,130.72900,88.87300,88.87300,41.85600,41.85600,11.53600,30.32000,30.32000,,30.32000,64.29700,64.47700,0.47000,0.47000,0.08250,0.36130,32.79480,23.75620,0.01290,2.44220,3.42330,0.30530,2.24060,19.16930,0.56320,0.45610
2011-12-31,131.17800,9.34100,121.83700,89.70000,89.70000,32.13700,32.13700,7.87900,24.25800,24.25800,,24.25800,64.06600,64.26100,0.38000,0.38000,0.08420,0.66160,27.91120,21.06830,0.01180,1.99650,2.79930,0.24940,1.82840,18.94290,0.6299,0.5708
2011-09-30,140.46500,10.51300,129.95200,93.45900,93.45900,36.49300,36.49300,9.52500,26.96800,26.96800,,26.96800,64.11900,64.31000,0.42000,0.42000,0.08380,0.64500,29.91870,22.10960,0.01260,2.20760,3.09270,0.27790,2.02270,19.05220,-0.05,-0.1086
2011-06-30,145.83400,11.57200,134.26200,89.46400,89.46400,44.79800,44.79800,13.19600,31.60200,31.60200,,31.60200,64.07200,64.28100,0.49000,0.49000,0.08560,0.62400,35.51280,25.05190,0.01300,2.64950,3.78060,0.32580,2.42260,18.60240,0.5631,0.5325
2011-03-31,134.35600,11.61000,122.74600,87.55500,87.55500,35.19100,35.19100,11.17800,24.01300,24.01300,,24.01300,63.95000,64.18200,0.38000,0.37000,0.08780,0.70430,30.54540,20.84300,0.01210,2.06970,3.00160,0.25240,1.88800,18.13230,1.55830,1.52540
2010-12-31,139.48100,12.29700,127.18400,92.23100,92.23100,34.95300,34.95300,9.79300,25.16000,25.16000,,25.16000,63.84900,64.03900,0.40000,0.39000,0.08850,1.07630,30.29120,21.80430,0.01210,2.18880,3.18110,0.26330,1.99500,17.98370,1.2463,1.2208
2010-09-30,145.08000,13.53400,131.54600,96.68200,96.68200,34.86400,34.86400,9.00400,25.86000,25.86000,,25.86000,63.88600,64.06700,0.40000,0.40000,0.09380,0.92460,29.22700,21.67880,0.01270,2.23160,3.19840,0.27460,2.02240,18.13840,-0.0513,-0.0927
2010-06-30,148.07500,14.64200,133.43300,94.82600,94.82600,38.60700,38.60700,12.44600,26.16100,26.16100,,26.16100,63.87300,64.05400,0.41000,0.41000,0.09500,0.71810,31.37890,21.26310,0.01330,2.29000,3.31080,0.28300,2.07250,17.88180,0.4332,0.4127
2010-03-31,141.50900,15.72200,125.78700,91.45600,91.45600,34.33100,34.33100,10.87600,23.45500,23.45500,,23.45500,63.74300,63.93300,0.37000,0.37000,0.09600,0.79690,31.01490,21.18940,0.01190,2.07840,3.05230,0.25240,1.87880,17.67610,1.60070,1.58610
2009-12-31,147.01900,18.44400,128.57500,64.73400,64.73400,63.84100,35.21900,10.74200,24.47700,24.47700,,13.87700,57.83400,57.93600,0.23000,0.23000,0.09750,0.99260,31.76720,12.51690,0.01160,2.20500,3.26960,0.25690,1.99010,17.43350,0.5136,0.479
2009-09-30,153.48700,20.47100,133.01600,95.00400,95.00400,38.01200,38.01200,12.50200,25.51000,25.51000,,22.37000,57.43100,57.55900,0.39000,0.39000,0.08940,0.94570,32.42070,19.07950,0.01250,2.51350,2.98920,0.27230,1.90200,21.26330,2.0518,2.0839
2009-06-30,152.98900,23.68200,129.30700,105.73800,105.73800,23.56900,23.56900,6.99400,16.57500,16.57500,,13.44300,57.40700,57.54700,0.23000,0.23000,0.09070,0.94600,22.98520,13.11000,0.01070,1.66400,2.00700,0.17220,1.25380,20.93400,0.5962,0.5558
2009-03-31,156.80900,25.25600,131.55300,91.27300,91.27300,40.28000,40.28000,13.79500,26.48500,26.48500,,23.35900,57.35100,57.39800,0.41000,0.41000,0.09080,1.04160,35.12170,20.36760,0.01170,2.66230,3.14850,0.27090,2.00610,20.92040,-0.18730,-0.24210
