Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,436.15900,98.99800,337.16100,17.85900,335.45600,371.11800,-33.95700,-5.41300,-39.37000,-6.08300,-33.28700,-33.28700,,-33.39000,-16.15400,-33.95700,502.00500,502.00500,-0.07000,-0.07000,1.82490,0.30740,0.44390,77.30230,-7.78550,-7.78550,-9.02650,-7.65550,0.21760,4.35970,20.64360,-2.98690,-296.41190,-1.66030,-2.06860,2.21900,-0.00150,-0.05490
2021-12-31,349.73490,51.66200,298.07290,16.45900,285.15790,318.39480,-20.32190,-5.65000,-25.97200,-6.68500,-19.28700,-19.28700,,-26.02100,-3.54390,-20.32180,502.76100,502.76100,-0.05000,-0.05000,2.10100,0.30150,0.43170,85.22830,-5.81060,-5.81060,-7.42620,-7.44020,0.17380,4.05170,22.21310,-1.68370,-54.08280,-0.95860,-1.17600,2.27920,-0.0025,-0.0382
2021-09-30,461.56500,99.46700,362.09800,17.67500,340.84100,377.07100,-14.97300,-6.51100,-21.48400,-4.79100,-16.69300,-16.69300,,-16.99500,3.58200,-14.97300,503.41600,503.41600,-0.03000,-0.03000,2.14660,0.29720,0.42300,78.45010,-3.24400,-3.24400,-4.65460,-3.68200,0.22240,4.68410,19.21380,-1.42820,-31.08500,-0.80450,-1.00370,2.32750,-0.0661,-0.0987
2021-06-30,420.98800,69.70400,351.28400,18.75200,346.51700,384.01500,-32.73100,-6.45000,-39.18100,-9.12900,-30.05200,-30.05200,,-30.29300,-13.98500,-32.73100,504.46900,504.46900,-0.06000,-0.06000,2.44630,0.29010,0.40860,83.44280,-7.77480,-7.77480,-9.30690,-7.19570,0.19980,6.78440,13.26570,-2.48480,-25.98690,-1.42650,-1.76400,2.39630,0.0875,0.0534
2021-03-31,387.02900,53.82800,333.20100,18.04700,294.00200,333.09200,0.10900,-7.38400,-7.27500,-9.28900,2.01400,2.01400,,1.93100,21.15200,0.10900,500.66300,510.65300,0.00000,0.00000,3.67130,0.36390,0.57210,86.09200,0.02820,0.02820,-1.87970,0.49890,0.16820,6.80010,13.23510,0.16320,1.45910,0.08750,0.10380,2.44810,0.03000,-0.00670
2020-12-31,359.30110,50.75700,308.54400,18.73500,276.44310,313.24110,-4.69700,-6.22300,-10.92000,2.47000,-13.39000,-13.39000,,-14.46400,13.36600,-4.69700,498.15900,498.15900,-0.03000,-0.02000,4.18440,0.35700,0.55520,85.87340,-1.30730,-1.30730,-3.03920,-4.02560,0.15170,8.32720,10.80800,-1.04380,-7.38380,-0.56540,-0.67110,2.56470,0.0417,0.0096
2020-09-30,389.91300,48.25300,341.66000,17.57700,300.29300,344.67900,-3.01900,-3.47600,-6.49500,-11.69800,5.20300,5.20300,,4.47200,23.79000,-3.01900,497.50100,514.71900,0.01000,0.01000,3.82280,0.35790,0.56800,87.62470,-0.77430,-0.77430,-1.66580,1.14690,0.16150,7.53880,11.93830,0.40530,2.79520,0.21550,0.26030,2.57060,0.0862,0.0613
2020-06-30,375.06100,41.04200,334.01900,15.40700,275.43500,316.37500,17.64400,-1.40800,16.23600,3.02500,13.21100,13.21100,,12.66700,43.17700,17.64400,495.76900,510.53400,0.03000,0.02000,2.09330,0.14750,0.18360,89.05730,4.70430,4.70430,4.32890,3.37730,0.19480,7.53740,11.94050,1.01470,6.80560,0.68610,0.86500,2.62640,0.1384,0.1166
2020-03-31,343.65000,33.22900,310.42100,17.08400,284.51500,326.71700,-16.29600,-1.85300,-18.14900,-8.96500,-9.18400,-9.18400,,-8.95800,8.82200,-16.29600,499.45400,499.45400,-0.02000,-0.02000,2.05870,0.15050,0.18780,90.33060,-4.74200,-4.74200,-5.28120,-2.60670,0.18060,7.76820,11.58570,-0.71140,-5.27260,-0.48270,-0.60430,2.59860,0.11190,0.08540
2019-12-31,321.50790,12.44800,309.05990,17.29300,259.67300,302.90300,6.15700,-0.85800,5.29900,5.39400,-0.09500,-0.09500,,-0.10700,32.09400,6.15700,504.87500,517.91900,0.00000,0.00000,2.32600,0.14910,0.18560,96.12820,1.91500,1.91500,1.64820,-0.03330,0.16730,7.71580,11.66440,-0.00720,-0.05060,-0.00490,-0.00610,2.64050,0.0597,0.0334
2019-09-30,357.35800,13.31200,344.04600,16.02100,277.88600,319.32000,24.72600,-1.50200,23.22400,4.90000,18.32400,18.32400,,17.99900,50.13900,24.72600,497.50100,514.71900,0.04000,0.04000,2.20330,0.15010,0.18690,96.27490,6.91910,6.91910,6.49880,5.03670,0.18380,8.11350,11.09270,1.37520,9.85180,0.94260,1.16880,2.64640,0.1559,0.1245
2019-06-30,343.89600,10.72200,333.17400,15.08200,284.18000,321.77100,11.40300,-1.91600,9.48700,2.25300,7.23400,7.23400,,6.96800,33.91200,11.40300,506.72500,520.62900,0.01000,0.01000,2.21480,0.15060,0.18750,96.88220,3.31580,3.31580,2.75870,2.02620,0.17570,6.05080,14.87410,0.53800,4.70340,0.36960,0.45700,2.65060,0.1444,0.0997
2019-03-31,303.44300,10.01100,293.43200,15.80400,259.73100,297.07300,-3.64100,-0.72300,-4.36400,-14.21500,9.85100,9.85100,,9.96900,17.89700,-3.64100,499.45400,499.45400,0.02000,0.02000,2.19010,0.15360,0.19180,96.70090,-1.19990,-1.19990,-1.43820,3.28530,0.15800,5.80700,15.49860,0.73960,7.83090,0.51300,0.62600,2.63130,0.05350,0.02310
2018-12-31,278.99200,13.42600,265.56600,16.39200,210.63200,247.68110,17.88490,12.04200,29.92700,-6.88500,36.81200,36.81200,,36.68700,38.54190,17.88490,484.23200,513.59700,0.07000,0.07000,2.35610,0.15690,0.19650,95.18770,6.41050,6.41050,10.72680,13.14980,0.15430,10.23340,8.79480,2.78460,29.93260,2.03600,2.34770,2.63540,0.1354,0.1081
2018-09-30,303.11600,14.01500,289.10100,15.30900,218.56600,255.58600,33.51500,-1.58900,31.92600,5.14000,26.78600,26.78600,,26.61700,55.22600,33.51500,505.83600,512.07700,0.06000,0.05000,2.32880,0.18330,0.23680,95.37640,11.05680,11.05680,10.53260,8.78110,0.19200,6.82790,13.18130,2.40930,43.20310,1.69630,1.96770,2.30670,0.1589,0.1362
2018-06-30,294.82200,14.70300,280.11900,13.66200,221.53100,256.85700,23.26200,-1.99200,21.27000,-1.75300,23.02300,23.02300,,22.89900,44.92600,23.26200,506.72500,520.62900,0.05000,0.05000,2.05810,0.19180,0.25020,95.01290,7.89020,7.89020,7.21450,7.76710,0.19290,6.79140,13.25200,2.15670,1006.69600,1.50640,1.74310,2.21790,0.1181,0.0937
2018-03-31,255.31100,13.59500,241.71600,15.78000,214.20200,252.47200,-10.75600,-2.34300,-13.09900,-3.98500,-9.11400,-9.11400,,-8.88500,11.73400,-10.75600,478.30900,478.30900,-0.02000,-0.02000,1.88980,0.19750,0.25920,94.67510,-4.21290,-4.21290,-5.13060,-3.48010,0.16930,7.11850,12.64320,-0.87110,22.39140,-0.60450,-0.69910,2.18330,0.02320,0.02640
2017-12-31,223.21300,11.68200,211.53100,15.37800,208.85700,245.44900,-33.91800,-2.32400,-36.24200,21.98900,-58.23100,-58.23100,,-58.22400,-12.70400,-33.91800,430.61200,430.61200,-0.13000,-0.13000,1.53400,0.20600,0.27400,94.76640,-15.19540,-15.19540,-16.23650,-26.08450,0.15210,7.94780,11.32390,-5.80510,60.84550,-3.96870,-4.60910,2.09850,-0.0373,-0.0605
2017-09-30,181.71700,7.99900,173.71800,20.01000,259.95400,286.22300,-112.50500,-0.50000,-113.00500,-40.84700,-72.15800,-72.15800,,-71.76100,-106.24600,-112.50500,415.42000,415.42000,-0.17000,-0.17000,0.57090,0.07080,0.07610,95.59810,-61.91220,-61.91220,-62.18740,-39.49050,0.13440,5.92220,15.19700,-6.91110,98.18620,-5.33810,-6.42210,2.19330,0.0735,0.0533
2017-06-30,180.71100,7.56200,173.14900,6.94300,163.07400,175.98500,-2.83600,-1.57700,-4.41300,-4.38800,-0.02500,-0.02500,,0.25400,3.13200,-2.83600,480.61800,508.76300,0.00000,0.00000,0.86410,0.86180,6.57600,95.81540,-1.56940,-1.56940,-2.44200,0.14060,1.10440,12.04260,7.47350,-0.28300,-0.36990,-0.01530,-0.03910,0.14510,0.044,0.0329
2017-03-31,150.74500,6.83000,143.91500,5.57600,132.58800,142.52700,1.38800,-1.36100,0.02700,-25.86000,25.88700,25.88700,,26.61300,5.75100,1.38800,478.30900,478.30900,0.06000,0.06000,0.84170,0.85150,5.96570,95.46920,0.92080,0.92080,0.01790,17.65430,0.94130,9.54510,9.42900,266.82110,345.02220,16.16430,39.62440,0.16250,0.01690,0.00910
2016-12-31,198.41400,-3.34900,201.76300,-8.11700,187.84100,188.54400,13.21900,0.33600,13.55500,7.40700,6.14800,6.14800,,8.03800,16.69600,13.21900,414.75400,414.75400,0.02000,0.02000,0.94330,0.22420,0.30650,101.68790,6.66230,6.66230,6.83170,4.05110,0.67140,10.61270,8.48040,3.78080,-32.07260,2.08040,2.93300,,0.0175,0.0105
2016-09-30,133.56000,6.82600,126.73400,5.35600,109.78300,117.89100,8.84300,0.03900,8.88200,4.41400,4.46800,4.46800,,5.07500,11.35100,8.84300,414.75400,414.75400,0.01000,0.01000,0.68390,1.18170,-6.58980,94.88920,6.62100,6.62100,6.65020,3.79980,0.83540,7.94200,11.33220,-50.66910,-39.27570,2.79450,9.20460,-0.14910,-0.1415,0.0295
2016-06-30,83.06000,10.17200,72.88800,13.32300,53.55000,66.87300,6.01500,-1.35200,4.66300,0.00600,4.65700,4.65700,,4.65700,9.76000,6.01500,58.71000,59.64400,0.08000,0.08000,0.82970,0.91770,11.14420,87.75340,7.24180,7.24180,5.61400,5.60680,0.45980,4.91770,18.30120,89.55790,190.39150,2.57780,7.37450,0.08850,0.0825,-0.0126
2016-03-31,83.85600,12.20900,71.64700,10.03400,65.63200,75.66600,-4.01900,-0.61600,-4.63500,0.00700,-4.64200,-4.64200,,-4.64200,-2.17700,-4.01900,58.61400,58.61400,-0.08000,-0.08000,0.77800,1.06690,-16.59260,85.44050,-4.79270,-4.79270,-5.52730,-5.53570,0.45980,5.17250,17.39980,133.27450,71.58060,-2.54550,-8.91680,-0.05940,0.15700,0.04790
2015-12-31,103.33100,-20.54000,123.87100,-10.13500,123.64700,123.94000,-0.06900,1.71000,1.64100,1.73000,-0.08900,-0.08900,,2.58200,5.04200,-0.06900,414.75400,414.75400,0.07000,0.07000,0.81290,1.04430,-24.20580,119.87790,-0.06680,-0.06680,1.58810,2.49880,0.59590,6.07150,14.82330,3.73790,1.60740,-0.05130,-0.16560,-0.04060,-0.3233,0.1119
2015-09-30,86.99200,14.02200,72.97000,8.99000,63.20500,72.19500,0.77500,-0.68400,0.09100,0.00900,0.08200,0.08200,,0.08200,2.53400,0.77500,58.51700,58.51700,0.00000,0.00000,0.74260,1.51570,-2.97680,83.88130,0.89090,0.89090,0.10460,0.09430,0.50210,5.36490,16.77570,-0.41350,-0.35430,0.04730,0.21320,-0.33890,-0.0302,-0.1932
2015-06-30,87.33500,15.45600,71.87900,9.57100,69.86400,79.43500,-7.55600,-0.78400,-8.34000,0.00900,-8.34900,-8.34900,,-8.34900,-5.75900,-7.55600,58.51700,58.51700,-0.14000,-0.14000,0.80390,1.57960,-2.72530,82.30260,-8.65170,-8.65170,-9.54940,-9.55970,0.49590,5.70520,15.77510,38.58130,33.32400,-4.74080,-22.36240,-0.36980,0.0335,-0.1287
2015-03-31,83.54300,13.99800,69.54500,8.41600,55.84700,64.26300,5.28200,-0.91200,4.37000,0.01000,4.36000,4.36000,,4.36000,7.04300,5.28200,58.51700,58.51700,0.07000,0.07000,0.89840,1.35880,-3.78670,83.24460,6.32250,6.32250,5.23080,5.21890,0.46730,5.27380,17.06530,-28.02410,-22.74150,2.43860,10.05630,-0.26590,0.36310,0.22860
2014-12-31,82.15200,13.34700,68.80500,9.79600,43.10700,52.90300,15.90200,-0.62400,15.27800,0.00600,15.27200,15.27200,,15.27200,17.63700,15.90200,58.51010,58.51010,0.25000,0.25000,0.87980,1.60450,-2.65420,83.75330,19.35680,19.35680,18.59720,18.58990,0.53160,5.42580,16.58740,-68.87340,-58.57170,9.88240,41.63580,-0.37890,-0.0568,-0.2477
2014-09-30,81.30600,14.11900,67.18700,8.69600,63.22500,71.92100,-4.73400,-0.45800,-5.19200,0.01500,-5.20700,-5.20700,,-5.20700,-3.19800,-4.73400,58.51700,58.51700,-0.09000,-0.09000,0.83070,2.99400,-1.50700,82.63470,-5.82250,-5.82250,-6.38580,-6.40420,0.50490,5.70570,15.77370,13.21910,11.95200,-3.23320,-26.35920,-0.67310,-0.1635,-0.3333
2014-06-30,78.89600,13.74600,65.15000,8.09000,75.28300,83.37300,-18.22300,-0.11800,-18.34100,0.01500,-18.35600,-18.35600,,-18.35600,-16.76600,-18.22300,58.51500,58.51500,-0.31000,-0.31000,0.61720,-0.72240,-0.42480,82.57710,-23.09750,-23.09750,-23.24710,-23.26610,0.61460,6.01800,14.95510,50.15300,44.64330,-14.29820,86.38120,-0.62550,0.0439,-0.1191
2014-03-31,72.65700,11.54800,61.10900,7.45700,56.95900,64.41600,-3.30700,-0.46100,-3.76800,0.01500,-3.78300,-3.78300,,-3.78300,-1.98100,-3.30700,58.49100,58.49100,-0.06000,-0.06000,0.75790,-3.13690,-0.76710,84.10610,-4.55150,-4.55150,-5.18600,-5.20670,0.58460,5.40680,16.64560,18.65470,15.20190,-3.04370,77.17260,-0.34660,0.25550,0.14930
2013-12-31,68.75600,10.65400,58.10200,7.50600,47.32500,54.83100,3.27100,-0.47300,2.79800,-0.00500,2.80300,2.80300,,2.80300,4.57300,3.27100,58.23100,58.23100,0.05000,0.05000,0.79080,-4.17640,-0.80680,84.50460,4.75740,4.75740,4.06950,4.07670,0.65080,5.55160,16.21170,-15.15950,-12.11580,2.65330,-78.47150,-0.31630,-0.0774,-0.1192
2013-09-30,65.50000,11.01600,54.48400,7.56500,59.94700,67.51200,-13.02800,-0.46800,-13.49600,0.01500,-13.51100,-13.51100,,-13.51100,-11.86000,-13.02800,58.38900,58.38900,-0.23000,-0.23000,0.78510,-1.83460,-0.64720,83.18170,-19.89010,-19.89010,-20.60460,-20.62750,0.59690,6.15830,14.61440,58.66440,48.18470,-12.31240,166.28920,-0.39430,-0.0141,-0.0499
2013-06-30,59.21500,10.10400,49.11100,6.90400,56.06200,62.96600,-13.85500,-0.46400,-14.31900,0.01500,-14.33400,-14.33400,,-14.33400,-12.73300,-13.85500,58.15000,58.15000,-0.25000,-0.25000,0.90950,4.91520,-1.25540,82.93680,-23.39780,-23.39780,-24.18140,-24.20670,0.52970,5.60270,16.06370,120.82950,99.67310,-12.82310,-473.06940,-0.20370,0.0735,0.0382
2013-03-31,52.17100,8.29800,43.87300,5.59500,45.74700,51.34200,-7.46900,-0.46300,-7.93200,0.01500,-7.94700,-7.94700,,-7.94700,-6.46500,-7.46900,57.94900,57.94900,-0.14000,-0.14000,1.03740,1.00680,-148.81000,84.09460,-14.31640,-14.31640,-15.20390,-15.23260,0.48190,5.36020,16.79040,7947.27300,293.89810,-7.34040,-53.76500,-0.00170,0.17090,0.14470
2012-12-31,46.17900,7.45000,38.72900,4.64700,31.17100,35.81800,2.91100,-0.47600,2.43500,,2.43000,2.43000,,2.43000,3.80700,2.91100,57.48600,57.48600,0.05000,0.05000,1.13190,0.73650,2.79550,83.86710,6.30370,6.30370,5.27300,5.26210,0.47990,5.93030,15.17640,45.68530,95.36910,2.52520,12.03680,0.09190,-0.0998,-0.2243
2012-09-30,42.02200,7.14000,34.88200,4.90500,47.99700,52.90200,-18.02000,-0.46700,-18.48700,0.00000,-18.48700,-18.48700,,-18.48700,-17.20700,-18.02000,57.76900,57.76900,-0.32000,-0.32000,1.15230,0.89660,8.67310,83.00890,-42.88230,-42.88230,-43.99360,-43.99360,0.41280,5.76430,15.61330,-1079.22300,1387.91800,-18.16210,-111.56910,0.02960,-0.1806,-0.1877
2012-06-30,36.50400,6.71600,29.78800,4.19100,48.52700,52.71800,-22.93000,-0.45700,-23.38700,0.00000,-23.38700,-23.38700,,-23.38700,-22.16800,-22.93000,57.37200,57.37200,-0.41000,-0.41000,1.40900,0.43730,0.77730,81.60200,-62.81500,-62.81500,-64.06700,-64.06700,0.33180,6.62750,13.57990,-122.45780,-145.13470,-21.26010,-68.90280,0.33060,-0.2608,-0.2752
2012-03-31,31.09400,5.77500,25.31900,3.12700,35.18600,38.31300,-12.99400,-0.45600,-13.45000,0.00000,-13.45000,-13.45000,,-13.45000,-12.40000,-12.99400,56.96400,56.96400,-0.24000,-0.24000,1.71880,0.30960,0.44830,81.42730,-41.78940,-41.78940,-43.25590,-43.25590,0.27370,5.94530,15.13800,-40.65660,-43.89690,-11.83890,-28.07110,0.57980,-0.03980,-0.06300
2011-12-31,27.44900,4.14000,23.30900,3.11000,25.57000,28.68000,-5.37100,-0.49000,-5.84000,0.04000,-5.88000,-5.87200,0.00000,-5.87200,-4.84000,-5.37100,41.94300,41.94300,-0.14000,-0.14000,2.24660,0.24430,0.32330,84.99400,-19.56720,-19.56720,-21.27580,-21.39240,0.24640,6.97210,12.90870,-12.81090,-13.38620,-5.27120,-9.68080,0.80510,0.1192,0.1355
2011-09-30,24.00800,4.69700,19.31100,2.27700,31.86100,34.13800,-14.82700,-2.54200,-17.36900,,-17.36900,-17.36900,,-17.36900,-14.25000,-14.82700,26.14100,26.14100,-0.66000,-0.66000,,,,80.43570,-61.75860,-61.75860,-72.34670,-72.34670,,,,,,,,,-0.6452,-0.6841
2011-06-30,20.95800,4.19800,16.76000,1.88300,30.16500,32.04800,-15.28800,-0.87200,-16.16000,,-16.16000,-16.16000,,-16.16000,-14.70400,-15.28800,26.91400,26.91400,-0.60000,-0.60000,,,,79.96950,-72.94590,-72.94590,-77.10660,-77.10660,,,,,,,,,-0.1467,-0.1757
2011-03-31,17.62800,3.39900,14.22900,1.84300,21.08700,22.93000,-8.70100,-0.93500,-9.63600,,-9.63600,-9.63600,,-9.63600,-8.14300,-8.70100,28.34600,28.34600,-0.34000,-0.34000,,,,80.71820,-49.35900,-49.35900,-54.66300,-54.66300,,,,,,,,,-0.11720,-0.13900
2010-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2009-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
