,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$3.22,$3.58
1,2024-08-01,2024-06-30,$3.48,$3.21
2,2024-05-02,2024-03-31,$2.46,$2.30
3,2024-02-13,2023-12-31,$3.80,$2.65
4,2023-11-02,2023-09-30,$3.85,$4.49
5,2023-08-03,2023-06-30,$4.46,$3.71
6,2023-05-04,2023-03-31,$3.61,$3.75
7,2023-02-14,2022-12-31,$3.81,$4.13
8,2022-11-03,2022-09-30,$4.35,$4.49
9,2022-08-04,2022-06-30,$3.88,$4.19
10,2022-05-05,2022-03-31,$2.20,$3.63
11,2022-02-15,2021-12-31,$2.55,$3.17
12,2021-11-04,2021-09-30,$2.56,$2.74
13,2021-08-05,2021-06-30,$1.95,$2.64
14,2021-05-06,2021-03-31,$0.76,$1.43
15,2021-02-09,2020-12-31,$1.32,$1.22
16,2020-11-05,2020-09-30,$1.37,$1.66
17,2020-08-13,2020-06-30,$0.66,$1.36
18,2020-04-30,2020-03-31,$0.97,$0.91
19,2020-01-30,2019-12-31,$1.33,$1.32
20,2019-10-31,2019-09-30,$1.44,$1.52
21,2019-08-01,2019-06-30,$1.44,$1.45
22,2019-05-02,2019-03-31,$0.95,$0.93
23,2019-01-31,2018-12-31,$1.26,$1.26
24,2018-11-01,2018-09-30,$1.36,$1.41
25,2018-08-02,2018-06-30,$1.22,$1.22
26,2018-04-26,2018-03-31,$0.88,$0.93
27,2018-02-01,2017-12-31,$0.98,$1.03
28,2017-10-26,2017-09-30,$1.03,$1.12
29,2017-07-27,2017-06-30,$0.98,$1.02
30,2017-04-27,2017-03-31,$0.72,$0.76
31,2017-01-26,2016-12-31,$0.94,$0.96
32,2016-10-27,2016-09-30,$1.11,$1.05
33,2016-07-28,2016-06-30,$0.97,$1.02
34,2016-04-28,2016-03-31,$0.73,$0.77
35,2016-01-28,2015-12-31,$1.02,$1.03
36,2015-10-22,2015-09-30,$1.21,$1.28
37,2015-07-23,2015-06-30,$1.14,$1.00
38,2015-04-23,2015-03-31,$1.01,$0.90
39,2015-01-29,2014-12-31,$1.49,$1.40
