Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,724.94700,481.10700,243.84000,32.19300,42.12400,,74.31700,169.52300,-0.35200,169.17100,36.84900,132.32200,132.32200,,131.84800,199.28700,169.52300,9.56100,9.56100,13.79000,13.79000,2.83030,0.44300,0.79530,33.63560,23.38420,23.38420,23.33560,18.18730,0.22900,0.90020,1.48670,60.53500,9.69900,21.79120,4.17910,5.40250,142.18720,12.188,10.7066
2024-06-30,710.22800,491.77300,218.45500,28.66300,42.84000,,71.50310,146.95200,-3.95800,142.99400,31.37400,111.62000,111.62000,,111.22000,176.27500,146.95200,9.56000,9.56000,11.63000,11.63000,2.65840,0.48700,0.94930,30.75840,20.69080,20.69080,20.13350,15.65980,0.22550,0.99820,1.43330,62.79170,9.03550,23.65430,3.54340,4.63520,128.76260,12.0221,10.4568
2024-03-31,696.73600,480.37100,216.36500,31.20000,44.36500,,75.56500,140.80000,-3.10700,137.69300,29.96100,107.73200,107.73200,,107.35900,166.60700,140.80000,9.55700,9.55700,11.23000,11.23000,2.86420,0.52610,1.11040,31.05410,20.20850,20.20850,19.76260,15.40890,0.22070,0.97330,1.49940,60.02540,9.34940,28.10130,3.41190,4.43020,120.10510,10.76060,9.34130
2023-12-31,643.34990,466.22390,177.12600,38.99000,36.79900,,75.78910,101.33690,3.28500,104.62200,24.21200,80.41000,80.41000,,80.12600,121.68190,101.33690,9.58300,9.58300,8.39000,8.39000,2.85470,0.37410,0.59760,27.53180,15.75150,15.75150,16.26210,12.45450,0.27860,1.02190,1.48800,60.48250,7.46570,8.44270,3.48270,4.67310,112.31080,17.7879,16.3895
2023-09-30,667.15000,465.44500,201.70500,31.89400,37.38600,,69.28000,132.42500,2.05700,134.48200,23.23500,111.24700,111.24700,,110.85400,149.53200,132.42500,9.55600,9.55600,11.60000,11.60000,3.20760,0.44500,0.80190,30.23380,19.84940,19.84940,20.15770,16.61610,0.29130,0.92460,1.55960,57.70630,11.44580,13.12920,4.85710,6.35210,101.34960,15.0065,14.0809
2023-06-30,685.13000,489.49200,195.63800,33.95800,37.43800,,71.39600,124.24200,0.46800,124.71000,25.08600,99.62400,99.62400,,99.26800,144.48700,124.24200,9.57700,9.57700,10.36000,10.36000,3.26640,0.50650,1.02630,28.55490,18.13410,18.13410,18.20240,14.48890,0.28960,0.91090,1.57050,57.30660,11.15940,12.98340,4.21040,5.50740,93.10040,15.9995,14.5162
2023-03-31,702.78900,504.74500,198.04400,33.15600,39.84700,,73.00300,125.04100,0.10700,125.14800,27.56500,97.58300,97.58300,,97.27700,145.35400,125.04100,9.64300,9.64300,10.09000,10.09000,3.15640,0.53830,1.16570,28.17970,17.79210,17.79210,17.80730,13.84160,0.29900,0.89160,1.53710,58.55000,11.87430,14.01960,4.15110,5.48290,85.37290,11.39840,10.16630
2022-12-31,682.55910,503.00800,179.55110,34.21700,35.80300,,70.01980,109.53130,-1.24100,108.29000,17.76800,90.52200,90.52200,,90.22100,129.65630,109.53130,10.03500,10.03500,9.16000,9.16000,2.81240,0.56830,1.31650,26.30560,16.04720,16.04720,15.86530,13.21810,0.28360,0.79670,1.50450,59.82230,11.87320,14.22550,3.76110,5.12540,78.58250,9.2223,7.6794
2022-09-30,696.04900,547.74200,148.30700,34.38800,35.19200,,69.58000,78.72700,1.60200,80.32900,17.10300,63.22600,63.22600,,63.01900,99.21700,78.72700,9.96500,9.96500,6.32000,6.32000,2.75520,0.60180,1.51120,21.30700,11.31060,11.31060,11.54070,9.05380,0.29790,0.92490,1.46210,61.55530,9.47380,11.68570,2.70560,3.77270,67.60980,-0.8021,-2.1131
2022-06-30,723.63900,566.16300,157.47600,35.39600,38.48900,,73.88500,83.59090,2.01700,85.60800,19.13600,66.47200,66.47200,,66.27900,104.18890,83.59090,10.13600,10.13600,6.54000,6.54000,2.59940,0.55820,1.26330,21.76170,11.55150,11.55150,11.83020,9.15910,0.31050,1.06790,1.40510,64.05150,9.21510,11.18130,2.85210,4.07150,71.56100,1.7449,0.2272
