Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,7.39300,4.10700,-11.50000,0.01900,-11.48100,-11.48100,-11.48100,-11.48100,-11.35400,-11.50000,6.15150,6.15150,-1.79910,-1.79910,9.83360,,,,,,,,,-17.58630,-17.58620,-15.81340,-17.58620,10.61240,-1.56790,-1.56790
2021-12-31,,,20.20800,4.14000,-24.34800,0.02400,-24.32400,-24.32400,-24.32400,-24.32400,-24.18500,-24.34800,5.94200,5.94200,-4.04800,-4.04800,9.99960,,,,,,,,,-32.76580,-32.76580,-29.47470,-32.76580,12.06940,-2.693,-2.6953
2021-09-30,,,7.71800,3.64100,-11.35900,0.02600,-11.33300,-11.33300,-11.33300,-11.33300,-11.20400,-11.35900,5.93290,5.93290,-1.94900,-1.94900,11.59830,,,,,,,,,-12.77970,-12.77970,-11.65970,-12.77970,14.94720,-1.3582,-1.3888
2021-06-30,,,9.83100,3.65700,-13.48800,0.01800,-13.47000,-13.47000,-13.47000,-13.47000,-13.33600,-13.48800,5.93270,5.93270,-2.24890,-2.24890,13.66710,,,,,,,,,-13.71900,-13.71900,-12.68230,-13.71900,16.54930,-1.4863,-1.4863
2021-03-31,,,8.22800,8.02400,-16.25200,0.02500,-16.22700,-16.22700,-16.22700,-16.22700,-16.10000,-16.25200,5.92860,5.92860,-2.69870,-2.69870,21.25980,,,,,,,,,-14.83190,-14.83190,-14.08660,-14.83190,18.44660,-1.75020,-1.75300
2020-12-31,,,8.96900,5.79000,-14.75900,0.04600,-14.71300,-14.71300,-14.71300,-14.71300,-14.60500,-14.75900,5.45850,5.45850,-2.39880,-2.39880,18.36110,,,,,,,,,-12.37270,-12.37270,-11.65280,-12.37270,20.05840,-2.0983,-2.1036
2020-09-30,,,7.51900,5.77500,-13.29400,0.04500,-13.24900,-13.24900,-13.24900,-13.24900,-13.14100,-13.29400,5.72690,5.72690,-2.24890,-2.24890,24.60420,,,,,,,,,-10.25810,-10.25810,-9.79540,-10.25810,21.79080,-1.1122,-1.111
2020-06-30,,,6.86600,9.01500,-15.88100,0.13100,-15.75000,-15.75000,-15.75000,-15.75000,-15.73000,-15.88100,5.08750,5.08750,-3.14840,-3.14840,15.75470,,,,,,,,,-19.88160,-19.88160,-18.46040,-19.88160,15.56630,-1.403,-1.4103
2020-03-31,,,5.93400,5.90000,-11.83400,0.30800,-11.52600,-11.52600,-11.52600,-11.52600,-11.67800,-11.83400,5.08430,5.08430,-2.24890,-2.24890,20.55720,,,,,,,,,-13.21230,-13.21230,-12.45290,-13.21230,17.14830,-1.59530,-1.59840
2019-12-31,,,5.25300,2.63100,-7.88400,0.17500,-7.70900,-7.70900,-7.70900,-7.70900,-7.73200,-7.88400,3.34570,3.34570,-1.94900,-1.94900,17.83100,,,,,,,,,-8.20750,-8.20750,-7.67250,-8.20750,18.50250,-2.2997,-2.3053
2019-09-30,,,4.75100,2.27600,-7.02700,0.18300,-6.84400,-6.84400,-6.84400,-6.84400,-6.87900,-7.02700,3.69880,3.69880,-1.79910,-1.79910,7.83210,,,,,,,,,-24.95260,-24.95260,-21.08440,-24.95260,7.41100,-0.8717,-0.8804
2019-06-30,,,3.49100,2.85500,-6.34600,0.12800,-6.21800,-6.21800,-6.21800,-6.21800,-6.18600,-6.34600,3.09980,3.09980,-1.94900,-1.94900,11.26590,,,,,,,,,-18.42040,-18.42040,-16.28180,-18.42040,9.12920,-1.4382,-1.4454
2019-03-31,,,3.34000,2.26000,-5.60000,0.09400,-5.50600,-5.50600,-5.50600,-5.50600,-5.44700,-5.60000,2.65770,2.65770,-2.09900,-2.09900,5.93350,,,,,,,,,-35.69760,-35.69760,-27.91670,-35.69760,5.57230,-1.83390,-1.84290
2018-12-31,,,4.18400,2.14100,-6.32500,0.06400,-6.26100,-6.26100,-6.26100,-6.26100,-6.30200,-6.32500,2.22720,2.22720,-2.54870,-2.54870,5.91110,,,,,,,,,-44.46420,-44.46420,-37.11320,-44.46420,5.53190,-2.7453,-2.8271
2018-09-30,,,3.59100,2.02000,-5.61100,0.08000,-5.53100,-5.53100,-5.53100,-5.53100,-5.58200,-5.61100,2.30700,2.30700,-2.39880,-2.39880,6.77850,,,,,,,,,-39.71990,-39.71990,-33.94290,-39.71990,5.96200,-1.8291,-1.8402
2018-06-30,,,7.81800,2.51100,-10.32900,0.06700,-10.26200,-10.26200,-10.26200,-10.26200,-10.31000,-10.32900,2.26450,2.26450,-4.49780,-4.49780,7.93710,,,,,,,,,-60.76870,-60.76860,-53.20410,-60.76860,7.35770,-3.7527,-3.7951
2018-03-31,,,3.14000,3.70200,-6.84200,0.02800,-6.81400,-6.81400,-6.81400,-6.81400,-6.82600,-6.84200,1.93710,1.93710,-3.44830,-3.44830,7.49390,,,,,,,,,-47.09380,-47.09380,-40.86600,-47.09380,7.06560,-2.09280,-2.10520
2017-12-31,,,2.06100,1.25000,-3.31100,0.04100,-3.27000,-3.27000,-3.27000,-3.27000,-3.29300,-3.31100,1.48830,1.48830,-1.64920,-1.64920,6.69970,,,,,,,,,-32.05260,-32.05250,-27.32510,-32.05250,5.56150,-2.268,-2.2768
2017-09-30,,,1.39000,1.31900,-2.70900,0.06900,-2.64000,-2.64000,-2.64000,-2.64000,-2.68900,-2.70900,1.60490,1.60490,-1.64920,-1.64920,8.28860,,,,,,,,,-27.00520,-27.00530,-23.78980,-27.00530,5.92660,-0.877,-0.877
2017-06-30,,,1.08800,1.39300,-2.48100,0.04000,-2.44100,-2.44100,-2.44100,-2.44100,-2.45800,-2.48100,1.42130,1.42130,-1.64920,-1.64920,11.06350,,,,,,,,,-24.53270,-24.53280,-22.34790,-24.53280,6.39030,-1.4379,-1.4379
2017-03-31,,,1.73500,1.59000,-3.32500,0.03300,-3.29200,-3.29200,-3.29200,-3.29200,-3.30200,-3.32500,1.16050,1.16050,-2.84860,-2.84860,5.30900,,,,,,,,,-42.15180,-42.15170,-34.37050,-42.15170,6.18080,-2.28610,-2.28610
2016-12-31,,,1.93130,1.23780,-3.16910,0.06240,-3.10670,-3.10670,-3.10670,-3.10670,-3.12830,-3.16910,0.85000,0.85000,-3.28760,-3.28760,6.39830,,,,,,,,,-42.39520,-42.39520,-35.93250,-42.39520,6.98890,-3.4639,-3.4647
2016-09-30,,,1.66000,1.48200,-3.14200,0.06060,-3.08140,-3.08140,-3.08140,-3.08140,-3.11730,-3.14200,0.85920,0.85920,-3.56520,-3.56520,5.28150,,,,,,,,,-44.29390,-44.29380,-36.16310,-44.29380,8.00160,-2.3909,-2.3908
2016-06-30,,,2.55500,1.81790,-4.37300,0.01860,-4.35440,-4.35440,-4.35440,-4.35440,-4.34660,-4.37300,0.81580,0.81580,-5.35100,-5.35100,7.30710,,,,,,,,,-47.83910,-47.83910,-41.47210,-47.83910,11.32660,-4.6193,-4.6194
2016-03-31,,,1.68760,1.90120,-3.58890,-0.10860,-3.69750,-3.69750,-3.69750,-3.69750,-3.56480,-3.58890,0.80360,0.80360,-4.58770,-4.58770,8.51320,,,,,,,,,-35.33010,-35.33020,-31.28350,-35.33020,13.02330,-4.10310,-4.10580
2015-12-31,,,1.82100,1.74500,-3.56600,-5.26960,-8.82100,-8.82100,-3.32000,-3.32000,-3.53080,-3.56600,0.77710,0.77710,-4.34780,-4.34780,8.83590,,,,,,,,,-22.42640,-22.42490,-19.93870,-22.42490,,-4.1668,-4.2515
2015-09-30,,,1.31000,1.72000,-3.03000,0.53390,-2.49000,-2.49000,-2.49600,-2.49600,-3.01000,-3.03000,0.80430,0.80430,-3.14840,-3.14840,14.09230,,,,,,,,,-14.41110,-14.40280,-13.39780,-14.40280,,-2.1782,-3.2575
2015-06-30,,,1.06000,2.02000,-3.08000,5.82000,2.73000,2.73000,-2.70000,-2.70000,-3.06000,-3.08000,0.81860,0.81860,-3.29840,-3.29840,17.09680,,0.01140,,,,,,,-13.33330,-13.32680,-12.55810,-13.32680,,-4.1503,-3.2179
2015-03-31,,,0.71000,2.23000,-2.94000,0.07000,-2.88000,-2.88000,-2.94000,-2.94000,-2.94000,-2.94000,0.78670,0.78670,-3.74810,-3.74810,10.80720,,,,,,,,,-13.30320,-13.29720,-12.07890,-13.29720,,-2.27530,-2.37700
2014-12-31,,,,,,,,,-2.86400,-2.86400,,,0.77570,0.77570,-3.74810,-3.74810,,,,,,,,,,,,,,,0,0
2014-09-30,,,,,,,,,-3.70500,-3.70500,,,0.77440,0.77440,-4.79760,-4.79760,,,,,,,,,,,,,,,13.9815,14.0164
2014-06-30,,,,,,,,,-3.93300,-3.93300,,,0.57290,0.57290,-7.19930,-7.19930,16.02210,0.01800,0.01840,,,,,,,-14.73030,-14.72480,-13.55270,-14.46490,,-1.4815,-1.4946
2014-03-31,,,0.55000,1.63000,-2.18000,-0.06000,-2.24000,-2.24000,-2.22900,-2.22900,-2.17000,-2.18000,0.33920,0.33920,-7.19640,-7.19640,2.55200,0.13890,0.37900,,,,,,,-59.75850,-59.75870,-31.26230,-51.59720,,-12.50000,-12.52180
2013-12-31,,,0.76000,1.86000,-2.62000,-0.05900,-2.69000,-2.69000,-2.63000,-2.63000,-2.61620,-2.62000,0.24300,0.24300,-10.79900,-10.79900,0.70160,-0.68890,-0.95390,,,,,,,170.77790,171.89540,-122.32560,292.22220,,-5.7568,-5.7688
2013-09-30,,,0.59000,0.43000,-1.02000,-0.02900,-1.06000,-1.06000,-1.14000,-1.14000,-1.04610,-1.02000,0.23480,0.23480,-5.39950,-5.39950,0.35770,,-0.48480,,,,,,,68.26340,68.67470,-121.27660,69.09090,,17.7598,17.7598
2013-06-30,,,,,,,,,-1.26400,-1.26400,0.01000,,0.23480,0.23480,-5.39950,-5.39950,0.56110,,,,,,,,,160.00180,164.15590,-122.71850,164.15590,,-21.5503,-21.5503
2013-05-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,17.8876,17.8876
2013-03-31,,,0.89000,0.49000,-1.38000,0.00900,-1.37000,-1.37000,-1.35000,-1.35000,-1.36000,-1.38000,0.23480,0.23480,-5.39950,-5.39950,1.26570,,,,,,,,,-346.15230,-329.26820,-73.36960,-337.50000,,-17.88760,-17.88760
2012-12-31,,,0.92000,0.72000,-1.64000,0.01000,-1.63000,-1.63000,-1.58800,-1.58800,-1.63990,-1.64000,0.23480,0.23480,-7.19930,-7.19930,2.01250,,,,,,,,,-96.82910,-96.24240,-48.86150,-96.24240,,-5.9625,-5.9625
2012-09-30,,,0.64000,0.59000,-1.23990,,-1.24000,-1.24000,-1.29100,-1.29100,-1.27000,-1.23990,0.23480,0.23480,-5.39950,-5.39950,3.04050,,,,,,,,,-42.18970,-42.05210,-28.37360,-42.05210,,14.8018,14.8018
2012-06-30,,,,,,,,,1.01400,1.01400,0.01000,,0.11260,0.11260,8.99910,8.99910,0.22680,,-0.44330,,,,,,,-49.70570,-49.95070,153.63640,-49.95070,,-21.4032,-21.4032
2012-05-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,22.0238,22.0238
2012-03-31,,,0.53000,0.47000,-1.00300,-0.00100,-1.01000,-1.01000,-1.02500,-1.02500,-0.97300,-1.00300,0.11760,0.11760,-8.99910,-8.99910,0.27740,,-0.27620,,,,,,,95.79540,96.69810,-209.18370,97.61910,,-22.02380,-22.02380
2011-12-31,,,0.63000,0.79000,-1.42000,0.00200,-1.43000,-1.43000,-1.42900,-1.42900,-1.41000,-1.42000,0.11760,0.11760,-12.59900,-12.59900,0.90210,,,,,,,,,2041.07600,2041.43000,-105.07350,2381.66700,,-4.4083,-4.4083
2011-09-30,,,0.60000,0.54000,-1.14000,0.00210,-1.15000,-1.15000,-1.10000,-1.10000,-1.18000,-1.14000,0.09730,0.09730,-10.79900,-10.79900,1.81450,,,,,,,,,-101.85240,-100.00000,-47.00860,-100.91740,,49.6337,49.717
2011-06-30,,,,,,,,,-1.05200,-1.05200,0.01000,,0.09600,0.09600,-10.79900,-10.79900,1.12170,,,,,,,,,-128.29120,-438.33330,-52.86430,-125.23810,,-61.0417,-61.125
2011-05-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,57.0609,57.1068
2011-03-31,,,0.76000,0.81000,-1.58000,0.00600,-1.58000,-1.58000,-1.58600,-1.58600,-1.54000,-1.58000,0.08710,0.08710,-17.99800,-17.99800,1.90990,,,,,,,,,-92.20860,-140.35400,-55.84510,-92.20930,,-57.06090,-57.10680
2010-12-31,,,0.59000,0.58000,-1.18000,-0.04000,-1.22000,-1.22000,-1.27100,-1.27100,-1.17000,-1.18000,0.06290,0.06290,-19.79800,-19.79800,1.37650,,,,,,,,,-95.56380,-167.23690,-41.67210,-94.85080,,-39.258,-39.2856
2010-09-30,,,0.47000,0.61000,-1.09000,-0.01620,-1.11000,-1.11000,-1.12000,-1.12000,-1.16000,-1.09000,0.05520,0.05520,-21.59800,-21.59800,0.28700,,-0.90570,,,,,,,69.56500,51.37610,-68.29270,70.44030,,50.6132,50.6127
2010-06-30,,,,,,,,,-1.81800,-1.81800,0.02000,,0.05610,0.05610,-32.39700,-32.39700,0.54310,,,,,,,,,349.61830,168.33330,-84.16670,356.47060,,-62.3886,-62.4225
2010-03-31,0.00300,0.00300,0.68000,0.57000,-1.25700,0.00190,-1.27000,-1.27000,-1.27700,-1.27700,-1.19700,-1.25700,,,0.00000,0.00000,1.27410,,,96.66670,-41900.00000,-41900.00000,-42333.33000,-42566.66000,0.00120,-116.09040,-236.48140,-51.91060,-116.09090,,0.00000,
2009-12-31,0.07400,0.07400,0.61000,0.61000,-1.16600,-0.00720,-1.18000,-1.18000,-1.18800,-1.18800,-1.13600,-1.16600,0.02320,0.02320,-50.39500,-50.39500,1.81720,,,94.59460,-1575.67600,-1575.67600,-1594.59400,-1605.40500,0.01800,-52.80000,-69.88240,-28.83500,-52.56640,,-46.2615,-46.2615
2009-09-30,0.04100,0.04100,0.48000,0.57000,-1.01900,9.81000,8.77000,8.77000,8.77600,8.77600,-1.16900,-1.01900,0.04470,0.04470,196.18000,196.18000,1.44760,,,97.56100,-2485.36600,-2485.36600,21390.24000,21404.88000,0.01460,645.29290,1044.76200,312.31320,640.58390,,155.7322,159.9221
2009-06-30,0.06400,0.06400,,,0.06400,,0.06400,0.06400,-1.56300,-1.56300,0.11400,0.06400,0.03580,0.03580,-43.19600,-43.19600,0.42120,,-1.73180,100.00000,100.00000,100.00000,100.00000,-2442.18700,0.00980,21.44030,20.03850,-23.82620,21.49930,,-75.419,-76.7766
2009-03-31,0.05200,0.05200,0.84000,0.75000,-1.57800,-0.39000,-2.00000,-2.00000,-2.00400,-2.00400,-1.46800,-1.57800,0.04590,0.04590,-43.19600,-43.19600,0.51270,,-2.08300,96.15390,-3034.61500,-3034.61500,-3846.15400,-3853.84600,0.00730,36.83830,33.85140,-27.94980,36.97420,,-100.00000,-102.83230
