Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,361.40000,448.60000,-87.20000,,11.20000,-98.40000,-105.20000,-203.60000,9.70000,-213.30000,-213.30000,-217.00000,-78.70000,-89.10000,159.86800,159.86800,-1.36000,-1.36000,0.26110,0.35340,-27.22750,-24.65410,-56.33650,-60.04430,0.03310,-10.21800,-10.07320,-1.95400,-6.88980,14.12550,0.00060,0.00060
2021-12-31,398.00000,457.70000,-59.70000,,11.40010,-71.10010,-82.80000,-153.90000,-17.10000,-136.80000,-136.80000,-132.00000,-64.10010,-61.50010,148.66800,150.15600,-1.16000,-1.11000,0.24600,0.32620,-17.86440,-15.45230,-38.66830,-33.16580,0.03750,-5.93930,-5.86770,-1.28830,-4.12050,15.45920,-0.1553,-0.1553
2021-09-30,732.60000,684.20000,48.40000,,11.70000,36.70000,-97.10000,-60.40000,-13.00000,-47.40000,-47.40000,-48.00000,55.60000,46.40000,159.22600,160.24100,-0.30000,-0.34000,0.23870,0.31350,5.00950,6.33360,-8.24460,-6.55200,0.06840,-1.94420,-1.92350,-0.44240,-1.36800,16.28910,0.0889,0.0889
2021-06-30,561.50000,356.50000,205.00000,,11.10000,193.90000,-114.20000,79.70000,9.60000,70.10000,70.10000,64.50000,208.20000,203.70000,158.83300,160.89400,0.37000,0.37000,0.23760,0.31170,34.53250,36.27780,14.19410,11.48710,0.05510,2.82270,2.79650,0.68790,1.99150,16.56970,0.4901,0.4901
2021-03-31,488.60000,215.90000,272.70000,,5.70000,267.00000,-87.30000,179.70000,9.80000,169.90000,169.90000,160.10000,276.20000,271.90000,116.76100,118.14600,1.37000,1.35000,0.24110,0.31770,54.64590,55.64880,36.77860,32.76710,0.04800,7.05180,6.97710,1.67060,4.94140,16.11760,-0.41300,-0.41300
2020-12-31,386.70000,217.20000,169.50000,,2.10000,167.40000,-29.00000,138.40000,3.70000,134.70000,134.70000,133.80000,167.70000,169.50000,92.51000,92.95800,1.46000,1.46000,0.06810,0.07300,43.28940,43.83240,35.79000,34.60050,0.10940,8.60540,8.60540,3.81030,8.01980,16.42790,0.3012,0.3012
2020-09-30,263.70000,165.30000,98.40000,,2.10000,96.30000,-26.90000,69.40000,0.70000,68.70000,68.70000,68.20000,95.90000,98.40000,92.61300,92.97000,0.74000,0.73000,0.07400,0.08000,36.51880,37.31510,26.31780,25.86270,0.07460,4.80900,4.80900,1.94370,4.45300,14.98790,0.1595,0.1595
2020-06-30,278.00000,132.80000,145.20000,,2.00000,143.20000,-15.90000,127.30000,3.30000,124.00000,124.00000,124.00000,145.60000,145.20000,92.59400,92.73800,1.33000,1.33000,0.07760,0.08410,51.51080,52.23020,45.79140,44.60430,0.07960,9.13580,9.13580,3.54940,8.42690,14.29950,0.3625,0.3625
2020-03-31,-38.70000,137.10000,-175.80000,,2.00000,-177.80000,-5.40000,-183.20000,0.40000,-183.60000,-183.60000,-183.60000,-175.70000,-175.80000,92.19200,92.19200,-1.99000,-1.99000,0.08480,0.09270,459.43150,454.26350,473.38500,474.41860,-0.01160,-14.90620,-14.90620,-5.49280,-13.64210,12.98150,-0.03470,-0.03470
2019-12-31,259.90400,202.22000,57.68400,,-38.97300,96.65700,-67.66900,28.98800,-0.73100,29.71900,29.71900,29.20400,97.53400,98.70300,91.83600,92.65200,0.31000,0.32000,0.07470,0.08070,37.18950,37.97670,11.15340,11.23650,0.07560,2.10170,2.10170,0.86400,1.94480,15.00740,0.4707,0.4707
2019-09-30,200.11000,203.97400,-3.86400,9.23700,11.31100,-15.17500,-0.13700,-15.31200,-0.21300,-15.09900,-15.09900,-15.09900,-13.81700,-13.10100,91.90400,91.90400,-0.16000,-0.16000,0.07610,0.08240,-7.58330,-6.54690,-7.65180,-7.54540,0.05820,-1.09130,-1.09130,-0.43910,-1.00820,14.68440,-0.0017,-0.0017
2019-06-30,214.58300,140.34000,74.24300,19.65000,21.70100,52.54200,0.44900,52.99100,-0.07400,53.06500,53.06500,52.98000,54.75600,54.59300,91.77700,92.80200,0.58000,0.57000,0.07550,0.08170,24.48560,25.44140,24.69490,24.68980,0.06150,3.80150,3.80150,1.52070,3.51450,14.85080,0.8056,0.8056
2019-03-31,308.00300,152.56600,155.43700,12.13200,14.16100,141.27600,-6.64300,134.63300,1.71800,132.91500,132.91500,132.91500,143.62700,143.30500,91.67000,92.57900,1.45000,1.43000,0.07840,0.08510,45.86840,46.52710,43.71160,43.15380,0.08950,9.92730,9.92730,3.86370,9.14870,14.19910,0.24830,0.24830
2018-12-31,-67.34000,229.75600,-297.09600,7.55300,9.62700,-306.72300,0.29400,-306.42900,-8.41700,-298.01200,-298.01200,-298.01200,-303.18900,-304.64900,91.96800,91.96800,-3.24000,-3.24000,0.08640,0.09460,455.48410,452.40420,455.04750,442.54830,-0.02180,-24.74000,-24.74000,-9.65620,-22.60260,12.86390,-0.0873,-0.0873
2018-09-30,124.40300,129.54700,-5.14400,9.51100,11.58500,-16.72900,3.34100,-13.38800,-0.11100,-13.27700,-13.27700,-13.28100,-14.89400,-14.65500,95.67100,95.67100,-0.14000,-0.14000,0.07020,0.07550,-13.44740,-11.78030,-10.76180,-10.67580,0.03670,-0.88050,-0.88050,-0.39180,-0.81870,16.01260,0.102,0.102
2018-06-30,172.66800,141.58400,31.08400,9.69600,11.74700,19.33700,4.86400,24.20100,4.39000,19.81100,19.81100,19.59600,21.67900,21.38800,99.49900,102.03200,0.20000,0.19000,0.06650,0.07130,11.19900,12.38680,14.01590,11.34900,0.03520,1.24060,1.24060,0.40350,1.15800,16.02890,0.4938,0.4938
2018-03-31,140.27800,144.02500,-3.74700,9.48100,11.51000,-15.25700,-10.60600,-25.86300,0.12800,-25.99100,-25.99100,-26.00100,-10.60600,-13.22800,101.19600,101.19600,-0.26000,-0.26000,0.06590,0.07060,-10.87630,-9.42980,-18.43700,-18.53530,0.02950,-1.61180,-1.61180,-0.54650,-1.50560,15.77120,-0.36290,-0.36290
2017-12-31,196.66600,131.34600,65.32000,14.29900,16.37300,48.94700,-5.88900,43.05800,-2.10400,45.16200,45.16200,44.34900,51.94600,51.02100,101.40600,105.52400,0.44000,0.42000,0.06410,0.06850,24.88840,25.94300,21.89400,22.55040,0.04210,2.71820,2.71820,0.96670,2.54400,16.08700,-1.0482,-1.0482
2017-09-30,194.94300,111.24900,83.69400,13.21800,15.29200,68.40200,-9.28300,59.11900,3.47500,55.64400,55.64400,54.63000,70.14600,70.47600,101.39100,104.68000,0.54000,0.52000,0.06570,0.07030,35.08820,36.15210,30.32630,28.02360,0.04460,3.44030,3.44030,1.27370,3.21440,15.06190,0.4708,0.4708
2017-06-30,280.88300,176.02000,104.86300,15.01400,17.06500,87.79800,-6.88600,80.91200,5.30700,75.60500,75.60500,74.50700,90.39200,89.84900,102.28400,104.56900,0.73000,0.71000,0.06730,0.07210,31.25790,31.98810,28.80630,26.52600,0.06660,4.79690,4.79690,1.79300,4.47430,14.68450,0.0097,0.0097
2017-03-31,266.51900,140.34700,126.17200,10.57200,12.59800,113.57400,-2.91600,110.65800,5.29800,105.36000,105.36000,104.04700,114.93500,115.60000,104.01400,105.70200,1.00000,0.98000,0.06960,0.07480,42.61390,43.37400,41.51970,39.03920,0.06820,6.93830,6.93830,2.69510,6.45540,14.16780,-0.17650,-0.17650
2016-12-31,156.31600,198.96400,-42.64800,5.48200,7.55010,-50.19810,3.00100,-47.19700,-0.27200,-46.92500,-46.92500,-46.52400,-47.96610,-48.13010,104.06000,105.56400,-0.45000,-0.44000,0.07260,0.07830,-32.11320,-30.79020,-30.19330,-29.76280,0.04010,-3.23680,-3.23680,-1.20460,-3.00170,13.69510,-0.0079,-0.0079
2016-09-30,216.53900,130.14200,86.39700,12.35400,14.42300,71.97400,3.55800,75.53200,2.48400,73.04800,73.04800,72.08100,76.98400,74.04300,103.78020,105.79530,0.69000,0.68000,0.07140,0.07690,33.23840,34.19380,34.88150,33.28780,0.05180,4.94980,4.94980,1.74860,4.59630,13.87210,-0.2145,-0.2145
2016-06-30,219.46800,152.61300,66.85500,10.24300,12.28900,54.56600,4.89500,59.46100,5.31000,54.15100,54.15100,53.20700,56.08300,56.61200,104.13300,105.23400,0.51000,0.51000,0.07510,0.08120,24.86290,25.79510,27.09320,24.24360,0.05360,3.87620,3.87620,1.32190,3.58510,13.14380,0.1446,0.1446
2016-03-31,96.69200,136.36300,-39.67100,11.28800,13.33600,-53.00700,-0.32000,-53.32700,-1.92900,-51.39800,-51.39800,-51.12900,-48.41700,-50.95900,104.25790,104.25790,-0.49000,-0.49000,0.07770,0.08420,-54.82050,-52.70240,-55.15140,-52.87820,0.02380,-3.81540,-3.81540,-1.26370,-3.51910,12.68330,0.12300,0.12300
2015-12-31,195.91900,137.40700,58.51200,10.23600,12.31000,46.20200,-0.53200,45.67000,2.86300,42.80700,42.80700,42.24300,48.12200,48.27600,104.00400,104.00400,0.41000,0.42000,0.07510,0.08120,23.58220,24.64080,23.31070,21.56150,0.05530,3.06670,3.06670,1.20750,2.83630,13.23380,-0.034,-0.034
2015-09-30,15.64900,209.04600,-193.39700,9.82200,11.89600,-205.29300,0.07600,-205.21700,-7.78100,-197.43600,-197.43600,-195.71500,-204.01700,-203.21900,104.11700,104.11700,-1.88000,-1.88000,0.07740,0.08390,-1311.86000,-1298.60700,-1311.37500,-1250.65500,0.00440,-14.61200,-14.61200,-5.54850,-13.48130,12.81010,0.6165,0.6165
2015-06-30,159.18900,123.55100,35.63800,14.26700,16.31900,19.31900,-2.45400,16.86500,0.70800,16.15700,16.15700,15.61200,20.97400,21.37100,103.92780,106.69690,0.15000,0.15000,0.06790,0.07280,12.13590,13.42490,10.59430,9.80720,0.04380,1.03860,1.03860,0.44430,0.96810,14.77840,0.1112,0.1112
2015-03-31,203.99300,136.40300,67.59000,11.70800,12.74400,54.84600,-2.50800,52.33800,1.30500,51.03300,51.03300,50.47000,57.55500,55.88200,103.75300,106.14400,0.48000,0.47000,0.06770,0.07260,26.88620,27.39410,25.65680,24.74110,0.06120,3.26890,3.26890,1.53130,3.04770,14.84410,1.11180,1.11180
2014-12-31,177.08200,176.23900,0.84300,10.31000,10.31000,-9.46690,-2.60600,-12.07300,1.73100,-13.80400,-13.80400,-14.22700,-11.54200,-9.46700,103.28770,106.39110,-0.14000,-0.13000,,,-5.34610,-5.34610,-6.81770,-8.03410,0.06210,-0.88940,-0.88940,-0.48390,-0.88940,14.85600,0.6118,0.6118
2014-09-30,110.50000,98.43200,12.06800,10.12400,10.12400,1.94400,-2.98200,-1.03800,1.54200,-2.58000,-2.58000,-5.99700,1.68300,1.94400,103.29600,103.29600,-0.06000,-0.06000,,,1.75930,1.75930,-0.93940,-5.42720,0.04160,-0.16710,-0.16710,-0.09720,-0.16710,14.83830,0.3016,0.3016
2014-06-30,119.23500,73.99200,45.24300,9.54900,9.54900,35.69400,-1.02000,34.67400,2.37500,32.29900,32.29900,31.09200,36.62200,35.69400,103.26500,106.43400,0.30000,0.29000,,,29.93580,29.93580,29.08040,26.07620,0.04600,2.09310,2.09310,1.24720,2.09310,14.84770,0.16,0.16
2014-03-31,123.29700,71.69000,51.60700,10.02500,10.02500,41.58200,-0.78700,40.79500,0.00000,40.79500,40.79500,39.52700,41.94600,41.58200,103.26500,106.41400,0.38000,0.37000,,,33.72510,33.72510,33.08680,32.05840,0.04920,2.71140,2.71140,1.62690,2.71140,14.47750,0.07740,0.07740
2013-12-31,147.83100,54.96600,92.86500,8.96500,8.96500,83.90000,-2.24700,81.65300,,81.65300,81.65300,81.19900,86.50600,83.90000,87.50550,88.97050,0.79000,0.77000,,,56.75400,56.75400,55.23400,54.92690,0.06840,5.40610,5.40610,3.78040,5.40610,14.53860,-0.4189,-0.4189
2013-09-30,120.94600,60.46600,60.48000,9.84600,9.84600,50.63400,-1.24600,49.38800,,49.38800,49.38800,46.24800,50.27300,50.63400,89.62000,90.91600,0.52000,0.51000,,,41.86500,41.86500,40.83480,38.23860,0.06050,3.61980,3.61980,2.47000,3.61980,13.13320,0.5372,0.5372
2013-06-30,95.11300,60.61300,34.50000,7.21700,7.21700,27.28300,-0.75900,26.52400,,26.52400,26.52400,26.01700,25.98700,27.28300,78.43200,79.25400,0.33000,0.33000,,0.07560,28.68480,28.68480,27.88680,27.35380,0.05920,2.58810,2.58810,1.65110,2.58810,,0.0291,0.0291
2013-03-31,114.90200,31.71100,83.19100,7.00800,7.00800,76.18300,-0.67000,75.51300,,75.51300,75.51300,73.84700,74.97200,76.18300,78.43200,79.08400,0.94000,0.93000,,0.15360,66.30260,66.30260,65.71950,64.26960,0.07670,7.77960,7.77960,5.04030,7.77960,,0.07410,0.07410
2012-12-31,105.99600,,105.99600,,,105.99600,,105.99600,,105.99600,60.71000,60.71000,105.39300,105.99600,79.05100,87.86700,0.77000,0.69000,,,100.00000,100.00000,100.00000,57.27570,0.07560,6.53980,6.53980,4.33020,6.53980,11.83600,-0.392,-0.392
2012-09-30,82.00400,35.56500,46.43900,6.44000,6.44000,39.99900,,39.99900,,39.99900,39.99900,39.57600,39.99900,39.99900,79.07400,87.88900,0.50000,0.45000,,,48.77690,48.77690,48.77690,48.26110,,,,,,,0.0216,0.0216
2012-06-30,-2.78200,,-2.78200,,,-2.78200,,-2.78200,,-2.78200,-31.10700,-31.10700,-2.78200,-2.78200,78.43200,78.43200,-0.40000,-0.40000,,,100.00000,100.00000,100.00000,1118.15200,,,,,,,0,0
2012-03-31,47.68500,,47.68500,,,47.68500,,47.68500,,47.68500,30.22200,30.22200,47.68500,47.68500,78.86000,85.33500,0.39000,0.35000,,,100.00000,100.00000,100.00000,63.37840,,,,,,,0.00000,
2011-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
