Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,1.18000,0.74700,0.43300,6.13800,14.49200,,20.63000,-20.19700,-1.76100,-21.95800,-21.95800,-21.95800,-21.95800,-19.71900,-20.19700,0.68420,0.68420,-31.50000,-31.50000,4.25790,0.70570,2.44210,36.69490,-1711.61000,-1711.61000,-1860.84700,-1860.84700,0.00760,0.16070,0.10200,881.92360,-73.95250,-73.95260,-14.22860,-21.76730,41.14060,-26.484,-26.7568
2019-09-30,1.45100,0.66800,0.78300,7.07000,15.28000,,22.35000,-21.56700,-1.60900,-23.17600,-23.17600,-23.17600,-23.17600,-21.09800,-21.56700,0.68340,0.68340,-34.00000,-34.00000,6.25060,0.62230,1.64750,53.96280,-1486.35400,-1486.35400,-1597.24300,-1597.24300,0.00900,0.12020,0.20230,444.78980,-53.82750,-53.82760,-14.39390,-20.33140,62.32050,-32.8934,-33.1803
2019-06-30,2.05700,0.35200,1.70500,7.10800,17.00700,,24.11500,-22.41000,-1.41500,-23.82500,-23.82500,-23.82500,-23.82500,-21.95700,-22.41000,0.67770,0.67770,-35.00000,-35.00000,7.50260,0.53650,1.15760,82.88770,-1089.45100,-1089.45100,-1158.24000,-1158.24000,0.01150,0.04280,0.36420,247.11720,-39.01520,-39.01520,-13.32380,-18.08240,90.11300,-30.1352,-30.8714
2019-03-31,1.38600,0.24100,1.14500,6.95900,18.23600,,25.19500,-24.05000,-1.33800,-25.38800,-25.38800,-25.38800,-25.38800,-23.64900,-24.05000,0.67760,0.67760,-37.50000,-37.50000,10.30330,0.46100,0.85540,82.61180,-1735.20900,-1735.20900,-1831.74600,-1831.74600,0.00700,0.04450,0.29650,303.50650,-30.82300,-30.82300,-12.88630,-16.61260,121.54620,-46.00330,-46.65860
2018-12-31,,,,9.23800,14.32900,,,-23.56700,-1.65100,-25.21800,-25.21800,-25.21800,-25.21800,-23.54200,-23.56700,0.53510,0.53510,-40.00000,-40.00000,10.40730,0.40080,0.67340,,,,,,,,,,-24.02220,-24.02220,-11.41260,-14.39350,155.00400,-23.6415,-25.2329
2018-09-30,,,,7.02700,8.46900,,,-15.49600,-0.10700,-15.60300,-15.60300,-15.60300,-15.60300,-15.30600,-15.49600,0.49200,0.49200,-31.50000,-31.50000,6.34250,0.23050,0.36020,,,,,,,,,,-28.40320,-28.40320,-18.55840,-21.85600,111.44610,-32.8934,-33.1501
2018-06-30,,,,7.36800,7.15100,,,-14.51900,-0.10100,-14.62000,-14.62000,-14.62000,-14.62000,-14.31300,-14.51900,0.49130,0.49130,-30.00000,-30.00000,9.78350,0.21000,0.29030,,,,,,,,,,-21.47060,-21.47060,-15.29450,-16.96190,138.44540,-18.7082,-19.0492
2018-03-31,,,,5.65700,5.48200,,,-11.13900,-0.15800,-11.29700,-11.29700,-11.29700,-11.29700,-10.93400,-11.13900,0.49080,0.49080,-23.00000,-23.00000,20.39700,0.19740,0.24600,,,,,,,,,,-14.07360,-14.07360,-10.76020,-11.29510,163.44480,-25.90250,-26.66250
2017-12-31,,,,5.88000,5.26000,,,-11.14000,-0.15100,-11.29100,-11.29100,-11.29100,-11.29100,-10.95000,-11.14000,0.22750,0.22750,720.50010,720.50010,7.74700,0.11790,0.20800,,,,,,,,,,-12.59050,-12.59050,-9.68800,-11.10600,182.73490,-73.5433,-75.1043
2017-09-30,,,,7.01800,2.51600,,,-9.53400,-0.64100,-10.17500,-10.17500,-10.17500,-10.17500,-9.34100,-9.53400,0.36070,0.36070,-28.00000,-28.00000,10.99200,0.12120,0.19970,,,,,,,,,,-10.29200,-10.29200,-8.22610,-9.04510,203.02910,694.3648,698.4306
2017-06-30,,,,8.07100,1.55900,,,-9.63000,-1.35600,-10.98600,-10.98600,-10.98600,-10.98600,-9.44300,-9.63000,0.02360,0.02360,-465.00000,-465.00000,3.55340,0.40560,0.88500,,,,,,,,,,10.22720,-100.12760,-38.42470,-59.51250,464.52160,-374.5555,-376.1219
2017-03-31,,,,8.03900,1.53200,,,-9.57100,-0.18800,-9.75900,-9.75900,-9.75900,-9.75900,-9.38700,-9.57100,0.02360,0.02360,-413.00000,-413.00000,,,,,,,,,,,,,,,,,,-396.14730,-399.19560
2016-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,847.6292,851.6511
2016-09-30,,,,8.25600,1.49100,,,-9.74700,0.08000,-9.66700,-9.66700,-9.66700,-9.66700,-9.64300,-9.74700,0.02360,0.02360,-409.00000,-409.00000,,,,,,,,,,,,,,,,,,-344.8349,-346.9094
2016-06-30,,,,5.95000,3.70000,,,-9.65000,-0.20300,-9.85300,-9.85300,-9.85300,-9.85300,-9.65000,-9.65000,0.02360,0.02360,-417.00000,-417.00000,,,,,,,,,,,,,,,,,,-502.7943,-504.7417
2015-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
