,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.03,$0.03
1,2024-08-01,2024-06-30,$0.04,$0.06
2,2024-05-07,2024-03-31,$0.69,$0.66
3,2024-01-31,2023-12-31,$0.06,$0.12
4,2023-11-07,2023-09-30,$0.18,$0.14
5,2023-08-03,2023-06-30,$0.41,$0.40
6,2023-04-27,2023-03-31,$0.57,$0.68
7,2023-02-02,2022-12-31,$0.12,$0.13
8,2022-11-01,2022-09-30,$0.06,$0.12
9,2022-08-08,2022-06-30,$0.13,$-0.03
10,2022-05-05,2022-03-31,$0.22,$0.20
11,2022-02-07,2021-12-31,$-0.01,$0.10
12,2021-11-01,2021-09-30,$0.15,$0.23
13,2021-07-28,2021-06-30,$-0.14,$0.07
14,2021-05-05,2021-03-31,$-0.27,$-0.09
