Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,2415.80000,1324.95000,1090.85000,,-767.05000,767.05000,323.80000,-65.35000,258.50000,84.85000,173.65000,,173.65000,,170.95000,323.80000,323.80000,209.75460,209.75460,0.81500,0.81500,1.63670,0.40250,0.69570,45.15480,13.40340,13.40340,10.70040,7.07630,0.17960,1.94360,5.41170,16.63050,,17.19050,1.29060,1.69060,29.21330,0,0
2021-06-30,2389.30000,1261.30000,1128.00000,,-765.60000,765.60000,362.40000,-65.60000,296.80000,113.40000,183.40000,,183.40000,,165.80000,362.40000,362.40000,209.87300,209.87300,0.79000,0.79000,1.56410,0.40450,0.70540,47.21050,15.16760,15.16760,12.42210,6.93930,0.18030,2.17840,5.37220,16.75280,,23.91600,1.38370,1.82670,28.46120,0,0
2021-03-31,2198.74800,1218.58600,980.16250,,-689.93160,689.93100,290.23100,-55.74360,234.48720,81.67200,152.81520,,152.81520,,155.27520,290.23100,290.23100,210.12000,210.12000,0.73900,0.73900,1.51220,0.42700,0.78070,44.57820,13.19980,13.19980,10.66460,7.06200,0.17070,2.43780,5.11500,17.59520,,26.41610,1.18660,1.56560,26.62510,0.00000,
2020-12-31,2975.95800,1645.25800,1330.70000,,1819.42300,1018.57700,312.12280,12.77470,324.98070,114.97290,210.00780,,196.00780,,186.81660,312.12280,312.12280,210.08800,210.08800,0.82700,0.82700,1.69080,0.40240,0.71440,44.71500,10.48810,10.48810,10.92020,6.27750,0.22500,3.36450,5.13980,17.51030,3.18400,21.09880,1.48210,1.90280,29.30270,8.4108,6.1688
2020-09-30,2117.05000,1149.12500,967.92520,,-645.38910,645.38900,322.53610,-145.82070,176.62470,59.79600,116.82870,,116.82870,,111.57390,322.53610,322.53610,210.08400,210.08400,0.53000,0.53000,1.52440,0.41670,0.82910,45.72050,15.23520,15.23520,8.34300,5.27030,0.16450,2.59620,5.22580,17.22240,,14.33490,0.90780,1.20950,26.82050,-3.7461,-3.075
2020-06-30,1847.91700,1029.60000,818.31750,,-598.24050,598.24000,220.07700,-96.09600,123.93810,41.57010,82.36800,,82.36800,,90.73350,220.07700,220.07700,210.08400,210.08400,0.43200,0.43200,1.21310,0.37030,0.72520,44.28320,11.90950,11.90950,6.70690,4.91000,0.15840,2.40790,4.68970,19.19100,,11.60540,0.70610,0.96040,25.70580,3.7461,3.075
2020-03-31,2290.07400,1244.01700,1046.05700,,-756.79300,756.79300,289.26400,-106.85800,182.45650,56.66100,125.79550,,125.79550,,128.87600,289.26400,289.26400,210.90910,210.90910,0.61110,0.61110,1.21190,0.37830,0.71480,45.67790,12.63120,12.63120,7.96730,5.62760,0.16100,2.14600,4.14170,21.73000,,15.72700,0.88450,1.21170,30.72490,0.00000,
2019-12-31,2888.85600,1607.07700,1281.77900,,2236.49800,974.50300,307.27640,-79.92430,227.40430,93.91320,133.49110,,126.49110,,117.55940,488.27640,307.27640,210.08750,210.08750,0.70620,0.70620,1.11310,0.31080,0.53960,44.37160,10.63660,10.63660,7.87180,4.06940,0.21130,2.87490,3.51870,25.57760,1.83960,13.52850,0.92530,1.26780,32.72990,1.7742,0.7869
2019-09-30,2507.99900,1392.14800,1115.85100,,-754.73250,754.73200,361.11820,-74.57200,286.54600,74.10850,212.43750,,212.43750,,207.39050,361.11820,361.11820,209.71840,209.71840,0.98890,0.98890,1.10170,0.31560,0.59000,44.49170,14.39870,14.39870,11.42530,8.26920,0.18850,2.84690,4.51890,19.91630,3.23340,24.33420,1.59640,2.21290,31.27340,6.1273,4.5871
2019-06-30,2509.25000,1353.31500,1155.93500,,-824.45720,824.45700,331.47750,-81.53570,249.94170,61.76630,188.17540,,188.17540,,182.37010,331.47750,331.47750,210.10400,210.10400,0.86800,0.86800,1.01100,0.31300,0.58510,46.06690,13.21020,13.21020,9.96080,7.26790,0.18470,2.58240,4.16110,21.62870,,26.68940,1.38530,1.91330,32.16160,0,0
2019-03-31,2404.89600,1318.46000,1086.43600,,-789.30800,789.30800,297.12790,-84.96800,212.10800,69.21200,142.89600,,142.89600,,134.68000,297.12790,297.12790,210.56900,210.56900,0.63690,0.63690,0.95210,0.32100,0.60720,45.17390,12.35510,12.35510,8.81980,5.60020,0.17850,2.37830,4.27670,21.04440,,27.91830,1.06060,1.48690,31.06460,0.00000,
2018-12-31,1607.46500,758.91310,848.55180,,2385.69700,564.30390,284.24800,-91.91550,192.48920,45.13520,147.35400,,135.35400,150.35200,263.86990,284.24800,284.24830,210.08750,210.08750,1.26420,1.26420,1.26150,0.34760,0.62090,52.78820,17.68300,17.68300,11.97470,16.41530,0.11960,1.48230,2.12630,42.32750,2.01720,17.78630,1.00740,1.31600,31.93980,7.1637,4.8551
2018-09-30,2331.01400,1262.50100,1068.51400,,-763.43520,763.43500,305.07840,-73.02240,232.00320,72.96960,159.03360,,159.03360,21.64800,172.44480,305.07840,305.07840,210.71000,210.71000,0.81840,0.81840,1.51680,0.37850,0.68610,45.83900,13.08780,13.08780,9.95290,7.39780,0.15830,2.32170,3.50240,25.69650,,17.10780,1.08030,1.42780,32.95450,0,0
2018-06-30,2692.84600,1506.28000,1186.56700,,-862.04580,862.04500,324.52100,-73.46570,250.95180,86.02880,164.92300,,164.92300,,143.77770,324.52100,324.52100,210.68200,210.68200,0.68240,0.68240,1.14960,0.37960,0.70210,44.06370,12.05120,12.05120,9.31920,5.33920,0.18510,2.55910,3.78370,23.78640,,30.57020,1.13340,1.49000,32.68880,0,0
2018-03-31,2654.67400,1484.30600,1170.36800,,-856.21560,856.21600,314.15230,-114.59640,199.55580,63.86640,135.68940,,135.68940,,128.90760,314.15230,314.15230,209.94700,209.94700,0.61000,0.61000,0.92440,0.34350,0.61030,44.08710,11.83390,11.83390,7.51710,4.85590,0.18030,2.28920,3.78560,23.77410,,26.99460,0.92150,1.29370,32.77660,0.00000,
2017-12-31,2363.94200,1265.03500,1098.90700,,1150.39400,2154.60600,-1055.69900,-116.98160,-1172.06200,51.40220,-1223.46400,,-1220.46400,,-1240.10300,-1055.69900,-1055.69900,209.10000,209.10000,-5.92270,-5.92270,1.00110,0.33600,0.59250,46.48850,-44.65840,-44.65840,-49.58080,-52.45910,0.16250,2.18490,2.64130,34.07440,-17.03370,-145.46650,-8.39040,-11.31110,34.10560,8.0918,5.4711
2017-09-30,2774.20100,1536.90100,1237.29900,,-928.31160,928.31200,308.98780,-47.88240,260.48700,72.83520,187.65180,,187.65180,,177.14240,308.98780,308.98780,210.08000,210.08000,0.84300,0.84300,1.27940,0.36100,0.58080,44.60020,11.13790,11.13790,9.38960,6.38530,0.17430,2.43300,4.08870,22.01180,,28.23200,1.17910,1.57540,36.23090,0,0
2017-06-30,2700.82100,1470.50000,1230.32200,,-880.45650,880.45600,349.86500,-164.50280,185.36210,45.81500,139.54710,,139.54710,,120.14310,349.86500,349.86500,208.31770,208.31770,0.57670,0.57670,1.41390,0.40110,0.68580,45.55160,12.95400,12.95400,6.86320,4.44840,0.18210,2.48880,4.79780,18.75870,,30.70440,0.94080,1.21390,33.21260,0,0
2017-03-31,2537.03600,1435.56400,1101.47200,,-800.62580,800.62600,300.84620,60.36680,361.21280,61.94760,299.26520,,299.26520,,290.81780,300.84620,300.84620,207.28300,207.28300,1.40300,1.40300,1.02970,0.37570,0.62030,43.41570,11.85820,11.85820,14.23760,11.46290,0.17990,2.16480,4.45810,20.18810,,110.99310,2.12160,2.88000,31.29250,0.00000,
2016-12-31,1938.48300,1109.26300,829.21980,,1923.60200,766.39800,62.82150,114.58190,177.68030,61.40940,116.27090,,123.27090,,115.15070,62.82150,62.82130,207.30000,207.30000,0.60270,0.60270,1.13950,0.39920,0.68790,42.77960,3.24080,3.24070,9.16590,5.94020,0.14310,2.12910,2.66280,33.79960,1.96670,48.34150,0.91000,1.18170,30.23750,7.5929,5.2533
2016-09-30,2414.00700,1338.01800,1075.98900,,-754.28090,754.28100,321.70830,-151.96200,169.74600,39.38700,130.35900,,130.35900,,129.10500,321.70830,321.70830,207.79820,207.79820,0.62130,0.62130,1.27710,0.36970,0.61760,44.57270,13.32670,13.32670,7.03170,5.34820,0.17630,2.47770,4.39870,20.46040,,12.69780,0.95230,1.21130,32.72090,0,0
2016-06-30,2208.62700,1188.67300,1019.95300,,-687.87680,687.87700,332.07640,-171.87240,160.03820,41.58560,118.45260,,118.45260,,110.65530,332.07640,332.07640,206.44600,206.44600,0.53600,0.53600,1.26890,0.37330,0.62520,46.18040,15.03540,15.03540,7.24610,5.01010,0.17390,2.46160,4.52360,19.89560,,14.91130,0.93290,1.17570,30.45760,0,0
2016-03-31,2058.88400,1120.04600,938.83800,,-666.44400,666.44400,272.39400,-85.74750,186.53550,48.61800,137.91750,,137.91750,,133.08900,272.39400,272.39400,207.95000,207.95000,0.64000,0.64000,1.20280,0.37650,0.64100,45.59670,13.23020,13.23020,9.06000,6.46410,0.17060,2.49120,4.40220,20.44450,2.34620,20.06950,1.14310,1.46290,28.35860,0.00000,
2015-12-31,2294.76800,977.77000,1316.99800,609.62000,,609.62000,707.37810,-91.44000,198.58000,56.81000,141.77000,0.00000,180.02000,0.00000,180.02000,707.37810,707.37810,207.35900,207.35900,0.87000,0.87000,1.38520,0.36780,0.61370,39.20220,30.82570,30.82570,8.65360,7.84480,0.18770,2.08480,4.09050,22.00220,2.84660,17.21030,1.47220,1.79970,,6.5056,3.6121
2015-09-30,2293.55500,1203.34000,1090.21500,760.48000,,760.48000,329.73500,-148.71000,184.76000,62.76000,122.00000,,121.06900,0.00000,121.06900,329.73500,329.73500,207.08300,207.08300,0.58000,0.58000,1.17110,0.39880,0.71610,47.69760,14.37660,14.37660,8.05560,5.27870,0.17670,2.57030,5.30170,16.97580,,14.03730,0.93280,1.15010,,0,0
2015-06-30,2380.25000,1244.48000,1135.77000,786.21000,,786.21000,349.56010,-100.49000,255.51000,79.47000,176.04000,,176.04900,0.00000,176.04900,349.56010,349.56010,208.99200,208.99200,0.84000,0.84000,1.19190,0.38630,0.66360,47.98740,14.68590,14.68590,10.73460,7.39620,0.17560,2.62910,4.77300,18.85600,,24.44890,1.29870,1.57970,,0,0
2015-03-31,2235.15500,1245.41000,989.74500,753.69000,,753.69000,236.05490,-83.36000,217.15000,65.96000,151.19000,,143.18000,0.00000,143.18000,236.05490,236.05490,206.98100,206.98100,0.69000,0.69000,1.15120,0.39780,0.67400,47.16500,10.56100,10.56100,9.71520,6.40580,0.16450,2.55440,4.74920,18.95060,,26.31840,1.05400,1.28840,,0.00000,
2014-12-31,2626.06200,,2626.06200,,,,2626.06200,,2626.06200,,2626.06200,,204.08800,0.00000,204.08800,2626.06200,2626.06200,207.35000,207.35000,0.98000,0.98000,1.34220,0.37060,0.59960,100.00000,100.00000,100.00000,100.00000,7.77160,0.18240,,2.68510,33.51790,2.73390,23.00880,1.41750,1.72080,,7.9817,7.9817
2014-09-30,3086.78000,1693.55000,1393.23000,1025.47000,,1025.47000,367.76000,-156.49000,312.37000,44.33000,268.04000,,246.98100,0.00000,246.98100,367.76000,367.76000,207.29000,207.29000,1.19000,1.19000,1.31030,0.34170,0.53320,48.41060,11.91400,11.91400,10.11960,8.00130,0.18400,2.63390,4.67860,19.23640,,24.79480,1.47200,1.84610,,0,0
2014-06-30,3205.12700,,3205.12700,,,,3205.12700,,3205.12700,,3205.12700,,207.23400,0.00000,207.23400,3205.12700,3205.12700,207.29000,207.29000,1.00000,1.00000,1.28140,0.33870,0.52910,100.00000,100.00000,100.00000,100.00000,6.46570,0.19040,,5.09300,17.67130,,2.36280,1.23080,1.56250,,0,0
2014-03-31,2954.07800,1573.31000,1380.76800,984.46000,,984.46000,396.30790,-95.40000,273.14000,92.30000,180.84000,,176.29200,0.00000,176.29200,396.30790,396.30790,208.10800,208.10800,0.85000,0.85000,1.21940,0.35080,0.55750,45.80140,13.41560,13.41560,9.24620,5.96780,0.18280,2.57720,4.97080,18.10590,,2.14450,1.09100,1.39220,,0.00000,
2013-12-31,3262.45800,1840.75000,1421.70800,1061.99000,,1061.99000,359.71800,-193.57000,338.84000,121.43000,217.41000,22.00000,231.33000,0.00000,231.33000,359.71800,359.71800,207.28500,207.28500,1.12000,1.12000,1.33480,0.32680,0.51600,48.87080,11.02600,11.02600,10.38600,7.09070,0.19720,2.64100,4.29270,20.96580,2.58610,16.65440,1.39840,1.74100,,8.1337,4.2984
2013-09-30,2902.78500,1545.71000,1357.07500,970.93000,,970.93000,386.14500,-35.70000,357.19000,123.84000,233.35000,,228.69900,0.00000,228.69900,386.14500,386.14500,207.29000,207.29000,1.11000,1.11000,1.28000,0.24270,0.39630,46.98320,13.30260,13.30260,12.30510,7.87860,0.19270,2.41740,5.04210,17.84970,,2.61920,1.51850,1.98350,,0,0
2013-06-30,2869.36300,1531.72000,1337.64300,977.49000,,977.49000,360.15310,-83.58000,318.87000,90.57000,228.30000,,222.12600,0.00000,222.12600,360.15310,360.15310,204.89000,204.89000,1.08000,1.08000,1.23350,0.21570,0.34880,48.09260,12.55170,12.55170,11.11290,7.74130,0.20000,2.41890,5.40350,16.65590,,2.55390,1.54830,2.00310,,0,0
2013-03-31,2731.53000,1424.82000,1306.71000,907.59000,,907.59000,399.12010,-22.15000,300.10000,101.16000,198.94000,,198.10300,0.00000,198.10300,399.12010,399.12010,203.05000,203.05000,0.98000,0.98000,1.05080,0.19840,0.29690,45.02390,14.61160,14.61160,10.98650,7.25250,0.21630,2.51160,4.77900,18.83240,,2.60250,1.56850,2.08610,,0.00000,
2012-12-31,3109.87700,1776.58000,1333.29700,1089.78000,,1089.78000,243.51710,30.86000,534.34000,178.30000,356.04000,14.00000,337.35900,0.00000,337.35800,243.51710,243.51710,203.05000,203.05000,1.66000,1.66000,1.55380,0.19110,0.28540,51.23160,7.83040,7.83040,17.18200,10.84800,0.24270,2.84250,4.31930,20.83680,4.17160,11.56130,2.63270,3.37430,,8.983,8.983
2012-09-30,2792.21800,1459.73000,1332.48800,880.30000,,880.30000,452.18800,-1.75000,408.88000,130.11000,278.77000,,273.33500,0.00000,273.33500,452.18800,452.18800,203.03700,203.03700,1.35000,1.35000,1.36080,0.16100,0.20810,46.23310,16.19460,16.19460,14.64360,9.78920,0.25140,2.35870,4.70180,19.14160,,3.63080,2.46090,3.04630,,-3.5722,-3.5722
2012-06-30,2659.09100,1451.84000,1207.25100,888.31000,,888.31000,318.94120,-70.16000,279.13000,67.65000,211.48000,0.00000,198.76300,0.00000,198.76300,318.94120,318.94120,201.42000,201.42000,0.99000,0.99000,1.30680,0.16490,0.21650,46.54260,11.99440,11.99440,10.49720,7.47480,0.24910,2.51100,5.17450,17.39290,,2.74060,1.86160,2.28880,,1.4449,1.4449
2012-03-31,2549.75200,1413.85000,1135.90200,839.61000,,839.61000,296.29200,-12.95000,319.65000,107.94000,211.71000,0.00000,200.38000,0.00000,200.38000,296.29200,296.29200,198.39600,198.39600,1.01000,1.01000,1.12080,0.15510,0.20800,45.97390,11.62040,11.62040,12.53650,7.85880,0.24410,2.40370,4.99110,18.03210,,2.95130,1.91840,2.49370,,2.12730,2.12730
2011-12-31,2798.96700,1029.14000,1769.82700,513.58000,,513.58000,1256.24700,-85.18000,263.23000,93.78000,169.45000,0.00000,248.05300,0.00000,248.05300,1256.24700,1256.24700,192.28900,192.28900,1.29000,1.29000,1.27860,0.14460,0.22400,30.79460,44.88250,44.88250,9.40450,8.86230,0.25760,1.89530,4.52180,19.90380,3.43370,11.49460,2.28260,2.93730,,5.7102,3.1151
2011-09-30,2296.13000,1333.34000,962.78990,765.56000,,765.56000,197.23000,-68.37000,313.86000,110.67000,203.19000,,172.44500,0.00000,172.44500,197.23000,197.23000,184.63100,184.63100,0.93000,0.93000,1.49290,0.18040,0.28200,49.98890,8.58970,8.58970,13.66910,7.51020,0.22190,2.73260,4.65200,19.34660,2.66500,2.66500,1.66690,2.18440,,0,0
2011-06-30,2427.57900,1309.95000,1117.62900,724.36000,,724.36000,393.26920,-57.38000,335.10000,102.05000,233.05000,,224.58800,0.00000,224.58800,393.26920,393.26920,184.65000,184.65000,1.22000,1.22000,1.38540,0.18000,0.29390,46.00720,16.20010,16.20010,13.80390,9.25150,0.23770,2.89040,5.64680,15.93810,3.50300,3.50300,2.19890,2.87230,,0,0
2011-03-31,2224.91000,1165.57000,1059.34000,653.50000,,653.50000,405.84000,-32.07000,289.81000,94.50000,195.31000,,202.96900,0.00000,202.96900,405.84000,405.84000,194.54600,194.54600,1.04000,1.04000,1.08260,0.14120,0.23770,43.84000,18.24070,18.24070,13.02570,9.12260,0.23370,2.57700,5.14350,17.49790,90.85050,3.42090,2.13200,2.93790,,0.00000,
2010-12-31,2323.53300,1241.69000,1081.84300,653.78000,,653.78000,428.06300,-49.40000,366.32000,109.04000,257.28000,0.00000,250.85600,0.00000,250.85600,428.06300,428.06300,184.65000,184.65000,1.36000,1.36000,1.49810,0.17350,0.23480,46.02780,18.42290,18.42290,15.76570,10.79630,0.25790,3.06390,4.62240,19.47050,4.29800,4.29800,2.78390,3.55220,,6.2767,6.2767
2010-09-30,2061.18900,1059.29000,1001.89900,616.21000,,616.21000,385.68900,-74.67000,257.59000,81.71000,175.88000,,170.67500,0.00000,170.67500,385.68900,385.68900,184.65000,184.65000,0.92000,0.92000,1.37570,0.17340,0.24210,46.01620,18.71200,18.71200,12.49720,8.28040,0.24010,2.68130,5.54560,16.22910,89.26980,3.07530,1.98810,2.54220,,-2.9346,-2.9346
2010-06-30,1966.32400,1077.70000,888.62400,603.08000,,603.08000,285.54390,-48.77000,277.03000,71.41000,205.62000,0.00000,193.68800,0.00000,193.68800,285.54390,285.54390,184.65000,184.65000,1.05000,1.05000,1.33700,0.17710,0.23440,47.24040,14.52170,14.52170,14.08870,9.85030,0.23580,2.69100,5.99120,15.02190,108.83180,3.60080,2.32260,2.96320,,2.9346,2.9346
2010-03-31,1934.79000,1008.50000,926.29000,563.52000,,563.52000,362.77000,-26.23000,249.22000,74.38000,174.84000,,183.10600,0.00000,183.10600,362.77000,362.77000,184.65000,184.65000,0.99000,0.99000,1.52510,0.19700,0.28350,43.36280,18.74980,18.74980,12.88100,9.46390,0.22930,2.80550,5.56410,16.17520,97.27780,3.46180,2.17040,2.78000,,0.00000,
2009-12-31,2208.85300,1352.45000,856.40310,755.40000,,755.40000,101.00290,-39.68000,365.95000,117.54000,248.41000,0.00000,230.68000,0.00000,230.68000,183.00290,101.00290,184.65000,184.65000,1.17000,1.17000,1.00780,0.13290,0.23260,52.56120,4.57260,4.57260,16.56740,10.44340,0.26060,3.53120,4.86530,18.49830,4.39890,17.13820,2.72190,3.81420,,1.7154,0.6813
2009-09-30,1985.11400,1052.69000,932.42410,611.92000,,611.92000,320.50420,-54.28000,244.62000,75.65000,168.97000,0.00000,162.88800,0.00000,162.88800,528.50420,320.50420,184.60200,184.60200,0.88000,0.88000,0.96260,0.13740,0.23730,45.88300,16.14540,16.14540,12.32270,8.20550,0.24630,2.74630,5.83260,15.43060,3.26540,3.26540,2.02110,2.81660,,1.9935,0.9101
2009-06-30,1833.38900,958.05000,875.33910,582.02000,,582.02000,293.31900,-32.28000,243.84000,72.99000,170.85000,0.00000,163.82500,0.00000,163.82500,293.31900,293.31900,184.65000,184.65000,0.89000,0.89000,0.90470,0.15180,0.34930,46.80730,15.99870,15.99870,13.30000,8.93560,0.23330,2.62760,6.08650,14.78670,3.66650,3.66640,2.08440,3.10970,,3.2773,3.2773
2009-03-31,1576.82000,845.81000,731.00990,499.66000,,499.66000,231.35000,-88.76000,142.59000,43.82000,98.77000,,98.77000,0.00000,98.77000,231.35000,231.35000,49.38500,49.38500,2.00000,2.00000,0.87480,0.18420,0.37080,46.35980,14.67190,14.67190,9.04290,6.26390,0.21980,2.55350,5.68550,15.82970,2.49220,19.96600,1.37700,2.03310,,0.00000,
