Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,158.00000,62.60000,95.40000,37.90000,,93.10000,2.30000,-31.20000,-28.90000,-6.50000,-22.40000,-22.40000,,-22.40000,55.30000,2.30000,82.05400,82.05400,-0.27000,-0.27000,0.57900,0.81510,4.49220,60.37980,1.45570,1.45570,-18.29110,-14.17720,0.10570,4.21330,21.36080,-10.34160,243.47750,-1.49920,-1.91180,2.55550,0.5615,0.0701
2024-06-30,158.80000,64.60000,94.20000,37.80000,,90.50000,3.70000,-17.60000,-13.90000,-3.10000,-10.80000,-10.80000,,-10.80000,56.90000,3.70000,81.93800,81.93800,-0.13000,-0.13000,0.62180,0.80170,4.11880,59.31990,2.33000,2.33000,-8.75310,-6.80100,0.10420,3.86370,23.29350,-4.56470,-100.93370,-0.70880,-0.90510,2.79150,0.6488,0.0315
2024-03-31,161.50000,67.50000,94.00000,36.40000,,88.80000,5.20000,-20.70000,-15.50000,-0.50000,-15.00000,-15.00000,,-15.00000,58.30000,5.20000,81.34800,81.34800,-0.18000,-0.18000,0.66170,0.79570,3.96520,58.20430,3.21980,3.21980,-9.59750,-9.28790,0.10510,3.53390,25.46750,-6.13250,-80.64530,-0.97660,-1.25310,2.93540,0.40810,-0.48310
2023-12-31,168.80000,71.70000,97.10000,33.80000,,132.69990,-35.60000,-19.60000,-55.20000,-11.70000,-43.50000,-43.50000,,-43.50000,16.60000,-35.59990,81.59600,81.59600,-0.53000,-0.53000,0.64980,0.78000,3.61930,57.52370,-21.09000,-21.09000,-32.70140,-25.77020,0.11140,3.49480,25.75240,-16.84740,-135.51430,-2.87190,-3.70560,3.09010,0.5381,-0.4295
2023-09-30,173.10000,75.60000,97.50000,37.50000,,218.60000,-121.10000,-19.00000,-140.10000,-35.60000,-104.50000,-104.50000,,-104.50000,-71.60000,-121.10000,80.88900,80.88900,-1.29000,-1.29000,0.69420,0.74460,2.97360,56.32580,-69.95960,-69.95960,-80.93590,-60.36970,0.11370,3.21150,28.02430,-34.94980,-143.54400,-6.86640,-8.92480,3.57520,0.6121,-0.1968
2023-06-30,172.60000,75.60000,97.00000,43.60000,,218.40000,-121.40000,-16.50000,-137.90000,-36.20000,-101.70000,-101.70000,,-101.70000,-74.20000,-121.40000,81.50300,81.50300,-1.25000,-1.25000,0.75730,0.68020,2.16920,56.19930,-70.33600,-70.33600,-79.89570,-58.92240,0.10650,3.24440,27.74040,-25.41230,-58.48190,-6.27240,-8.12560,4.78220,0.1129,-0.6811
2023-03-31,172.20000,78.10000,94.10000,85.50000,,131.00000,-36.90000,-13.70000,-50.60000,-12.60000,-38.00000,-38.00000,,-38.00000,9.00000,-36.90000,83.02900,83.02900,-0.46000,-0.46000,0.59190,0.60080,1.53840,54.64580,-21.42860,-21.42860,-29.38440,-22.06740,0.09970,3.58000,25.13940,-7.38870,-13.19900,-2.20060,-2.94940,6.01100,0.39260,-0.33240
2022-12-31,180.50000,77.60000,102.90000,48.10000,,128.00000,-25.10000,-12.40000,-37.50000,-24.80000,-12.70000,-12.70000,,-12.70000,20.70000,-25.10000,83.93100,83.93100,-0.16000,-0.16000,0.73410,0.55760,1.29140,57.00830,-13.90580,-13.90580,-20.77560,-7.03600,0.10510,3.46450,25.97780,-2.20830,-3.64210,-0.73950,-0.97680,6.65490,0.5503,-0.1217
2022-09-30,173.70000,79.10000,94.60000,39.70000,,84.70000,9.90000,-9.00000,0.90000,0.40000,0.50000,0.50000,,0.50000,55.40000,9.90000,84.27410,86.73520,0.01000,0.01000,0.85460,0.54770,1.24130,54.46170,5.69950,5.69950,0.51810,0.28790,0.09940,3.68010,24.45600,0.08430,0.13640,0.02860,0.03810,6.76400,0.4481,0.0128
2022-06-30,176.10000,83.00000,93.10000,39.30000,,83.20000,9.90000,-1.60000,8.30000,4.30000,4.00000,4.00000,,4.00000,54.80000,9.90000,84.14900,86.79300,0.05000,0.05000,0.86940,0.55120,1.25940,52.86770,5.62180,5.62180,4.71320,2.27140,0.10020,3.39310,26.52470,0.68210,1.11170,0.22750,0.30610,6.68400,-1.1673,-1.565
