Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,684.28110,487.31490,196.96620,131.90900,167.18990,29.77640,-31.04700,-1.27100,1.02700,-2.29800,-2.29800,-2.29800,68.26240,29.77640,131.50600,131.78700,-0.02000,-0.02000,1.72630,0.58310,1.43340,28.78440,4.35150,4.35150,-0.18570,-0.33580,0.23340,2.95500,3.86010,23.31560,-0.25450,0.84000,-0.07840,-0.10610,6.86820,2.2434,2.0699
2024-06-30,698.24800,495.75900,202.48900,130.04100,164.96600,37.52300,-29.38600,8.13700,3.10000,5.03700,5.03700,5.03700,73.12700,37.52300,131.54300,131.83300,0.04000,0.04000,2.37310,0.62570,1.71350,28.99960,5.37390,5.37390,1.16530,0.72140,0.22200,3.22890,1.70340,52.83700,0.55890,-1.79340,0.16010,0.20920,6.85420,0.3695,0.2104
2024-03-31,705.36800,504.41700,200.95100,122.68400,157.89700,43.05400,-34.71300,8.34100,2.37600,5.96500,5.96500,5.96500,79.06600,43.05400,131.52400,131.89300,0.05000,0.05000,2.51090,0.62820,1.72900,28.48880,6.10380,6.10380,1.18250,0.84570,0.22600,3.57920,1.73760,51.79690,0.66230,-2.06630,0.19110,0.24630,6.85210,0.576,0.4786
2023-12-31,717.92300,502.38100,215.54200,132.58200,167.94410,47.59790,-30.77500,16.82300,4.55700,12.26600,12.26600,12.26600,82.95990,47.59790,131.39000,131.73500,0.09000,0.09000,2.60950,0.63330,1.78830,30.02300,6.62990,6.62990,2.34330,1.70850,0.22710,3.35080,1.78030,50.55400,1.35660,-4.17680,0.38800,0.49750,6.87900,0.39100,0.26230
2023-09-30,715.90100,490.07200,225.82900,133.26200,168.05400,57.77500,51.55300,109.32800,15.35600,93.97200,93.97200,93.97200,92.56700,57.77500,130.72500,130.72500,0.72000,0.72000,2.57880,0.64120,1.84850,31.54470,8.07030,8.07030,15.27140,13.12640,0.22680,2.80490,1.82200,49.39570,10.71080,-28.93310,2.97650,3.84300,6.67540,0.8647,0.6733
2023-06-30,709.38400,484.56800,224.81600,124.24500,158.44900,66.36700,-0.08300,66.28400,17.42100,48.86300,48.86300,48.86300,100.57200,66.36700,130.72500,130.72500,0.37000,0.37000,,,,31.69170,9.35560,9.35560,9.34390,6.88810,,,,,,,,,,0.5751,0.4222
2023-03-31,699.30500,499.46200,199.84300,116.82800,150.44900,49.39400,0.16100,49.55500,12.70000,36.85500,36.85500,36.85500,83.01400,49.39400,130.72500,130.72500,0.28000,0.28000,,,,28.57740,7.06330,7.06330,7.08630,5.27020,,,,,,,,,,0.465,0.4036
2022-12-31,700.69600,496.11300,204.58300,126.32300,160.21000,44.37300,0.19000,44.56300,11.09500,33.46800,33.46800,33.46800,78.26000,44.37300,130.72500,130.72500,0.26000,0.26000,,,,29.19710,6.33270,6.33270,6.35980,4.77640,,,,,,,,,,0.06100,-0.04350
2022-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2021-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2020-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
