Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4886.00000,2391.00000,2495.00000,451.00000,,861.00000,1634.00000,-519.00000,1115.00000,1115.00000,1115.00000,1111.00000,2069.00000,1634.00000,263.00000,264.00000,4.22000,4.21000,0.19010,0.72420,2.88480,51.06430,33.44250,33.44250,22.82030,22.73840,0.13180,9.02260,11.07940,8.12320,15.43470,17.38110,3.00810,4.25640,26.86750,4.0626,2.2515
2024-06-30,4110.00000,2152.00000,1958.00000,466.00000,,859.00000,1099.00000,-241.00000,858.00000,858.00000,858.00000,854.00000,1517.00000,1099.00000,257.00000,281.00000,3.32000,3.11000,0.19060,0.76190,3.41590,47.63990,26.73970,26.73970,20.87590,20.77860,0.11120,8.89260,9.97570,9.02190,13.87900,15.96870,2.32060,3.30420,24.01750,5.5978,-2.0178
2024-03-31,3728.00000,2056.00000,1672.00000,535.00000,,922.00000,750.00000,-386.00000,364.00000,364.00000,364.00000,360.00000,1163.00000,750.00000,257.00000,281.00000,1.40000,1.35000,0.18880,0.78000,3.85330,44.84980,20.11800,20.11800,9.76390,9.65670,0.10590,8.71190,8.19340,10.98440,6.83570,8.06020,1.03440,1.50410,20.69200,4.72600,3.86480
2023-12-31,3331.00000,1890.00000,1441.00000,503.00000,,871.00000,570.00000,-292.00000,278.00000,278.00000,278.00000,277.00000,963.00000,570.00000,256.00000,283.00000,1.09000,1.15000,0.19060,0.80110,4.37890,43.26030,17.11200,17.11200,8.34580,8.31580,0.09480,7.62100,8.22470,10.94270,5.67460,6.79710,0.79130,1.12870,19.10510,3.9014,-5.1103
2023-09-30,4160.00000,2137.00000,2023.00000,393.00000,,758.00000,1265.00000,-254.00000,1011.00000,1011.00000,1011.00000,1009.00000,1657.00000,1265.00000,256.00000,282.00000,3.94000,3.65000,0.19270,0.79590,4.34470,48.62980,30.40870,30.40870,24.30290,24.25480,0.12700,8.84810,11.55070,7.79170,21.99650,26.69670,3.08530,4.48910,17.93740,2.3368,1.3405
2023-06-30,3523.00000,1955.00000,1568.00000,435.00000,,797.00000,771.00000,-308.00000,463.00000,463.00000,463.00000,459.00000,1160.00000,771.00000,256.00000,282.00000,1.79000,1.70000,0.20370,0.84070,5.76060,44.50750,21.88480,21.88480,13.14220,13.02870,0.10700,9.05450,9.38570,9.58900,13.07510,16.94830,1.40630,2.08310,13.82380,4.4443,1.7162
2023-03-31,2886.00000,1793.00000,1093.00000,461.00000,,821.00000,272.00000,-320.00000,-48.00000,-48.00000,-48.00000,-48.00000,662.00000,272.00000,255.00000,255.00000,-0.19000,-0.19000,0.25560,0.86510,7.09330,37.87250,9.42480,9.42480,-1.66320,-1.66320,0.08780,8.10220,7.61120,11.82470,-1.58660,-2.16590,-0.14600,-0.21400,11.83050,5.13730,4.14900
2022-12-31,2603.45200,1784.69000,818.76160,444.42900,,805.33500,13.42650,-513.67100,-500.24410,-500.24410,-500.24410,-500.24400,407.37550,13.42690,255.00000,255.00000,-1.95000,-1.95000,0.37380,0.88130,8.15300,31.44910,0.51570,0.51570,-19.21470,-19.21460,0.07710,7.96740,4.90290,18.35640,-17.43620,-24.28370,-1.48110,-2.06950,11.24050,2.2573,1.5886
2022-09-30,2993.07500,1966.44900,1026.62600,373.11600,,728.20100,298.42500,-265.45700,32.96810,32.96810,32.96810,32.96800,698.73310,298.42500,255.07100,255.37800,0.13000,0.13000,0.28970,0.85810,7.27810,34.30000,9.97050,9.97050,1.10150,1.10150,0.08940,8.29070,5.60070,16.06950,1.02850,1.37580,0.09850,0.14590,12.56140,-0.1741,-1.0424
2022-06-30,2184.24200,1679.91900,504.32310,371.42500,,722.96700,-218.64380,-302.93800,-521.58180,-521.58180,-521.58180,-521.58200,174.44220,-218.64380,254.96400,254.96400,-2.05000,-2.05000,0.30380,0.83930,6.83120,23.08920,-10.01010,-10.01010,-23.87930,-23.87930,0.06430,7.33240,3.86580,23.28100,-15.34920,-20.14760,-1.53660,-2.46670,13.32280,1.8785,-1.8628
2022-03-31,1059.23100,1184.94200,-125.71110,394.03000,,733.49700,-859.20810,-307.93400,-1167.14200,-1167.14200,-1167.14200,-1167.14200,-476.55110,-859.20810,254.82100,254.82100,-4.58000,-4.58000,0.39680,0.83330,5.64110,-11.86810,-81.11620,-81.11620,-110.18770,-110.18770,0.03220,6.60260,2.09270,43.00710,-29.25950,-36.70850,-3.54320,-4.87680,15.64560,-2.07540,-7.42460
2021-12-31,982.11400,1216.99200,-234.87800,502.97900,,796.53300,-1031.41100,-325.05800,-1356.46900,-1356.46900,-1356.46900,-1356.46900,-636.95120,-1031.41100,252.00000,252.00000,-5.35000,-5.35000,0.49420,0.78750,4.14710,-23.91560,-105.01950,-105.01950,-138.11720,-138.11720,0.03040,8.10120,2.40670,37.39490,-26.67300,-31.72160,-4.20500,-5.66780,19.95740,-0.8851,-3.23
2021-09-30,456.95800,813.69100,-356.73300,323.42200,0.23800,649.09100,-1005.82400,-418.73000,-1424.55400,-1424.55400,-1424.55400,-1424.55400,-620.99790,-1005.82400,254.71300,254.71300,-5.59000,-5.59000,0.79490,0.75460,3.22220,-78.06690,-220.11300,-220.11300,-311.74730,-311.74730,0.01400,5.71380,1.15040,78.23670,-22.02640,-25.17710,-4.36100,-5.40620,25.38370,-1.5804,-3.0232
2021-06-30,50.91400,424.83000,-373.91600,285.55800,-40.62100,649.61800,-1023.53400,-323.72100,-1347.25500,-1347.25500,-1347.25500,-1347.25500,-635.87100,-1023.53400,254.57700,254.57700,-5.29000,-5.29000,1.07040,0.71810,2.66990,-734.40700,-2010.31900,-2010.31900,-2646.13900,-2646.13900,0.00150,3.19690,0.14760,609.94910,-17.08840,-19.04360,-3.99870,-4.81800,30.95500,-1.657,-2.373
2021-03-31,42.01400,283.48700,-241.47300,258.04100,0.44900,567.75800,-809.23100,-322.49100,-1131.72200,-1131.72200,-1131.72200,-1131.72200,-434.18000,-809.23100,243.00400,243.00400,-4.66000,-4.66000,1.70450,0.69310,2.28250,-574.74410,-1926.09800,-1926.09800,-2693.67800,-2693.67800,0.00120,2.37420,0.18530,485.70960,-12.33840,-13.53260,-3.29500,-3.78670,36.03640,-3.32990,-6.97700
2020-12-31,34.13790,265.25990,-231.12190,255.53300,-211.86600,785.42810,-1016.55000,-350.38590,-1366.93500,-1366.93500,-1366.93500,-1366.93500,-633.52050,-1016.54900,214.33500,214.33500,-6.02000,-6.02000,0.95030,0.67210,2.20630,-677.02390,-2977.77100,-2977.77000,-4004.15300,-4004.15200,0.00110,2.23470,0.12010,749.11990,-15.60310,-17.19160,-4.21050,-5.11600,36.90270,-3.8401,-5.5329
2020-09-30,-33.68800,308.60900,-342.29700,246.77900,-89.89900,653.81700,-996.11400,-343.19800,-1339.31200,-1339.31200,-1339.31200,-1346.75600,-623.23300,-996.11400,214.16300,214.16300,-6.29000,-6.29000,0.76360,0.67920,2.26810,1016.08000,2956.88100,2956.88100,3975.63500,3997.73200,-0.00110,2.16670,-0.20390,-441.41090,-16.08090,-17.81210,-4.20790,-5.15870,38.79120,-3.7853,-4.5089
2020-06-30,175.60500,680.42000,-504.81510,301.41800,-156.49700,777.67200,-1282.48700,-349.36100,-1631.84800,-1631.84800,-1631.84800,-1639.29200,-943.67400,-1282.48700,209.38500,209.38500,-7.83000,-7.83000,0.98890,0.66450,2.10050,-287.47190,-730.32480,-730.32480,-929.27190,-933.51100,0.00530,4.45900,0.85280,105.53740,-18.20470,-20.01160,-4.89950,-6.10780,42.81000,-10.7353,-11.3926
2020-03-31,2032.75000,1510.81900,521.93090,395.89000,-1108.11800,1828.33800,-1306.40700,-130.62800,-1437.03500,-1437.03500,-1437.03500,-1444.47900,-965.65820,-1306.40700,209.09700,209.09700,-6.91000,-6.91000,0.51150,0.54540,1.56660,25.67610,-64.26800,-64.26800,-70.69420,-71.06030,0.06080,8.50180,9.20310,9.77930,-14.04480,-15.25100,-4.29670,-6.38540,48.86970,0.95030,-5.01480
2019-12-31,2517.41300,1481.51900,1035.89300,414.70710,,736.46900,299.42480,-18.95100,280.47400,280.47400,280.47400,273.13600,636.79190,299.42500,209.40500,209.93000,1.31000,1.31000,0.14620,0.40890,0.90720,41.14910,11.89420,11.89420,11.14140,10.84990,0.08300,9.13910,8.23170,10.93340,2.30580,2.60220,0.92500,1.36300,58.25570,2.9159,-0.3467
2019-09-30,3186.85000,1623.03800,1563.81200,352.72500,,673.02000,890.79200,-0.42700,890.36500,890.36500,890.36500,883.24000,1222.27200,890.79200,209.57500,210.12100,4.21000,4.20000,0.16920,0.42410,0.89210,49.07080,27.95210,27.95210,27.93870,27.71510,0.10690,9.70640,9.13160,9.85590,7.43400,8.39660,2.98530,4.28140,57.13970,4.3347,2.0735
2019-06-30,2806.63100,1544.50400,1262.12700,376.87400,,688.47400,573.65310,-93.69800,479.95510,479.95510,479.95510,472.83000,903.78810,573.65310,209.53100,210.05200,2.26000,2.25000,0.16910,0.43610,0.94600,44.96950,20.43920,20.43920,17.10080,16.84690,0.09420,9.19300,8.23250,10.93230,4.15960,4.72150,1.61010,2.34580,55.07100,5.3137,-1.3305
2019-03-31,2439.76700,1413.70400,1026.06300,414.94700,,707.23200,318.83110,-62.02500,256.80610,256.80610,256.80610,249.68100,629.39810,318.83110,209.32200,209.87400,1.19000,1.19000,0.16450,0.40040,0.91260,42.05580,13.06810,13.06810,10.52580,10.23380,0.08490,8.95100,6.50640,13.83260,2.27890,2.59640,0.89420,1.36630,53.77750,5.13860,2.89860
2018-12-31,2332.30100,1360.41300,971.88770,327.69310,,607.86200,364.02600,-43.57400,320.45210,320.45210,320.45210,315.70290,661.67610,364.02610,210.57000,211.55400,1.49000,1.49000,0.17460,0.42930,0.97050,41.67080,15.60800,15.60800,13.73970,13.53610,0.08420,8.85840,7.18720,12.52220,2.88550,3.29440,1.15690,1.64670,53.13190,3.3602,-1.988
2018-09-30,2796.18700,1411.36400,1384.82300,325.16700,,585.09000,799.73320,10.65800,810.39120,810.39120,810.39120,810.39100,1078.87300,799.73320,209.05400,209.92800,3.88000,3.86000,0.19210,0.40280,0.89740,49.52540,28.60090,28.60090,28.98200,28.98200,0.10320,9.27570,7.25720,12.40140,7.14750,8.13380,2.99110,4.26860,54.25520,3.996,2.4567
2018-06-30,2337.60500,1314.41100,1023.19400,312.92300,,566.29900,456.89500,9.40000,466.29500,466.29500,466.29500,466.29500,716.44600,456.89500,211.67300,212.50900,2.20000,2.19000,0.19990,0.40530,0.79070,43.77100,19.54540,19.54540,19.94760,19.94760,0.09720,10.78460,6.57130,13.69590,4.32810,4.44710,1.93830,2.57410,51.18490,4.763,2.4034
2018-03-31,2027.75600,1176.01900,851.73690,337.36100,,577.59100,274.14600,-55.49300,218.65300,218.65300,218.65300,218.65300,524.48400,274.14600,212.61000,213.60200,1.03000,1.02000,0.19910,0.41860,0.82740,42.00390,13.51970,13.51970,10.78300,10.78300,0.08460,10.61140,5.22800,17.21490,2.05370,2.11090,0.91220,1.19410,50.28480,4.32640,-3.72710
2017-12-31,2004.46700,1145.70100,858.76590,311.05910,,551.41700,307.34900,-19.31000,288.03880,288.03880,288.03880,288.03910,556.08800,307.34880,214.61700,215.69400,1.34000,1.34000,0.18700,0.37240,0.70450,42.84260,15.33320,15.33320,14.36980,14.36990,0.08960,10.28520,6.29070,14.30690,2.69140,2.76590,1.28810,1.68910,50.16600,1.9539,1.1337
2017-09-30,2569.54400,1318.26900,1251.27500,273.63700,,513.78700,737.48790,15.35400,752.84190,752.84190,752.84190,752.84200,989.16490,737.48790,214.69400,215.82400,3.51000,3.49000,0.15780,0.36800,0.72750,48.69640,28.70110,28.70110,29.29870,29.29870,0.11630,10.99030,9.00550,9.99390,7.21420,7.41940,3.40660,4.55940,48.74690,3.6936,3.1568
2017-06-30,2195.27400,1256.78500,938.48890,283.85500,,518.79200,419.69690,-50.17100,369.52590,369.52590,369.52590,369.52600,667.41290,419.69690,215.08500,216.06200,1.72000,1.71000,0.14520,0.40090,0.82830,42.75040,19.11820,19.11820,16.83280,16.83280,0.09970,11.51580,8.31570,10.82290,3.81610,3.93320,1.67780,2.28640,45.01880,3.9888,3.2998
2017-03-31,2008.56000,1175.82400,832.73610,317.46500,,553.21400,279.52210,-64.79600,214.72610,214.72610,214.72610,214.72600,528.52710,279.52210,214.87000,215.81300,1.00000,0.99000,0.14350,0.42470,0.92470,41.45940,13.91650,13.91650,10.69060,10.69050,0.09120,10.84440,6.85570,13.12770,2.31710,2.39160,0.97530,1.33300,43.08950,3.69080,4.18760
2016-12-31,1909.60300,1123.25100,786.35210,256.30690,,489.51000,296.84220,-35.75600,261.08620,261.08620,261.08620,261.08590,543.41520,296.84220,215.39300,216.31600,1.20000,1.20000,0.16850,0.47040,1.02920,41.17880,15.54470,15.54470,13.67230,13.67230,0.08560,9.84560,6.54200,13.75730,2.86230,2.95580,1.17020,1.51590,42.50540,2.3563,1.554
2016-09-30,2563.74100,1340.12300,1223.61800,259.32700,,488.65500,734.96290,-41.70600,693.25690,693.25690,693.25690,693.25700,977.86880,734.96290,214.81900,215.66700,3.23000,3.21000,0.17840,0.48920,1.10550,47.72780,28.66760,28.66760,27.04080,27.04080,0.11420,11.27590,9.37650,9.59850,7.88670,8.15430,3.08800,4.02820,40.96640,3.3977,2.1409
2016-06-30,2105.26200,1310.58700,794.67490,290.78200,,512.40200,282.27290,-52.36800,229.90490,229.90490,229.90490,229.90500,517.37490,282.27290,215.26500,216.13100,1.07000,1.06000,0.19620,0.52910,1.23370,37.74710,13.40800,13.40800,10.92050,10.92050,0.09370,11.66210,9.75540,9.22560,2.82240,2.92600,1.02310,1.32900,37.84210,3.6868,-4.6385
2016-03-31,1917.79500,1241.57800,676.21700,302.32600,,513.09000,163.12710,-63.98700,99.14010,99.14010,99.14010,99.14000,386.25610,163.12710,216.91400,217.86900,0.46000,0.46000,0.20290,0.49740,1.10330,35.26010,8.50600,8.50600,5.16950,5.16950,0.09150,10.22780,7.57120,11.88720,1.25690,1.30430,0.47290,0.63170,36.54350,2.19350,1.04680
2015-12-31,1902.05300,1173.34100,728.71190,269.46400,,478.79400,249.91850,-43.11900,206.79950,206.79950,206.79950,206.79900,511.40150,249.91850,219.53700,220.68900,0.94000,0.95000,0.19500,0.48610,1.05760,38.31190,13.13940,13.13940,10.87240,10.87240,0.09150,9.67050,7.95930,11.30750,2.56480,2.65940,0.99510,1.31800,36.98760,1.5483,0.3907
