,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$0.05,$-0.22
1,2024-08-29,2024-06-30,$0.44,$0.57
2,2024-05-08,2024-03-31,$0.21,$-0.15
3,2024-02-09,2023-12-31,$-0.06,$-0.33
4,2023-11-15,2023-09-30,$-0.16,$-0.20
5,2023-08-29,2023-06-30,$0.05,$0.09
6,2023-06-12,2023-03-31,$-0.20,$-0.12
7,2023-02-07,2022-12-31,$0.64,$0.62
8,2022-11-01,2022-09-30,$0.49,$0.25
9,2022-08-29,2022-06-30,$1.10,$1.12
10,2022-05-03,2022-03-31,$0.89,$1.00
11,2022-02-01,2021-12-31,$0.79,$0.85
12,2021-11-02,2021-09-30,$0.58,$0.63
13,2021-08-30,2021-06-30,$1.01,$1.08
14,2021-05-04,2021-03-31,$0.73,$0.78
15,2021-02-02,2020-12-31,$0.50,$0.58
16,2020-11-03,2020-09-30,$0.33,$0.33
17,2020-08-31,2020-06-30,$0.81,$0.85
18,2020-05-05,2020-03-31,$0.45,$0.46
19,2020-02-03,2019-12-31,$0.39,$0.39
20,2019-11-05,2019-09-30,$0.19,$0.17
21,2019-08-27,2019-06-30,$0.62,$0.65
22,2019-05-07,2019-03-31,$0.42,$0.45
23,2019-02-05,2018-12-31,$0.33,$0.41
24,2018-11-06,2018-09-30,$0.24,$0.22
25,2018-08-28,2018-06-30,$0.60,$0.63
26,2018-05-01,2018-03-31,$0.35,$0.38
27,2018-02-05,2017-12-31,$0.31,$0.41
28,2017-11-06,2017-09-30,$0.15,$0.18
29,2017-08-28,2017-06-30,$0.56,$0.64
30,2017-05-04,2017-03-31,$0.35,$0.37
31,2017-02-06,2016-12-31,$0.24,$0.24
32,2016-11-07,2016-09-30,$0.13,$0.12
33,2016-08-29,2016-06-30,$0.53,$0.51
34,2016-05-04,2016-03-31,$0.31,$0.20
35,2016-02-09,2015-12-31,$0.34,$0.35
36,2015-11-03,2015-09-30,$0.21,$0.14
37,2015-09-02,2015-06-30,$0.58,$0.60
38,2015-05-05,2015-03-31,$0.43,$0.46
39,2015-02-11,2014-12-31,$0.33,$0.44
