Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2969.00000,1787.00000,1182.00000,219.00000,-336.00000,921.00000,261.00000,-306.00000,-45.00000,-110.00000,65.00000,65.00000,20.00000,200.00000,261.00000,128.64300,128.64300,0.16000,0.16000,,0.52630,8.79080,8.79080,-1.51570,0.67360,0.02170,0.63890,0.84760,0.04740,0.63890,59.12230,5.9563,5.9397
2024-06-30,2902.00000,1937.00000,965.00000,,-468.00000,744.00000,221.00000,-250.00000,-29.00000,-298.00000,269.00000,269.00000,261.00000,1093.00000,221.00000,119.29400,119.29400,1.95000,1.95000,,0.56770,7.61540,7.61540,-0.99930,8.99380,0.02220,2.98390,4.14680,0.20610,2.98390,52.39670,9.7894,10.0158
2024-03-31,2586.00000,1817.00000,769.00000,,-304.00000,304.00000,465.00000,-103.00000,362.00000,25.00000,337.00000,337.00000,304.00000,305.00000,465.00000,102.05700,102.05700,2.98000,2.98000,0.02780,0.57720,17.98140,17.98140,13.99850,11.75560,0.04100,5.21510,5.50560,0.53400,5.07000,44.42280,2.27320,2.27320
2023-12-31,2309.00000,2380.00000,-71.00000,,221.00000,-656.00000,585.00000,-107.00000,478.00000,25.00000,453.00000,453.00000,393.00000,301.00000,585.00000,64.21600,64.21600,4.88000,4.88000,,0.60810,25.33560,25.33560,20.70160,17.02040,0.03750,7.35990,7.81170,0.73490,7.35990,42.31230,10.1597,11.5768
2023-09-30,1534.00000,959.00000,575.00000,130.00000,-270.00000,520.00000,55.00000,12.00000,67.00000,-10.00000,77.00000,77.00000,47.00000,97.00000,55.00000,71.68600,71.68600,0.65000,0.65000,,0.70170,3.58540,3.58540,4.36770,3.06390,0.03000,1.85860,1.91450,0.15050,1.85860,36.81630,-5.1357,-5.1357
2023-06-30,1974.00000,1289.00000,685.00000,,-111.00000,296.00000,389.00000,-16.00000,373.00000,13.00000,360.00000,360.00000,362.00000,696.00000,389.00000,41.31500,41.31500,8.07000,8.07000,,1.77500,19.70620,19.70620,18.89560,18.33840,0.04110,18.83830,20.11170,0.75010,18.83830,36.89900,13.6207,13.2796
2023-03-31,1203.00000,1163.00000,40.00000,,-78.00000,78.00000,-38.00000,-66.00000,-104.00000,-11.00000,-93.00000,-93.00000,-127.00000,-53.00000,-38.00000,41.05300,41.05300,-3.09000,-3.09000,0.44960,2.03830,-3.15880,-3.15880,-8.64510,-10.55690,0.02680,-5.08750,-5.08750,-0.20690,-2.80040,35.29640,4.82300,5.16410
2022-12-31,1375.00000,1806.00000,-431.00000,,219.00000,-655.00000,224.00000,-47.00000,177.00000,-4.00000,181.00000,181.00000,123.00000,222.00000,224.00000,30.92000,30.92000,3.65000,3.65000,0.08220,2.25700,16.29090,16.29090,12.87270,8.94550,0.03160,10.74180,11.97090,0.41650,9.85840,33.33070,1.2099,1.7738
2022-09-30,1376.00000,963.00000,413.00000,,-249.00000,249.00000,164.00000,8.00000,172.00000,33.00000,139.00000,139.00000,133.00000,176.00000,164.00000,34.81500,34.81500,3.03000,3.03000,0.18550,4.93210,11.91860,11.91860,12.50000,9.66570,0.03320,20.96530,28.54210,0.33590,17.07620,14.50230,5.7266,5.5031
2022-06-30,1280.00000,1166.00000,114.00000,,-147.00000,147.00000,-33.00000,55.00000,22.00000,-3.00000,25.00000,25.00000,15.00000,-33.00000,-33.00000,28.00300,28.00300,0.53000,0.53000,,2.63690,-2.57810,-2.57810,1.71880,1.17190,0.03120,1.91130,2.20850,0.06090,1.91130,28.61080,10.6211,10.4425
