Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,14.42400,3.94400,-18.36800,0.52000,-17.84800,-0.81600,-17.03200,-17.03200,-17.03200,-18.25000,-18.36800,23.03800,23.03800,-0.74000,-0.74000,3.74840,,,,,,,,,-39.02750,-39.02750,-29.12250,-39.02750,1.88690,-0.763,-0.7629
2024-06-30,,,17.73000,4.32700,-22.05700,0.75500,-21.30200,0.00200,-21.30400,-21.30400,-21.30400,-22.15300,-22.05700,23.03800,23.03800,-0.92000,-0.92000,4.37560,,,,,,,,,-35.66360,-35.66360,-27.71180,-35.66360,2.58280,-0.6904,-0.6939
2024-03-31,,,15.79000,4.90100,-20.69100,1.07800,-19.61300,0.01600,-19.62900,-19.62900,-19.62900,-20.97300,-20.69100,23.01200,23.01200,-0.85000,-0.85000,6.72000,,,,,,,,,-24.53290,-24.53290,-20.79560,-24.53290,3.45950,-0.75870,-0.76500
2023-12-31,,,13.45800,4.39800,-17.85600,1.24100,-16.61500,-0.16500,-16.45000,-16.45000,-16.40200,-18.14800,-17.85600,11.56300,11.56300,3.78000,3.78000,8.56760,,,,,,,,,-16.67230,-16.67230,-14.58140,-16.67230,4.27150,-2.8099,-2.8173
2023-09-30,,,14.17200,4.75800,-18.93000,1.57800,-17.35200,-0.03300,-17.31900,-17.31900,-17.31900,-18.87000,-18.93000,17.39800,17.39800,-1.00000,-1.00000,9.08460,,,,,,,,,-15.20560,-15.20560,-13.18920,-15.20560,4.93220,8.2761,8.4944
2023-06-30,,,17.19300,4.65900,-21.85200,0.34700,-21.50500,-0.00600,-21.49900,-21.49900,-21.51800,-21.33400,-21.85200,2.84800,2.84800,-7.56000,-7.56000,3.00720,,,,,,,,,17.82600,17.82600,-28.75310,17.82600,-39.81680,-5.0242,-5.0348
2023-03-31,19.30600,19.30600,15.66800,4.03200,-0.39400,0.38000,-0.01400,-0.08200,0.06800,0.06800,0.00000,0.05900,-0.39400,2.78600,2.78600,0.00000,0.00000,4.89630,100.00000,-2.04080,-2.04080,-0.07250,,0.20920,4.30650,20.89870,-0.06780,-0.06780,0.07370,-0.06780,-33.09870,-6.16300,-6.43220
2022-12-31,10.44700,10.44700,20.21400,4.35300,-14.12000,0.46800,-13.65200,0.01500,-13.66700,-13.66700,-13.66700,-13.17700,-14.12000,2.48500,2.48500,-1.28000,-1.20000,2.81390,100.00000,-135.15840,-135.15840,-130.67870,-130.82230,0.09090,1.19700,75.19100,13.46940,13.46940,-11.89080,13.46940,-34.79660,-9.0239,-9.1803
2022-09-30,10.22000,10.22000,21.25100,5.24000,-16.27100,0.20000,-16.07100,0.08000,-16.15100,-16.15100,-16.20800,-15.23000,-16.27100,2.63400,2.63400,-6.15000,-6.15000,,100.00000,-159.20740,-159.20740,-157.25050,-158.59100,,,,,,,,,-5.5856,-6.5334
2022-06-30,41.91500,41.91500,26.53700,3.93200,11.44600,0.18000,11.62600,0.02600,11.60000,11.60000,1.18800,12.44500,11.44600,2.35600,2.82700,0.50000,0.42000,,100.00000,27.30770,27.30770,27.73710,2.83430,,,,,,,,,-6.7666,-7.4739
2022-03-31,10.71800,10.71800,18.70100,4.69800,-12.68100,0.08500,-12.59600,0.02000,-12.61600,-12.61600,-12.67300,-11.86100,-12.68100,2.27900,2.27900,-5.56000,-5.56000,,100.00000,-118.31500,-118.31500,-117.52190,-118.24030,,,,,,,,,-7.22030,-7.48930
2021-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
