Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,279.58200,155.39700,124.18500,31.00500,31.00500,93.18000,35.60900,128.78900,24.60400,104.18500,104.18500,66.81400,95.91800,93.18000,65.12300,65.16300,1.03000,1.03000,0.73360,0.32990,0.49230,44.41810,33.32830,33.32830,46.06480,23.89780,0.17360,2.05720,43.74970,25.72290,25.72290,6.46870,17.23730,5.04010,1.7218,1.714
2024-06-30,270.81800,146.79000,124.02800,37.38300,37.38300,86.64500,3.34100,89.98600,18.73800,71.24800,71.24800,52.13900,89.18900,86.64500,64.96100,64.99800,0.80000,0.80000,0.70560,0.34910,0.53630,45.79760,31.99380,31.99380,33.22750,19.25240,0.17990,2.17450,41.38790,19.16790,19.16790,4.73320,12.47660,4.62480,1.1449,1.1156
2024-03-31,264.35100,149.88000,114.47100,36.82800,36.82800,77.64300,31.02600,108.66900,21.96500,86.70400,86.70400,54.01700,80.14100,77.64300,64.32000,64.35500,0.84000,0.84000,0.63840,0.36040,0.56340,43.30270,29.37120,29.37120,41.10780,20.43380,0.17440,2.14250,42.00620,24.50750,24.50750,5.71930,15.67620,4.40170,2.28450,2.25560
2023-12-31,248.99700,130.64900,118.34800,41.92000,41.92000,76.42800,36.59700,113.02500,20.22500,92.80000,92.80000,59.61900,78.98900,76.42800,63.45190,63.48650,0.95000,0.95000,0.65300,0.36190,0.56710,47.52990,30.69430,30.69430,45.39210,23.94370,0.17710,2.17440,41.39040,26.41230,26.41230,6.60100,16.85380,4.39110,-0.149,-0.1862
2023-09-30,248.72200,136.80100,111.92100,29.76600,29.76600,82.15500,5.84300,87.99800,14.57000,73.42800,73.42800,48.46400,84.65500,82.15500,63.52000,63.56300,0.76000,0.76000,0.64650,0.38130,0.61620,44.99840,33.03090,33.03090,35.38010,19.48520,0.17540,2.32330,38.73780,22.71040,22.71040,5.17950,14.05190,4.04340,1.2519,1.223
2023-06-30,242.90300,130.43300,112.47000,35.76800,35.76800,76.70200,15.51900,92.22100,18.44600,73.77500,73.77500,48.52500,79.12300,76.70200,63.50300,63.52000,0.76000,0.76000,0.58420,0.39360,0.64920,46.30240,31.57720,31.57720,37.96620,19.97710,0.17270,2.14260,42.00600,24.05160,24.05160,5.24630,14.58380,3.83600,0.9705,0.9492
2023-03-31,234.50900,131.51200,102.99700,34.69000,34.69000,68.30700,22.14100,90.44800,18.64700,71.80100,71.80100,45.80100,70.61500,68.30700,63.23200,63.24700,0.72000,0.72000,0.57350,0.41450,0.70790,43.92030,29.12770,29.12770,38.56910,19.53060,0.17630,1.88870,47.65250,25.53110,25.53110,5.39670,14.94850,3.51640,1.91210,1.86360
2022-12-31,225.98700,121.02300,104.96400,34.99200,34.99200,69.97200,13.01200,82.98400,16.68900,66.29500,66.29500,30.00700,72.26200,69.97200,62.47600,62.49850,0.77000,0.77000,0.54780,0.41610,0.71250,46.44690,30.96280,30.96280,36.72070,13.27820,0.18300,2.18110,41.26340,23.73130,23.73130,5.36970,13.85750,3.50920,0.1063,0.0534
2022-09-30,234.31200,122.03300,112.27900,33.55300,33.55300,78.72600,-11.49600,67.23000,14.75000,52.48000,52.48000,44.23500,80.91000,78.72600,62.62340,62.63270,0.65000,0.65000,0.59060,0.43820,0.78010,47.91860,33.59880,33.59880,28.69250,18.87870,0.17450,1.49910,60.03500,20.57130,20.57130,3.90800,11.55640,3.20450,1.3974,1.291
2022-06-30,251.38800,127.39400,123.99400,35.58600,35.58600,88.40800,-28.01000,60.39800,13.22500,47.17300,47.17300,44.27900,90.34300,88.40800,62.32040,62.35040,0.62000,0.62000,0.57550,0.45060,0.82020,49.32380,35.16800,35.16800,24.02580,17.61380,0.19440,1.66420,54.07850,19.38930,19.38930,3.64780,10.65210,3.05530,0.413,0.3234
2022-03-31,281.59800,139.93200,141.66600,34.67500,34.67500,106.99100,-5.76800,101.22300,18.78600,82.43700,82.43700,65.43300,108.81900,106.99100,62.03900,62.07000,0.90000,0.90000,0.61230,0.44200,0.79210,50.30790,37.99420,37.99420,35.94590,23.23630,0.22400,2.25680,39.88030,32.72950,32.72950,6.55710,18.26310,3.16270,3.08520,3.02110
2021-12-31,315.03600,135.34500,179.69100,41.87000,41.87000,137.82100,-1.27300,136.54800,28.88900,107.65900,107.65900,53.18800,139.79000,137.82090,59.86680,59.88100,1.28000,1.27000,0.69600,0.40260,0.67390,57.03820,43.74770,43.74770,43.34360,16.88320,0.26080,2.57680,34.92690,36.37610,36.37610,8.91180,21.73150,3.74460,-0.0823,-0.0964
2021-09-30,316.57400,142.23500,174.33900,31.28100,31.28100,143.05800,-1.63800,141.42000,28.05400,113.36600,113.36600,86.41300,144.95900,143.05800,59.96600,59.98300,1.30000,1.30000,0.74890,0.42400,0.73600,55.07050,45.18940,45.18940,44.67200,27.29630,0.25140,2.39290,37.61180,41.83970,41.83970,9.00440,24.10130,3.42800,2.4012,2.3836
2021-06-30,304.94900,146.00900,158.94000,21.13700,21.13700,137.80300,9.54300,147.34600,28.46500,118.88100,118.88100,88.20700,139.61500,137.80300,59.82200,59.83800,1.33000,1.33000,0.65180,0.45330,0.82910,52.12020,45.18890,45.18890,48.31820,28.92520,0.25000,2.44770,36.76950,49.43820,49.43820,9.74580,27.02830,3.04220,1.0568,1.0182
2021-03-31,290.67700,139.46500,151.21200,29.40300,29.40300,121.80900,4.42700,126.23600,21.61800,104.61800,104.61800,77.27800,123.48100,121.80900,58.75800,58.77300,1.19000,1.19000,0.63630,0.49290,0.97200,52.02060,41.90530,41.90530,43.42830,26.58550,0.22620,2.49300,36.10070,51.01450,51.01450,8.14180,25.86960,2.59050,3.28000,3.25070
2020-12-31,261.03600,144.55200,116.48400,2.99200,2.99200,113.49200,11.60800,125.10000,16.64000,108.46000,108.46000,79.94900,115.26800,113.49210,55.63400,55.63800,1.22000,1.22000,0.56080,0.51060,1.04310,44.62370,43.47750,43.47750,47.92440,30.62760,0.22660,2.52270,35.67610,56.77290,56.77280,9.41520,27.78700,2.43140,0.432,0.4072
2020-09-30,232.75300,108.65700,124.09600,26.85100,26.85100,97.24500,5.89600,103.14100,18.44800,84.69300,84.69300,58.52700,99.01800,97.24500,56.40300,56.40800,0.93000,0.93000,0.61960,0.56450,1.29600,53.31660,41.78040,41.78040,44.31350,25.14550,0.21500,2.30270,39.08480,55.08990,55.08990,7.82360,23.99410,1.95650,1.6464,1.6363
2020-06-30,202.94200,102.20400,100.73800,24.11100,24.11100,76.62700,11.33600,87.96300,16.25600,71.70700,71.70700,46.15100,78.38300,76.62700,55.88440,55.88440,0.72000,0.72000,0.58140,0.61290,1.58330,49.63880,37.75810,37.75810,43.34390,22.74100,0.20260,2.09430,42.97420,56.99810,56.99810,7.15710,22.06370,1.60110,1.3871,1.3813
2020-03-31,202.83600,104.71700,98.11900,27.15900,27.15900,70.96000,-17.86600,53.09400,9.45100,43.64300,43.64300,27.99000,72.70200,70.96000,53.26500,53.26500,0.53000,0.53000,0.55070,0.64260,1.79820,48.37360,34.98390,34.98390,26.17580,13.79930,0.20830,2.06200,43.64630,39.40750,39.40750,4.48080,14.08310,1.40920,2.26220,2.24720
2019-12-31,208.30200,123.01100,85.29100,5.97400,5.97400,79.31700,4.37500,83.69200,14.23800,69.45400,69.45400,40.96600,81.10100,79.31700,51.12800,51.12800,0.81000,0.81000,0.53270,0.58980,1.43760,40.94590,38.07790,38.07790,40.17820,19.66660,0.22310,2.49420,36.08390,50.14690,50.14690,7.43920,20.57260,1.78020,0.6424,0.6183
2019-09-30,202.96100,99.84700,103.11400,27.56600,27.56600,75.54800,-20.69100,54.85700,-7.35500,62.21200,62.21200,36.76200,77.26400,75.54800,51.44890,51.44890,0.71000,0.71000,0.56130,0.61880,1.62300,50.80480,37.22290,37.22290,27.02840,18.11280,0.21010,2.18650,41.16190,50.72490,50.72490,6.44050,19.33830,1.57640,1.5202,1.4748
2019-06-30,200.72700,101.48600,99.24100,28.38300,28.38300,70.85800,0.59900,71.45700,11.48400,59.97300,59.97300,33.84800,72.46900,70.85800,51.24300,51.24300,0.66000,0.66000,0.55790,0.65020,1.85900,49.44080,35.30070,35.30070,35.59910,16.86270,0.21610,2.25390,39.93010,55.91730,55.91730,6.45750,19.55860,1.37830,1.6925,1.5106
2019-03-31,186.96200,99.28200,87.68000,29.94800,29.94800,57.73200,1.52800,59.26000,9.44200,49.81800,49.81800,23.80600,59.31700,57.73200,50.14600,50.14600,0.47000,0.47000,0.54300,0.68200,2.14460,46.89720,30.87900,30.87900,31.69630,12.73310,0.20620,2.25790,39.85980,53.59660,53.59650,5.49560,17.04420,1.19450,1.87160,1.77510
2018-12-31,191.54300,98.45700,93.08600,28.84500,28.84500,64.24110,-6.92300,57.31800,9.15400,48.16400,48.16400,30.46800,65.76610,64.24110,48.86200,48.86200,0.60000,0.60000,0.64100,0.58650,1.41860,48.59800,33.53870,33.53870,29.92430,15.90660,0.23790,2.61470,34.42110,34.28360,34.28360,5.98300,14.17490,1.82590,0.177,0.0731
2018-09-30,212.78800,102.74100,110.04700,28.21000,28.21000,81.83700,-0.94800,80.88900,14.17200,66.71700,66.71700,37.89000,83.70600,81.83700,49.39960,49.39960,0.77000,0.77000,0.68370,0.59280,1.45560,51.71670,38.45940,38.45940,38.01390,17.80650,0.24280,2.29840,39.15730,48.73840,48.73840,7.61350,19.84780,1.77910,1.7313,1.6082
2018-06-30,212.29600,106.74400,105.55200,26.67500,26.67500,78.87700,0.75500,79.63200,11.98700,67.64500,67.64500,35.15400,80.22900,78.87700,49.04110,49.04110,0.72000,0.72000,0.71110,0.63650,1.75120,49.71930,37.15430,37.15430,37.50990,16.55900,0.22330,2.19870,40.93280,59.46450,59.46450,7.11510,21.61390,1.47800,1.3804,1.3416
2018-03-31,212.00800,105.22400,106.78400,26.79800,26.79800,79.98600,3.96300,83.94900,12.28500,71.66400,71.66400,35.35000,81.36500,79.98600,47.36040,47.36040,0.75000,0.75000,0.70800,0.66820,2.01350,50.36790,37.72780,37.72780,39.59710,16.67390,0.22220,1.92520,46.74940,72.44640,72.44640,7.51050,24.04100,1.28490,3.53300,3.51550
2017-12-31,210.72100,102.00200,108.71900,27.47300,27.47300,81.24600,290.93300,372.17900,371.33900,0.84000,0.84000,-30.10000,82.80000,81.24600,44.64730,44.64730,-0.68000,-0.68000,0.63470,0.64820,1.84270,51.59380,38.55620,38.55620,176.62170,-14.28430,0.25170,2.25460,39.91770,0.77730,0.77730,0.10030,0.27340,1.43000,-0.7953,-0.8312
2017-09-30,204.55600,98.52500,106.03100,25.40100,25.40100,80.63000,-0.64200,79.98800,21.47900,58.50900,58.50900,28.01100,82.05200,80.63000,45.89030,45.89030,0.61000,0.61000,0.40230,0.55920,1.26880,51.83470,39.41710,39.41710,39.10320,13.69360,0.17620,2.74140,32.83020,37.31630,37.31630,5.03990,16.44790,2.07480,1.5128,1.4686
2017-06-30,196.27300,102.76500,93.50800,27.00500,27.00500,66.50300,-2.72900,63.77400,14.94100,48.83300,48.83300,20.29300,67.90700,66.50300,45.24110,45.24110,0.45000,0.45000,0.38900,0.58400,1.40360,47.64180,33.88290,33.88290,32.49250,10.33920,0.17290,2.88790,31.16460,34.34710,34.34710,4.30090,14.28980,1.88100,1.4425,1.4282
2017-03-31,184.07400,99.58800,84.48600,26.45400,26.45400,58.03200,-2.72800,55.30400,12.74900,42.55500,42.55500,15.36900,59.40100,58.03200,41.02000,41.02000,0.37000,0.37000,0.38920,0.58640,1.41790,45.89790,31.52650,31.52650,30.04440,8.34940,0.16620,2.90340,30.99790,30.24330,30.24330,3.84250,12.50790,1.86150,2.90090,2.86460
