Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3882.60000,3121.60000,761.00000,99.50000,,160.90000,600.10010,-40.40000,559.70000,150.20000,409.50000,409.90000,385.90000,661.50010,600.10010,195.60000,198.20000,1.97000,1.95000,0.98330,0.57730,1.53510,19.60030,15.45610,15.45610,14.41560,9.93920,0.13480,1.64430,0.45300,198.65550,9.05800,-5.90460,1.42340,3.82890,23.19560,2.8635,2.7052
2024-06-30,3853.80000,3114.30000,739.50000,111.00000,-57.80000,229.20000,510.30000,-41.70000,468.60000,123.70000,344.90000,348.20000,328.10000,569.30000,510.30000,195.90000,198.50000,1.67000,1.65000,0.93420,0.56680,1.49070,19.18890,13.24150,13.24150,12.15940,8.51370,0.14100,1.73020,0.45700,196.92900,8.29860,-4.99330,1.27430,3.59510,21.44610,-0.7387,-0.9372
2024-03-31,3630.50000,3006.70000,623.79980,85.30000,,144.90000,478.89970,-26.80000,452.10000,116.00000,336.10000,337.00000,318.60000,539.89970,478.89970,197.90000,200.10000,1.61000,1.59000,0.92730,0.57090,1.51480,17.18220,13.19100,13.19100,12.45280,8.77570,0.13310,1.75670,0.45920,195.98460,8.15150,-4.75140,1.23550,3.49760,21.11070,-3.09100,-3.20640
2023-12-31,4060.90000,3436.39900,624.50020,115.60000,,-22.19900,646.69950,-26.80000,619.90000,164.20000,455.70000,457.79990,425.70000,705.69950,646.70020,199.40000,201.40000,2.13000,2.12000,0.94700,0.53640,1.33740,15.37840,15.92500,15.92510,15.26510,10.48290,0.14480,2.55970,0.46890,191.92350,10.83530,-7.35530,1.63240,5.02290,21.33890,8.9565,8.8884
2023-09-30,3578.10000,2875.10000,703.00000,89.80000,,142.20000,560.80000,-38.30000,522.50000,136.10000,386.40000,388.30000,371.90000,613.20010,560.80000,198.10000,199.90000,1.88000,1.86000,0.96510,0.59570,1.47730,19.64730,15.67310,15.67310,14.60270,10.39380,0.14310,1.77750,0.49110,183.25980,10.26810,-5.98060,1.55250,4.15130,19.10540,1.9955,1.8727
2023-06-30,3609.90000,2836.70000,773.20000,99.10000,-72.30000,222.50000,550.69970,-27.40000,523.30000,141.20000,382.10000,383.20000,366.30000,600.39970,550.69970,198.90000,201.60000,1.84000,1.82000,0.96330,0.60540,1.53970,21.41890,15.25530,15.25530,14.49630,10.14710,0.14400,1.73180,0.48390,185.99100,10.47170,-6.05080,1.52870,4.13240,18.52200,-1.3388,-1.4243
2023-03-31,3443.30000,2834.50000,608.80000,89.20000,-119.20000,262.30000,346.50020,-19.30000,327.20000,83.40000,243.80000,243.90000,227.50000,401.80020,346.50020,202.20000,204.50000,1.13000,1.11000,0.95770,0.60700,1.54990,17.68070,10.06300,10.06300,9.50250,6.60700,0.13640,1.87850,0.48760,184.58980,6.71680,-3.77450,0.96640,2.63940,18.20010,-2.55310,-2.66600
2022-12-31,3868.19900,3086.40000,781.79860,84.50000,,139.10100,642.69800,-25.90000,616.80000,163.50000,453.30010,455.90000,429.80000,698.59800,642.69850,205.60000,207.00000,2.09000,2.08000,0.97080,0.59630,1.48130,20.21100,16.61490,16.61490,15.94540,11.11110,0.14330,2.46010,0.47770,188.39230,12.07230,-7.26960,1.68840,4.87410,18.63050,5.6905,5.6308
2022-09-30,3443.40000,2757.10000,686.29980,86.40000,,140.30000,546.00000,-29.10000,516.90000,134.70000,382.20000,383.30000,364.50000,601.30000,546.00000,205.00000,206.30000,1.78000,1.77000,0.94680,0.62660,1.68130,19.93090,15.85640,15.85640,15.01130,10.58550,0.14270,2.02340,0.52710,170.73440,11.80110,-5.83370,1.58830,4.40650,15.92810,2.3614,2.2488
2022-06-30,3567.20000,2859.00000,708.20000,110.90000,,166.60000,541.60010,-40.10000,501.50000,133.10000,368.40000,370.00000,348.40000,598.60010,541.60010,205.30000,206.90000,1.70000,1.68000,0.94570,0.62310,1.65710,19.85310,15.18280,15.18280,14.05870,9.76680,0.14320,2.31330,0.50640,177.71170,11.02570,-5.54100,1.48560,4.15530,16.38230,-0.9808,-1.0756
