Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,729.55100,316.51500,413.03600,58.43100,189.21300,257.84000,155.19600,-77.79900,77.39700,13.70200,63.69500,63.69500,,63.69500,169.16300,155.19600,26.92000,28.20200,2.42000,2.29000,9.51810,0.74860,2.97720,56.61510,21.27280,21.27280,10.60890,8.73070,0.13850,6.98520,12.88430,5.32160,7.02490,1.20950,1.33800,46.37800,14.5694,14.2294
2024-09-30,689.92400,289.56800,400.35600,56.62800,179.97500,246.64200,153.71410,-98.22700,55.48700,12.07300,43.41400,43.41400,,43.41400,168.79710,153.71410,26.42000,27.71100,1.64000,1.57000,15.82490,0.73650,2.79440,58.02900,22.27990,22.27990,8.04250,6.29260,0.13870,5.10240,17.63880,3.68320,4.89750,0.87250,0.97070,44.87350,14.5932,14.1921
2024-06-30,628.43600,258.24500,370.19100,54.95300,160.47300,225.13500,145.05600,-71.49400,73.56200,19.65100,53.91100,53.91100,,53.91100,157.80800,145.05600,26.93800,27.94100,2.00000,1.93000,12.06820,0.73570,2.78350,58.90670,23.08210,23.08210,11.70560,8.57860,0.13050,4.49190,20.03600,4.69800,6.31810,1.11920,1.24170,43.30620,13.5785,13.1604
2024-03-31,609.88900,264.02300,345.86600,54.37900,150.43200,215.07400,130.79200,-66.13700,64.65500,16.22700,48.42800,48.42800,,48.42800,144.98400,130.79200,28.19600,29.50300,1.72000,1.64000,13.14870,0.72560,2.64370,56.70970,21.44520,21.44520,10.60110,7.94050,0.13150,4.02870,22.33990,4.21040,5.67110,1.04450,1.15550,42.05530,11.81450,11.43400
2023-12-31,583.59190,258.55600,325.03590,47.08900,171.37400,227.49700,97.53890,-55.91100,41.62800,6.86000,34.76800,34.76800,,34.76800,109.95990,97.53900,30.67300,31.92100,1.19000,1.14000,10.26710,0.70360,2.37370,55.69580,16.71360,16.71360,7.13310,5.95760,0.12730,5.02620,17.90630,2.80350,3.69130,0.75820,0.83100,42.63410,9.8299,9.4605
2023-09-30,551.36000,231.74900,319.61100,51.68600,154.23900,215.87900,103.73200,-48.52200,55.21000,13.92500,41.28500,41.28500,,41.28500,116.24000,103.73200,30.60000,31.90200,1.35000,1.29000,12.04670,0.65950,1.93710,57.96780,18.81380,18.81380,10.01340,7.48780,0.13440,4.43610,20.28790,3.27390,4.29720,1.00620,1.11470,41.69530,8.6727,8.266
2023-06-30,499.43100,200.04600,299.38500,46.96100,132.19900,187.78900,111.59600,-46.82400,64.77200,16.62700,48.14500,48.14500,,48.14500,122.58500,111.59600,31.08400,32.20300,1.55000,1.50000,13.36640,0.64770,1.83860,59.94520,22.34460,22.34460,12.96920,9.64000,0.12780,5.52400,16.29250,3.85370,5.08380,1.23200,1.35760,40.47070,9.4309,9.1069
2023-03-31,483.25600,197.36600,285.89000,49.16900,116.91300,176.62200,109.26800,-43.63100,65.63700,14.71400,50.92300,50.92300,,50.92300,121.63000,109.26800,31.34100,32.71100,1.62000,1.56000,16.62930,0.65470,1.89590,59.15910,22.61080,22.61080,13.58220,10.53750,0.12560,5.17620,17.38740,4.17140,5.55670,1.32370,1.44050,38.95810,8.62140,8.30420
2022-12-31,486.16400,196.05600,290.10800,44.72300,131.63700,184.85900,105.24900,-38.33200,66.91700,16.04500,50.87200,50.87200,,50.87200,115.44700,105.24890,32.29000,33.48300,1.62000,1.56000,9.83960,0.65570,1.90420,59.67290,21.64890,21.64890,13.76430,10.46400,0.12860,4.41940,20.36500,4.28890,5.78430,1.34550,1.47680,37.99190,7.7454,7.4521
2022-09-30,456.20000,162.00500,294.19500,45.95300,138.46000,195.68300,98.51200,-30.92000,67.59200,15.88400,51.70800,51.70800,,51.70800,111.25300,98.51200,31.91200,32.96600,1.62000,1.57000,14.86720,0.64250,1.79680,64.48820,21.59400,21.59400,14.81630,11.33450,0.13000,4.55840,19.74380,4.51110,6.17370,1.47340,1.61300,36.24090,7.2424,6.9288
