Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,57.90500,16.25200,41.65300,6.09300,38.02500,44.11800,-2.46500,1.56400,-0.90100,0.00000,-0.90100,-0.90100,-0.90100,-1.26300,-2.46500,49.08500,49.08500,-0.02000,-0.02000,4.60790,,,71.93330,-4.25700,-4.25700,-1.55600,-1.55600,0.14830,1.03150,1.19440,75.34950,-0.34990,-0.35890,-0.23080,-0.34990,5.22630,0.2032,-0.1871
2024-06-30,52.66200,16.06100,36.60100,7.36300,35.26900,42.63200,-6.03100,1.34900,-4.68200,,-4.68200,-4.68200,-4.68200,-4.91700,-6.03100,48.68600,48.68600,-0.10000,-0.10000,4.50010,,,69.50170,-11.45230,-11.45230,-8.89070,-8.89070,0.13970,1.07890,1.09720,82.02570,-1.92690,-1.98040,-1.24240,-1.92690,4.97270,0.379,0.0381
2024-03-31,51.28100,15.92700,35.35400,6.41800,34.40000,40.81800,-5.46400,1.60200,-3.86200,,-3.86200,-3.86200,-3.86200,-4.13400,-5.46400,48.14100,48.14100,-0.08000,-0.08000,5.20200,,,68.94170,-10.65500,-10.65500,-7.53110,-7.53110,0.14380,1.17480,1.02700,87.63600,-1.65120,-1.70000,-1.08280,-1.65120,4.82370,0.14960,-0.14160
2023-12-31,64.99600,16.48900,48.50700,4.90100,30.87500,35.77600,12.73100,1.36200,14.09300,1.10000,12.99300,12.99300,12.99300,13.89800,12.73100,47.59000,47.59000,0.28000,0.28000,4.49480,,,74.63070,19.58740,19.58740,21.68290,19.99050,0.18380,1.26000,1.11380,80.80560,5.75030,5.93080,3.67390,5.75030,4.72420,0.2126,0.0477
2023-09-30,45.58100,14.97300,30.60800,5.67600,29.98900,35.66500,-5.05700,1.11100,-3.94600,-0.28600,-3.66000,-3.66000,-3.66000,-4.13400,-5.05700,47.64900,47.64900,-0.08000,-0.08000,5.18030,,,67.15080,-11.09450,-11.09450,-8.65710,-8.02970,0.14330,1.18640,1.14730,78.44520,-1.79080,-1.85460,-1.15050,-1.79080,4.28610,0.1498,0.0122
2023-06-30,45.92200,15.98100,29.94100,5.25300,30.64900,35.90200,-5.96100,0.94100,-5.02000,,-5.02000,-5.02000,-5.02000,-4.95000,-5.96100,47.57200,47.57200,-0.11000,-0.11000,5.13520,,,65.19970,-12.98070,-12.98070,-10.93160,-10.93160,0.14780,1.15110,1.19840,75.09930,-2.52350,-2.61810,-1.61560,-2.52350,4.17780,0.2137,0.1255
2023-03-31,41.01700,14.49700,26.52000,5.21200,29.48500,34.69700,-8.17700,0.68200,-7.49500,,-7.49500,-7.49500,-7.49500,-7.25500,-8.17700,47.38700,47.38700,-0.16000,-0.16000,6.17480,,,64.65610,-19.93560,-19.93560,-18.27290,-18.27290,0.15470,0.94320,1.06930,84.16780,-3.86380,-4.01590,-2.82730,-3.86380,4.08310,0.16590,0.13610
2022-12-31,52.69400,14.44500,38.24900,5.24500,26.91900,32.16400,6.08500,0.53700,6.62200,0.70000,5.92200,5.92200,5.92200,6.98000,6.08500,47.13000,47.13000,0.13000,0.13000,4.98800,,,72.58700,11.54780,11.54780,12.56690,11.23850,0.19300,0.90360,1.13230,79.48740,3.08000,3.20500,2.16920,3.08000,4.06900,0.1483,0.1242
2022-09-30,38.55100,13.31800,25.23300,5.04600,26.97500,32.02100,-6.78800,0.23200,-6.55600,0.02100,-6.57700,-6.57700,-6.57700,-5.73500,-6.78800,47.18200,47.18200,-0.14000,-0.14000,6.16110,,,65.45360,-17.60790,-17.60790,-17.00610,-17.06050,0.15540,0.79610,1.12410,80.06640,-3.69830,-3.69830,-2.65180,-3.69830,3.76770,0.0867,0.057
2022-06-30,37.04600,14.19200,22.85400,4.79200,27.14400,31.93600,-9.08200,0.11900,-8.96300,,-8.96300,-8.96300,-8.96300,-7.91900,-9.08200,47.11700,47.11700,-0.19000,-0.19000,6.20030,,,61.69090,-24.51550,-24.51550,-24.19420,-24.19420,0.15130,0.89100,1.10050,81.78370,-5.12710,-5.12710,-3.66110,-5.12710,3.70840,0.0665,0.0247
