Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-06-30,0.33550,0.14530,0.19020,4.07620,4.99090,,9.06720,-8.87700,0.07230,-8.80460,-8.80460,-8.80460,,-8.80460,-8.81560,-8.87700,0.00340,0.00340,-2550.00000,-2550.00000,9.74590,,,56.68700,-2645.71000,-2645.71000,-2624.14900,-2624.14900,0.00680,0.21120,9.65950,9.31720,-19.78370,-19.78370,-17.74060,-19.78370,12872.99000,-1624.258,-1632.612
2017-03-31,0.24250,0.07910,0.16340,3.91500,4.59470,,8.50970,-8.34630,0.07790,-8.26840,-8.26840,-8.26840,,-8.26840,-8.25240,-8.34630,0.00340,0.00340,-2450.00000,-2450.00000,17.03750,,,67.38530,-3441.08500,-3441.08500,-3408.98700,-3408.98700,0.00440,0.19090,12.72410,7.07320,-15.83170,-15.83170,-14.89680,-15.83170,15334.73000,-2437.42700,-2443.77400
2016-12-31,0.29890,0.13370,0.16520,4.23080,3.91870,,8.14950,-7.98430,0.08420,-7.90000,-7.90000,-7.90000,,-7.90000,-7.97350,-7.98430,0.00320,0.00320,-2300.00100,-2300.00100,16.06180,,,55.26790,-2671.18200,-2671.18200,-2643.00200,-2643.00100,0.00470,0.29440,24.53860,3.66770,-13.31830,-13.31830,-12.49710,-13.31830,17681.35000,-2001.871,-2016.99
2016-09-30,0.59910,0.22110,0.37800,5.66540,5.44780,,11.11320,-10.73520,0.09770,-10.63750,-10.63750,-10.63750,,-10.63750,-10.62130,-10.73520,0.00330,0.00330,-3250.00000,-3250.00000,17.66910,,,63.09470,-1791.96900,-1791.96900,-1775.65600,-1775.65600,0.00860,0.95800,27.49690,3.27310,-16.11060,-16.11060,-15.20700,-16.11060,19986.63000,-2126.312,-2191.761
2016-06-30,0.11270,0.11090,0.00180,6.09490,5.37780,,11.47270,-11.47100,0.10780,-11.36310,-11.36310,-11.36310,,-11.36310,-11.37920,-11.47100,0.00320,0.00320,-3550.00000,-3550.00000,22.78260,,,1.55660,-10179.66000,-10179.66000,-10083.98000,-10083.98000,0.00140,0.40440,,,-15.18820,-15.18820,-14.52560,-15.18820,23004.58000,-2848.666,-2904.902
2016-03-31,,0.19700,-0.19700,4.38710,5.11170,,9.49880,-9.69580,0.10330,-9.59250,-9.59250,-9.59250,,-9.59250,-9.61890,-9.69580,0.00320,0.00320,-3050.00000,-3050.00000,28.41040,,,,,,,,,1.75020,,,-11.39650,-11.39650,-10.99400,-11.39650,26294.90000,-2895.06900,-2928.92700
2015-12-31,,,,3.30910,4.62140,,,-7.93040,0.03760,-7.89280,-7.89280,-7.89280,,-7.89280,-7.90900,-7.93040,0.00280,0.00280,-2450.00000,-2450.00000,32.39710,,,,,,,,,,,,-8.56120,-8.56120,-8.30210,-8.56120,29282.31000,-2385.94,-2407.572
2015-09-30,,,,3.44520,4.72230,,,-8.16750,0.01460,-8.15280,-8.15280,-8.15280,,-8.15280,-8.15020,-8.16750,0.00310,0.00310,-2650.00000,-2650.00000,43.13070,,,,,,,,,,,,-8.31920,-8.31920,-8.09120,-8.31920,31717.23000,-2144.192,-2192.071
2015-06-30,,,,3.19020,3.90440,,,-7.09460,0.01620,-7.07840,-7.07840,-7.07840,,-7.07840,-7.08320,-7.09460,0.00300,0.00300,-2350.00000,-2350.00000,50.53890,,,,,,,,,,,,-6.76410,-6.76410,-6.60280,-6.76410,34443.86000,-828.048,-840.213
2015-03-31,,,,2.80490,3.21620,,,-6.02120,0.00360,-6.01760,-6.01760,-6.01760,,-6.01760,-6.01180,-6.02120,0.00200,0.00200,-2950.00000,-2950.00000,78.71950,,,,,,,,,,,,-5.46650,-5.46650,-5.37550,-5.46650,36860.84000,-2033.76900,-2046.73300
2014-12-31,,,,,,,,,,,,-3.74200,0.00000,-3.74200,0.00380,,0.00040,0.00040,-9100.00100,-9100.00100,32.07070,,,,,,,,,,,,57.23170,-10.84860,-10.50790,-10.84860,15.58300,-1.4803,-1.4825
2014-09-30,,,,0.90910,1.08420,,,-1.99340,0.00690,-1.98640,-1.98640,-1.98640,,-1.98640,-1.98920,-1.99340,0.00040,0.00040,-5550.00000,-5550.00000,49.27030,,,,,,,,,,,,55.49020,-5.52710,-5.40670,-5.52710,,-0.942,-0.9525
2014-06-30,,,,1.09960,1.09270,,,-2.19230,0.00270,-2.18970,-2.18970,-2.18970,,-2.18970,-2.19230,-2.19230,0.00030,0.00030,-7100.00000,-7100.00000,,,,,,,,,,,,,,,,,,-0.8209,-0.8433
2014-03-31,,,,,,,,,,,,-0.09300,0.00000,-0.09300,,,0.00030,0.00030,-350.00000,-350.00000,,,,,,,,,,,,,,,,,,0.00000,
