Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,48.65900,38.70500,9.95400,3.83600,16.00300,,21.16200,-11.20800,-0.88300,-12.09100,0.45200,-12.54300,-12.54300,,-12.54300,-8.10200,-11.20800,36.00800,36.00800,-0.35000,-0.35000,1.37900,0.23170,0.34250,20.45670,-23.03380,-23.03380,-24.84840,-25.77740,0.29020,0.58580,1.54960,58.08130,-26.61760,-28.46540,-7.48040,-20.45000,1.29650,-0.1472,-0.1965
2023-06-30,41.75000,33.10100,8.64900,3.84700,14.89500,,19.18200,-10.53300,6.11400,-4.41900,0.50500,-4.92400,-4.92400,,-4.92400,-7.38300,-10.53300,32.35500,32.35500,-0.15000,-0.15000,1.99490,0.19530,0.27540,20.71620,-25.22870,-25.22870,-10.58440,-11.79400,0.29780,0.83190,2.04060,44.10540,-8.33570,-8.79350,-3.51260,-6.70750,1.66330,-0.07310,0.21500
2023-03-31,68.41900,57.74000,10.67900,5.50800,20.16800,,28.22500,-17.54600,-2.59300,-20.13900,0.78500,-20.92400,-20.92400,-0.01300,-20.93700,-14.39900,-17.54600,31.58500,31.58500,-0.66000,-0.66000,1.78070,0.30230,0.46220,15.60820,-25.64490,-25.64490,-29.43480,-30.60120,0.41840,1.23910,2.93920,30.62040,-34.13380,-38.38350,-12.79510,-23.81350,1.92490,0.9705,0.9104
2022-12-31,98.07900,75.21900,22.86000,5.08600,28.06200,,33.14800,-10.28800,-0.47100,-10.75900,0.32200,-11.08100,-11.08100,-0.00100,-11.08200,-7.11800,-10.28800,31.51400,31.51400,-0.35000,-0.35000,2.51890,0.41310,0.72420,23.30770,-10.48950,-10.48950,-10.96970,-11.29910,0.43570,0.97290,2.21000,40.72430,-13.35170,-14.54370,-4.92290,-7.83560,2.60720,-0.07,-0.1716
2022-09-30,65.45800,54.00000,11.45800,5.40500,20.39500,,25.80000,-14.34200,-0.81500,-15.15700,0.15600,-15.31300,-15.31300,2.11000,-13.20300,-11.86200,-14.34200,31.58500,31.58500,-0.41000,-0.41000,2.32100,0.33000,0.51840,17.50440,-21.91020,-21.91020,-23.15530,-20.17020,0.28900,0.54430,1.85330,48.56240,-16.71380,-18.05760,-6.76030,-11.19770,2.88890,-0.1134,-0.2435
2022-06-30,54.81700,47.86000,6.95700,5.82300,25.35400,,58.14200,-51.18500,-0.88900,-52.07400,8.09600,-60.17000,-60.17000,-0.00700,-60.17700,-21.91400,-51.18500,31.40500,31.40500,-1.92000,-1.92000,2.52040,0.25090,0.35740,12.69130,-93.37430,-93.37430,-94.99610,-109.77800,0.23920,0.46050,1.87920,47.89370,-57.38840,-61.38920,-26.25930,-42.99180,3.33130,-0.19040,-0.29810
2022-03-31,119.72400,98.74100,20.98300,6.90400,35.99800,,42.90200,-21.91900,-0.98400,-22.90300,-4.70500,-18.19800,-18.19800,-0.01600,-18.21400,-19.29100,-21.91900,31.02900,31.02900,-0.59000,-0.57000,2.17710,0.14360,0.18210,17.52610,-18.30790,-18.30790,-19.12980,-15.21330,0.38120,0.88800,1.88680,47.69870,-11.09300,-13.97320,-5.79470,-9.50000,5.24650,0.7901,0.6624
2021-12-31,147.25800,117.34200,29.91600,5.37900,43.85100,,49.23000,-19.31400,-1.14200,-20.45600,-7.00100,-13.45500,-13.45500,-0.04400,-13.49900,-17.30600,-19.31400,31.19900,31.19900,-0.43000,-0.43000,2.58710,0.23020,0.31190,20.31540,-13.11580,-13.11580,-13.89130,-9.16690,0.40130,0.91590,1.44780,62.16480,-7.44670,-9.16200,-3.66660,-5.73280,5.78280,-1.1027,-1.2347
2021-09-30,137.95900,95.90600,42.05300,5.68800,38.31500,,44.00300,-1.95000,-0.37500,-2.32500,2.24200,-4.56700,-4.56700,-0.03500,-4.60200,-0.02500,-1.95000,30.96800,30.96800,-0.15000,-0.15000,1.89560,0.06780,0.08960,30.48220,-1.41350,-1.41350,-1.68530,-3.33580,0.35280,0.58960,1.51410,59.44110,-2.37230,-2.87830,-1.16790,-2.21150,6.17830,-0.9666,-1.0706
2021-06-30,184.59300,129.08800,55.50500,4.81500,32.82300,,37.63800,17.86700,-0.41300,17.45400,3.43800,14.01600,14.01600,-0.13200,13.88400,19.92100,17.86700,30.69700,32.50800,0.45000,0.43000,2.17330,0.04970,0.06820,30.06890,9.67910,9.67910,9.45540,7.52140,0.48270,1.16160,1.71460,52.49060,7.11900,7.47400,3.66540,6.76520,6.39350,-0.86610,-0.92300
