Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,17.66100,11.21900,6.44200,4.30600,4.51800,1.92400,0.05000,1.97400,0.45200,1.52200,1.52200,1.52200,2.13600,1.92400,13.05900,13.15900,0.12000,0.12000,27.23580,36.47590,10.89410,10.89410,11.17720,8.61790,0.26060,0.46970,2.00510,44.88530,2.39910,2.40130,2.24590,2.39910,4.90080,-0.08960,-0.09970
2021-12-31,13.19500,8.25000,4.94500,3.89300,4.10000,0.84500,-0.05100,0.79400,0.19400,0.60000,0.60000,0.60000,1.05100,0.84500,13.22600,13.49900,0.04000,0.05000,19.91700,37.47630,6.40390,6.40390,6.01740,4.54720,0.19690,0.33040,2.76050,32.60330,0.97160,0.97260,0.89530,0.97160,4.70840,-0.067,-0.0757
2021-09-30,14.47500,9.53300,4.94200,3.88400,4.09300,0.84900,0.11300,0.96200,0.19600,0.76600,0.76600,0.76600,1.05900,0.84900,13.17800,13.41900,0.06000,0.06000,17.42320,34.14160,5.86530,5.86530,6.64590,5.29190,0.21280,0.41110,2.68700,33.49430,1.22110,1.22230,1.12620,1.22110,4.76580,0.2511,0.1816
2021-06-30,17.80600,11.57400,6.23200,4.19900,4.40200,1.83000,0.18800,2.01800,0.34700,1.67100,1.67100,1.67100,2.03300,1.83000,13.24700,13.51100,0.13000,0.12000,18.51490,34.99940,10.27740,10.27740,11.33330,9.38450,0.26340,0.52620,2.51640,35.76550,2.68380,2.68640,2.47170,2.68380,4.71400,0.015,-0.0842
2021-03-31,23.16100,13.98200,9.17900,4.57800,4.77600,4.40300,0.32300,4.72600,1.00700,3.71900,3.71900,3.71900,4.60100,4.40300,13.34200,13.71700,0.28000,0.27000,13.85120,39.63130,19.01040,19.01040,20.40500,16.05720,0.33830,0.74460,2.88680,31.17610,6.01960,6.02550,5.43280,6.01960,4.63720,-0.23470,-0.24420
2020-12-31,29.01900,14.84000,14.17900,4.93600,5.11900,9.06000,0.23500,9.29500,2.07600,7.21900,7.21900,7.21900,9.24300,9.06000,13.44900,13.97200,0.52000,0.49000,9.42670,48.86110,31.22090,31.22090,32.03080,24.87680,0.42260,0.88600,3.21110,28.02750,12.12670,12.13930,10.51350,12.12670,4.43590,0.0938,0.0615
2020-09-30,30.02700,14.89100,15.13600,4.58000,4.76600,10.37000,0.22700,10.59700,2.49000,8.10700,8.10700,8.10700,10.55600,10.37000,13.58900,14.03300,0.60000,0.58000,6.53370,50.40800,34.53560,34.53560,35.29160,26.99900,0.46420,1.13200,3.01170,29.88310,14.81190,14.82930,12.53290,14.81190,4.03100,-0.0128,-0.031
2020-06-30,25.50000,12.88700,12.61300,4.55300,4.73100,7.88200,0.16000,8.04200,1.82200,6.22000,6.22000,6.22000,8.06000,7.88200,13.35200,13.65200,0.47000,0.46000,4.17840,49.46280,30.90980,30.90980,31.53730,24.39220,0.42110,1.07570,3.34950,26.86940,13.29600,13.31420,10.27270,13.29600,3.44920,0.5433,0.5336
2020-03-31,18.15400,9.60000,8.55400,4.10200,4.28400,4.27000,0.04400,4.31400,-1.02800,5.34200,5.34200,5.34200,4.45200,4.27000,13.12200,13.66500,0.41000,0.39000,4.00090,47.11910,23.52100,23.52100,23.76340,29.42600,0.34090,0.86110,2.19300,41.03890,13.23060,13.25200,10.03170,13.23060,2.97690,0.68360,0.66260
2019-12-31,10.91900,7.07700,3.84200,3.23900,3.43200,0.41000,0.01400,0.42400,0.08900,0.33500,0.33500,0.33500,0.60200,0.41000,13.14300,13.16900,0.03000,0.03000,11.31790,35.18640,3.75500,3.75500,3.88310,3.06800,0.28670,0.62610,2.54400,35.37690,1.00820,1.01020,0.87950,1.00820,2.57870,0.1515,0.1421
2019-09-30,12.02700,7.80700,4.22000,3.17200,3.31400,0.90600,-0.35900,0.54700,0.11000,0.43700,0.43700,0.43700,1.04900,0.90600,13.05620,13.07570,0.03000,0.03000,12.20480,35.08770,7.53310,7.53310,4.54810,3.63350,0.31760,0.69360,1.94960,46.16360,1.31460,1.31730,1.15410,1.31460,2.55620,0.0694,-0.0004
2019-06-30,11.41500,7.30900,4.10600,3.26200,3.40200,0.70400,0.54400,1.24800,0.23800,1.01000,1.01000,1.01000,0.84400,0.70400,13.18430,13.20810,0.08000,0.08000,13.20380,35.97020,6.16730,6.16730,10.93300,8.84800,0.30220,0.67250,1.89560,47.47960,3.05090,3.05730,2.67420,3.05090,2.52540,0.1207,0.1128
2019-03-31,12.30400,7.50000,4.80400,3.67500,3.80200,1.00200,0.45900,1.46100,0.24300,1.21800,1.21800,1.21800,1.12900,1.00200,13.39200,13.46950,0.09000,0.09000,13.10890,39.04420,8.14370,8.14370,11.87420,9.89920,0.32900,0.72070,1.53050,58.80280,3.73780,3.74580,3.25690,3.73780,2.45360,-0.10610,-0.11740
2018-12-31,10.96900,7.01700,3.95200,3.28700,3.38200,0.57000,0.18400,0.75400,0.13500,0.61900,0.61900,0.61900,0.66500,0.57000,13.91000,13.96300,0.04000,0.04000,13.78130,36.02880,5.19640,5.19650,6.87390,5.64320,0.32020,0.71040,2.06260,43.63390,1.92270,1.92700,1.80700,1.92270,2.38420,0.0657,0.053
2018-09-30,12.10400,7.51900,4.58500,2.67600,2.81600,1.76900,0.12900,1.89800,0.35900,1.53900,1.53900,1.53900,1.90900,1.76900,13.79500,13.85400,0.11000,0.11000,15.26250,37.88000,14.61500,14.61500,15.68080,12.71480,0.35860,0.80400,1.93420,46.53170,4.80370,4.81450,4.55920,4.80370,2.35070,0.0682,0.0544
2018-06-30,12.10900,7.39000,4.71900,3.46800,3.61200,1.10700,0.05500,1.16200,0.20300,0.95900,0.95900,0.95900,1.25100,1.10700,14.08600,14.12800,0.07000,0.07000,12.00090,38.97100,9.14200,9.14200,9.59620,7.91970,0.35950,0.76260,2.21010,40.72260,3.04550,3.05260,2.84740,3.04550,2.26390,0.1849,0.1751
2018-03-31,11.44200,6.98700,4.45500,3.88100,4.02700,0.42800,0.17200,0.60000,0.09200,0.50800,0.50800,0.50800,0.57400,0.42800,14.21800,14.21800,0.04000,0.04000,9.61330,38.93550,3.74060,3.74060,5.24380,4.43980,0.33440,0.65700,1.67180,53.83320,1.61730,1.62120,1.48470,1.61730,2.21350,-0.17560,-0.18270
2017-12-31,9.94300,5.98400,3.95900,3.68500,3.83000,0.12900,0.01700,0.14600,-0.03000,0.17600,0.17600,0.17600,0.27400,0.12900,14.82600,14.99300,0.02000,0.02000,9.63160,39.81700,1.29740,1.29740,1.46840,1.77010,0.29140,0.58390,2.00540,44.87780,0.56190,0.56330,0.51580,0.56190,2.19180,0.0882,0.0684
2017-09-30,12.04900,7.33700,4.71200,3.45000,3.59700,1.11500,0.49100,1.60600,0.50300,1.10300,1.10300,1.10300,1.26200,1.11500,14.73220,14.93340,0.07000,0.07000,13.66470,39.10700,9.25390,9.25390,13.32890,9.15430,0.34800,0.77530,2.04390,44.03270,3.41000,3.41820,3.18540,3.41000,2.21810,0.0673,0.0904
2017-06-30,11.28200,6.79500,4.48700,3.34600,3.47100,1.01600,0.13000,1.14600,0.34200,0.80400,0.80400,0.80400,1.14100,1.01600,14.95300,15.00600,0.05000,0.05000,14.56050,39.77130,9.00550,9.00550,10.15780,7.12640,0.32360,0.63100,2.15920,41.68140,2.46750,2.47360,2.30640,2.46750,2.18300,0.1012,0.0904
2017-03-31,10.75100,6.45700,4.29400,3.47400,3.62800,0.66600,0.10600,0.77200,0.22200,0.55000,0.55000,0.55000,0.82000,0.66600,15.20770,15.30180,0.04000,0.04000,13.53670,39.94050,6.19480,6.19480,7.18070,5.11580,0.31210,0.60460,1.91200,47.07190,1.71510,1.71980,1.59650,1.71510,2.13090,0.01060,-0.02760
2016-12-31,9.84200,6.15900,3.68300,2.81900,2.93900,0.74400,0.06700,0.81100,-0.03400,0.84500,0.84500,0.84500,0.86300,0.74400,16.83510,16.83510,0.05000,0.05000,12.03370,37.42130,7.55940,7.55940,8.24020,8.58570,0.27390,0.56020,2.04110,44.09470,2.58690,2.59400,2.35140,2.58690,2.11940,0.0458,0.0426
2016-09-30,11.77900,7.26300,4.51600,3.15800,3.31100,1.20500,0.24300,1.44800,0.42900,1.01900,1.01900,1.01900,1.35900,1.20500,16.69510,16.70650,0.06000,0.06000,10.89630,38.33940,10.23010,10.23010,12.29310,8.65100,0.30490,0.61270,2.48820,36.17120,2.92580,2.93370,2.63760,2.92580,2.13660,0.1938,0.1906
2016-06-30,12.70800,8.16800,4.54000,3.33400,3.45100,1.08900,0.09400,1.18300,0.38600,0.79700,0.79700,0.79700,1.20600,1.08900,17.21100,17.21100,0.05000,0.05000,15.76950,35.72550,8.56940,8.56940,9.30910,6.27160,0.33010,0.64540,2.48450,36.22520,2.23740,2.24360,2.07050,2.23740,2.10030,0.2036,0.1972
2016-03-31,11.84700,7.60200,4.24500,3.45700,3.61100,0.63400,0.09900,0.73300,0.22600,0.50700,0.50700,0.50700,0.78800,0.63400,17.66900,17.66900,0.03000,0.03000,15.37790,35.83190,5.35160,5.35160,6.18720,4.27960,0.30530,0.51520,1.91200,47.07010,1.41380,1.41780,1.30650,1.41380,2.05440,-0.03730,-0.04040
2015-12-31,10.03000,6.60500,3.42500,2.81500,2.99100,0.43400,-0.01900,0.41500,0.11600,0.29900,0.29900,0.29900,0.61000,0.43400,18.19700,18.23800,0.01000,0.01000,15.35080,34.14760,4.32700,4.32700,4.13760,2.98110,0.25630,0.40280,3.62090,24.85540,0.82800,0.83040,0.76400,0.82800,2.02310,0.215,0.2103
2015-09-30,12.17600,7.37000,4.80600,3.88200,4.08800,0.71800,-0.16500,0.55300,0.24700,0.30600,0.30600,0.30600,0.92400,0.71800,18.27660,18.29930,0.02000,0.02000,15.19960,39.47110,5.89680,5.89680,4.54170,2.51310,0.30570,0.41260,2.33750,38.50280,0.83630,0.83880,0.76830,0.83630,2.01500,0.1785,0.174
2015-06-30,12.09500,8.17900,3.91600,3.52000,3.67000,0.24600,0.13100,0.37700,0.08900,0.28800,0.28800,0.28800,0.39600,0.24600,18.20900,18.30900,0.02000,0.02000,19.55590,32.37700,2.03390,2.03390,3.11700,2.38110,0.30070,0.42560,2.06580,43.56760,0.77350,0.77590,0.71600,0.77350,2.02530,0.1513,0.1486
2015-03-31,10.65400,6.82900,3.82500,3.57700,3.74800,0.07700,0.09900,0.17600,0.02800,0.14800,0.14800,0.14800,0.24800,0.07700,18.29990,18.49960,0.01000,0.01000,11.10660,35.90200,0.72270,0.72270,1.65200,1.38920,0.25250,0.35720,1.29780,69.34580,0.39550,0.39680,0.35080,0.39550,2.05400,-0.21740,-0.22050
2014-12-31,12.22800,7.78000,4.44800,3.55600,3.71500,0.73300,0.08700,0.82000,0.20800,0.61200,0.61200,0.61200,0.89200,0.73300,18.41500,18.72400,0.04000,0.04000,15.47650,36.37560,5.99440,5.99440,6.70590,5.00490,0.29150,0.47030,2.15810,41.70270,1.61450,1.61990,1.45880,1.61450,2.06590,-0.0998,-0.1019
2014-09-30,13.21300,8.32700,4.88600,3.28800,3.48600,1.40000,0.02600,1.42600,0.46000,0.96600,0.96600,0.96600,1.59800,1.40000,18.10700,18.38700,0.05000,0.05000,15.69980,36.97870,10.59560,10.59560,10.79240,7.31100,0.32660,0.60910,2.14920,41.87690,2.63430,2.64370,2.38760,2.63430,2.01340,0.0977,0.0934
2014-06-30,12.25200,7.74400,4.50800,3.29800,3.47400,1.03400,0.30800,1.34200,0.44700,0.89500,0.89500,0.89500,1.21000,1.03400,18.32100,18.59700,0.05000,0.05000,27.22250,36.79400,8.43940,8.43940,10.95330,7.30490,0.31620,0.55260,1.77230,50.78110,2.49120,2.50060,2.30950,2.49120,1.97860,0.0944,0.0513
2014-03-31,9.95600,6.34600,3.61000,3.37100,3.55900,0.05100,0.30400,0.35500,0.08600,0.26900,0.26900,0.26900,0.23900,0.05100,18.86000,19.16300,0.01000,0.01000,22.80490,36.25950,0.51230,0.51230,3.56570,2.70190,0.25850,0.43820,1.39540,64.49880,0.75420,0.75720,0.69850,0.75420,1.91360,-0.13920,-0.14030
2013-12-31,10.50800,6.57500,3.93300,3.23000,3.41800,0.51500,0.39400,0.90900,0.22400,0.68500,0.68500,0.68500,0.70300,0.51500,19.20300,19.22800,0.04000,0.04000,18.92170,37.42860,4.90100,4.90110,8.65060,6.51880,0.27250,0.46500,2.07220,43.43260,1.92520,1.93320,1.77630,1.92520,1.88480,0.0355,0.0323
2013-09-30,12.69200,8.11300,4.57900,3.19000,3.36800,1.21100,0.10200,1.31300,0.40800,0.90500,0.90500,0.90500,1.38900,1.21100,19.00900,19.01000,0.05000,0.05000,25.24450,36.07780,9.54140,9.54140,10.34510,7.13050,0.34230,0.59480,2.13850,42.08560,2.59920,2.61060,2.44040,2.59920,1.84020,0.115,0.1077
2013-06-30,11.15600,7.09900,4.05700,3.18300,3.35800,0.69900,0.03900,0.73800,0.26400,0.47400,0.47400,0.47400,0.87400,0.69900,19.26300,19.36300,0.02000,0.02000,20.57140,36.36610,6.26570,6.26570,6.61530,4.24880,0.30700,0.49700,1.90730,47.18630,1.39400,1.40050,1.30460,1.39400,1.77920,0.1827,0.1786
2013-03-31,9.45000,5.78700,3.66300,3.51200,3.69300,-0.03000,0.03400,0.00400,-0.01100,0.01500,0.01500,0.01500,0.15100,-0.03000,19.71600,19.74900,0.00000,0.00000,18.96090,38.76190,-0.31750,-0.31750,0.04230,0.15870,0.25840,0.35510,1.26050,71.40000,0.04400,0.04420,0.04100,0.04400,1.74740,-0.01630,-0.01990
2012-12-31,9.84800,6.46300,3.38500,3.32900,3.50200,-0.11700,0.08100,-0.03600,-0.15500,0.11900,0.11900,0.11900,0.05600,-0.11700,20.70300,20.70300,0.01000,0.01000,18.88320,34.37250,-1.18800,-1.18800,-0.36560,1.20840,0.26400,0.37650,1.55090,58.03210,0.34160,0.34330,0.31900,0.34160,1.73780,-0.0119,-0.0136
2012-09-30,10.74000,6.94200,3.79800,3.07600,3.24200,0.55600,0.08200,0.63800,0.22400,0.41400,0.41400,0.41400,0.72200,0.55600,20.67430,20.67430,0.02000,0.02000,27.44830,35.36310,5.17690,5.17690,5.94040,3.85470,0.28690,0.41590,1.75860,51.17600,1.16860,1.17430,1.10610,1.16860,1.72270,-0.0691,-0.0726
2012-06-30,10.85100,6.99900,3.85200,3.22400,3.43300,0.41900,0.17400,0.59300,0.21900,0.37400,0.37400,0.37400,0.62800,0.41900,20.85700,20.85700,0.02000,0.02000,35.09840,35.49900,3.86140,3.86140,5.46490,3.44670,0.29410,0.49200,1.77250,50.77690,1.06230,1.06770,1.01370,1.06230,1.69740,0.1019,0.0996
2012-03-31,9.61900,6.19400,3.42500,3.25000,3.46600,-0.04100,0.15300,0.11200,0.04200,0.07000,0.07000,0.07000,0.17500,-0.04100,20.98810,20.98810,0.00000,0.00000,25.02700,35.60660,-0.42620,-0.42620,1.16440,0.72770,0.25900,0.41690,1.49570,60.17150,0.19940,0.20050,0.18850,0.19940,1.67360,-0.06990,-0.08740
2011-12-31,9.16000,5.94000,3.22000,2.64000,2.85000,0.37000,0.15000,0.55000,0.18000,0.37000,0.35500,0.35500,0.56400,0.37000,21.40800,21.40800,0.02000,0.02000,35.14240,35.26200,4.03930,4.03930,6.00440,3.87550,0.24840,0.38160,1.93860,46.42470,1.00920,1.01470,0.96280,1.00920,1.66530,0.0504,0.0491
2011-09-30,10.12000,6.44900,3.67100,3.01700,3.18400,0.48700,0.14100,0.62800,0.24200,0.38600,0.38600,0.38600,0.65400,0.48700,22.05280,22.05280,0.02000,0.02000,30.45550,36.27470,4.81230,4.81230,6.20550,3.81420,0.27310,0.45420,2.11270,42.59880,1.08920,1.09470,1.04160,1.08890,,0.0759,0.0702
2011-06-30,10.27800,6.40700,3.87100,3.29600,3.50200,0.36900,0.11600,0.48500,0.18100,0.30400,0.30400,0.30400,0.57500,0.36900,22.42740,22.42740,0.01000,0.01000,28.93520,37.66300,3.59020,3.59020,4.71880,2.95780,0.27440,0.42370,1.80320,49.91240,0.85110,0.85510,0.81150,0.85080,,0.1698,0.167
2011-03-31,8.94500,5.67200,3.27300,3.38200,3.62500,-0.35200,0.17400,-0.17800,-0.06600,-0.11200,-0.11200,-0.11200,-0.10900,-0.35200,22.43470,22.43470,0.00000,0.00000,41.94520,36.59030,-3.93520,-3.93520,-1.98990,-1.25210,0.24270,0.34880,1.49330,60.26830,-0.31570,-0.31740,-0.30390,-0.31560,,-0.12050,-0.11210
2010-12-31,8.71500,5.29000,3.42500,3.18000,3.41000,0.01500,0.07000,0.10000,0.06000,0.04000,0.04900,0.04900,0.23500,0.01500,22.42400,22.42400,,0.00000,39.24360,39.47220,0.17210,0.17210,1.14740,0.56220,0.23600,0.30560,2.28740,39.34600,0.13800,0.13880,0.13270,0.13800,1.58360,0.0241,0.0192
2010-09-30,10.32500,6.53000,3.79500,3.36000,3.56000,0.23500,0.09000,0.32000,0.12000,0.20000,0.19400,0.19400,0.43500,0.23500,22.42400,22.42400,0.01000,0.01000,38.22500,36.61020,2.27600,2.27600,3.09930,1.87890,0.27940,0.37000,2.16460,41.57870,0.55070,0.55370,0.52500,0.55050,,0.1024,0.077
2010-06-30,11.22100,7.00000,4.22100,3.51000,3.72000,0.50100,0.10000,0.58000,0.21000,0.37000,0.37200,0.37200,0.72100,0.50100,22.42400,22.86900,0.02000,0.02000,25.99170,37.60810,4.46480,4.46480,5.16890,3.31520,0.30240,0.39190,1.73970,51.73340,1.06320,1.06960,1.00240,1.06290,,-0.1056,-0.1101
2010-03-31,11.62900,6.64000,4.98900,3.78000,3.98000,1.00900,0.08000,1.08000,0.39000,0.69000,0.68700,0.68700,1.20900,1.00900,22.42300,23.11500,0.03000,0.03000,17.24180,42.82400,8.67660,8.67660,9.28710,5.90760,0.31160,0.41420,1.82850,49.22180,1.98610,1.99880,1.84080,1.98610,,-0.17430,-0.18990
2009-12-31,18.93500,9.27000,9.66500,4.42000,4.60000,5.06500,0.14000,5.23000,1.69000,3.54000,3.53600,3.53600,5.24500,5.06500,22.39600,23.26300,0.16000,0.15000,6.09490,51.17510,26.74940,26.74940,27.62080,18.67440,0.46790,0.70820,2.20430,40.82920,10.44300,10.51130,8.73730,10.43990,1.51080,0.0295,0.0188
2009-09-30,16.88900,8.68000,8.20900,3.65000,3.81000,4.39900,0.05000,4.43000,1.61000,2.82000,2.82200,2.82200,4.55900,4.39900,22.36000,23.11300,0.13000,0.12000,5.65020,48.55230,26.04650,26.04650,26.23010,16.70910,0.46310,0.91950,1.74290,51.63720,9.36920,9.44130,7.73790,9.36610,,0.125,0.1212
2009-06-30,14.54700,7.67000,6.87700,3.39000,3.55000,3.32700,0.07000,3.38000,1.21000,2.17000,2.16800,2.16800,3.48700,3.32700,22.79500,22.82000,0.10000,0.10000,7.19950,47.22620,22.87070,22.87070,23.23500,14.90340,0.45470,0.82030,1.78930,50.29900,7.89510,7.96470,6.77710,7.89220,,0.1519,0.147
2009-03-31,9.32600,5.20000,4.12600,3.24000,3.40000,0.72600,0.09000,0.81000,0.30000,0.51000,0.51400,0.51400,0.88600,0.72600,23.70100,23.70100,0.02000,0.02000,14.31520,44.07030,7.78470,7.78470,8.68540,5.51150,0.31890,0.47530,1.52890,58.86770,1.92220,1.93960,1.75790,1.92150,,0.01770,0.01430
