,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-18,2024-10-31,$1.10,$1.12
1,2024-09-06,2024-07-31,$1.11,$1.19
2,2024-05-22,2024-04-30,$1.02,$1.09
3,2024-02-22,2024-01-31,$0.92,$0.93
4,2023-11-16,2023-10-31,$0.97,$1.00
5,2023-09-05,2023-07-31,$0.90,$1.04
6,2023-05-18,2023-04-30,$0.90,$0.95
7,2023-02-24,2023-01-31,$0.78,$0.81
8,2022-11-17,2022-10-31,$0.81,$0.84
9,2022-09-01,2022-07-31,$0.81,$0.87
10,2022-05-26,2022-04-30,$0.77,$0.86
11,2022-02-17,2022-01-31,$0.70,$0.70
12,2021-11-18,2021-10-31,$0.73,$0.72
13,2021-09-02,2021-07-31,$0.70,$0.70
14,2021-05-20,2021-04-30,$0.69,$0.71
15,2021-02-18,2021-01-31,$0.61,$0.59
16,2020-11-19,2020-10-31,$0.58,$0.64
17,2020-09-16,2020-07-31,$0.55,$0.53
18,2020-05-21,2020-04-30,$0.47,$0.47
19,2020-02-20,2020-01-31,$0.59,$0.62
20,2019-11-21,2019-10-31,$0.64,$0.70
21,2019-09-06,2019-07-31,$0.61,$0.68
22,2019-05-23,2019-04-30,$0.57,$0.65
23,2019-02-21,2019-01-31,$0.53,$0.55
24,2018-11-15,2018-10-31,$0.53,$0.58
25,2018-09-13,2018-07-31,$0.52,$0.57
26,2018-05-24,2018-04-30,$0.49,$0.49
27,2018-02-22,2018-01-31,$0.44,$0.48
28,2017-11-16,2017-10-31,$0.48,$0.49
29,2017-09-07,2017-07-31,$0.46,$0.48
30,2017-05-25,2017-04-30,$0.43,$0.43
31,2017-02-23,2017-01-31,$0.34,$0.40
32,2016-11-16,2016-10-31,$0.43,$0.44
33,2016-09-09,2016-07-31,$0.36,$0.49
34,2016-05-19,2016-04-30,$0.33,$0.42
35,2016-02-19,2016-01-31,$0.23,$0.30
36,2015-11-19,2015-10-31,$0.28,$0.37
37,2015-09-11,2015-07-31,$0.34,$0.28
38,2015-05-21,2015-04-30,$0.38,$0.34
39,2015-02-19,2015-01-31,$0.30,$0.29
