Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,340.67000,173.56800,167.10200,113.27300,121.08400,46.01800,,46.01800,-0.72500,46.74300,46.74300,,42.93700,31.56780,32.76650,1.36000,1.31000,0.09200,0.77650,30.67130,28.61780,0.00700,2.81010,2.60040,0.21790,2.35650,57.46840,0.7454,0.7376
2024-06-30,365.07500,166.38500,198.69000,113.74400,121.57300,77.11700,,77.11700,19.03200,58.08500,58.08500,,54.30000,31.64970,32.69920,1.72000,1.66000,0.09450,0.75830,42.70780,30.07160,0.00860,3.60980,3.33200,0.27730,3.01080,55.16240,0.1831,0.1747
2024-03-31,353.00800,171.39200,181.61600,108.26900,116.23900,65.37700,,65.37700,15.65100,49.72600,49.72600,,45.92600,31.47340,32.85450,1.46000,1.40000,0.09730,0.88750,39.73170,27.91070,0.00770,3.20020,2.94590,0.23290,2.65360,53.66480,-0.57280,-0.58450
2023-12-31,364.58710,173.40900,191.17810,99.93300,107.29000,83.88810,,83.88800,21.79600,62.09200,62.09200,,58.22300,31.43570,32.15880,1.85000,1.80000,0.10010,0.92120,47.21960,32.77310,0.00830,4.13780,3.79820,0.29130,3.41050,52.11030,-3.6772,-3.6793
2023-09-30,394.11500,176.56700,217.54800,99.98400,107.32200,110.22600,,110.22600,23.47000,86.75600,86.75600,,82.95300,31.29060,32.17510,2.65000,2.58000,0.10450,1.17560,55.19800,41.54050,0.00910,6.09320,5.56850,0.39690,4.97520,49.87370,4.1685,4.1605
2023-06-30,346.15700,164.88900,181.26800,105.59800,112.92600,68.34200,,68.34200,20.76800,47.57400,47.57400,,44.00700,31.25410,31.59110,1.41000,1.39000,0.11110,1.61460,43.35350,27.91630,0.00720,3.60720,3.27410,0.21600,2.90310,46.56470,2.845,2.8441
2023-03-31,333.06600,165.04600,168.02000,91.86100,99.73600,68.28400,,68.28400,14.56300,53.72100,53.72100,,50.26500,31.81920,32.34500,1.58000,1.55000,0.11350,1.65920,46.00820,33.86740,0.00680,4.18640,3.79010,0.24700,3.35120,45.48760,0.54220,0.53820
2022-12-31,276.99190,134.51000,142.48190,100.11700,106.63500,35.84690,,35.84700,7.13600,28.71100,28.71100,,25.62300,32.63280,33.54770,0.80000,0.80000,0.11480,0.78800,31.37160,22.42400,0.00550,2.26930,2.05180,0.13740,1.81150,43.33650,-8.898,-9.0009
2022-09-30,226.89900,76.88400,150.01500,62.23800,68.20400,81.81100,,81.81100,17.89900,63.91200,63.91200,,61.36400,32.45580,33.22660,1.89000,1.85000,0.11590,0.84390,51.77620,38.83580,0.00780,5.11650,4.62020,0.31380,4.07390,42.70700,3.3329,3.3248
2022-06-30,209.08000,31.48200,177.59800,94.50000,100.05200,77.54600,,77.54600,18.89600,58.65000,58.65000,,56.51900,32.71260,33.57900,1.73000,1.68000,0.11840,1.26370,50.43610,36.76010,0.00760,4.82480,4.34520,0.28960,3.82030,41.70760,1.5377,1.536
