,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$2.84,$2.53
1,2024-08-01,2024-06-30,$2.82,$2.21
2,2024-04-30,2024-03-31,$2.57,$2.53
