Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,24.75400,12.27600,,-37.03000,13.06300,-23.96700,-23.96700,-23.96700,-23.96700,-36.87300,-37.03000,40.25800,40.25800,-0.60000,-0.60000,3.22850,0.48750,1.26170,,,,,,,,,,-216.69990,-74.38780,-18.96450,-38.12390,0.80020,0.1012,0.1016
2024-06-30,10.00000,,10.00000,18.06200,10.21500,,-18.27700,10.02100,-8.25600,-8.25600,-8.25600,-8.25600,-18.31300,-18.27700,26.86100,26.86100,-0.31000,-0.31000,3.28360,0.46940,1.02080,100.00000,-182.77000,-182.77000,-82.56000,-82.56000,0.09460,,0.92380,97.42500,-43.79610,-20.63480,-7.80730,-10.94960,1.48870,-1.0252,-1.0255
2024-03-31,,,,17.70700,10.35200,,-28.05900,-5.80400,-33.86300,-33.86300,-33.86300,-33.86300,-28.51800,-28.05900,26.83200,26.83200,-1.26000,-1.26000,4.40310,0.46470,0.88780,,,,,,,,,,-135.11700,-73.26320,-27.41080,-39.21870,1.82630,-1.05500,-1.05580
2023-12-31,,,,22.50200,8.63700,,-31.13900,3.77100,-27.36800,-27.36800,-27.36800,-27.36800,-32.01700,-31.13900,22.05400,22.05400,-0.90000,-0.90000,5.44660,0.33790,0.51040,,,,,,,,,,-47.70110,-34.84900,-18.27970,-23.07220,3.10640,-1.801,-1.801
2023-09-30,,,,13.94600,7.36300,,-21.30900,1.30500,-20.00400,-20.00400,-20.00400,-20.00400,-21.72200,-21.30900,26.79000,26.79000,-0.75000,-0.75000,7.32760,0.27670,0.38680,,,,,,,,,,-24.04900,-19.17210,-11.35600,-13.86760,4.12980,0.1471,0.1471
2023-06-30,,,,12.89300,7.39900,,-20.29200,-3.98900,-24.28100,-24.28100,-24.28100,-24.28100,-20.19900,-20.29200,17.73200,17.73200,-1.37000,-1.37000,9.13850,0.24460,0.33080,,,,,,,,,,-23.90080,-19.78090,-12.66230,-14.94320,4.86290,-1.0534,-1.0534
2023-03-31,,,,12.01500,7.32900,,-19.34400,3.63000,-15.71400,-15.71400,-15.71400,-15.71400,-19.39100,-19.34400,16.72300,16.72300,-0.94000,-0.94000,5.31750,0.42210,0.75410,,,,,,,,,,-47.58210,-29.00120,-13.00000,-16.76020,3.23880,-1.21310,-1.21310
2022-12-31,,,,10.74000,6.10600,,-16.84600,0.03800,-16.80800,-16.80800,-16.80800,-16.80800,-16.86100,-16.84600,16.13800,16.13800,-0.97960,-0.97960,4.28700,0.34100,0.52330,,,,,,,,,,-35.46670,-35.46660,-17.68330,-23.37140,2.83570,-1.0814,-1.0814
2022-09-30,,,,11.28800,6.42100,,-17.70900,-0.38100,-18.09000,-18.09000,-18.09000,-18.09000,-17.60000,-17.70900,16.43000,16.43000,-1.10000,-1.10000,4.97230,0.28180,0.39230,,,,,,,,,,-28.77230,-28.77230,-16.28340,-20.66480,3.59270,-0.8064,-0.8064
2022-06-30,,,,14.88800,6.51400,,-21.40200,-0.55000,-21.95200,-21.95200,-21.95200,-21.95200,-21.31400,-21.40200,15.53900,15.53900,-1.41000,-1.41000,4.87130,0.31290,0.45530,,,,,,,,,,-40.73330,-40.73330,-21.86260,-27.98930,3.44840,-0.815,-0.815
