Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,57.83300,22.37800,35.45500,4.63400,27.31300,,31.94700,3.50800,0.30400,3.81200,0.38400,3.42800,3.42800,3.42800,10.03000,3.50800,5.41300,5.47100,0.63000,0.63000,0.70470,0.39230,1.26960,61.30580,6.06570,6.06570,6.59140,5.92740,0.12740,0.75250,1.43740,62.61240,2.12320,-2.61430,0.75490,1.29040,29.78800,0.9469,0.6215
2024-06-30,58.17000,20.92100,37.24900,4.73500,26.93400,,31.66900,5.58000,-1.67500,3.90500,0.51700,3.38800,3.38800,3.38800,11.82300,5.58000,5.39700,5.42400,0.63000,0.62000,1.94460,0.58040,1.40820,64.03470,9.59260,9.59260,6.71310,5.82430,0.13210,0.65860,1.63550,55.03040,2.24780,-2.44700,0.76940,0.94310,27.86600,1.92350,1.75920
2024-03-31,58.90400,22.34800,36.55600,5.20200,28.10500,,307.84000,-271.28400,-4.04800,-275.33200,-20.74900,-254.58300,-254.58300,-254.58300,-17.26000,-271.28390,5.38600,5.38600,-47.26000,-47.26000,2.46780,0.60390,1.52480,62.06030,-460.55280,-460.55270,-467.42500,-432.20000,0.13180,0.68390,1.50820,59.67250,-175.09990,171.48830,-56.97970,-69.35150,26.95460,2.4027,2.3026
2023-12-31,53.47300,20.07100,33.40200,4.29400,29.17500,,33.46900,-0.06700,2.01300,1.94600,-0.17000,2.11600,2.11600,2.11600,9.67400,-0.06700,5.39300,5.39600,0.39000,0.39000,2.67870,0.36630,0.57810,62.46520,-0.12530,-0.12530,3.63920,3.95710,0.07210,0.55790,1.48440,60.63000,0.52510,-1.20230,0.28530,0.33270,74.70540,2.1316,1.9229
2023-09-30,53.16500,21.05600,32.10900,4.99300,27.17600,,32.16900,-0.06000,-1.26500,-1.32500,-0.09500,-1.23000,-1.23000,-1.23000,8.03600,-0.06000,5.38700,5.38700,-0.23000,-0.23000,2.95510,0.30570,0.44030,60.39500,-0.11290,-0.11290,-2.49220,-2.31360,0.08340,0.64040,1.46300,61.51790,-0.31720,1.31990,-0.19300,-0.22020,71.91380,1.8096,1.692
2023-06-30,50.64500,19.46200,31.18300,4.81100,27.03600,,31.84700,-0.66400,-0.27300,-0.93700,-0.38800,-0.54900,-0.54900,-0.54900,7.47000,-0.66400,5.37200,5.37200,-0.10000,-0.10000,2.93430,0.31160,0.45270,61.57170,-1.31110,-1.31110,-1.85010,-1.08400,0.07880,0.54730,1.42280,63.25500,-0.14160,0.54130,-0.08540,-0.09750,72.01320,1.85010,1.79990
2023-03-31,55.59100,22.39000,33.20100,5.00400,27.68000,,32.68400,0.51700,-0.79400,-0.27700,-0.88800,0.61100,0.61100,0.61100,-20.61800,0.51700,5.32100,5.36100,0.11000,0.12000,2.74400,0.31780,0.46580,59.72370,0.93000,0.93000,-0.49830,1.09910,0.08400,0.64630,1.30650,68.88870,0.15530,-0.55660,0.09230,0.10590,73.28740,2.3346,2.1434
2022-12-31,54.28700,21.52200,32.76500,4.79700,24.56600,,29.36300,3.40200,-1.48600,1.91600,1.46500,0.45100,0.45100,0.45100,12.20900,3.40200,5.33900,5.36000,0.08000,0.08000,2.74370,0.32810,0.48820,60.35520,6.26670,6.26670,3.52940,0.83080,0.08190,0.63790,1.28050,70.28480,0.11650,-0.36950,0.06800,0.07830,72.48320,1.441,1.1321
2022-09-30,58.74900,22.36300,36.38600,4.98900,27.40200,,32.39100,3.99500,-0.61100,3.38400,2.07800,1.30600,1.30600,1.30600,12.27700,3.99500,5.32300,5.36400,0.25000,0.24000,2.80100,0.34470,0.52590,61.93470,6.80010,6.80010,5.76010,2.22300,0.08950,0.79760,1.40520,64.04890,0.34900,-1.03620,0.19900,0.22870,70.13420,1.9772,1.6724
2022-06-30,50.45300,19.11200,31.34100,5.70000,30.23500,,35.93500,-4.59400,-0.81800,-5.41200,-3.97400,-1.43800,-1.43800,-1.43800,3.76500,-4.59400,5.27300,5.27300,-0.27000,-0.27000,2.90360,0.36280,0.56930,62.11920,-9.10550,-9.10550,-10.72680,-2.85020,0.07360,0.71120,1.20590,74.63580,-0.37800,1.04100,-0.20970,-0.24090,71.82010,-0.53310,-0.57580
