,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-26,2024-09-30,$-0.63,$-1.38
1,2024-08-08,2024-06-30,$-0.58,$-1.38
2,2024-05-09,2024-03-31,$-0.06,$-1.02
3,2024-02-06,2023-12-31,$-0.78,$-1.24
4,2023-11-29,2023-09-30,$-0.70,$-1.03
5,2023-08-07,2023-06-30,$-0.58,$-0.96
6,2023-05-02,2023-03-31,$-0.65,$0.45
7,2023-02-06,2022-12-31,$1.14,$-0.39
8,2022-11-28,2022-09-30,$-0.57,$-0.81
9,2022-08-04,2022-06-30,$-0.45,$-0.68
10,2022-05-10,2022-03-31,$0.39,$0.41
11,2022-02-02,2021-12-31,$-0.22,$-0.60
12,2021-11-22,2021-09-30,$0.04,$-0.61
13,2021-08-05,2021-06-30,$-0.08,$-0.29
14,2021-05-04,2021-03-31,$-0.09,$-0.26
15,2021-02-04,2020-12-31,$1.00,$-0.20
16,2020-11-23,2020-09-30,$0.34,$-0.48
17,2020-08-05,2020-06-30,$-0.07,$-0.13
18,2020-05-07,2020-03-31,$-0.11,$-0.20
19,2020-02-05,2019-12-31,$0.04,$-0.03
20,2019-11-25,2019-09-30,$0.14,$0.11
21,2019-08-05,2019-06-30,$0.34,$0.21
22,2019-05-08,2019-03-31,$0.22,$0.24
23,2019-02-07,2018-12-31,$0.76,$0.13
24,2018-12-11,2018-09-30,$-0.17,$-0.12
25,2018-08-07,2018-06-30,$-0.19,$-0.18
26,2018-05-08,2018-03-31,$-0.18,$-0.18
27,2018-02-09,2017-12-31,$-0.18,$-0.18
28,2017-12-12,2017-09-30,$-0.12,$-0.14
29,2017-08-03,2017-06-30,$-0.13,$-0.07
30,2017-05-03,2017-03-31,$-0.12,$-0.08
31,2017-02-06,2016-12-31,$-0.18,$-0.17
32,2016-12-14,2016-09-30,$-0.33,$-0.31
33,2016-08-09,2016-06-30,$-0.37,$-0.32
34,2016-05-10,2016-03-31,$-0.37,$-0.35
35,2016-02-09,2015-12-31,$-0.38,$-0.32
36,2015-12-14,2015-09-30,$-0.32,$-0.42
37,2015-08-04,2015-06-30,$-0.39,$-0.27
38,2015-05-11,2015-03-31,$-0.35,$-0.33
39,2015-02-09,2014-12-31,$-0.32,$-0.41
