Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14.32100,3.44400,10.87700,3.96000,6.89300,3.98400,0.00200,3.98600,1.06100,2.92500,2.92500,2.92500,6.96000,3.98400,24.21960,24.30250,0.12000,0.12000,1.62500,0.71150,2.59460,75.95140,27.81930,27.81930,27.83330,20.42460,0.03550,2.14580,41.94260,5.98880,9.50230,0.72600,1.72800,2.01640,0.0917,-0.195
2024-06-30,13.51000,3.48500,10.02500,4.23200,7.22800,2.79700,-0.46900,2.32800,0.59800,1.73000,1.73000,1.73000,5.93800,2.79700,24.19950,24.30850,0.07000,0.07000,1.86230,0.71650,2.65660,74.20430,20.70320,20.70320,17.23170,12.80530,0.03510,2.16020,41.66250,3.63330,5.85330,0.45000,1.02990,1.96620,0.2262,-0.0389
2024-03-31,11.61000,3.28400,8.32600,4.12500,7.05900,1.26700,-0.32600,0.94100,0.25000,0.69100,0.69100,0.69100,4.31100,1.26700,24.17600,24.29500,0.03000,0.03000,1.83090,0.71940,2.69080,71.71400,10.91300,10.91300,8.10510,5.95180,0.03040,2.17740,41.33330,1.44890,2.46540,0.18100,0.40660,1.97260,0.33210,0.09500
2023-12-31,12.36800,3.11200,9.25600,4.70200,7.59400,1.66200,-0.13100,1.53100,0.38800,1.14300,1.14300,1.14300,4.68200,1.66200,24.04500,24.13000,0.05000,0.05000,0.82460,0.68070,2.25660,74.83830,13.43790,13.43790,12.37870,9.24160,0.03430,2.20860,40.75030,2.35090,3.94700,0.31650,0.75060,2.01120,0.1171,-0.0408
2023-09-30,14.53200,3.58700,10.94500,3.92300,7.10800,3.83700,-0.31500,3.52200,0.88800,2.63400,2.63400,2.63400,7.04800,3.83700,24.17120,24.23180,0.11000,0.11000,0.85630,0.68070,2.25740,75.31650,26.40380,26.40380,24.23620,18.12550,0.04050,2.36990,37.97690,5.36670,8.96160,0.73480,1.71340,2.03040,0.4088,0.2117
2023-06-30,13.00000,3.18100,9.81900,4.10400,6.80900,3.01000,-0.54000,2.47000,0.73100,1.73900,1.73900,1.73900,5.80500,3.01000,23.95820,24.03890,0.07000,0.07000,0.66560,0.69880,2.44660,75.53080,23.15390,23.15390,19.00000,13.37690,0.03700,2.09980,42.86080,3.62090,6.44840,0.49440,1.09050,1.96240,0.2565,-0.0409
2023-03-31,13.12800,2.78900,10.33900,3.90700,6.56200,3.77700,-0.44600,3.33100,0.86500,2.46600,2.46600,2.46600,6.55600,3.77700,23.87100,24.02700,0.10000,0.10000,0.50580,0.70790,2.55540,78.75530,28.77060,28.77060,25.37330,18.78430,0.03820,2.49720,36.03980,5.43400,10.14560,0.71800,1.58740,1.90110,0.26990,-0.00230
2022-12-31,11.09900,2.62900,8.47000,4.55100,7.24200,1.22800,-0.27500,0.95300,0.12900,0.82400,0.82400,0.82400,4.00700,1.22800,23.17300,23.33200,0.04000,0.04000,0.87130,0.70590,2.53600,76.31320,11.06410,11.06410,8.58640,7.42410,0.03440,2.36350,38.07910,1.85610,2.81250,0.25500,0.54590,1.85970,0.1637,-0.2197
2022-09-30,11.89300,2.77500,9.11800,3.92300,6.35200,2.76600,-0.46800,2.29800,0.61200,1.68600,1.68600,1.68600,5.28400,2.76600,23.46700,23.59550,0.07000,0.07000,1.16470,0.70680,2.54680,76.66700,23.25740,23.25740,19.32230,14.17640,0.03660,2.32470,38.71520,3.74380,5.67810,0.51850,1.09760,1.88660,0.3172,-0.1159
2022-06-30,11.70700,2.94200,8.76500,3.87600,6.30300,2.46200,-0.50500,1.95700,-0.15000,2.10700,2.10700,2.10700,4.92600,2.46200,22.68660,22.86730,0.09000,0.09000,0.75210,0.78180,3.77550,74.86970,21.03020,21.03020,16.71650,17.99780,0.03830,2.21850,40.56800,7.05600,14.51100,0.68860,1.53970,1.31450,0.2848,-0.086
2022-03-31,10.02900,2.54300,7.48600,3.78000,6.12300,1.36300,-0.13100,1.23200,0.34300,0.88900,0.88900,0.88900,3.71700,1.36300,22.64920,22.90120,0.04000,0.04000,1.04170,0.78610,3.86720,74.64350,13.59060,13.59060,12.28440,8.86430,0.03370,2.22320,40.48160,2.99930,6.57500,0.29890,0.64160,1.30860,0.23450,-0.03480
