Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6.97400,1.35700,5.61700,0.09700,10.72200,,10.81900,-5.20200,-0.53300,-5.73500,-5.73500,-5.73500,-5.73500,-5.15600,-5.20200,27.37100,27.37100,-0.21000,-0.21000,7.79620,1.21020,-5.75770,80.54200,-74.59140,-74.59140,-82.23400,-82.23400,0.11840,1.20620,0.54030,166.57870,110.90730,110.90700,-9.73340,-23.31110,-0.18860,-0.0836,-0.0836
2024-06-30,7.26200,0.60800,6.65400,0.15700,11.53600,,11.69300,-5.03900,-0.51400,-5.55300,-5.55300,-5.55300,-5.55300,-4.99000,-5.03900,27.29700,27.29700,-0.20000,-0.20000,8.02320,1.04780,-21.92560,91.62770,-69.38860,-69.38860,-76.46650,-76.46650,0.11500,0.28360,0.58980,152.58610,409.21420,409.21190,-8.79180,-19.55560,-0.04970,-0.1327,-0.1327
2024-03-31,25.37700,0.55000,24.82700,0.00300,11.08100,,11.08400,13.74300,-0.90600,12.83700,12.83700,12.83700,12.83700,14.48600,13.74300,27.04500,31.09100,0.47000,0.41000,6.93080,0.90800,9.94820,97.83270,54.15530,54.15530,50.58520,50.58520,0.36680,0.26650,2.47000,36.43690,425.91300,425.91240,18.55250,39.20170,0.11120,1.25590,1.25590
2023-12-31,9.73500,0.68500,9.05000,0.03200,10.83600,,10.86800,-1.81800,-0.86900,-2.68700,-2.68700,-2.68700,-2.68200,-1.74800,-1.81800,26.57400,26.57400,-0.09000,-0.09000,3.55590,1.64250,-2.55650,92.96350,-18.67490,-18.67490,-27.60140,-27.55010,0.36240,0.31770,1.10450,81.48540,23.11990,23.11990,-10.00220,-14.85350,-0.43000,-0.1833,-0.1833
2023-09-30,6.51500,0.33100,6.18400,0.01200,7.18900,,7.20100,-1.01700,-0.85000,-1.86700,-1.86700,-1.86700,-1.86700,-0.94500,-1.01700,26.59600,26.59600,-0.07000,-0.07000,4.84180,1.74310,-2.34560,94.91940,-15.61010,-15.61010,-28.65700,-28.65690,0.34240,0.18860,1.43980,62.50960,17.72860,17.72860,-9.81190,-13.17480,-0.39540,-0.1019,-0.1019
2023-06-30,3.32500,0.14800,3.17700,0.00800,7.83500,,7.84300,-4.66600,-0.77800,-5.44400,-5.44400,-5.44400,-5.44400,-4.59300,-4.66600,26.45800,26.45800,-0.21000,-0.21000,5.11670,1.65050,-2.53720,95.54890,-140.33080,-140.33080,-163.72930,-163.72930,0.17110,0.10280,1.35990,66.18050,55.96790,55.96790,-28.00840,-36.40990,-0.36690,-0.1499,-0.1499
2023-03-31,1.67700,0.09500,1.58200,0.00400,6.84800,,6.85200,-5.27000,-0.78200,-6.05200,-6.05200,-6.05200,-6.05200,-5.19800,-5.27000,26.55900,26.55900,-0.23000,-0.23000,5.38860,1.42370,-3.36000,94.33510,-314.25160,-314.25160,-360.88250,-360.88250,0.07690,0.10350,0.99640,90.32200,82.46350,82.46350,-27.73480,-34.94230,-0.27790,-0.21000,-0.21000
2022-12-31,,,,0.11700,7.46700,,,-7.67000,-0.71300,-6.84800,-6.84800,-6.84800,-6.85700,-7.60000,-6.13500,26.27500,26.27500,-0.26000,-0.26000,5.79910,1.11640,-9.59090,,,,,,,,,,266.56330,266.56290,-25.42040,-31.02860,-0.09750,-0.2562,-0.2562
2022-09-30,,,,0.84600,7.05300,,,-7.89900,-0.19000,-8.08900,-8.08900,-8.08900,-8.08900,-7.83500,-7.89900,26.10800,26.10800,-0.31000,-0.31000,10.30170,0.89810,8.81080,,,,,,,,,,-288.68610,-288.68660,-26.59370,-29.42530,0.10680,-0.1913,-0.1913
2022-06-30,,,,1.13100,3.87800,,,-5.00900,-0.06300,-5.07200,-5.07200,-5.07200,-5.07200,-5.00100,-5.00900,26.05200,26.05200,-0.19000,-0.19000,5.12150,0.31840,0.58420,,,,,,,,,,-59.38410,-59.38410,-32.57970,-40.47560,0.32770,-0.13,-0.13
2022-03-31,,,,1.43700,2.10900,,,-3.54600,-0.15000,-3.69600,-3.69600,-3.69600,-3.69600,-3.53900,-3.54600,26.01900,26.01900,-0.14000,-0.14000,8.95510,0.26390,0.39840,,,,,,,,,,-29.51140,-29.51130,-19.30130,-21.72460,0.48100,-0.10980,-0.10980
2021-12-31,,,,0.52300,3.68400,,,-4.20700,-0.22000,-4.42700,-4.42700,-4.42700,-4.42700,-4.19900,-4.20700,26.00600,26.00600,-0.18000,-0.18000,13.53510,0.24030,0.31630,,,,,,,,,,-28.06870,-28.06870,-19.75110,-21.32470,0.60630,-0.1248,-0.1248
2021-09-30,,,,1.24200,2.93100,,,-4.17300,-0.01200,-4.18500,-4.18500,-4.18500,-4.18500,-4.17300,-4.17300,26.00700,26.00700,-0.16000,-0.16000,12.89920,0.20780,0.26230,,,,,,,,,,-22.01130,-22.01130,-16.08750,-17.43750,0.73110,-0.1137,-0.1137
2021-06-30,,,,0.80000,3.12000,,,-3.92000,-0.08100,-4.00100,-4.00100,-4.00100,-4.00100,-3.92000,-3.92000,26.00300,26.00300,-0.15000,-0.15000,33.10610,0.18290,0.22380,,,,,,,,,,-17.95700,-17.95700,-14.23080,-14.67340,0.85670,-0.1702,-0.1702
2021-03-31,,,,2.41600,2.50700,,,-4.92300,0.19000,-4.73300,-4.73300,-4.73300,-4.73300,-4.92300,-4.92300,26.00300,26.00300,-0.18000,-0.18000,9.62140,,,,,,,,,,,,-18.98290,-18.98290,-17.00990,-18.98290,0.95890,-0.13820,-0.13820
2020-12-31,,,,1.22300,2.29300,,,-3.51600,0.10800,-3.23800,-3.23800,-3.23800,-3.23800,-3.51600,-3.34600,23.70400,23.70400,-0.12000,-0.12000,13.38600,,,,,,,,,,,,-11.13860,-11.13860,-10.30650,-11.13860,1.11790,-0.177,-0.177
2020-09-30,,,,1.36800,4.49100,,,-5.85900,-0.34100,-6.20000,-6.20000,-6.20000,-6.20000,-5.50400,-5.85900,25.59800,25.59800,-0.24000,-0.24000,11.80940,,,,,,,,,,,,-19.88140,-19.88140,-18.19780,-19.88140,1.20830,-0.1874,-0.1874
2020-06-30,,,,1.12100,3.72400,,,-4.84500,0.00000,-4.84500,-4.84500,-4.84500,-4.84500,-4.81500,-4.84500,23.39300,23.39300,-0.21000,-0.21000,12.19400,,,,,,,,,,,,-13.41140,-13.41140,-12.32320,-13.41140,1.42480,-0.1051,-0.1051
2020-03-31,,,,1.39300,2.44200,,,-3.83500,0.00900,-3.82600,-3.82600,-3.82600,-3.82600,-3.81800,-3.83500,19.89600,19.89600,-0.19000,-0.19000,5.30830,,,,,,,,,,,,-45.21920,-45.21920,-36.90200,-45.21920,0.42530,-0.18840,-0.18840
2019-12-31,,,,1.17200,2.48100,,,-3.65300,0.04300,-3.61000,-3.61000,-3.61000,-3.61000,-3.63500,-3.65300,19.89600,19.89600,-0.18000,-0.18000,6.11360,,,,,,,,,,,,-30.40000,-30.40000,-25.51960,-30.40000,0.59690,-0.0799,-0.0799
2019-09-30,,,,0.79500,1.06800,,,-1.86300,0.05400,-1.80900,-1.80900,-1.80900,-1.80900,-1.84600,-1.86300,19.89600,19.89600,-0.09000,-0.09000,17.26740,,,,,,,,,,,,-12.05840,-12.05840,-11.37240,-12.05840,0.75400,-0.1124,-0.1124
2019-06-30,,,,1.96900,2.84400,,,-4.81300,0.08300,-4.73000,-4.73000,-4.73000,-4.73000,-4.79600,-4.81300,19.89600,19.89600,-0.24000,-0.24000,12.95790,,,,,,,,,,,,-28.70840,-28.70840,-26.52980,-28.70840,0.82810,-0.1385,-0.1385
2019-03-31,,,,1.67100,1.00900,,,-2.68000,0.05400,-2.62600,-2.62600,-2.62600,-2.62600,-2.66800,-2.68000,19.89600,19.89600,-0.13000,-0.13000,14.02000,,,,,,,,,,,,-13.67280,-13.67280,-12.71240,-13.67280,0.96530,-0.12460,-0.12460
2018-12-31,,,,1.72300,1.38200,,,-3.10500,0.12100,-2.98400,-2.98400,-2.98400,-2.98400,-3.10500,-3.10500,18.94200,18.94200,-0.15000,-0.15000,14.01960,,,,,,,,,,,,-14.00090,-14.00090,-13.00220,-14.00090,1.07120,-0.1551,-0.1551
2018-09-30,,,,1.79800,1.05000,,,-2.84800,0.09900,-2.74900,-2.74900,-2.74900,-2.74900,-2.84800,-2.84800,18.96800,18.96800,-0.14000,-0.14000,12.01110,,,,,,,,,,,,-12.02590,-12.02590,-11.02470,-12.02590,1.19660,-0.0807,-0.0807
2018-06-30,,,,0.79800,1.86700,,,-2.66500,0.07800,-2.58700,-2.58700,-2.58700,-2.58700,-2.66500,-2.66500,18.58500,18.58500,-0.14000,-0.14000,30.34710,,,,,,,,,,,,-10.40750,-10.40750,-10.06460,-10.40750,1.32260,-0.0837,-0.0837
2018-03-31,,,,0.68900,1.10200,,,-1.79100,0.22300,-1.56800,-1.56800,-1.56800,-1.56800,-1.79100,-1.79100,18.43000,18.43000,-0.09000,-0.09000,22.87810,,,,,,,,,,,,-6.11000,-6.11000,-5.84290,-6.11000,1.38840,-0.09370,-0.09370
2017-12-31,,,,0.88600,1.62900,,,-2.51500,0.22500,-2.29000,-2.29000,-2.29000,-2.29000,-2.51500,-2.51500,15.01400,15.01400,-0.15000,-0.15000,17.27560,,,,,,,,,,,,-8.55850,-8.55850,-8.06310,-8.55850,1.45330,-0.095,-0.095
2017-09-30,,,,0.49200,1.69400,,,-2.18600,-0.16600,-2.35200,-2.35200,-2.35200,-2.35200,-2.18600,-2.18600,15.74000,15.74000,-0.15000,-0.15000,9.60000,,,,,,,,,,,,-26.55230,-26.55230,-23.78640,-26.55230,0.55860,-0.0515,-0.0515
2017-06-30,,,,0.33300,1.14600,,,-1.47900,-0.11900,-1.59800,-1.59800,-1.59800,-1.59800,-1.47900,-1.47900,14.19200,14.19200,-0.11000,-0.11000,17.68790,,,,,,,,,,,,-16.51000,-16.51000,-15.57660,-16.51000,0.61930,-0.0465,-0.0465
2017-03-31,,,,0.22500,0.54600,,,-0.77100,-0.03500,-0.80600,-0.80600,-0.80600,-0.80600,-0.77100,-0.77100,13.64300,13.64300,-0.06000,-0.06000,7.70020,,,,,,,,,,,,-28.17190,-28.17200,-24.51340,-28.17200,0.20970,-0.04950,-0.04950
2016-12-31,,,,0.17400,0.97200,,,-1.14600,0.00300,-1.14300,-1.14300,-1.14300,-1.14300,-1.14600,-1.14600,12.76500,12.76500,-0.08000,-0.08000,9.88060,,,,,,,,,,,,-32.01680,-32.01680,-28.77640,-32.01680,0.26170,-0.0555,-0.0555
2016-09-30,,,,0.11200,0.45200,,,-0.56400,0.06200,-0.50200,-0.50200,-0.50200,-0.50200,-0.56400,-0.56400,13.64300,13.64300,-0.04000,-0.04000,12.72220,,,,,,,,,,,,-11.89570,-11.89570,-10.96070,-11.89570,0.30930,-0.0353,-0.0353
2016-06-30,,,,0.13900,0.56800,,,-0.70700,-0.01700,-0.72400,-0.72400,-0.72400,-0.72400,-0.70700,-0.70700,12.81300,12.81300,-0.06000,-0.06000,11.31710,,,,,,,,,,,,-15.55980,-15.55990,-14.18500,-15.55990,0.34110,-0.03,-0.03
2016-03-31,,,,0.04700,0.40700,,,-0.45400,0.03400,-0.42000,-0.42000,-0.42000,-0.42000,-0.45400,-0.45400,10.94200,10.94200,-0.04000,-0.04000,1.70430,,,,,,,,,,,,-172.83950,-172.83950,-71.42860,-172.83950,0.02210,-0.04560,-0.04560
2015-12-31,,,,0.07100,0.48000,,,-0.55100,0.01100,-0.54000,-0.54000,-0.54000,-0.54000,-0.55100,-0.55100,10.82700,10.82700,-0.05000,-0.04000,2.16350,,,,,,,,,,,,-98.54010,-98.54010,-52.99310,-98.54010,0.05010,-0.0404,-0.0404
2015-09-30,,,,0.08800,0.25000,,,-0.33800,0.21500,-0.12300,-0.12300,-0.12300,-0.12300,-0.33800,-0.33800,10.92900,10.92900,-0.01000,-0.01000,3.36430,,,,,,,,,,,,-12.07070,-12.07070,-8.48280,-12.07070,0.09320,-0.0458,-0.0458
