Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,733.61400,286.25500,447.35900,267.50500,271.43800,175.92100,,175.92100,39.48200,136.43900,136.43900,,134.06700,,185.49600,,0.72000,,,,,,,,,,,,
2024-06-30,742.86800,285.89200,456.97600,274.69800,278.69700,178.27910,,178.27900,40.80700,137.47200,137.47200,,135.10000,182.64700,185.26100,0.74000,0.73000,0.04850,0.72330,40.98590,31.05920,0.00910,2.68460,3.58950,0.28650,2.47380,28.98510,0.9929,0.9912
2024-03-31,720.89900,283.20500,437.69400,281.14100,285.20700,152.48700,,152.48700,35.50900,116.97800,116.97800,,114.60600,185.57410,185.57410,0.63000,0.62000,0.07650,0.77540,36.68250,27.56980,0.00860,2.32890,3.13950,0.24210,2.08140,28.40980,1.93300,1.77810
2023-12-31,258.66090,280.58200,-21.92110,325.67290,329.54300,-351.46410,0.00000,-351.46400,-82.29600,-269.16800,-269.16800,528.23200,256.69200,182.60900,182.60900,1.41000,1.42000,0.07820,0.84950,586.54480,-428.38340,-0.00120,-5.38240,-7.27510,-0.55010,-4.80120,28.25930,-0.2385,-0.362
2023-09-30,714.51500,266.49900,448.01600,324.29600,329.26700,118.74900,,118.74900,26.16600,92.58300,92.58300,,90.21100,182.61700,184.64500,0.49000,0.49000,0.09270,1.09480,27.55100,20.92990,0.00890,2.18960,3.28100,0.19080,1.91110,24.06900,1.0868,1.0191
2023-06-30,660.05900,239.86800,420.19100,276.26300,282.34400,137.84700,-0.12200,137.72500,30.46300,107.26200,107.26200,6.76600,111.65600,182.66800,183.63200,0.61000,0.61000,0.09110,1.05680,33.99010,27.55640,0.00830,2.48360,3.68920,0.21960,2.17320,24.56300,1.0885,0.9833
2023-03-31,560.58900,171.86200,388.72700,285.11100,289.57700,99.15000,-5.07000,94.08000,21.07300,73.00700,73.00700,3.62200,74.25700,183.90880,183.90880,0.41000,0.40000,0.09330,1.54410,24.84110,19.60700,0.00730,1.68860,2.51280,0.14120,1.47410,24.58010,1.10740,1.00440
2022-12-31,437.86210,114.18800,323.67410,176.65300,179.84600,143.82810,-19.90700,105.20900,23.19500,82.01400,82.01400,,95.56200,183.51000,184.49800,0.53000,0.52000,0.09690,1.03710,33.11850,30.08180,0.00650,1.97890,2.90420,0.16860,1.71800,23.63210,1.3612,1.2461
2022-09-30,530.05000,50.20500,479.84500,294.62700,300.04400,179.80100,-19.69000,160.11100,36.71300,123.39800,123.39800,,121.02600,182.44500,183.31400,0.66000,0.66000,0.10010,0.87270,33.36720,25.22190,0.01010,3.08500,4.77460,0.25870,2.66510,22.84010,1.3117,1.0795
2022-06-30,474.78900,24.78900,450.00000,276.57200,279.61400,170.38600,-7.27400,163.11200,36.15400,126.95800,126.95800,,124.58600,182.46200,182.46200,0.68000,0.68000,0.09490,0.52150,36.32780,27.74740,0.00940,2.97260,4.44630,0.26590,2.58940,24.32250,1.0834,1.1753
2022-03-31,460.36500,20.10800,440.25700,280.91300,287.69300,152.56400,-3.97400,148.59000,33.64300,114.94700,114.94700,,112.57500,186.14100,187.26500,0.60000,0.60000,0.09110,0.25180,33.75070,25.57030,0.00930,2.56760,3.77730,0.24350,2.24970,25.30810,1.24670,1.17030
2021-12-31,259.21590,19.41400,239.80190,245.40900,245.40900,-5.60710,-44.84300,-69.88500,-18.84100,-51.04400,-51.04400,,-37.02900,120.25000,120.66900,-0.57000,-0.57000,0.08420,0.33620,-65.78030,-34.85410,0.00220,-1.00460,-1.40160,-0.10710,-0.89080,27.86470,7.2522,0.291
2021-09-30,283.93100,17.96700,265.96400,169.44700,169.44700,96.51700,-3.44200,93.07500,20.35000,72.72500,72.72500,,70.35300,108.02900,108.25000,0.65000,0.65000,0.09350,0.33640,34.09790,25.77370,0.00970,2.54620,3.61330,0.25920,2.18060,28.29360,0.8628,0.6288
