,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$4.53,$4.62
1,2024-07-24,2024-06-30,$4.46,$4.48
2,2024-04-26,2024-03-31,$4.34,$4.41
3,2024-01-31,2023-12-31,$4.33,$4.37
4,2023-10-25,2023-09-30,$4.21,$4.32
5,2023-07-21,2023-06-30,$4.00,$4.12
6,2023-04-27,2023-03-31,$3.85,$3.90
7,2023-01-27,2022-12-31,$3.77,$3.92
8,2022-10-26,2022-09-30,$3.44,$3.67
9,2022-07-22,2022-06-30,$3.82,$3.95
10,2022-04-26,2022-03-31,$3.69,$3.77
11,2022-02-02,2021-12-31,$3.66,$3.73
12,2021-10-22,2021-09-30,$3.86,$3.91
13,2021-07-23,2021-06-30,$3.66,$3.76
14,2021-04-27,2021-03-31,$3.32,$3.60
15,2021-01-29,2020-12-31,$3.49,$3.56
16,2020-10-27,2020-09-30,$3.01,$3.17
17,2020-07-28,2020-06-30,$2.67,$2.94
18,2020-04-28,2020-03-31,$2.85,$3.05
19,2020-01-30,2019-12-31,$3.34,$3.39
20,2019-10-24,2019-09-30,$3.19,$3.29
21,2019-07-25,2019-06-30,$3.04,$3.07
22,2019-04-25,2019-03-31,$2.78,$3.30
23,2019-02-01,2018-12-31,$3.13,$3.22
24,2018-10-26,2018-09-30,$2.94,$3.09
25,2018-07-26,2018-06-30,$2.70,$2.89
26,2018-04-20,2018-03-31,$2.49,$2.61
27,2018-02-02,2017-12-31,$2.61,$2.70
28,2017-10-30,2017-09-30,$2.30,$2.36
29,2017-07-31,2017-06-30,$2.22,$2.24
30,2017-04-28,2017-03-31,$2.00,$2.11
31,2017-02-09,2016-12-31,$1.82,$1.86
32,2016-10-31,2016-09-30,$1.62,$1.65
33,2016-07-25,2016-06-30,$1.61,$1.56
34,2016-04-25,2016-03-31,$1.46,$1.50
35,2016-02-01,2015-12-31,$1.86,$1.82
36,2015-10-26,2015-09-30,$1.57,$1.61
37,2015-07-27,2015-06-30,$1.64,$1.70
38,2015-04-27,2015-03-31,$1.52,$1.55
39,2015-01-26,2014-12-31,$1.79,$1.85
