Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,8.73100,3.61500,5.11600,6.51000,1.54900,,8.05900,-2.94300,-0.04700,-2.99000,0.02100,-3.01100,-3.01100,-3.01100,-2.68100,-2.94300,24.30300,24.30300,-0.12000,-0.12000,6.17210,58.59580,-33.70750,-33.70750,-34.24580,-34.48630,0.11420,0.77660,1.93250,46.57200,-4.67180,-5.52980,-3.94000,-4.67180,2.63220,-0.1615,-0.1712
2021-12-31,8.06500,3.60300,4.46200,6.15200,2.84200,,8.99400,-4.53200,0.01500,-4.51700,0.06400,-4.58100,-4.58100,-4.58100,-4.26700,-4.53200,24.40600,24.40600,-0.19000,-0.19000,6.98570,55.32550,-56.19340,-56.19340,-56.00750,-56.80100,0.10120,0.76080,2.64600,34.01370,-6.85710,-8.07250,-5.74770,-6.85710,2.72870,-0.1029,-0.1088
2021-09-30,7.79700,3.62000,4.17700,5.90700,2.78700,,8.69400,-4.51700,-0.00800,-4.52500,0.04200,-4.56700,-4.56700,-4.56700,-4.24900,-4.51700,24.22900,24.22900,-0.19000,-0.19000,8.50150,53.57190,-57.93250,-57.93250,-58.03510,-58.57380,0.09560,0.81370,2.13440,42.16620,-6.53170,-7.63660,-5.59980,-6.53170,2.87410,-0.1127,-0.1273
2021-06-30,8.79100,4.00900,4.78200,6.10300,3.04000,,9.14300,-4.36100,-0.02000,-4.38100,-0.17200,-4.20900,-4.20900,-4.20900,-4.08300,-4.36100,24.09500,24.09500,-0.17000,-0.17000,8.79190,54.39650,-49.60750,-49.60750,-49.83510,-47.87850,0.10400,1.01980,1.90320,47.28810,-5.76780,-6.70230,-4.97890,-5.76780,3.01970,-0.19180,-0.19340
2021-03-31,7.68600,3.82800,3.85800,6.12400,2.99900,,9.12300,-5.26500,-0.02100,-5.28600,-0.30400,-4.98200,-4.98200,-4.98200,-4.97400,-5.26500,23.67100,23.67100,-0.21000,-0.21000,8.50250,50.19520,-68.50120,-68.50120,-68.77440,-64.81920,0.08770,0.88140,2.09710,42.91570,-6.59060,-7.62260,-5.68640,-6.59060,3.14700,-0.1642,-0.1676
2020-12-31,6.76300,3.56600,3.19700,5.73600,2.61200,,8.34800,-5.15100,0.02500,-5.12600,0.09000,-5.21600,-5.21600,-5.21600,-4.86400,-5.15100,23.71600,23.71600,-0.22000,-0.22000,7.46950,47.27190,-76.16440,-76.16440,-75.79480,-77.12550,0.07380,0.78840,1.68570,53.39050,-6.64640,-7.64960,-5.69480,-6.64640,3.29800,-0.1289,-0.1295
2020-09-30,6.65900,3.54700,3.11200,5.65900,2.60600,,8.26500,-5.15300,-0.01600,-5.16900,0.06200,-5.23100,-5.23100,-5.23100,-4.78400,-5.15300,23.61700,23.61700,-0.22000,-0.22000,9.37350,46.73370,-77.38400,-77.38400,-77.62430,-78.55530,0.07080,0.83010,1.55510,57.87360,-6.36200,-7.27810,-5.56250,-6.36200,3.47800,-0.1987,-0.2011
2020-06-30,6.62100,3.57100,3.05000,5.82500,2.92000,,8.74500,-5.69500,0.10600,-5.58900,0.48700,-6.07600,-6.07600,-6.07600,-5.34000,-5.69500,23.44000,23.44000,-0.26000,-0.26000,9.93470,46.06560,-86.01420,-86.01420,-84.41320,-91.76860,0.06720,0.75930,1.72510,52.17040,-7.00940,-7.96590,-6.16510,-7.00940,3.67180,-0.15250,-0.15470
2020-03-31,8.53500,4.05200,4.48300,5.58700,2.80300,,8.39000,-3.90700,0.14800,-3.75900,0.06500,-3.82400,-3.82400,-3.82400,-3.53800,-3.90700,22.96800,22.96800,-0.16000,-0.16000,9.57780,52.52490,-45.77620,-45.77620,-44.04220,-44.80380,0.08320,0.94630,1.34830,66.74870,-4.26590,-4.82990,-3.72850,-4.26590,3.85900,-0.151,-0.1539
2019-12-31,10.04900,4.00000,6.04900,8.20800,2.58400,,10.79200,-4.74300,0.20700,-4.53600,0.08400,-4.62000,-4.62000,-4.62000,-4.39100,-4.74300,23.09600,23.09600,-0.20000,-0.20000,8.96170,60.19500,-47.19870,-47.19870,-45.13880,-45.97470,0.09490,0.88480,1.86160,48.34510,-5.00830,-5.65330,-4.36220,-5.00830,3.98770,-0.0038,-0.0112
2019-09-30,11.74000,5.17200,6.56800,5.83300,2.65800,,8.49100,-1.92300,0.21000,-1.71300,0.05500,-1.76800,-1.76800,-1.76800,-1.56700,-1.92300,22.97500,22.97500,-0.08000,-0.08000,10.12980,55.94550,-16.37990,-16.37990,-14.59110,-15.05960,0.10790,1.02520,1.56780,57.40380,-1.84610,-2.07550,-1.62550,-1.84610,4.15450,0.0062,0.0035
2019-06-30,13.01900,4.77600,8.24300,5.59500,2.87700,,8.47200,-0.22900,0.14700,-0.08200,0.04300,-0.12500,-0.12500,-0.12500,0.12800,-0.22900,22.60500,22.60500,-0.01000,-0.01000,10.82850,63.31520,-1.75900,-1.75900,-0.62980,-0.96010,0.12030,0.87420,1.76530,50.98320,-0.13010,-0.14630,-0.11550,-0.13010,4.19610,-0.05520,-0.05660
2019-03-31,12.68600,4.91600,7.77000,5.58200,2.55300,,8.13500,-0.36500,0.18600,-0.17900,-0.07700,-0.10200,-0.10200,-0.10200,0.00500,-0.36500,21.88900,23.34900,0.01000,0.01000,8.85890,61.24860,-2.87720,-2.87720,-1.41100,-0.80400,0.11940,0.86470,1.72860,52.06610,-0.10950,-0.12370,-0.09600,-0.10950,4.17360,0.0937,0.0898
2018-12-31,14.70200,4.66300,10.03900,5.17100,2.63200,,7.80300,2.23600,0.09600,2.33200,0.07000,2.26200,2.26200,2.26200,2.59700,2.23600,21.97900,22.76900,0.10000,0.10000,8.98000,68.28320,15.20880,15.20880,15.86180,15.38570,0.14130,0.78380,1.80170,49.95240,2.48010,2.81180,2.17340,2.48010,4.14730,0.0634,0.0536
2018-09-30,12.83200,4.80100,8.03100,5.75200,2.67300,,8.42500,-0.39400,0.14500,-0.24900,0.10200,-0.35100,-0.35100,-0.35100,-0.03400,-0.39400,21.84400,21.84400,-0.02000,-0.02000,8.20510,62.58570,-3.07040,-3.07040,-1.94050,-2.73530,0.12540,0.92110,1.63690,54.98050,-0.39830,-0.45410,-0.34300,-0.39830,4.01500,0.0658,0.0474
2018-06-30,11.26600,5.47800,5.78800,4.85000,2.59700,,7.44700,-1.65900,0.02300,-1.63600,0.01000,-1.64600,-1.64600,-1.64600,-1.33200,-1.65900,21.56700,21.56700,-0.08000,-0.08000,8.94740,51.37580,-14.72570,-14.72570,-14.52160,-14.61030,0.11260,1.06560,1.64540,54.69820,-1.88750,-2.15690,-1.64540,-1.88750,4.00750,-0.09420,-0.15160
2018-03-31,11.19100,4.90200,6.28900,4.27200,2.12800,,6.40000,-0.11100,0.10900,-0.00200,-0.26700,0.26500,0.26500,0.26500,0.20000,-0.11100,21.08500,21.08500,0.01000,0.01000,9.62600,56.19690,-0.99180,-0.99180,-0.01790,2.36800,0.11240,0.88370,2.11990,42.45460,0.30520,0.34940,0.26620,0.30520,4.05540,0.0791,0.0371
2017-12-31,11.11800,5.44300,5.67500,4.23100,2.48100,,6.71200,-1.03700,0.09900,-0.93800,0.59000,-1.52800,-1.52800,-1.52800,-0.69200,-1.03700,21.16500,21.16500,-0.07000,-0.07000,9.46580,51.04340,-9.32720,-9.32720,-8.43680,-13.74350,0.11190,0.80100,2.00500,44.88670,-1.78790,-2.05320,-1.53840,-1.78790,4.02150,-0.0151,-0.0201
2017-09-30,9.64700,4.78900,4.85800,4.16000,2.49200,,6.65200,-1.79400,0.10300,-1.69100,0.04900,-1.74000,-1.74000,-1.74000,-1.45100,-1.79400,21.03700,21.03700,-0.08000,-0.08000,6.89160,50.35760,-18.59650,-18.59650,-17.52880,-18.03670,0.09540,0.56510,1.80250,49.93060,-2.03160,-2.33490,-1.72120,-2.03160,4.06410,0.0501,0.0395
2017-06-30,10.68700,5.08300,5.60400,4.33500,2.79800,,7.13300,-1.52900,0.09800,-1.43100,0.08100,-1.51200,-1.51200,-1.51200,-1.20000,-1.52900,20.80500,20.80500,-0.07000,-0.07000,7.34900,52.43750,-14.30710,-14.30710,-13.39010,-14.14800,0.10530,0.58080,1.73430,51.89300,-1.74560,-2.00480,-1.49010,-1.74560,4.12280,-0.06360,-0.06860
2017-03-31,10.39200,4.53600,5.85600,4.20900,3.17700,,7.38600,-1.53000,0.18300,-1.34700,0.00200,-1.34900,-1.34900,-1.34900,-1.16500,-1.53000,20.65200,20.65200,-0.07000,-0.07000,6.51820,56.35110,-14.72290,-14.72290,-12.96190,-12.98110,0.10130,0.49250,1.63680,54.98560,-1.56050,-1.79470,-1.31490,-1.56050,4.19370,0.0363,0.0349
2016-12-31,11.48400,4.98900,6.49500,3.81300,2.44800,,6.26100,0.23400,0.06100,0.29500,-0.05300,0.34800,0.34800,0.34800,0.62100,0.23400,20.30000,21.09700,0.02000,0.02000,6.20200,56.55700,2.03760,2.03760,2.56880,3.03030,0.11220,0.53980,1.62690,55.32130,0.40350,0.46470,0.34000,0.40350,4.23590,0.0432,0.042
2016-09-30,13.35800,6.01500,7.34300,4.28200,2.68100,,6.96300,0.38000,0.09200,0.47200,-0.15400,0.62600,0.62600,0.62600,0.78500,0.38000,20.52900,21.10400,0.03000,0.03000,6.11350,54.97080,2.84470,2.84470,3.53350,4.68630,0.12940,0.67000,1.51670,59.33750,0.73150,0.84440,0.60640,0.73150,4.21020,0.1642,0.1625
2016-06-30,12.94600,6.22400,6.72200,3.49900,2.83400,,6.33300,0.38900,0.14200,0.53100,0.27100,0.26000,0.26000,0.26000,0.83800,0.38900,21.29900,21.52600,0.01000,0.01000,8.17590,51.92340,3.00480,3.00480,4.10170,2.00830,0.12720,0.82080,1.41020,63.81890,0.29900,0.34500,0.25540,0.29900,4.17250,-0.14430,-0.15060
2016-03-31,12.21300,6.07400,6.13900,3.37500,2.92000,,6.29500,-0.15600,0.02600,-0.13000,-0.04300,-0.08700,-0.08700,-0.08700,0.29800,-0.15600,22.59300,22.59300,0.00000,0.00000,7.78640,50.26610,-1.27730,-1.27740,-1.06440,-0.71240,0.11460,0.84670,1.63320,55.10680,-0.09680,-0.11130,-0.08170,-0.09680,4.13840,0.1598,0.1571
2015-12-31,12.92100,6.53500,6.38600,2.78200,5.16400,,7.94600,-1.56000,0.08900,-1.47100,-0.65200,-0.81900,-0.81900,-0.81900,-1.14200,-1.56000,22.61200,22.61200,-0.04000,-0.04000,8.06990,49.42340,-12.07340,-12.07340,-11.38460,-6.33850,0.11940,0.87800,1.49310,60.27860,-0.88680,-0.97130,-0.75700,-0.88680,4.10260,-0.1334,-0.1807
2015-09-30,13.57700,6.66000,6.91700,2.94000,4.27400,,7.21400,-0.29700,-0.02100,-0.31800,0.02900,-0.34700,-0.34700,-0.34700,0.07300,-0.29700,22.67600,22.67600,-0.02000,-0.02000,8.32360,50.94650,-2.18750,-2.18750,-2.34220,-2.55580,0.13090,0.77120,2.20730,40.77410,-0.37080,-0.37080,-0.33460,-0.37080,4.12580,0.1011,0.1001
2015-06-30,14.02500,6.73000,7.29500,2.99800,5.30500,,8.30300,-1.00800,0.11600,-0.89200,0.02500,-0.91700,-0.91700,-0.91700,-0.58200,-1.00800,22.94300,22.94300,-0.04000,-0.04000,6.87590,52.01430,-7.18720,-7.18720,-6.36010,-6.53830,0.13210,0.77590,1.48840,60.46850,-0.97750,-0.97750,-0.86350,-0.97750,4.12410,-0.10710,-0.10740
2015-03-31,13.06300,6.59000,6.47300,3.04800,6.30200,,9.35000,-2.87700,0.10400,-2.77300,-0.04300,-2.73000,-2.73000,-2.73000,-2.42300,-2.87700,25.02900,25.02900,-0.12000,-0.12000,6.65440,49.55220,-22.02400,-22.02400,-21.22790,-20.89870,0.12000,0.78340,1.58210,56.88820,-2.83210,-2.84370,-2.50710,-2.83210,4.16790,-0.0352,-0.0357
2014-12-31,14.22700,7.57700,6.65000,2.85000,4.45400,,7.30400,-0.65400,0.10100,-0.55300,-0.70100,0.14800,0.14800,0.14800,-0.15300,-0.65400,23.73800,24.32500,0.01000,0.01000,8.55780,46.74210,-4.59690,-4.59690,-3.88700,1.04030,0.12710,0.83640,2.57640,34.93220,0.14600,0.14600,0.13220,0.14600,4.28530,0.1468,0.1344
2014-09-30,13.26300,7.20200,6.06100,2.94600,4.15600,,7.10200,-1.04100,0.11200,-0.92900,0.02100,-0.95000,-0.95000,-0.95000,-0.46700,-1.04100,25.54000,25.54000,-0.04000,-0.04000,7.70440,45.69860,-7.84890,-7.84890,-7.00440,-7.16280,0.11650,0.77940,1.69390,53.13280,-0.93760,-0.93760,-0.83420,-0.93760,4.26870,0.0023,-0.0032
2014-06-30,12.94500,7.00600,5.93900,3.07300,4.33500,,7.40800,-1.46900,0.07100,-1.39800,0.04800,-1.44600,-1.44600,-1.44600,-0.77200,-1.46900,27.49500,27.49500,-0.05000,-0.05000,9.88250,45.87870,-11.34800,-11.34800,-10.79950,-11.17030,0.09300,0.83770,1.44510,62.28040,-1.13940,-1.13940,-1.03930,-1.13940,4.61520,-0.06910,-0.06990
2014-03-31,12.84700,6.97300,5.87400,4.38200,5.10400,,9.48600,-3.61200,0.08000,-3.53200,1.86800,-5.40000,-5.40000,-5.40000,-2.91500,-3.61200,27.50500,27.50500,-0.19000,-0.19000,8.65990,45.72270,-28.11560,-28.11560,-27.49280,-42.03320,0.09070,0.85190,1.55950,57.71150,-4.20630,-4.20630,-3.81150,-4.20630,4.65800,0.0634,0.0448
2013-12-31,13.77800,8.41000,5.36800,2.78000,4.49000,,7.27000,-1.90200,0.06200,-1.84000,-1.10600,-0.73400,-0.73400,-0.73400,-1.21300,-1.90200,27.66700,27.66700,-0.03000,-0.03000,10.51920,38.96070,-13.80460,-13.80460,-13.35460,-5.32730,0.09520,0.91200,1.52180,59.14210,-0.55000,-0.55000,-0.50710,-0.55000,4.84940,0.0707,0.0664
2013-09-30,15.54200,8.14000,7.40200,2.95100,4.21000,,7.16100,0.24100,0.08500,0.32600,-0.06000,0.38600,0.38600,0.38600,0.96400,0.24100,27.63100,28.97500,0.01000,0.01000,9.94700,47.62580,1.55060,1.55060,2.09750,2.48360,0.10460,0.72770,1.58430,56.80740,0.28460,0.28460,0.25970,0.28460,4.88960,0.1023,0.0987
2013-06-30,16.41200,8.94600,7.46600,2.99700,5.01000,,8.00700,-0.54100,0.11100,-0.43000,0.01100,-0.44100,-0.44100,-0.44100,0.17300,-0.54100,27.17800,27.17800,-0.02000,-0.02000,9.23440,45.49110,-3.29640,-3.29640,-2.62000,-2.68710,0.11250,0.73470,1.59590,56.39530,-0.33110,-0.33110,-0.30220,-0.33110,4.86860,0.07070,0.06950
2013-03-31,15.70700,8.43200,7.27500,2.90400,3.93200,,6.83600,0.43900,0.08800,0.52700,-0.42300,0.95000,0.95000,0.95000,1.19000,0.43900,27.12400,28.07700,0.04000,0.04000,8.97670,46.31690,2.79490,2.79490,3.35520,6.04830,0.10770,0.61060,1.53370,58.68020,0.71870,0.71870,0.65140,0.71870,4.88390,0.1948,0.1922
2012-12-31,17.51400,10.17000,7.34400,2.85800,3.89100,,6.74900,0.59500,0.10900,0.70400,-0.14000,0.84400,0.84400,0.84400,1.43000,0.59500,26.96300,27.98700,0.03000,0.03000,10.16450,41.93220,3.39730,3.39730,4.01960,4.81900,0.12330,0.66960,2.02190,44.51180,0.64740,0.64740,0.59410,0.64740,4.82980,0.1692,0.1633
2012-09-30,16.01000,8.80600,7.20400,2.87200,2.82600,,5.69800,1.50600,0.13100,1.63700,0.50500,1.13200,1.13200,1.13200,2.38000,1.50600,27.13300,27.92900,0.04000,0.04000,10.48740,44.99690,9.40660,9.40660,10.22490,7.07060,0.11360,0.50780,1.85370,48.55280,0.87650,0.87650,0.80320,0.87650,4.78330,0.1748,0.1758
2012-06-30,16.78300,10.01800,6.76500,2.83800,3.04700,,5.88500,0.88000,0.13600,1.01600,0.09600,0.92000,0.92000,0.92000,1.81000,0.88000,27.36100,27.96300,0.03000,0.03000,10.20270,40.30860,5.24340,5.24340,6.05370,5.48170,0.11990,0.58420,1.60110,56.21050,0.71520,0.71520,0.65700,0.71520,4.72040,-0.01480,-0.02110
2012-03-31,18.73400,10.08700,8.64700,2.67300,6.05700,,8.73000,-0.08300,0.12300,0.04000,-0.78900,0.82900,0.82900,0.82900,0.83100,-0.08300,28.49700,29.49600,0.04000,0.03000,7.61310,46.15670,-0.44300,-0.44310,0.21350,4.42510,0.13090,0.60310,1.77090,50.82260,0.64370,0.64370,0.57920,0.64370,4.66290,0.1894,0.1577
2011-12-31,19.97500,11.20800,8.76700,2.62700,5.45300,,8.08000,0.68700,0.15700,0.84400,-0.14700,0.99100,0.99100,0.99100,1.58400,0.68700,28.50400,29.18900,0.03000,0.03000,8.39790,43.88990,3.43930,3.43930,4.22530,4.96120,0.14060,0.54610,2.40290,37.45530,0.76680,0.76680,0.69770,0.76680,4.61310,0.2083,0.203
2011-09-30,20.78300,11.72500,9.05800,2.69800,4.44700,,7.14500,1.91300,0.09900,2.01200,0.34800,1.66400,1.66400,1.66400,2.91000,1.91300,28.88000,29.89400,0.06000,0.06000,6.90510,43.58370,9.20460,9.20460,9.68100,8.00650,0.14000,0.50890,1.63960,54.89290,1.26260,1.26260,1.12080,1.26260,4.56740,-0.0077,-0.0276
2011-06-30,23.04800,12.87100,10.17700,2.63900,3.39900,,6.03800,4.13900,0.14600,4.28500,1.01300,3.27200,3.27200,3.27200,5.19800,4.13900,28.75700,30.40000,0.11000,0.11000,6.00320,44.15570,17.95820,17.95820,18.59160,14.19650,0.15500,0.59670,1.47380,61.06470,2.52260,2.52260,2.19990,2.52260,4.49260,0.18490,0.18490
2011-03-31,21.85400,12.21800,9.63600,2.60100,2.47000,,5.07100,4.56500,0.24500,4.81000,1.39800,3.41200,3.41200,3.41200,5.57500,4.56500,28.01300,29.68500,0.11000,0.11000,6.10560,44.09260,20.88860,20.88870,22.00970,15.61270,0.15400,0.57150,1.45290,61.94660,2.73660,2.73660,2.40420,2.73660,4.35200,0.0843,0.079
2010-12-31,26.24400,14.12100,12.12300,2.63200,2.79100,,5.42300,6.70000,-0.04800,6.65200,0.81400,5.83800,5.83800,5.83800,7.60800,6.70000,28.07600,29.75100,0.21000,0.20000,5.95470,46.19340,25.52960,25.52960,25.34680,22.24510,0.19420,0.62780,2.21790,40.57960,4.92960,4.92960,4.32080,4.92960,4.19500,0.1601,0.0712
2010-09-30,26.74700,14.56900,12.17800,2.86400,2.63300,,5.49700,6.68100,0.02300,6.70400,1.45700,5.24700,5.24700,5.24700,7.52300,6.68100,27.82500,29.07500,0.19000,0.18000,4.16590,45.53030,24.97850,24.97850,25.06450,19.61720,0.20020,0.62750,1.77050,50.83300,4.75280,4.75280,3.92650,4.75280,3.95870,0.1455,0.1398
2010-06-30,22.91800,12.10100,10.81700,2.53500,2.82800,,5.36300,5.45400,0.24100,5.69500,1.31600,4.37900,4.37900,4.37900,6.29900,5.45400,27.67100,28.83400,0.16000,0.15000,4.42340,47.19870,23.79790,23.79790,24.84950,19.10730,0.18520,0.62830,1.70280,52.85410,4.20700,4.20700,3.53960,4.20700,3.75240,0.05970,0.01480
2010-03-31,21.24400,12.07400,9.17000,2.41200,2.38700,,4.79900,4.37100,0.13400,4.50500,0.70000,3.80500,3.80500,3.80500,5.27400,4.37100,27.10500,27.68800,0.14000,0.14000,5.64570,43.16510,20.57520,20.57520,21.20600,17.91090,0.18780,0.78220,2.29890,39.14940,3.85440,3.85440,3.36340,3.85440,3.58000,0.2444,0.2317
2009-12-31,17.43000,9.93600,7.49400,2.33500,2.81400,,5.14900,2.34500,0.19800,2.54300,0.53200,2.01100,2.01100,2.01100,3.32700,2.34500,27.10800,27.69600,0.07000,0.07000,5.75090,42.99480,13.45380,13.45380,14.58980,11.53760,0.16410,0.62910,1.84480,48.78490,2.15230,2.15230,1.89310,2.15230,3.43290,0.0545,-0.1181
2009-09-30,14.67600,8.16700,6.50900,2.72700,2.27300,,5.00000,1.50900,1.34000,2.84900,0.40300,2.44600,2.44600,2.44600,2.19000,1.50900,26.97700,27.59200,0.09000,0.09000,5.16400,44.35130,10.28210,10.28210,19.41270,16.66670,0.14190,0.51630,1.89510,47.48980,2.70400,2.70400,2.36490,2.70400,3.34740,0.1649,0.1417
2009-06-30,14.20800,8.16500,6.04300,1.59500,2.06000,,3.65500,2.38800,0.29300,2.68100,0.56000,2.12100,2.12100,2.12100,3.01800,2.38800,26.87200,27.32400,0.08000,0.08000,8.01170,42.53240,16.80740,16.80740,18.86970,14.92820,0.14770,0.65220,1.99240,45.17100,2.42570,2.42570,2.20530,2.42570,3.24690,0.03100,0.02200
2009-03-31,13.64000,8.58900,5.05100,1.45400,2.27900,,3.73300,1.31800,0.29900,1.61700,0.41300,1.20400,1.20400,1.20400,1.91000,1.31800,27.73500,28.38600,0.04000,0.05000,8.84480,37.03080,9.66280,9.66280,11.85480,8.82700,0.14720,0.78120,2.42620,37.09530,1.42140,1.42140,1.29920,1.42140,3.17010,0.5706,0.5469
