Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,170.46400,100.39100,70.07300,43.04800,,45.97400,24.09900,-0.94900,23.15000,4.96200,18.18800,18.18800,0.00900,18.19700,31.16000,24.09900,11.78700,11.90400,1.54000,1.53000,3.54890,0.18460,0.22640,41.10720,14.13730,14.13730,13.58060,10.67500,0.16420,1.11400,1.43610,62.66850,2.76400,6.33980,1.75240,2.25380,55.70310,1.47620,0.91130
2024-06-30,180.19400,110.78100,69.41300,40.97400,,42.26610,27.14700,-1.56600,25.58100,5.89300,19.68800,19.68800,-0.09700,19.59100,34.14100,27.14700,11.76300,11.90400,1.68000,1.64000,3.37160,0.19330,0.23950,38.52130,15.06540,15.06540,14.19640,10.87220,0.17930,1.27180,1.48470,60.61720,3.16780,7.52750,1.95890,2.55560,52.83990,2.3728,1.8294
2024-03-31,177.26700,108.97700,68.29000,41.76400,-0.11000,46.44800,21.84200,-1.57600,20.26600,4.32700,15.93900,15.93900,-0.14100,15.79800,29.01900,21.84200,11.77200,11.84900,1.34000,1.33000,3.42590,0.19380,0.24030,38.52380,12.32150,12.32150,11.43250,8.91200,0.17840,1.14510,1.43980,62.50810,2.57500,6.24810,1.60430,2.07610,52.63450,2.0591,1.6215
2023-12-31,178.40000,106.73700,71.66300,43.27600,,45.83100,25.83200,-1.35100,24.48100,5.40900,19.07200,19.07200,-0.20100,18.87100,32.71900,25.83200,11.79100,11.85800,1.60000,1.59000,3.33990,0.19330,0.23960,40.16990,14.47980,14.47980,13.72250,10.57790,0.17750,1.08260,1.37860,65.28580,3.07330,7.40640,1.89760,2.47940,52.66660,1.9958,1.6352
2023-09-30,184.77400,112.13900,72.63500,43.58500,0.27400,45.71800,26.91700,-2.12200,24.79500,5.90300,18.89200,18.89200,-0.07800,18.81400,33.99900,26.91700,11.74200,11.93300,1.60000,1.58000,3.19050,0.19990,0.24980,39.31020,14.56750,14.56750,13.41910,10.18220,0.18830,1.14090,1.44230,62.39900,3.17710,8.01430,1.92490,2.54200,50.41450,1.35590,0.99240
2023-06-30,188.32690,114.70100,73.62590,44.57900,0.00000,45.15000,28.47600,-1.27700,27.19900,7.01300,20.18600,20.18600,-0.01700,20.16900,35.67500,28.47600,11.81000,12.00900,1.71000,1.59000,3.42810,0.22210,0.28550,39.09480,15.12050,15.12050,14.44240,10.70960,0.18370,1.16400,1.52570,58.99100,3.32310,7.56100,1.96950,2.58500,51.71980,3.3309,2.8546
2023-03-31,184.33200,113.43500,70.89700,42.95400,62.83200,-17.62000,88.51700,-2.16200,86.35500,5.78800,80.56700,80.56700,-0.05700,80.51000,95.82600,88.51700,11.81100,11.89500,6.82000,6.77000,3.52850,0.22250,0.28620,38.46160,48.02040,48.02040,46.84750,43.67660,0.18160,1.08530,1.48220,60.72070,13.30480,31.40710,7.93690,10.34390,51.35700,1.9612,1.487
2022-12-31,187.78900,115.46900,72.32000,43.71300,-0.11600,44.51400,27.80600,-1.49600,26.31000,6.22600,20.08400,20.08400,-0.04100,20.04300,34.76400,27.80600,11.85200,11.91700,1.69000,1.69000,3.02780,0.26150,0.35420,38.51130,14.80700,14.80700,14.01040,10.67320,0.19630,1.09240,1.52870,58.87490,3.79360,11.29970,2.09930,2.80140,44.74450,2.4952,2.0104
2022-09-30,180.60000,112.34700,68.25300,41.08900,,41.96300,26.29000,-2.20500,24.08500,5.76900,18.31600,18.31600,-0.04600,18.27000,33.29800,26.29000,11.82300,11.95200,1.55000,1.53000,3.09330,0.28800,0.40460,37.79240,14.55700,14.55700,13.33610,10.11630,0.19600,1.02470,1.50040,59.98260,3.72510,12.30420,1.98810,2.65220,41.43690,-0.22620,-0.66680
2022-06-30,184.73900,118.18300,66.55600,41.30100,-4.04500,47.33310,19.22290,-1.87000,17.35300,4.13000,13.22300,13.22300,0.04600,13.26900,26.50890,19.22290,11.97400,12.12300,1.12000,1.18000,2.51380,0.25930,0.35010,36.02710,10.40540,10.40550,9.39330,7.18260,0.19770,1.12190,1.49460,60.21710,2.64810,9.07760,1.41510,1.96140,42.23130,2.4191,1.6853
2022-03-31,189.28100,120.90000,68.38100,42.30600,,43.91100,24.47000,-1.57800,22.89200,5.48400,17.40800,17.40800,-0.08600,17.32200,31.65900,24.47000,11.98200,12.08900,1.44000,1.34000,2.89720,0.27460,0.37860,36.12670,12.92790,12.92790,12.09420,9.15150,0.19440,1.16330,1.44480,62.29400,3.29930,10.81590,1.78810,2.39330,44.23000,0.998,0.7121
2021-12-31,185.70900,116.93700,68.77200,43.53100,-1.70000,46.99900,21.77300,-1.81400,19.95900,4.92900,15.03000,15.03000,-0.04600,14.98400,29.27000,21.77300,12.03300,12.13800,1.25000,1.24000,2.87930,0.27610,0.38140,37.03210,11.72430,11.72430,10.74750,8.06850,0.19130,1.14390,1.55890,57.73480,2.87130,9.58310,1.54860,2.07850,43.49040,1.9176,1.5301
2021-09-30,175.61000,109.37300,66.23700,42.75200,,43.40900,22.82800,-1.74300,21.08500,5.26400,15.82100,15.82100,-0.00300,15.81800,30.55300,22.82800,12.02300,12.14900,1.32000,1.30000,2.78400,0.28020,0.38920,37.71820,12.99930,12.99930,12.00670,9.00750,0.18280,1.09280,1.49190,60.32530,3.08560,11.34890,1.64690,2.22110,42.63160,1.07590,0.66250
2021-06-30,176.44700,110.63800,65.80900,42.30600,,43.38600,22.42290,-1.99000,20.43300,6.00300,14.43000,14.43000,-0.48100,13.94900,30.82090,22.42300,12.15600,12.25800,1.16000,1.14000,2.60500,0.28260,0.39390,37.29680,12.70800,12.70810,11.58030,7.90550,0.18340,1.20440,1.43880,62.55120,2.84940,11.14790,1.49970,2.04420,42.04790,2.6104,2.1195
2021-03-31,172.21600,109.51600,62.70000,41.68900,-14.62400,57.05000,5.65000,-1.62300,4.02700,2.26900,1.75800,1.75800,-0.33100,1.42700,13.97200,5.65000,12.13600,12.25300,0.11000,0.11000,2.65870,0.29310,0.41460,36.40780,3.28080,3.28080,2.33830,0.82860,0.18200,1.20520,1.44430,62.31430,0.36420,1.71200,0.18580,0.25750,39.91510,1.4566,1.0093
2020-12-31,156.28300,98.26700,58.01600,40.19900,,41.27800,16.73800,-1.54100,15.19700,3.18900,12.00800,12.00800,-0.63100,11.37700,25.06600,16.73800,12.19500,12.27000,0.93000,0.93000,2.77490,0.28650,0.40150,37.12240,10.71010,10.71010,9.72400,7.27970,0.16300,1.08330,1.46240,61.54180,2.41030,12.89200,1.25260,1.71980,40.89890,1.8214,1.3871
2020-09-30,151.28600,96.55000,54.73600,38.86900,,40.38200,14.35400,-1.31100,13.04300,2.69600,10.34700,10.34700,-0.62700,9.72000,22.54700,14.35400,12.22800,12.28100,0.80000,0.79000,2.75230,0.29560,0.41960,36.18050,9.48800,9.48800,8.62140,6.42490,0.16060,1.04750,1.36500,65.93450,2.17110,14.28340,1.09850,1.52950,39.05010,0.93020,0.53770
2020-06-30,139.38600,92.46800,46.91800,34.78000,,36.78900,10.12900,-1.20100,8.92800,2.83100,6.09700,6.09700,-4.26300,1.83400,18.12200,10.12900,12.32400,12.38700,0.15000,0.15000,2.70190,0.30140,0.43140,33.66050,7.26690,7.26690,6.40520,1.31580,0.14970,1.08750,1.31060,68.66970,1.32070,7.25840,0.65500,0.92270,37.72740,1.7221,1.2743
2020-03-31,155.47400,102.95900,52.51500,34.89300,,35.60600,16.90900,-1.53600,15.37300,3.32100,12.05200,12.05200,-18.37500,-6.32300,25.14400,16.90900,12.33700,12.39700,-0.51000,-0.51000,2.63500,0.31240,0.45430,33.77740,10.87580,10.87580,9.88780,-4.06690,0.16250,1.20740,1.45900,61.68670,2.58180,13.77440,1.25950,1.77530,38.06610,0.3526,-0.0893
2019-12-31,153.69700,95.90100,57.79600,38.66400,,40.15700,17.63900,-2.51600,15.12300,2.83100,12.29200,12.29200,-0.05400,12.23800,25.72500,17.63900,12.37600,12.45500,0.99000,0.99000,2.35840,0.27640,0.38190,37.60390,11.47650,11.47650,9.83950,7.96240,0.15880,0.88380,1.33280,67.52710,2.51060,12.84030,1.27010,1.81680,39.54160,1.0607,0.7668
2019-09-30,155.97800,97.75200,58.22600,40.16200,,42.37500,15.85100,-1.20100,14.65000,4.07700,10.57300,10.57300,1.86600,12.43900,23.83100,15.85100,12.34500,12.40300,1.01000,1.00000,2.40800,0.28540,0.39940,37.32960,10.16230,10.16230,9.39240,7.97480,0.16430,0.99380,1.35070,66.63360,2.23570,13.74580,1.11380,1.59760,38.22200,0.67840,0.13920
2019-06-30,90.87400,47.51000,43.36400,22.24900,,23.58800,19.77600,-2.27500,17.50100,4.70200,12.79900,12.79900,-0.40900,12.39000,27.46500,19.77600,12.57400,12.63300,0.99000,1.00000,2.35760,0.29850,0.42560,47.71880,21.76200,21.76200,19.25850,13.63430,0.09860,0.62270,0.86550,103.98620,2.75650,17.82340,1.38830,1.93360,37.64190,3.7718,2.7942
2019-03-31,160.45500,105.34000,55.11500,36.91300,,38.26700,16.84800,-3.90900,12.93900,4.28400,8.65500,8.65500,17.61400,26.26900,23.63000,16.84800,12.53000,12.57400,2.10000,2.09000,3.48540,0.37820,0.60820,34.34920,10.50010,10.50010,8.06390,16.37160,0.15990,1.01890,1.34720,66.80490,1.80460,8.03850,0.86260,1.12210,38.27140,0.5157,0.4471
2018-12-31,195.52200,128.58600,66.93600,45.69300,,46.72900,20.20700,-3.87300,16.33400,3.86000,12.47400,12.47400,0.92400,13.39800,28.36900,20.20700,12.63600,12.68500,1.06000,1.05000,2.76160,0.41000,0.69490,34.23450,10.33490,10.33490,8.35400,6.85240,0.19280,1.17510,1.72430,52.19460,2.75470,16.46470,1.23010,1.62530,36.14510,1.4412,0.7475
2018-09-30,193.08000,123.82800,69.25200,45.47200,,46.60700,22.64500,-2.44500,20.20000,5.84200,14.35800,14.35800,1.49900,15.85700,29.30000,22.64500,12.71600,12.80800,1.25000,1.24000,2.74110,0.39430,0.65090,35.86700,11.72830,11.72830,10.46200,8.21270,0.19120,1.10870,1.55190,57.99520,3.12110,16.58100,1.42210,1.89050,36.10630,0.07720,-0.50560
2018-06-30,28.53200,-2.36700,30.89900,8.85000,,7.27200,23.62700,-2.72200,20.90500,10.70900,10.19600,10.19600,2.41600,12.61200,29.03000,23.62700,12.69800,12.78800,0.99000,0.99000,2.37980,0.30060,0.42980,108.29590,82.80880,82.80880,73.26860,44.20300,0.03110,-0.02270,0.23360,385.24410,2.26180,6.61620,1.11200,1.58180,35.47890,2.8328,2.6396
2018-03-31,192.14700,126.03500,66.11200,44.97900,,47.29300,18.81900,-3.30000,15.51900,3.69600,11.82300,11.82300,0.97700,12.80000,25.60800,18.81900,12.70900,12.79700,1.01000,1.00000,2.49610,0.31440,0.45860,34.40700,9.79410,9.79410,8.07660,6.66160,0.20970,0.95780,1.43600,62.67360,2.64850,13.33640,1.29030,1.81580,35.12250,0.227,-0.0408
2017-12-31,185.69400,122.37700,63.31700,43.79400,,46.27200,17.04500,-2.03500,15.01000,19.35900,-4.34900,-4.34900,1.54300,-2.80600,23.61700,17.04500,12.70400,12.70400,-0.22000,-0.22000,2.33510,0.33930,0.51350,34.09750,9.17910,9.17910,8.08320,-1.51110,0.20260,0.93620,1.40050,64.26510,-1.03320,-6.30010,-0.47440,-0.68260,33.12080,2.4475,1.9409
