Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,84.51200,60.61900,23.89300,87.16400,70.74700,,157.91100,-134.01800,11.68600,-122.33200,-1.03200,-121.30000,-121.30000,-121.30000,-121.31800,-134.01800,160.04900,160.04900,-0.76000,-0.76000,0.93450,-0.73850,-0.44320,28.27170,-158.57870,-158.57870,-144.75100,-143.52990,0.04940,7.01770,0.89000,101.12860,23.04180,18.57010,-7.08330,40.05910,-3.28720,-0.8544,-0.8651
2024-06-30,415.48400,46.24200,369.24200,106.94600,101.29800,,208.24400,160.99800,3.58800,164.58600,2.20500,162.38100,162.38100,162.38100,172.13000,160.99800,148.37900,165.85500,1.09000,0.99000,1.03930,-1.07660,-0.54030,88.87030,38.74950,38.74950,39.61310,39.08240,0.22850,5.04160,12.94140,6.95440,-37.61380,-29.25350,8.92870,-78.10990,-2.70000,1.9883,1.9786
2024-03-31,93.85500,59.20900,34.64600,92.67900,86.79800,,179.47700,-144.83100,-0.45700,-145.28800,2.26200,-147.55000,-147.55000,-147.55000,-132.68400,-144.83100,139.91600,139.91600,-1.05000,-1.05000,0.90390,-0.34630,-0.26450,36.91440,-154.31360,-154.31360,-154.80050,-157.21060,0.06930,3.75260,4.38990,20.50180,17.01680,14.90010,-10.90110,22.91000,-6.17700,-0.59720,-0.64630
2023-12-31,291.34200,154.97600,136.36600,164.69700,155.23700,,319.93420,-183.56810,6.86700,-176.70100,1.68800,-178.38900,-178.38900,-178.38900,-172.77410,-183.56800,100.76800,100.76800,-1.39000,-1.32000,0.69960,-0.45420,-0.31950,46.80620,-63.00780,-63.00770,-60.65070,-61.23010,0.16210,3.71680,0.98020,91.82200,24.88240,21.12660,-9.92430,36.18530,-5.13900,-1.8915,-1.9907
2023-09-30,186.98600,98.92900,88.05700,106.22900,107.46000,,213.68900,-125.63200,-5.84100,-131.47300,-0.69700,-130.77600,-130.77600,-130.77600,-114.31100,-125.63200,103.42900,103.42900,-1.26000,-1.26000,0.68550,-0.48250,-0.32740,47.09280,-67.18790,-67.18790,-70.31170,-69.93890,0.11280,1.42160,1.51210,59.51850,19.27850,16.30360,-7.89160,28.58050,-5.71340,-0.4128,-0.59
2023-06-30,424.42600,55.77700,368.64900,219.47500,93.71700,,313.19200,55.45700,2.40800,57.86500,-0.14300,58.00800,58.00800,58.00800,65.52400,55.45700,89.36200,104.06500,0.65000,0.58000,0.70640,-0.35580,-0.26370,86.85830,13.06640,13.06640,13.63370,13.66740,0.25190,2.37470,1.07480,83.73690,-7.68810,-6.57030,3.44250,-10.42320,-8.00060,-1.002,-1.0294
2023-03-31,80.95100,34.08600,46.86500,247.10100,112.53200,,359.63300,-312.76800,20.04600,-292.72200,1.18300,-293.90500,-293.90500,-293.90500,-303.72500,-312.76800,86.15800,86.15800,-3.41000,-3.41000,0.50600,-0.28360,-0.22230,57.89300,-386.36710,-386.36710,-361.60390,-363.06530,0.05250,0.99710,0.71730,125.46370,32.81720,28.66220,-19.05140,42.12290,-10.37860,-3.77900,-4.00880
2022-12-31,357.39890,181.76500,175.63390,257.84990,161.66300,,419.51290,-243.87900,59.37000,-184.50900,-2.26000,-182.24900,-182.24900,-182.24900,-236.65700,-243.87900,78.18300,78.18300,-2.40000,-2.30000,0.69250,-0.45310,-0.86710,49.14230,-68.23720,-68.23720,-51.62550,-50.99320,0.15820,4.95500,4.33870,20.74360,28.74240,23.96720,-8.06880,41.76440,-7.36960,-1.5113,-1.8068
2022-09-30,734.57700,434.59300,299.98400,304.29700,122.87600,,427.17300,-127.18900,-38.95200,-166.14100,2.47200,-168.61300,-168.61300,-168.61300,-118.84200,-127.18900,78.27400,78.27400,-2.15000,-2.15000,1.05520,-0.05890,-0.77400,40.83770,-17.31460,-17.31460,-22.61720,-22.95380,0.32400,5.27210,6.57960,13.67870,29.79110,24.36690,-7.43630,31.54530,-7.21210,-0.489,-0.8028
2022-06-30,185.92500,271.07700,-85.15200,289.64800,108.16000,,397.80800,-482.96000,-26.10700,-509.06700,1.41800,-510.48500,-510.48500,-510.48500,-476.24000,-482.96000,78.14300,78.14300,-6.53000,-6.53000,0.99060,,-1.07550,-45.79910,-259.76070,-259.76070,-273.80230,-274.56500,0.07090,1.05770,0.95580,94.16690,122.43310,93.76160,-19.46190,122.43310,-5.33420,-2.2231,-2.5444
2022-03-31,703.97100,15.20400,688.76700,383.48300,95.99200,,479.47500,209.29200,-3.22200,206.07000,2.66200,203.40800,203.40800,203.40800,216.05700,209.29200,76.45700,80.71100,2.66000,2.56000,1.03820,,6.74330,97.84030,29.73020,29.73020,29.27250,28.89440,0.24830,0.14260,1.47230,61.13040,311.38270,-290.71980,7.17520,311.38330,0.83620,-1.09660,-1.30510
2021-12-31,222.20010,,222.20010,962.95690,84.21400,,,-824.97080,-4.70400,-829.67490,16.60900,-846.28390,-846.28390,-846.28390,-821.29880,-824.97090,74.40000,74.40000,-11.33000,-11.33000,0.90160,-11.46410,-1.29090,100.00000,-371.27390,-371.27390,-373.39090,-380.86580,0.08620,,0.48840,184.29050,240.64510,175.15890,-32.84300,2999.41200,-4.63700,-4.561,-4.7434
2021-09-30,178.84400,,178.84400,408.19500,77.79300,,,-307.14400,-9.24600,-316.39000,6.04100,-322.43100,-322.43100,-322.43100,-302.88200,-307.14400,74.74500,74.74500,-4.31000,-4.31000,1.24000,0.41190,0.92580,100.00000,-171.73850,-171.73850,-176.90840,-180.28620,0.06970,,1.62640,55.33590,-69.89070,-99.41760,-12.56580,-41.10340,6.11720,-1.9931,-2.1529
2021-06-30,298.01700,,298.01700,570.68500,73.16100,,,-345.82900,-2.94000,-348.76900,3.54800,-352.31700,-352.31700,-352.31700,-343.41900,-345.82900,74.11800,74.11800,-4.75000,-4.75000,1.42600,0.30810,0.57720,100.00000,-116.04340,-116.04340,-117.02990,-118.22040,0.10840,,4.17610,21.55140,-47.25520,-58.13940,-12.81350,-32.69760,10.04150,1.8158,1.6141
2021-03-31,447.22900,,447.22900,592.67100,63.19000,,,-208.63200,-11.07000,-219.70200,3.01700,-222.71900,-222.71900,-222.71900,-206.31500,-208.63200,73.03500,73.03500,-3.05000,-3.05000,1.85910,0.24600,0.44290,100.00000,-46.64990,-46.64990,-49.12520,-49.79980,0.17150,,4.37630,20.56520,-21.43330,-24.66490,-8.53860,-16.16000,14.03050,9.07900,8.89030
2020-12-31,279.65900,,279.65900,401.19900,61.31300,,,-182.85300,5.28900,-177.56400,,-177.56400,-177.56400,-177.56400,-181.05900,-182.85300,57.55400,57.55400,-3.18000,-3.18000,2.15330,0.36600,0.74610,100.00000,-65.38430,-65.38430,-63.49310,-63.49310,0.17670,,1.06740,84.32080,-28.31020,-36.52790,-11.22060,-17.94800,8.83970,-2.1367,-2.8783
2020-09-30,157.02400,,157.02400,294.08700,56.87900,,,-193.94200,-3.36800,-197.31000,0.00000,-197.31000,-197.31000,-197.31000,-192.75600,-193.94200,61.55400,61.55400,-3.21000,-3.21000,2.80590,0.78330,4.13980,100.00000,-123.51110,-123.51110,-125.65600,-125.65600,0.16630,,9.70420,9.27430,-185.37190,764.05690,-20.90100,-40.16750,1.69150,-0.1808,-0.3195
2020-06-30,35.53800,,35.53800,34.84600,17.71900,,,-17.02700,-0.49400,-17.52100,,-17.52100,-17.52100,-17.52100,-16.04700,-17.02700,58.61800,58.61800,-0.30000,-0.30000,2.98310,0.63520,1.74130,100.00000,-47.91210,-47.91210,-49.30220,-49.30220,0.03810,,,,-9.49510,-28.99530,-1.87950,-3.46370,3.01460,2.0986,2.0352
2020-03-31,3.37700,,3.37700,16.89500,9.37900,,,-22.89700,-2.96700,-25.86400,0.00000,-25.86400,-25.86400,-25.86400,-21.97200,-22.89700,44.42100,44.42100,-0.58000,-0.58000,13.44600,1.08070,-13.38980,100.00000,-678.02780,-678.02780,-765.88690,-765.88690,0.01030,,,,107.89680,32.73470,-7.88370,-8.70850,-0.44510,-0.52020,-0.52300
2019-12-31,8.81600,,8.81600,29.34100,8.18000,,,-28.70500,-3.12500,-31.83000,,-31.83000,-31.83000,-31.83000,-28.84100,-28.70500,24.10000,24.10000,-0.97000,-0.97000,3.77000,2.38210,-1.72360,100.00000,-325.60110,-325.60110,-361.04810,-361.04820,0.05100,,1.17550,76.56530,17.11130,13.11220,-18.40340,-23.64890,-5.74980,-1.0289,-0.2778
