Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2645.00000,418.00000,2227.00000,202.00000,-573.00000,1517.00000,710.00000,208.00000,918.00000,210.00000,708.00000,708.00000,659.00000,1452.00000,710.00000,204.73000,204.73000,3.19000,3.19000,0.45310,0.23500,0.33290,84.19660,26.84310,26.84310,34.70700,24.91490,0.04020,3.31750,1.84970,48.65780,1.82380,1.82380,1.07690,1.39530,132.60440,3.8378,2.2062
2024-06-30,2483.00000,336.00000,2147.00000,187.00000,-321.00000,991.00000,1156.00000,-10.00000,1146.00000,252.00000,894.00000,894.00000,837.00000,1639.00000,1156.00000,178.36000,178.36000,4.66000,4.66000,3.66170,0.39270,0.64660,86.46800,46.55660,46.55660,46.15390,33.70920,0.06970,6.10910,2.99160,30.08460,4.82540,4.82540,2.50860,2.93050,103.85440,8.5774,6.3494
2024-03-31,2227.00000,332.00000,1895.00000,165.00000,-143.00000,777.00000,1118.00000,-86.00000,1032.00000,223.00000,809.00000,809.00000,763.00000,1587.00000,1118.00000,178.47700,178.47700,4.28000,4.28000,0.91970,0.26890,0.36790,85.09210,50.20210,50.20210,46.34040,34.26130,0.07500,5.82460,2.36410,38.06920,4.48970,4.48970,2.72480,3.28220,101.03730,7.47440,4.12940
2023-12-31,2228.00000,332.00000,1896.00000,143.00000,-79.00000,691.00000,1205.00000,70.00000,1275.00000,264.00000,1011.00000,1011.00000,965.00000,1674.00000,1205.00000,179.99900,179.99900,5.34000,5.34000,0.76900,0.27590,0.38100,85.09870,54.08440,54.08440,57.22620,43.31240,0.07680,5.26980,2.63360,34.17420,5.80030,5.80030,3.48610,4.20010,97.52470,8.8719,5.328
2023-09-30,2340.00000,299.00000,2041.00000,152.00000,-107.00000,701.00000,1340.00000,-71.00000,1269.00000,276.00000,993.00000,993.00000,915.00000,1782.00000,1340.00000,178.87200,178.87200,5.07000,5.07000,0.89490,0.26840,0.36680,87.22220,57.26500,57.26500,54.23080,39.10260,0.08340,4.27140,2.34940,38.30770,5.84670,5.84670,3.54020,4.27760,94.98070,7.7287,8.7185
2023-06-30,1919.00000,268.00000,1651.00000,185.00000,-34.00000,651.00000,1000.00000,-249.00000,751.00000,165.00000,586.00000,586.00000,556.00000,1432.00000,1000.00000,180.37300,180.37300,3.05000,3.05000,0.43240,0.28750,0.40360,86.03440,52.11050,52.11050,39.13500,28.97340,0.06960,4.06060,2.37790,37.84780,3.61460,3.61460,2.12420,2.57530,90.45820,8.4583,5.9829
2023-03-31,1925.00000,260.00000,1665.00000,195.00000,-42.00000,640.00000,1025.00000,-72.00000,953.00000,207.00000,746.00000,746.00000,707.00000,1428.00000,1025.00000,181.98800,181.98800,3.88000,3.88000,0.61510,0.30120,0.43170,86.49350,53.24680,53.24680,49.50650,36.72730,0.06980,3.76810,2.04350,44.04160,4.62690,4.62690,2.70400,3.23320,88.78060,7.83020,5.67070
2022-12-31,2030.00000,228.00000,1802.00000,151.00000,-30.00000,546.00000,1256.00000,33.00000,1289.00000,261.00000,1028.00000,1028.00000,1013.00000,1621.00000,1256.00000,176.53900,176.53900,5.61000,5.61000,0.81120,0.28450,0.39820,88.76850,61.87190,61.87190,63.49750,49.90150,0.07750,3.40300,2.01790,44.60100,6.55190,6.55190,3.92230,4.68810,87.24370,7.8245,6.1012
2022-09-30,2437.00000,254.00000,2183.00000,190.00000,-43.00000,569.00000,1614.00000,-54.00000,1560.00000,290.00000,1270.00000,1270.00000,1184.00000,1950.00000,1614.00000,174.40600,174.40800,6.72000,6.72000,0.61440,0.26860,0.36800,89.57740,66.22900,66.22900,64.01310,48.58430,0.10220,4.30510,3.10050,29.02750,8.72370,8.72370,5.32650,6.38030,82.88970,11.2453,8.5607
2022-06-30,2768.00000,220.00000,2548.00000,217.00000,-23.00000,570.00000,1978.00000,-115.00000,1863.00000,402.00000,1461.00000,1461.00000,1416.00000,2308.00000,1978.00000,176.57000,176.57200,7.93000,7.93000,0.73230,0.27290,0.37920,92.05200,71.45950,71.45950,67.30490,51.15610,0.11800,3.38460,2.66920,33.71750,10.15290,10.15290,6.23080,7.38210,82.13420,9.7071,7.2535
2022-03-31,2408.00000,208.00000,2200.00000,197.00000,-30.00000,540.00000,1660.00000,-636.00000,1024.00000,221.00000,803.00000,803.00000,773.00000,1973.00000,1660.00000,177.56500,177.56700,4.35000,4.35000,0.71960,0.29520,0.42220,91.36210,68.93690,68.93690,42.52490,32.10130,0.10320,3.35480,2.23170,40.32810,5.79700,5.79700,3.44180,4.08550,78.01720,7.05090,4.78690
2021-12-31,2022.00000,157.00000,1865.00000,168.00000,-66.00000,554.00000,1311.00000,19.00000,1330.00000,279.00000,1051.00000,1051.00000,1008.00000,1631.00000,1311.00000,176.64300,176.64300,5.65000,5.66000,1.00560,0.33400,0.50490,92.23540,64.83680,64.83680,65.77650,49.85160,0.08830,2.53230,3.01340,29.86650,7.93510,7.93510,4.58990,5.28490,74.59830,6.9872,8.4094
2021-09-30,1910.00000,223.00000,1687.00000,162.00000,-20.00000,523.00000,1164.00000,-297.00000,867.00000,193.00000,674.00000,674.00000,643.00000,1505.00000,1164.00000,181.02700,181.02700,3.55000,3.55000,0.73350,0.35790,0.55910,88.32460,60.94240,60.94240,45.39270,33.66490,0.08440,4.20750,2.35510,38.21470,5.42590,5.42590,2.97720,3.48370,68.70920,6.6316,4.535
