Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,9.06520,2.96710,-12.03230,-0.16320,-12.19550,,-12.19550,-12.19550,-12.19550,-11.90970,-12.03230,326.90200,326.90200,-0.03760,-0.03760,1.26120,,,-11.01310,-11.01310,-9.86400,-11.01310,0.32040,-0.02750,-0.02750
2018-12-31,6.92360,3.25150,-10.17510,0.51480,-9.66030,,-9.66030,-9.66030,-9.66030,-10.12850,-10.17510,312.26500,312.26500,-0.02310,-0.02310,2.49370,,,-8.44850,-8.44850,-7.73290,-8.44850,0.36480,-0.0576,-0.0576
2018-09-30,12.89470,3.74280,-16.63750,-0.16070,-16.79820,,-16.79820,-16.79820,-16.79820,-16.59350,-16.63750,312.49100,312.49100,-0.05360,-0.05360,1.80780,,,-15.18550,-15.18550,-13.06910,-15.18550,0.35380,-0.05,-0.0499
2018-06-30,12.96340,2.22120,-15.18460,38.10830,22.92370,,22.92370,22.92370,22.92370,-15.14060,-15.18460,312.06000,326.83000,0.06980,0.06980,2.81130,,,17.81220,17.81220,15.48800,17.81220,0.41230,-0.0316,-0.0317
2018-03-31,6.10890,2.97810,-9.08690,0.31090,-8.77600,,-8.77600,-8.77600,-8.77600,-9.04100,-9.08690,310.00000,310.00000,-0.03160,-0.03160,4.67600,,,-8.38020,-8.38020,-5.51680,-8.38020,0.33580,-0.01920,-0.01920
2017-12-31,5.33700,4.27160,-9.60860,0.38030,-9.22840,,-9.22840,-9.22840,-9.22840,-9.57180,-9.60860,300.51100,300.51100,-0.03230,-0.03230,6.02050,,,-8.70040,-8.70040,-5.90420,-8.70040,0.34410,-0.0517,-0.0529
2017-09-30,7.82500,5.52860,-13.35370,-0.91920,-14.27280,,-14.27280,-14.27280,-14.27280,-13.31790,-13.35370,297.97200,297.97200,-0.04790,-0.04790,2.85000,,,-12.38750,-12.38750,-10.44160,-12.38750,0.37900,-0.0269,-0.0269
2017-06-30,2.92200,18.99560,-21.91760,-0.52950,-22.44710,,-22.44710,-22.44710,-22.44710,-21.88610,-21.91760,301.22000,301.22000,-0.07440,-0.07440,5.53740,,,-18.31900,-18.31900,-16.09670,-18.31900,0.40320,-0.0204,-0.0204
2017-03-31,1.34500,3.29440,-4.63940,0.55080,-4.08860,,-4.08860,-4.08860,-4.08860,-4.60760,-4.63940,290.65000,290.65000,-0.01510,-0.01510,25.94790,,,-2.78650,-2.78650,-2.75630,-2.78650,0.49110,-0.01140,-0.01140
2016-12-31,1.97330,2.26650,-4.23980,0.06720,-4.17260,,-4.17260,-4.17260,-4.17260,-4.20310,-4.23980,246.16100,246.16100,-0.00860,-0.00860,5.25000,,,-3.71190,-3.71190,-3.67490,-3.71190,0.41500,-0.0182,-0.0182
2016-09-30,1.53880,3.58160,-5.12040,0.05220,-5.06820,,-5.06820,-5.06820,-5.06820,-5.08300,-5.12040,264.62200,264.62200,-0.01530,-0.01530,6.28270,,,-4.51090,-4.51090,-4.46920,-4.51090,0.42450,-0.0119,-0.0119
2016-06-30,1.00410,4.15000,-5.15420,0.04190,-5.11230,,-5.11230,-5.11230,-5.11230,-5.11430,-5.15420,230.92000,230.92000,-0.03000,-0.03000,4.54520,,,-4.47880,-4.47880,-4.39510,-4.47880,0.43880,-0.0272,-0.0272
2016-03-31,1.47620,4.47610,-5.95230,-0.07140,-6.02370,,-6.02370,-6.02370,-6.02370,-5.91150,-5.95230,222.10600,222.10600,-0.02920,-0.02920,1.04740,,,-5.98040,-5.98040,-5.79010,-5.98040,0.45340,-0.01640,-0.01640
2015-12-31,2.60100,6.67100,-9.27200,-0.29410,-9.55400,0.02400,-9.57800,-9.72300,-9.72300,-9.21300,-9.27200,146.31300,146.31300,-0.05000,-0.05000,3.89830,,,-8.00640,-8.00640,-7.86810,-8.00640,,-0.0938,-0.0939
2015-09-30,1.36000,5.78000,-7.14000,-0.03770,-7.18000,0.00000,-7.18000,-7.18900,-7.18900,-7.08000,-7.14000,134.24300,134.24300,-0.05000,-0.05000,1.05630,,0.03010,-6.58630,-6.58630,-6.00080,-6.58630,,-0.0326,-0.0322
2015-06-30,1.20000,3.68000,-4.88000,0.03000,-4.85000,-0.15000,-4.70000,-4.70000,-4.70000,-4.84000,-4.88000,130.97300,130.97300,-0.03000,-0.03000,0.40660,,,-4.48260,-4.48260,-4.26070,-4.48260,,-0.0329,-0.0328
2015-03-31,1.67000,4.38000,-6.05000,-0.05000,-6.11000,-1.06000,-5.05000,-5.04400,-5.04400,-5.99000,-6.05000,130.08200,130.08200,-0.04000,-0.04000,1.30080,,,-4.57090,-4.57050,-4.36560,-4.57050,,-0.04180,-0.04200
2014-12-31,3.08000,6.76000,-9.84000,-0.05630,-9.89000,-1.07000,-8.82000,-7.88300,-7.88300,-9.78000,-9.84000,99.25000,99.25000,-0.08000,-0.08000,1.97440,,,-6.79920,-6.79860,-6.42040,-6.79920,,-0.0717,-0.0737
2014-09-30,2.23000,4.26000,-6.49000,-0.00370,-6.50000,-0.90000,-5.60000,-5.59700,-5.59700,-6.43000,-6.49000,95.01000,95.01000,-0.06000,-0.06000,2.04300,,,-5.00090,-5.00130,-4.71090,-5.00130,,-0.0564,-0.054
2014-06-30,2.70000,3.78000,-6.48000,0.09000,-6.39000,-0.09000,-6.30000,-6.43900,-6.43900,-6.41000,-6.48000,98.15700,98.15700,-0.07000,-0.07000,4.25000,,,-5.77390,-5.77330,-5.45030,-5.77390,,-0.0547,-0.0547
2014-03-31,3.65000,4.46000,-8.11000,0.42000,-7.69000,-0.01000,-7.68000,7.68200,7.68200,-8.05000,-8.11000,94.03300,94.03300,0.08000,0.08000,6.34440,,,6.41340,6.41340,6.08520,6.41340,,-0.07100,-0.07100
2013-12-31,1.05000,1.73000,-2.78000,5.50000,2.71000,0.17000,2.54000,2.51400,2.51400,-2.78000,-2.78000,86.26700,86.26700,0.03000,0.03000,8.33590,,,1.93240,1.93250,1.82540,1.93250,,-0.0339,-0.0339
2013-09-30,0.25000,1.49000,-1.74000,0.11000,-1.63000,0.00000,-1.63000,-1.63800,-1.63800,-1.74000,-1.74000,95.01000,95.01000,-0.02000,-0.02000,81.78790,,,-1.33110,-1.33100,-1.28960,-1.33110,,-0.0195,-0.0195
2013-06-30,0.24000,1.67000,-1.91000,0.43000,-1.48000,0.00000,-1.48000,-1.48400,-1.48400,-1.91000,-1.91000,95.01000,95.01000,-0.02000,-0.02000,100.06900,,,-1.15330,-1.15320,-1.11810,-1.15320,,-0.0144,-0.0144
2013-03-31,0.39000,1.79000,-2.18000,0.31000,-1.87000,0.00000,-1.87000,-1.87700,-1.87700,-2.18000,-2.18000,95.00000,95.00000,-0.02000,-0.02000,218.42860,,,-1.46080,-1.46080,-1.41850,-1.46080,,-0.02050,-0.02050
2012-12-31,0.68000,2.47000,-3.15000,0.16000,-2.99000,0.00200,-2.99200,-2.97300,-2.97300,-3.15000,-3.15000,98.20000,98.20000,-0.03000,-0.03000,81.40000,,,-2.30540,-2.30520,-2.23520,-2.30540,,-0.0293,-0.0293
2012-09-30,1.26000,3.88000,-5.14000,0.24000,-4.90000,-0.00200,-4.89800,-4.90300,-4.90300,-5.14000,-5.14000,94.99600,94.99600,-0.05000,-0.05000,34.40390,,,-3.74850,-3.74850,-3.61980,-3.74880,,-0.0347,-0.0347
2012-06-30,1.26000,2.72000,-3.98000,0.24000,-3.73000,0.00000,-3.73000,-3.73900,-3.73900,-3.98000,-3.98000,94.35000,94.35000,-0.04000,-0.04000,98.05130,,,-2.75130,-2.75130,-2.67110,-2.75130,,-0.023,-0.023
2012-03-31,1.26000,2.94000,-4.20000,0.16000,-4.05000,0.00000,-4.05000,-4.05400,-4.05400,-4.20000,-4.20000,94.99000,94.99000,-0.04000,-0.04000,76.84910,,,-2.95850,-2.95850,-2.87110,-2.95850,,-0.01960,-0.01960
2011-12-31,-0.09000,3.49000,-3.40000,0.10000,-3.32000,-0.05000,-3.27000,-3.41900,-3.41900,-3.40000,-3.40000,113.96700,113.96700,-0.03000,-0.03000,253.82350,,,-2.39020,-2.39010,-2.32620,-2.39010,,-0.0094,-0.0094
2011-09-30,0.45000,3.98000,-4.43000,0.53000,-3.90000,0.00000,-3.90000,-3.90600,-3.90600,-4.43000,-4.43000,95.47500,95.47500,-0.04000,-0.04000,373.25000,,,-2.62360,-2.62360,-2.55430,-2.62360,,-0.0207,-0.0207
2011-06-30,0.14000,5.07000,-5.21000,0.21000,-5.00000,0.00000,-5.00000,-5.00600,-5.00600,-5.21000,-5.21000,94.88200,94.88200,-0.05000,-0.05000,244.31580,,,-3.49560,-3.49560,-3.40450,-3.49580,,-0.015,-0.015
2011-03-31,0.32000,8.01000,-8.33000,0.11000,-8.21000,0.00000,-8.21000,-8.21300,-8.21300,-8.33000,-8.33000,94.56700,94.56700,-0.09000,-0.09000,127.61110,,,-5.81530,-5.81530,-5.65670,-5.81530,,-0.02130,-0.02130
2010-12-31,0.84000,2.46000,-3.30000,0.10000,-3.20000,0.01710,-3.21710,-3.18300,-3.18300,-3.30000,-3.30000,93.97300,93.97300,-0.03000,-0.03000,80.39620,,,-2.34060,-2.34040,-2.27260,-2.34060,,-0.0143,-0.0144
2010-09-30,0.62000,2.51000,-3.13000,0.06000,-3.07000,0.03000,-3.10000,-3.11700,-3.11700,-3.13000,-3.13000,93.85700,93.85700,-0.03000,-0.03000,232.05550,,,-2.26100,-2.26080,-2.20050,-2.26080,,-0.0215,-0.0214
2010-06-30,0.14000,5.51000,-5.65000,0.18000,-5.47000,0.00290,-5.47290,-5.47500,-5.47500,-5.65000,-5.65000,93.81500,93.81500,-0.06000,-0.06000,257.41170,,,-3.79230,-3.79230,-3.69280,-3.79230,,-0.0142,-0.0251
2010-03-31,0.14000,1.84000,-1.98000,0.05000,-1.93000,-0.03000,-1.90000,-1.94300,-1.94300,-1.98000,-1.98000,98.70000,98.70000,-0.02000,-0.02000,560.12500,,,-1.40100,-1.40090,-1.36560,-1.40100,,-0.01180,-0.01180
2009-12-31,0.22000,2.49000,-2.70010,0.31000,-2.36000,-0.02000,-2.34000,-2.11900,-2.11900,-2.71010,-2.70010,92.82800,92.82800,-0.03000,-0.03000,248.31250,,,-1.64800,-1.64800,-1.60410,-1.64800,,-0.0078,-0.0078
2009-09-30,0.01000,2.06000,-2.07180,0.03000,-2.04000,0.00000,-2.04000,-2.37300,-2.37300,-2.07040,-2.07180,92.95800,92.95800,-0.03000,-0.03000,132.83870,,,-1.71710,-1.71720,-1.71340,-1.71720,,-0.0089,-0.0089
2009-06-30,0.01000,2.01000,-2.02090,-0.03000,-2.06000,0.00000,-2.06000,-2.21700,-2.21700,-2.01950,-2.02090,92.72800,92.72800,-0.02000,-0.02000,782.80000,,,-1.59860,-1.59850,-1.59800,-1.59860,,-0.0123,-0.0123
2009-03-31,0.04000,4.55000,-4.59720,-0.16000,-4.77000,0.00000,-4.77000,-5.05100,-5.05100,-4.59000,-4.59720,92.55800,92.55800,-0.05000,-0.05000,280.69230,,,-3.66550,-3.66570,-3.66230,-3.66570,,-0.00800,-0.00800
