,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.18,$1.26
1,2024-07-31,2024-06-30,$0.90,$1.02
2,2024-04-30,2024-03-31,$1.38,$1.45
3,2024-02-07,2023-12-31,$1.35,$1.39
4,2023-10-25,2023-09-30,$1.51,$1.57
5,2023-07-26,2023-06-30,$1.24,$1.01
6,2023-04-25,2023-03-31,$1.59,$1.46
7,2023-02-07,2022-12-31,$1.50,$1.56
8,2022-10-26,2022-09-30,$1.23,$1.51
9,2022-07-27,2022-06-30,$1.90,$1.87
10,2022-04-28,2022-03-31,$2.15,$2.36
11,2022-02-02,2021-12-31,$2.31,$2.38
12,2021-10-20,2021-09-30,$2.29,$2.37
13,2021-07-21,2021-06-30,$2.22,$2.66
14,2021-04-26,2021-03-31,$2.12,$3.37
15,2021-02-08,2020-12-31,$1.93,$2.77
16,2020-10-26,2020-09-30,$1.15,$2.19
17,2020-07-27,2020-06-30,$0.22,$0.80
18,2020-04-27,2020-03-31,$0.70,$0.33
19,2020-02-10,2019-12-31,$1.72,$1.96
20,2019-10-28,2019-09-30,$1.58,$1.77
21,2019-07-29,2019-06-30,$1.35,$1.62
22,2019-04-29,2019-03-31,$1.32,$1.37
23,2019-02-11,2018-12-31,$1.33,$1.39
24,2018-10-31,2018-09-30,$1.28,$1.31
25,2018-07-30,2018-06-30,$1.16,$1.18
26,2018-05-02,2018-03-31,$1.14,$1.18
27,2018-02-14,2017-12-31,$1.05,$1.06
28,2017-11-01,2017-09-30,$1.04,$0.91
29,2017-08-02,2017-06-30,$0.89,$0.81
30,2017-05-03,2017-03-31,$0.73,$0.76
31,2017-02-13,2016-12-31,$0.80,$0.80
32,2016-11-07,2016-09-30,$1.07,$0.90
33,2016-08-04,2016-06-30,$1.00,$1.46
34,2016-05-04,2016-03-31,$1.03,$1.05
35,2016-02-25,2015-12-31,$0.50,$0.77
36,2015-11-09,2015-09-30,$0.53,$0.50
37,2015-08-06,2015-06-30,$0.51,$0.53
38,2015-05-07,2015-03-31,$0.56,$0.55
39,2015-03-12,2014-12-31,$0.54,$0.57
