Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7.79300,3.74800,4.04500,1.52100,10.60900,-0.37900,12.50900,-8.46400,1.18500,-7.27900,,-7.27900,-8.39500,-8.39500,-8.46400,-8.46400,15.29400,15.29400,-0.55000,-0.55000,3.19910,0.58000,1.38100,51.90560,-108.61030,-108.61030,-93.40430,-107.72490,0.12250,0.29000,0.69940,128.68860,-60.62690,-65.94660,-13.19640,-25.46250,,0,0
2024-06-30,3.97900,1.91200,2.06700,1.25400,10.36700,0.76500,10.85600,-8.78900,1.82400,-6.96500,,-6.96500,-6.96500,-6.96500,-8.78900,-8.78900,13.51900,13.51900,-0.52000,-0.52000,3.88150,0.67180,2.04690,51.94770,-220.88470,-220.88470,-175.04400,-175.04400,0.07760,0.13080,0.51380,175.15960,-77.20900,-90.89130,-13.58470,-25.34020,,0,0
2024-03-31,3.40900,1.60300,1.80600,2.47600,8.54900,-0.23500,11.26000,-9.45400,-0.07400,-9.52800,,-9.52800,-9.52800,-9.52800,-9.45400,-9.45400,13.38200,13.38200,-0.71000,-0.71000,5.05080,0.54580,1.20170,52.97740,-277.32470,-277.32470,-279.49550,-279.49550,0.05880,0.10400,0.56200,160.14670,-61.60220,-68.82900,-16.42450,-27.97990,,0.00000,
2023-12-31,6.87400,2.81500,4.05900,2.31400,11.57000,6.39800,7.48600,-3.42700,-2.46500,-5.89200,-0.00100,-5.89100,-5.89200,-6.07700,-3.42700,-3.42700,13.36000,13.36000,-0.45000,-0.45000,3.54800,0.43880,0.78190,59.04860,-49.85440,-49.85440,-85.71430,-88.40560,0.09130,0.17730,0.67800,132.73490,-24.38240,-26.39080,-7.82800,-13.68320,,-1.4945,-1.5098
2023-09-30,8.83800,3.64800,5.19000,2.39900,8.03900,0.15300,10.28500,-5.09500,0.64400,-4.45100,,-4.45100,-4.46600,-4.63500,-5.09500,-5.09500,13.37800,13.37800,-0.35000,-0.35000,4.91390,,,58.72370,-57.64880,-57.64880,-50.36210,-52.44400,0.11910,0.41310,0.75820,118.69650,-15.51020,-15.65860,-6.01660,-15.51020,,0,0
2023-06-30,9.82000,3.98600,5.83400,2.61400,12.52100,-0.04400,15.17900,-9.34500,-0.79000,-10.13500,-0.08000,-10.05500,-10.07000,-10.23900,-9.34500,-9.34500,13.34500,13.34500,-0.77000,-0.77000,,,,59.40940,-95.16300,-95.16300,-103.20770,-104.26680,,,,,,,,,,0,0
2023-03-31,8.34700,3.37800,4.96900,2.53400,9.70700,0.05900,12.18200,-7.21300,1.39900,-5.81400,,-5.81400,-5.83100,-6.00900,-7.21300,-7.21300,13.33920,13.33920,-0.45000,-0.45000,,,,59.53040,-86.41430,-86.41430,-69.65380,-71.98990,,,,,,,,,,0.00000,
2022-12-31,15.25900,4.27200,10.98700,4.24800,11.84000,0.54600,24.26600,-13.27900,-3.23600,-16.51500,,-18.49500,-19.34100,-19.53700,-12.38900,-13.27900,13.64700,13.64700,-1.47000,-1.47000,4.31770,,,72.00340,-87.02410,-87.02410,-108.23120,-128.03590,0.15860,0.69600,1.17620,76.51680,-43.39080,-44.45080,-20.09790,-43.39080,3.31210,-0.0573,-0.2978
2022-09-30,10.21300,4.24700,5.96600,3.90500,8.41500,0.63700,11.68300,-5.71700,0.69400,-5.02300,,-5.02300,-5.02300,-5.20100,-4.95200,-5.71700,13.60600,13.60600,-0.38000,-0.38000,1.86940,,,58.41580,-55.97770,-55.97770,-49.18240,-50.92530,0.07980,0.73570,0.81310,110.68250,-8.13960,-9.72280,-3.92710,-8.13960,4.53560,-0.4794,-0.5138
2022-06-30,8.57300,3.55000,5.02300,3.85100,8.91800,,12.76900,-7.74600,0.25300,-7.49300,,-7.49300,-7.49300,-7.68000,-7.41200,-7.74600,13.60600,13.60600,-0.56000,-0.56000,3.20940,,0.01500,58.59090,-90.35340,-90.35340,-87.40230,-89.58360,0.07210,0.61300,0.83560,107.71030,-11.19310,-13.38250,-6.30420,-11.19310,4.92010,-0.7013,-0.6618
2022-03-31,9.06200,3.75800,5.30400,3.99200,8.60200,,12.59400,-7.29000,-1.11000,-8.40000,,-8.40000,-8.40000,-8.59600,-6.85700,-7.29000,13.79560,13.79560,-0.60000,-0.60000,3.79870,,,58.53010,-80.44580,-80.44580,-92.69480,-94.85760,0.06990,1.00990,0.89850,100.16990,-11.20160,-13.31450,-6.48330,-11.20160,5.51140,-0.30720,-0.47300
2021-12-31,9.15800,3.80000,5.35800,4.01400,12.64900,,16.40700,-11.04900,5.65400,-5.39500,,-5.39500,-5.39500,-5.60100,-10.63600,-11.04900,13.61000,13.61000,-0.36000,-0.36000,4.69970,,,58.50620,-120.64870,-120.64870,-58.91020,-61.15970,0.06620,1.99270,0.93420,96.33870,-6.38450,-7.46210,-3.90100,-6.38450,6.04450,-0.5987,-0.9884
2021-09-30,8.11200,3.41700,4.69500,2.89500,8.69200,,11.58700,-6.89200,-3.12700,-10.01900,,-10.01900,-10.01900,-10.22400,-6.47100,-6.89200,13.98000,13.98000,-0.73000,-0.73000,7.22680,,0.01250,57.87720,-84.96050,-84.96050,-123.50840,-126.03550,0.05950,1.97860,1.49720,60.11100,-11.56840,-13.49380,-7.35210,-11.56840,6.19520,-0.2761,-0.4565
2021-06-30,7.16200,2.98200,4.18000,2.25500,8.84800,,12.15800,-7.97800,1.23400,-6.74400,,-6.74400,-6.74400,-6.94600,-7.51300,-7.97800,13.98000,13.98000,-0.50000,-0.50000,8.33300,,0.02120,58.36360,-111.39340,-111.39340,-94.16360,-96.98410,0.04960,0.85810,1.24190,72.47000,-7.11390,-8.21350,-4.66630,-7.11390,6.78130,-0.4564,-0.4642
2021-03-31,5.73600,2.35800,3.37800,5.25800,8.21700,,18.97500,-15.59700,1.91300,-13.68400,,-13.68400,-13.68400,-13.88300,-15.08100,-15.59700,12.48250,12.48250,-1.10000,-1.10000,8.92820,,0.01990,58.89120,-271.91420,-271.91420,-238.56350,-242.03280,0.03870,0.78760,0.98250,91.60040,-13.67960,-15.69300,-9.24010,-13.67960,7.15550,-0.64100,-0.71960
2020-12-31,4.82200,1.95200,2.87000,3.78800,9.10700,-0.55300,19.33300,-16.46300,2.43900,-14.02400,,-14.02400,-14.02400,-14.19900,-15.98800,-16.46300,11.04500,11.04500,-1.17000,-1.17000,9.28100,,0.01580,59.51890,-341.41430,-341.41420,-290.83370,-294.46280,0.03780,1.43950,1.03810,86.69640,-17.19890,-20.52390,-10.97910,-17.19890,6.57880,-0.8299,-0.9345
2020-09-30,4.24200,1.82800,2.41400,2.80300,7.40900,,21.07400,-18.66000,1.90400,-16.75600,,-16.75600,-16.75600,-16.95300,-18.21500,-18.66000,11.79400,11.79400,-1.40000,-1.40000,14.99150,,,56.90710,-439.88680,-439.88680,-395.00240,-399.64640,0.03160,2.53890,1.04020,86.52050,-18.30720,-21.34200,-12.48230,-18.30720,7.38450,-0.4215,-0.4424
2020-06-30,2.67100,2.51700,0.15400,1.86200,5.64200,,9.04100,-8.88700,0.38900,-8.49800,,-8.49800,-8.49800,-8.69400,-8.37100,-8.88700,10.09210,10.09210,-0.90000,-0.90000,13.34770,,,5.76560,-332.72190,-332.72190,-318.15800,-325.49610,0.02920,5.85350,0.38870,231.52010,-13.41670,-16.92960,-9.28040,-13.41670,6.27560,-0.6231,-0.6332
2020-03-31,3.40600,3.21100,0.19500,3.01700,5.31800,0.45000,8.96600,-8.77100,0.53800,-8.23300,,-8.23300,-8.23300,-8.44100,-8.24800,-8.77100,9.87730,9.87730,-0.90000,-0.90000,7.92950,,,5.72520,-257.51610,-257.51610,-241.72050,-247.82740,0.03420,1.59830,1.81940,49.46570,-11.70090,-15.22570,-8.27560,-11.70090,6.97240,-0.46920,-0.46930
2019-12-31,1.34400,1.28700,0.05700,1.96500,8.79500,-0.36000,12.23800,-12.18100,-0.10100,-12.28200,,-12.28200,-12.28200,-12.49300,-11.77100,-12.18100,9.59480,9.59480,-1.30000,-1.30000,8.14420,,,4.24110,-906.32430,-906.32420,-913.83940,-929.53870,0.01310,0.28340,1.03940,86.58480,-16.82580,-20.70430,-11.96720,-16.82580,7.46580,-0.501,-0.5049
2019-09-30,2.78700,2.64800,0.13900,1.82900,8.95200,,10.78100,-10.64200,0.97300,-9.66900,,-9.66900,-9.66900,-9.89100,-10.29800,-10.64200,9.58910,9.58910,-1.00000,-1.00000,10.55870,,,4.98740,-381.84430,-381.84430,-346.93220,-354.89770,0.02560,1.03240,1.05450,85.34980,-12.03050,-15.32260,-8.86490,-12.03050,8.34250,-0.4926,-0.4986
2019-06-30,,,,2.97900,6.98200,,,-15.81000,0.55900,-15.25100,,-15.25100,-15.25100,-15.47100,-14.93700,-15.81000,9.57170,9.57170,-1.60000,-1.60000,13.03820,,0.01680,,,,,,,,,,-17.12870,-21.52700,-13.02500,-17.12870,9.30220,-0.8835,-0.8917
2019-03-31,,,,2.56700,5.71000,-0.04800,,-8.32500,0.16500,-8.16000,,-8.16000,-8.16000,-8.17700,-7.79900,-8.32500,9.56500,9.56500,-0.90000,-0.90000,21.52000,,0.01440,,,,,,,,,,-7.83140,-9.50530,-6.22610,-7.83140,10.88590,-0.54540,-0.57180
2018-12-31,,,,3.27430,5.74650,,,-9.02080,-0.24350,-9.26430,,-9.26430,-9.26430,-9.26430,-8.54480,-9.02080,8.47520,8.47520,-1.00000,-1.00000,23.90010,,0.01370,,,,,,,,,,-8.46330,-10.21660,-8.16880,-8.46330,11.48780,-1.8209,-1.8547
2018-09-30,,,,1.80600,6.90500,,,-8.71100,-0.04500,-8.75600,,-8.75600,-8.75600,-8.75600,-8.25510,-8.71100,8.65940,8.65940,-1.00000,-1.00000,14.64780,,0.01320,,,,,,,,,,-7.72670,-9.10080,-7.27790,-7.72670,12.13280,-0.4655,-0.4806
2018-06-30,,,,1.72950,4.04230,,,-5.77180,-0.08800,-5.85980,,-5.85980,-5.85980,-5.85980,-5.34870,-5.77180,8.60300,8.60300,-0.70000,-0.70000,25.96880,0.01760,0.01790,,,,,,,,,,-7.01580,-8.86980,-6.68080,-6.89210,9.65470,-0.2484,-0.311
2018-03-31,,,,1.69720,1.30310,,,-3.68740,0.09640,-3.59090,,-3.59090,-3.59090,-3.59090,-3.37140,-3.68740,7.12150,7.12150,-0.50000,-0.50000,25.48140,0.02170,0.02220,,,,,,,,,,-5.31050,-7.20860,-5.04610,-5.19530,8.49040,-0.83790,-0.85970
2017-12-31,,,,3.84750,1.19470,,,-5.04220,-0.00550,-5.04790,,-5.04790,-5.04790,-5.04790,-4.99380,-5.04220,6.15140,6.15140,-0.80000,-0.80000,8.65500,0.03740,0.03890,,,,,,,,,,-13.09780,-13.09780,-11.19250,-12.60750,5.51980,-0.2024,-0.2869
2017-09-30,,,,0.97100,0.62590,,,-1.59690,-0.01670,-1.61350,,-1.61350,-1.61350,-1.61350,-1.56540,-1.59690,6.01970,6.01970,-0.30000,-0.30000,7.35210,,0.09610,,,,,,,,,,-10.35790,-10.35790,-7.10300,-10.35790,2.58780,-0.261,-0.2858
2017-06-30,,,,1.72740,0.69140,,,-2.41880,0.01020,-2.40860,,-2.40860,-2.40860,-2.40860,-2.39940,-2.41880,6.01970,6.01970,-0.40000,-0.40000,7.90180,,0.08780,,,,,,,,,,-14.14690,-14.14690,-9.98070,-14.14690,2.82830,-0.3232,-0.3602
2017-03-31,,,,1.04930,0.64420,,,-1.69350,-0.00700,-1.70020,,-1.70020,-1.70020,-1.70020,-1.67490,-1.69350,6.01970,6.01970,-0.30000,-0.30000,9.19520,,0.07760,,,,,,,,,,-8.83680,-8.83680,-6.49370,-8.83680,3.19610,-0.25420,-0.25980
2016-12-31,,,,1.25020,1.41820,,,-2.66840,-0.00300,-2.67380,,-2.67380,-2.67380,-2.67380,-2.65000,-2.66840,5.58690,5.58690,-0.20000,-0.20000,20.86450,0.06690,0.07180,,,,,,,,,,-12.86470,-12.86470,-9.64810,-12.00340,3.45260,-0.1743,-0.1857
2016-09-30,,,,1.01390,0.67690,,,-1.69090,-0.00260,-1.69350,,-1.69350,-1.69350,-1.69350,-1.67540,-1.69090,4.92280,4.92280,-0.30000,-0.30000,9.55970,,0.09270,,,,,,,,,,-10.56910,-10.56910,-6.84050,-10.56910,3.23970,-0.2503,-0.2577
2016-06-30,,,,1.36270,1.91480,,,-3.27750,-0.00310,-3.29190,,-3.29190,-3.29190,-3.29190,-3.26400,-3.27750,4.29070,4.29070,-0.80000,-0.80000,7.25730,,0.14750,,,,,,,,,,-32.84000,-32.84000,-17.35500,-32.84000,2.11080,-0.2952,-0.2955
2016-03-31,,,,1.01880,0.76510,,,-1.78380,-0.01050,-1.79440,,-1.79440,-1.79440,-1.79440,-1.76480,-1.78380,4.02070,4.02070,-0.40000,-0.40000,5.91020,,0.31750,,,,,,,,,,-38.70010,-38.70010,-12.35390,-38.70010,1.08880,-0.35830,-0.35080
2015-12-31,0.00000,-0.00270,0.00270,1.04490,0.66200,,1.70690,-1.70420,-0.01210,-1.70270,,-1.70270,-1.70270,-1.70270,-1.68660,-1.70420,3.24460,3.24460,-0.50000,-0.50000,5.28620,-0.31690,-0.24070,,,,,,0.00000,,,,27.97070,27.97070,-29.22430,36.83530,-1.87620,-0.398,-0.3985
2015-09-30,,,,0.94230,0.67390,,,-1.61620,0.01130,-1.60490,,-1.60490,-1.60490,-1.60490,-1.59870,-1.61620,3.24460,3.24460,-0.50000,-0.50000,7.03300,-0.44520,-0.30810,,,,,,,,,,33.91230,33.91230,-22.59850,49.01140,-1.45860,-0.4693,-0.4715
2015-06-30,0.02400,0.00270,0.02130,1.22330,0.85760,,2.08090,-2.05960,-0.03580,-2.09550,,-2.09550,-2.09550,-2.09550,-2.04290,-2.05960,3.24460,3.24460,-0.60000,-0.60000,3.20420,,-0.41620,88.63880,-8583.93400,-8583.93400,-8733.29600,-8733.29600,0.00280,,1.00000,90.00000,60.75730,60.75750,-24.42770,60.75750,-1.06300,-0.4592,-0.4639
