Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,46.50500,46.50500,23.15900,-2.48800,20.35600,-1.96100,18.39500,5.69800,12.69700,12.69700,12.69700,20.85800,20.35600,25.40500,26.04000,0.50000,0.49000,3.30460,0.05350,0.05650,100.00000,43.77160,43.77160,39.55490,27.30240,0.11270,7.19330,12.51160,3.84430,9.62460,3.07820,3.63860,12.99690,0.8145,0.8013
2024-06-30,47.98800,47.98800,24.26500,-3.52000,19.63500,-0.83700,18.79800,5.43800,13.36000,13.36000,13.36000,20.20300,19.63500,25.39600,26.03900,0.53000,0.51000,3.02280,0.08850,0.09710,100.00000,40.91650,40.91650,39.17230,27.84030,0.11810,5.10890,17.61630,4.23020,11.14030,3.28850,3.85570,12.43590,0.3591,0.3447
2024-03-31,41.54300,41.54300,22.12800,-2.54600,16.31800,-0.99800,15.32000,3.76300,11.55700,11.55700,11.55700,16.86900,16.31800,25.40800,26.03900,0.45000,0.44000,2.26500,0.07310,0.07880,100.00000,39.27980,39.27980,36.87750,27.81940,0.10660,6.03380,14.91590,3.75940,10.53160,2.96500,3.48460,12.10500,0.44860,0.42020
2023-12-31,58.34200,58.34200,21.10500,-26.82900,9.75000,1.07300,10.82300,1.15900,9.66400,9.66400,9.66400,10.40800,9.75000,25.23000,26.07000,0.39000,0.37000,2.10060,0.07350,0.07930,100.00000,16.71180,16.71180,18.55100,16.56440,0.15400,6.72920,13.37460,3.16120,9.32330,2.55100,2.92900,12.03080,0.4481,0.4286
2023-09-30,34.47100,34.47100,20.75600,-6.64100,6.34300,-0.91900,5.42400,-1.34900,6.77300,6.77300,6.77300,7.07400,6.34300,25.18700,26.17900,0.27000,0.26000,2.64320,0.10410,0.11620,100.00000,18.40100,18.40100,15.73500,19.64840,0.09170,4.55970,19.73830,2.28630,6.89970,1.80160,2.04820,11.77060,-0.0122,-0.0183
2023-06-30,36.28400,36.28400,26.22000,16.99200,26.30800,-2.52700,23.78100,6.05700,17.72400,17.72400,17.72400,27.05600,26.30800,25.27000,26.23200,0.70000,0.68000,1.78730,0.10360,0.11560,100.00000,72.50580,72.50580,65.54130,48.84800,0.09510,4.29290,20.96460,5.95150,18.43240,4.64560,5.33460,11.82530,0.2761,0.2573
2023-03-31,39.92400,39.92400,23.58200,-3.68600,11.95000,-1.68700,10.26300,2.62500,7.63800,7.63800,7.63800,12.65600,11.95000,25.29700,26.26200,0.30000,0.29000,2.76100,0.16340,0.19540,100.00000,29.93190,29.93190,25.70630,19.13140,0.10320,3.65370,24.63260,2.74100,9.45860,1.97480,2.29300,11.04690,0.43340,0.41890
2022-12-31,36.15900,36.15900,21.11000,-3.56000,10.77900,-1.07600,9.70300,2.37200,7.33100,7.33100,7.33100,11.48900,10.77900,25.06600,26.18600,0.29000,0.27000,2.98860,0.16410,0.19630,100.00000,29.81010,29.81000,26.83430,20.27430,0.09420,2.73640,32.88970,2.64400,9.22030,1.91040,2.21010,10.94810,0.552,0.5513
2022-09-30,36.01000,36.01000,23.17300,-7.45100,4.67600,-0.88400,3.79200,0.72100,3.07100,3.07100,3.07100,5.38600,4.67600,25.06200,26.17900,0.12000,0.12000,3.26560,0.16910,0.20360,100.00000,12.98530,12.98530,10.53040,8.52820,0.09590,2.50210,35.97000,1.13150,4.05020,0.81810,0.94010,10.85010,-0.1113,-0.1152
2022-06-30,30.55000,30.55000,23.58500,-3.10400,2.90200,-0.48300,2.41900,1.66200,0.75700,0.75700,0.75700,3.86100,2.90200,25.12700,26.35500,0.03000,0.03000,2.94200,0.13890,0.16120,100.00000,9.49920,9.49920,7.91820,2.47790,0.08120,2.90010,31.03310,0.26390,0.94590,0.20130,0.22720,11.44570,0.5481,0.5478
2022-03-31,42.46300,42.46300,25.22700,-6.61500,9.64500,-0.48000,9.16500,2.69200,6.47300,6.47300,6.47300,10.62100,9.64500,25.06400,26.26900,0.26000,0.25000,2.85320,0.11410,0.12880,100.00000,22.71390,22.71390,21.58350,15.24390,0.11150,2.62880,34.23620,2.17760,6.15200,1.69970,1.92900,11.84160,0.25220,0.25220
2021-12-31,47.29200,47.29200,24.80400,-7.58800,13.76400,-0.23900,13.52500,3.35400,10.17100,10.17100,10.17100,14.90000,13.76400,24.87800,25.90800,0.41000,0.39000,2.75720,0.09270,0.10220,100.00000,29.10430,29.10430,28.59890,21.50680,0.12930,3.19630,28.15780,3.49260,9.97070,2.77990,3.16870,11.65270,0.1863,0.1728
2021-09-30,41.29100,41.29100,21.68300,-6.89400,11.58000,-0.31200,11.26800,2.55000,8.71800,8.71800,8.71800,12.71400,11.58000,24.86100,25.96700,0.35000,0.34000,2.22140,0.10350,0.11540,100.00000,28.04490,28.04490,27.28920,21.11360,0.10990,2.96440,30.36040,2.98980,8.46490,2.31970,2.68050,11.72500,0.6856,0.683
2021-06-30,36.31100,36.31100,18.94400,-1.47700,14.72500,-0.26000,14.46500,3.39000,11.07500,11.07500,11.07500,15.89000,14.72500,24.93600,25.97600,0.44000,0.43000,2.60890,0.06910,0.07420,100.00000,40.55250,40.55250,39.83640,30.50040,0.10060,3.21250,28.01550,3.72850,9.42140,3.06680,3.47080,11.93510,0.3762,0.3738
2021-03-31,39.75100,39.75100,25.98700,-6.36500,6.28200,-0.35000,5.93200,2.71100,3.22100,3.22100,3.22100,7.39900,6.28200,24.89100,25.92700,0.13000,0.12000,2.63860,0.07070,0.07600,100.00000,15.80340,15.80340,14.92290,8.10290,0.11140,2.90490,30.98190,1.11080,2.85850,0.90230,1.03230,11.62810,0.72990,0.72170
2020-12-31,38.35700,38.35700,22.33900,-5.38300,9.61200,-0.33100,9.28100,2.56100,6.72000,6.72000,6.72000,10.63500,9.61200,24.48800,25.78300,0.27000,0.26000,1.80580,0.05520,0.05840,100.00000,25.05930,25.05930,24.19640,17.51960,0.10160,1.70260,52.86150,2.30940,5.79980,1.78080,2.18200,11.73840,-0.0619,-0.074
2020-09-30,35.39900,35.39900,18.74500,-5.02500,10.63700,-0.32000,10.31700,1.61300,8.70400,8.70400,8.70400,11.62900,10.63700,24.50000,25.86500,0.36000,0.34000,1.55390,0.04700,0.06260,100.00000,30.04890,30.04890,29.14490,24.58830,0.09880,3.16090,28.47280,3.13960,7.97570,2.42930,2.99220,11.31560,0.4242,0.4223
2020-06-30,31.04100,31.04100,13.93500,-3.57000,12.48700,-0.35000,12.13700,1.64500,10.49200,10.49200,10.49200,13.53600,12.48700,24.39800,25.56500,0.43000,0.41000,1.76930,0.05050,0.06680,100.00000,40.22740,40.22740,39.09990,33.80050,0.09160,3.29420,27.32100,3.91330,10.18500,3.09560,3.71580,10.94250,0.4019,0.3977
2020-03-31,16.97900,16.97900,13.66900,0.84100,3.16300,-0.23600,2.92700,1.86500,1.06200,1.06200,1.06200,4.15100,3.16300,24.53900,25.71500,0.04000,0.04000,1.70390,0.05500,0.07210,100.00000,18.62890,18.62890,17.23890,6.25480,0.05330,1.35010,66.66120,0.42080,1.15350,0.33360,0.39770,1.03590,0.25350,0.24510
2019-12-31,20.68800,20.68800,13.25500,-3.51700,2.66200,-0.26900,2.39300,0.94800,1.44500,1.44500,1.44500,3.91600,2.66200,24.38700,25.66800,0.17000,0.16000,2.71130,0.04060,0.05640,100.00000,12.86740,12.86740,11.56710,6.98470,0.06370,2.04410,44.02990,0.53200,1.04410,0.44470,0.51040,11.12420,0.1866,0.2161
2019-09-30,19.88500,19.88500,12.88900,0.00300,6.10600,-0.29700,5.80900,1.47300,4.33600,4.33600,4.33600,6.99900,6.10600,24.39400,25.67700,0.18000,0.17000,3.13510,0.04290,0.05860,100.00000,30.70660,30.70660,29.21300,21.80540,0.06090,2.21050,40.71500,1.57850,3.04530,1.32740,1.51080,1.12910,0.9408,0.9337
