Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9159.00000,7237.00000,1922.00000,187.00000,90.00000,375.00000,1547.00000,-40.00000,1507.00000,289.00000,1218.00000,1218.00000,,1186.00000,2187.00000,1547.00000,1417.00000,1432.00000,0.84000,0.83000,1.48050,0.34300,0.56860,20.98480,16.89050,16.89050,16.45380,12.94900,0.18400,1.58260,1.10880,81.16610,5.35900,24.13320,2.44700,3.52100,16.09630,1.7195,1.3938
2024-06-30,9139.00000,7262.00000,1877.00000,188.00000,94.00000,409.00000,1468.00000,-47.00000,1421.00000,276.00000,1145.00000,1145.00000,,1112.00000,2099.00000,1468.00000,1428.00000,1443.00000,0.78000,0.77000,1.49220,0.35300,0.59200,20.53840,16.06300,16.06300,15.54880,12.16760,0.18510,1.61230,1.06210,84.74120,5.13910,25.15380,2.31910,3.32500,15.69010,0.9958,0.6742
2024-03-31,8707.00000,7007.00000,1700.00000,182.00000,121.00000,314.00000,1386.00000,-29.00000,1357.00000,259.00000,1098.00000,1098.00000,,1068.00000,1986.00000,1386.00000,1431.00000,1447.00000,0.75000,0.74000,1.37430,0.32880,0.55510,19.52450,15.91820,15.91820,15.58520,12.26600,0.18190,1.54030,1.05900,84.98680,5.00840,23.51180,2.29440,3.36160,15.34150,0.22600,-0.04980
2023-12-31,8990.00000,7193.00000,1797.00000,188.00000,96.00000,329.00000,1468.00000,-35.00000,1433.00000,285.00000,1148.00000,1148.00000,,1113.00000,2077.00000,1468.00000,1425.00000,1443.00000,0.78000,0.76000,1.32270,0.33670,0.56020,19.98890,16.32930,16.32930,15.93990,12.38040,0.18750,1.63960,1.15080,78.20690,5.37480,28.44400,2.39380,3.56510,14.96780,2.0925,1.6815
2023-09-30,8310.00000,6592.00000,1718.00000,186.00000,81.00000,267.00000,1451.00000,-56.00000,1395.00000,259.00000,1136.00000,1136.00000,,1123.00000,2030.00000,1451.00000,1424.00000,1442.00000,0.79000,0.78000,1.36000,0.36130,0.66700,20.67390,17.46090,17.46090,16.78700,13.51380,0.18140,1.53120,1.03240,87.17330,5.76440,30.83610,2.47960,3.68190,13.84890,1.1629,0.8412
2023-06-30,8099.00000,6502.00000,1597.00000,163.00000,96.00000,259.00000,1338.00000,-45.00000,1293.00000,246.00000,1047.00000,1047.00000,,1033.00000,1899.00000,1338.00000,1423.00000,1442.00000,0.73000,0.72000,1.32810,0.37460,0.70430,19.71850,16.52060,16.52060,15.96490,12.75470,0.18070,1.49130,1.05520,85.28830,5.52970,36.74970,2.33570,3.45820,13.32440,1.1158,0.7883
2023-03-31,7736.00000,6285.00000,1451.00000,174.00000,91.00000,265.00000,1186.00000,-25.00000,1161.00000,217.00000,944.00000,944.00000,,934.00000,1749.00000,1186.00000,1426.00000,1446.00000,0.65000,0.65000,1.25690,0.36790,0.69850,18.75650,15.33090,15.33090,15.00780,12.07340,0.17640,1.46640,1.02090,88.16180,5.13600,42.03030,2.15250,3.24640,12.89830,0.22820,-0.05530
2022-12-31,7879.00000,6307.00000,1572.00000,179.00000,99.00000,278.00000,1294.00000,53.00000,1347.00000,264.00000,1083.00000,1083.00000,,1065.00000,1843.00000,1294.00000,1416.00000,1437.00000,0.75000,0.73000,1.24840,0.37060,0.67960,19.95180,16.42340,16.42340,17.09610,13.51690,0.18270,1.57710,1.16450,77.28650,6.02030,53.74690,2.51070,3.78900,12.66830,1.1252,0.7263
2022-09-30,7477.00000,6042.00000,1435.00000,160.00000,94.00000,254.00000,1181.00000,-47.00000,1134.00000,215.00000,919.00000,919.00000,,907.00000,1714.00000,1181.00000,1418.00000,1439.00000,0.64000,0.63000,1.40210,0.41560,0.76240,19.19220,15.79510,15.79510,15.16650,12.13050,0.16960,1.45840,1.12440,80.04550,5.24810,62.17860,2.08420,3.06710,12.34910,1.0882,0.8681
2022-06-30,6773.00000,5568.00000,1205.00000,154.00000,86.00000,240.00000,965.00000,187.00000,1152.00000,182.00000,970.00000,970.00000,,959.00000,1497.00000,965.00000,1414.00000,1436.00000,0.68000,0.67000,1.35270,0.43780,0.83290,17.79120,14.24780,14.24780,17.00870,14.15920,0.15810,1.40320,1.08420,83.01050,5.83460,188.71600,2.26490,3.28020,11.75740,0.2839,0.0725
