Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,283.25600,244.80200,38.45400,18.34700,43.61000,7.54000,54.41700,-15.96300,2.44300,-13.52000,,-13.52000,-13.70100,-13.70100,-15.96300,-15.96300,32.06510,32.06510,-0.40000,-0.40000,4.06240,13.57570,-5.63550,-5.63550,-4.77310,-4.83700,0.23090,11.70720,7.68760,-1.43510,-1.47600,-1.11680,-1.43510,,0.00000,
2021-12-31,383.35930,342.73770,40.62160,21.74470,54.08390,2.36270,73.46590,-32.84420,2.71840,-30.12570,,-30.12570,-31.37960,-40.23520,-32.84420,-32.84420,32.54490,32.54490,-1.20000,-1.20000,3.90980,10.59620,-8.56750,-8.56750,-7.85830,-10.49540,0.29950,12.76460,7.05080,-3.19510,-3.28660,-2.45150,-3.19510,28.77000,-2.8268,-2.8575
2021-09-30,364.39700,321.17800,43.21900,19.11500,47.39400,4.00600,62.50300,-19.28400,-2.19000,-21.47400,,-21.47400,-22.27500,-18.84300,-19.28400,-19.28400,32.69290,32.69290,-0.60000,-0.60000,3.56670,11.86040,-5.29200,-5.29200,-5.89300,-5.17100,0.27590,13.93700,6.45760,-2.18190,-2.22240,-1.68660,-2.18190,,0,0
2021-06-30,361.92000,314.44200,47.47800,19.05300,61.57600,2.58400,78.04500,-30.56700,3.09000,-27.47700,,-27.47700,-28.13400,-22.76700,-30.56700,-30.56700,32.52020,32.52020,-0.70000,-0.70000,3.51400,13.11840,-8.44580,-8.44580,-7.59200,-6.29060,0.26540,13.20440,6.81590,-2.71300,-2.76000,-2.06300,-2.71300,,0,0
2021-03-31,328.56400,288.85200,39.71200,16.98200,45.47600,3.65200,58.80600,-19.09400,3.21400,-15.88000,,-15.88000,-15.54200,-9.46500,-19.09400,-19.09400,31.55000,31.55000,-0.30000,-0.30000,4.07600,12.08650,-5.81130,-5.81130,-4.83320,-2.88070,0.23980,12.20480,7.37420,-1.46600,-1.49480,-1.13440,-1.46600,,0.00000,
2020-12-31,422.74450,380.13720,42.60730,21.22660,50.90580,-0.30620,72.43880,-29.83150,7.69750,-22.13380,,-22.13380,-27.70160,-22.37810,-29.83150,-29.83150,31.96350,33.01270,-0.80000,-0.60000,4.26680,10.07880,-7.05660,-7.05660,-5.23570,-5.29350,0.30970,13.80970,6.51720,-2.59060,-2.64930,-2.02910,-2.59060,31.97280,3.0995,3.0107
2020-09-30,373.27600,319.12300,54.15300,16.06300,37.29600,4.77000,48.58900,5.56400,3.13500,8.69900,,8.69900,8.73800,12.58700,5.56400,5.56400,32.00150,33.08950,0.40000,0.40000,4.21090,14.50750,1.49060,1.49060,2.33040,3.37200,0.26820,13.83580,6.50490,0.80510,0.82490,0.62790,0.80510,,0,0
2020-06-30,354.41900,280.53200,73.88700,13.41300,31.30400,4.58600,40.13100,33.75600,5.89600,39.65200,,39.65200,45.11400,47.48400,33.75600,33.75600,31.82840,32.86420,1.50000,1.40000,4.60920,20.84740,9.52430,9.52430,11.18790,13.39770,0.26430,15.61660,5.76310,4.23950,4.35670,3.36440,4.23950,,0,0
2020-03-31,321.11200,252.62600,68.48600,13.09400,27.05500,2.33700,37.81200,30.67400,4.93700,35.61100,,35.61100,35.87800,36.71300,30.67400,30.67400,31.84880,32.97600,1.20000,1.10000,4.29950,21.32780,9.55240,9.55240,11.08990,11.43310,0.24720,11.22060,8.02090,3.56840,3.68450,2.76250,3.56840,,0.00000,
2019-12-31,285.50930,233.12140,52.38790,13.91800,29.34180,8.43050,34.82930,17.55860,5.30680,22.86550,,22.86550,21.91250,22.50320,17.55860,17.55860,19.25470,31.44290,0.77000,0.78000,4.79400,18.34890,6.14990,6.14990,8.00870,7.88180,0.21940,10.61800,8.47610,2.11040,2.17910,1.68380,2.11040,32.17770,3.697,3.6252
2019-09-30,260.95600,216.47200,44.48400,16.83000,57.03000,1.66300,72.19700,-27.71300,4.35500,-23.35800,,-23.35800,-23.22300,-23.11600,-27.71300,-27.71300,27.99230,27.99230,-0.80000,-0.80000,4.87730,17.04660,-10.61980,-10.61980,-8.95090,-8.85820,0.20150,9.55710,9.41710,-2.24130,-2.31280,-1.79360,-2.24130,,0,0
2019-06-30,272.79400,228.94100,43.85300,12.29500,35.12100,2.11200,45.30400,-1.45100,4.57400,3.12300,,3.12300,3.37300,3.50100,-1.45100,-1.45100,8.06400,29.35100,0.13000,0.12000,2.71290,16.07550,-0.53190,-0.53190,1.14480,1.28340,0.33170,8.65850,10.39440,-0.79430,-0.73840,0.41010,-0.79430,,-1.3953,-1.3368
2019-03-31,221.88630,191.61940,30.26700,11.83400,27.86790,2.21800,37.48390,-7.21700,9.81700,2.60010,,2.60010,2.70470,2.79460,-4.33030,-7.21700,8.06400,29.34900,0.10000,0.10000,2.82310,13.64080,-3.25260,-3.25260,1.17180,1.25950,0.27970,10.02880,8.97420,-0.59580,-0.55560,0.34100,-0.59580,-56.29450,1.39530,1.33680
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
