Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12.59800,12.59800,14.80300,9.86400,-12.06900,0.98600,-11.08300,0.41800,-11.50100,-11.50100,-11.50100,-12.60000,-12.06900,122.72200,122.72200,-0.09000,-0.09000,2.35070,0.93030,24.26790,100.00000,-95.80090,-95.80090,-87.97430,-91.29230,0.07430,12.59800,7.14400,-1096.32800,-1096.38200,-6.78410,-76.42880,0.00850,-0.0689,-0.0689
2024-06-30,2.29300,2.29300,17.24500,10.50300,-25.45500,1.18700,-24.26800,,-24.26800,-24.26800,-24.26800,-26.33700,-25.45500,122.44000,122.44000,-0.20000,-0.20000,2.71710,0.66920,3.01200,100.00000,-1110.11800,-1110.11800,-1058.35200,-1058.35200,0.01280,1.46050,61.62230,-287.97750,-287.97910,-13.54790,-95.25830,0.06870,-0.1763,-0.1763
2024-03-31,9.24500,9.24500,18.68600,11.56000,-21.00100,1.69500,-19.30600,,-19.30600,-19.30600,-19.30600,-21.69500,-21.00100,121.42500,121.42500,-0.16000,-0.16000,3.51160,0.41800,0.90430,100.00000,-227.16070,-227.16070,-208.82640,-208.82640,0.04660,,,-68.98690,-68.98700,-9.73220,-40.15140,0.22870,-0.26890,-0.27000
2023-12-31,10.70100,10.70100,21.49500,10.13400,-21.42700,1.88300,-19.54400,,-19.54400,-19.54400,-19.54400,-21.31000,-21.42700,116.11300,116.11300,-0.14000,-0.14000,3.36370,0.38550,0.68370,100.00000,-200.23360,-200.23370,-182.63730,-182.63730,0.04730,,,-52.95910,-52.95910,-8.64550,-32.54510,0.30570,-0.3184,-0.3223
2023-09-30,7.69800,7.69800,30.53100,12.89400,-43.94100,2.28500,-41.65600,,-41.65600,-41.65600,-41.65600,-44.56200,-43.94100,120.52200,120.52200,-0.35000,-0.35000,3.67620,0.32520,0.48190,100.00000,-570.81070,-570.81070,-541.12760,-541.12760,0.02930,,,-79.80840,-79.80840,-15.84460,-53.85390,0.43300,-0.3503,-0.3537
2023-06-30,10.65400,10.65400,48.96800,18.18700,-56.50100,2.19400,-54.30700,,-54.30700,-54.30700,-54.30700,-57.95700,-56.50100,115.60800,115.60800,-0.47000,-0.47000,3.96540,0.21830,0.27930,100.00000,-530.32660,-530.32660,-509.73340,-509.73340,0.03430,,,-60.47550,-60.47550,-17.46210,-47.27280,0.74550,-0.516,-0.5189
2023-03-31,7.80200,7.80200,47.27500,18.32800,-57.80100,1.63800,-56.16300,,-56.16300,-56.16300,-56.16300,-58.89300,-57.80100,107.51500,107.51500,-0.52000,-0.52000,3.37890,0.28000,0.38890,100.00000,-740.84840,-740.84840,-719.85390,-719.85390,0.02630,,,-87.35340,-87.35340,-18.96150,-62.89390,0.58950,-0.26980,-0.27820
2022-12-31,14.68800,14.68800,45.70900,14.80500,-45.82600,0.90200,-44.92400,,-44.92400,-44.92400,-44.92400,-46.61000,-45.82600,93.65400,93.65400,-0.43000,-0.43000,3.48750,0.21310,0.27080,100.00000,-311.99620,-311.99620,-305.85520,-305.85520,0.04390,0.48960,183.82350,-48.80020,-48.80020,-13.43660,-38.40120,0.87550,-0.5462,-0.5551
2022-09-30,5.57300,5.57300,50.63900,14.57300,-59.63900,-0.17200,-59.81100,,-59.81100,-59.81100,-59.81100,-59.71800,-59.63900,97.64200,97.64200,-0.61000,-0.61000,3.37900,0.21600,0.27540,100.00000,-1070.14200,-1070.14200,-1073.22800,-1073.22800,0.01770,,,-66.28800,-66.28800,-18.99670,-51.97250,0.91530,0.5698,0.5656
2022-06-30,4.28400,4.28400,41.23100,14.80300,-51.75000,-0.46900,-52.21900,,-52.21900,-52.21900,-52.21900,-51.62700,-51.75000,95.75700,95.75700,-0.55000,-0.55000,3.31720,0.15600,0.18490,100.00000,-1207.98300,-1207.98300,-1218.93100,-1218.93100,0.01700,,,-38.95950,-38.95950,-20.69300,-32.88120,1.37940,-0.4512,-0.4574
