Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,10.71000,10.71000,58.22600,14.76700,-62.28300,15.98600,-46.29700,,-46.29700,-46.29700,-45.14300,-61.30100,-62.28300,64.02300,64.02300,-0.71000,-0.71000,6.23370,0.01390,0.02490,100.00000,-581.54060,-581.54060,-432.27830,-421.50330,0.01090,1.04950,85.75630,-6.42210,-6.58580,-4.70670,-6.33280,10.30400,-0.3347,-0.3527
2024-06-30,16.96000,16.96000,61.53100,17.74600,-62.31700,-4.97400,-67.29100,0.11700,-67.40800,-67.40800,-65.96300,-63.36000,-62.31700,61.67600,61.67600,-1.07000,-1.07000,6.92430,0.02140,0.03420,100.00000,-367.43520,-367.43520,-396.76300,-388.93280,0.02050,0.76840,117.13270,-11.98280,-12.39660,-8.15910,-11.72610,9.10760,-1.0526,-1.1016
2024-03-31,12.80500,12.80500,56.87300,13.78700,-57.85500,-10.85400,-68.70900,,-68.70900,-68.70900,-68.03300,-60.00600,-57.85500,61.21200,61.21200,-1.11000,-1.11000,7.08110,0.02000,0.03340,100.00000,-451.81570,-451.81570,-536.57950,-531.30020,0.01450,1.33660,67.33310,-11.22350,-11.58010,-7.77030,-10.99910,9.93250,-0.90270,-0.90490
2023-12-31,44.68900,44.68900,63.04500,15.27200,-33.62800,20.17500,-13.45300,,-19.26400,-19.26400,-19.10100,-35.35400,-33.62800,60.50300,60.50300,-0.29000,-0.29000,7.35650,0.02140,0.03130,100.00000,-75.24900,-75.24900,-30.10360,-42.74210,0.04690,3.95830,22.73710,-2.87900,-2.96160,-2.02210,-2.81730,10.96980,2.9919,2.9751
2023-09-30,59.16400,59.16400,64.94100,12.49300,-18.27000,-5.99900,-24.26900,,-24.26900,-24.26900,-24.26900,-18.79300,-18.27000,60.62200,60.62200,-0.40000,-0.40000,10.76860,,,100.00000,-30.88030,-30.88030,-41.01990,-41.01990,0.07600,1.07570,83.66570,-3.62760,-3.73220,-3.11770,-3.62760,11.02780,-0.4346,-0.478
2023-06-30,45.52300,45.52300,60.06000,11.46000,-25.99700,4.04300,-21.95400,,-21.95400,-21.95400,-21.95400,-25.52300,-25.99700,59.80800,59.80800,-0.37000,-0.37000,13.29960,,,100.00000,-57.10740,-57.10740,-48.22620,-48.22620,0.05850,2.27400,39.57800,-3.23390,-3.32550,-2.82140,-3.23390,11.20260,-0.6384,-0.7027
2023-03-31,18.96200,18.96200,65.55200,14.15400,-60.74400,-0.01900,-60.76300,,-60.76300,-60.76300,-60.76300,-59.83900,-60.74400,59.77200,59.77200,-1.02000,-1.02000,9.68360,,,100.00000,-320.34600,-320.34600,-320.44620,-320.44620,0.02360,0.95470,94.26700,-8.88890,-9.13260,-7.56310,-8.88890,11.32100,-0.51220,-0.69260
2022-12-31,21.61000,21.61000,51.45000,12.75100,-42.59100,30.13500,-12.45600,-0.41500,-12.04100,-12.04100,-12.04100,-41.03500,-42.59100,59.65200,59.65200,-0.21000,-0.20000,10.57800,,,100.00000,-197.08940,-197.08940,-57.64000,-55.71960,0.02550,0.74520,120.76500,-1.65510,-1.69830,-1.42280,-1.65510,12.12530,-0.4086,-0.5762
2022-09-30,27.29900,27.29900,53.27300,12.37400,-38.34800,6.67700,-31.67100,1.08800,-32.75900,-32.75900,-32.75900,-35.88500,-38.34800,59.71700,59.71700,-0.55000,-0.55000,7.41960,,,100.00000,-140.47400,-140.47400,-116.01520,-120.00070,0.03270,0.60830,147.94830,-4.53290,-4.64930,-3.92200,-4.53290,12.09070,-0.0217,-0.2569
2022-06-30,30.17500,30.17500,47.08400,11.09100,-28.00000,-5.97500,-33.97500,,-33.97500,-33.97500,-33.97500,-24.61500,-28.00000,59.56700,59.56700,-0.57000,-0.57000,7.80820,,,100.00000,-92.79210,-92.79210,-112.59320,-112.59320,0.03540,0.55590,161.90750,-4.57670,-4.69010,-3.99080,-4.57670,12.43790,0.7456,0.5373
