,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-20,2024-12-31,$2.69,$4.33
1,2024-10-31,2024-09-30,$1.79,$3.93
2,2024-08-08,2024-06-30,$1.71,$3.84
3,2024-05-03,2024-03-31,$2.30,$2.13
4,2024-02-22,2023-12-31,$2.70,$5.76
5,2023-11-02,2023-09-30,$2.55,$2.37
6,2023-08-03,2023-06-30,$2.37,$5.61
7,2023-05-02,2023-03-31,$5.96,$6.89
8,2023-02-23,2022-12-31,$4.89,$15.78
9,2022-11-03,2022-09-30,$5.46,$7.80
10,2022-08-04,2022-06-30,$2.83,$2.90
11,2022-05-04,2022-03-31,$3.34,$7.35
12,2022-02-24,2021-12-31,$1.81,$-1.17
13,2021-11-04,2021-09-30,$1.28,$0.94
14,2021-08-05,2021-06-30,$0.92,$0.54
15,2021-05-04,2021-03-31,$0.75,$1.54
16,2021-02-24,2020-12-31,$0.79,$0.84
17,2020-11-06,2020-09-30,$-0.57,$-0.87
18,2020-08-06,2020-06-30,$0.39,$0.78
19,2020-04-30,2020-03-31,$0.47,$1.43
20,2020-02-25,2019-12-31,$0.54,$0.71
21,2019-11-01,2019-09-30,$0.08,$-1.25
22,2019-08-08,2019-06-30,$0.15,$-0.44
23,2019-05-09,2019-03-31,$0.29,$0.54
24,2019-02-26,2018-12-31,$0.36,$0.26
25,2018-11-08,2018-09-30,$0.27,$0.26
26,2018-08-09,2018-06-30,$0.32,$-0.07
27,2018-05-03,2018-03-31,$0.62,$1.18
28,2018-02-21,2017-12-31,$0.49,$0.54
29,2017-11-14,2017-09-30,$-0.16,$-1.09
30,2017-08-08,2017-06-30,$-0.28,$-1.23
31,2017-05-04,2017-03-31,$-0.37,$0.23
32,2017-02-28,2016-12-31,$-0.31,$-0.34
33,2016-11-03,2016-09-30,$-0.26,$-0.41
34,2016-08-09,2016-06-30,$-0.49,$-0.68
35,2016-05-05,2016-03-31,$-0.55,$-0.57
36,2016-02-19,2015-12-31,$-0.62,$-1.02
37,2015-10-30,2015-09-30,$-0.55,$-1.31
38,2015-07-30,2015-06-30,$-0.37,$-0.52
39,2015-04-30,2015-03-31,$-0.37,$-0.23
40,2015-02-20,2014-12-31,$-0.29,$-0.50
