Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2147.99100,1240.09300,907.89790,907.49500,907.49500,0.40310,-16.41200,-16.00900,9.35400,-25.36300,-25.36300,19.34900,-6.01400,50.15710,0.40310,59.68400,59.90200,-0.10000,-0.10000,1.33970,0.40780,0.68850,42.26730,0.01880,0.01880,-0.74530,-0.28000,0.17230,0.30680,3.21110,28.02820,-0.97640,-1.59720,-0.20340,-0.57820,43.48960,1.1707,0.5553
2024-06-30,2683.05300,1568.74500,1114.30800,1042.55700,1042.55700,71.75100,-9.65700,62.09400,17.10300,44.99100,44.99100,,44.99100,144.48300,71.75100,59.63300,59.90500,0.75000,0.75000,1.22890,0.40680,0.68590,41.53140,2.67420,2.67420,2.31430,1.67690,0.21830,0.31990,3.16540,28.43210,1.72590,4.32930,0.36610,1.02380,43.68250,1.421,0.7423
2024-03-31,3406.25400,1977.18000,1429.07400,1343.05300,1343.05300,86.02100,-26.16500,59.85600,19.84400,40.01200,40.01200,,40.01200,180.73200,86.02100,59.55800,59.84100,0.67000,0.67000,1.21720,0.41070,0.69690,41.95440,2.52540,2.52540,1.75720,1.17470,0.27920,0.40950,4.12690,21.80830,1.56010,4.03680,0.32790,0.91940,43.01440,0.04490,-0.60560
2023-12-31,2965.74200,1862.19000,1103.55200,1134.49500,1134.49500,-30.94290,-13.27300,-44.21600,-21.23700,-22.97900,-22.97900,,-35.12800,68.85310,-30.94310,59.43200,59.60800,-0.58000,-0.59000,1.20150,0.41480,0.70890,37.21000,-1.04330,-1.04340,-1.49090,-1.18450,0.24160,0.47830,4.86560,18.49710,-0.91200,-1.53250,-0.18720,-0.53360,42.33980,4.3376,3.2745
2023-09-30,2218.20500,1400.63800,817.56710,896.14500,896.14500,-78.57790,-19.68000,-98.25800,-24.07200,-74.18600,-74.18600,12.14900,-62.03700,-34.89390,-78.57790,59.47400,59.63000,-1.05000,-1.04000,1.23060,0.40290,0.67470,36.85710,-3.54240,-3.54240,-4.42960,-2.79670,0.18110,0.28300,2.55460,35.23000,-2.80280,-7.01040,-0.60570,-1.67370,44.49860,3.2875,2.8049
2023-06-30,2686.06600,1545.61100,1140.45500,1014.49500,1014.49500,125.96000,-19.18500,106.77500,28.19800,78.57700,78.57700,,78.57700,196.38000,125.96000,59.45100,59.60400,1.32000,1.32000,1.25870,0.39600,0.69040,42.45820,4.68940,4.68940,3.97510,2.92540,0.21830,0.30500,3.38390,26.59630,2.88550,6.98550,0.63860,1.74300,45.80100,3.6202,2.7213
2023-03-31,3417.59400,1955.66600,1461.92800,1363.99000,1363.99000,97.93800,-30.39200,67.54600,19.22300,48.32300,48.32300,,48.32300,190.49200,97.93800,59.33400,59.54400,0.81000,0.81000,1.24450,0.40370,0.72100,42.77650,2.86570,2.86570,1.97640,1.41390,0.28050,0.38990,4.36980,20.59590,1.83310,4.67570,0.39670,1.09310,44.34700,-6.42420,-7.93020
2022-12-31,2473.74500,1412.99600,1060.75000,966.46880,966.46800,94.28080,-17.74000,76.54000,12.21200,64.32800,64.32800,,64.32800,162.85680,94.28000,60.35100,60.71700,1.10000,1.09000,1.10960,0.31370,0.52840,42.88030,3.81130,3.81120,3.09410,2.60040,0.20640,0.28860,3.61630,24.88710,2.47490,6.51210,0.53670,1.69840,43.85790,4.1308,2.6667
2022-09-30,2641.34100,1462.09400,1179.24700,1008.22600,1008.22600,171.02100,-17.09300,153.92800,38.04700,115.88100,115.88100,,115.88100,237.55400,171.02100,60.05300,60.38400,1.93000,1.92000,1.13220,0.30430,0.50550,44.64580,6.47480,6.47480,5.82760,4.38720,0.21770,0.29680,3.12340,28.81490,4.26650,10.53030,0.95520,2.96830,45.49840,2.9242,0.8902
2022-06-30,2665.42600,1479.70700,1185.71900,984.03700,984.03700,201.68190,-10.91800,190.76400,46.36200,144.40200,144.40200,,144.40200,264.79190,201.68190,60.45200,60.78200,2.39000,2.38000,1.15750,0.29820,0.46070,44.48520,7.56660,7.56660,7.15700,5.41760,0.21960,0.30640,2.86470,31.41740,5.16680,12.36170,1.18970,3.62600,46.48870,5.9662,4.3521
