Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,2.28750,1.13730,,,-3.42490,0.04020,-3.38470,,-3.38470,-3.38470,,-3.38470,-3.42470,-3.42490,3.27600,3.27600,-1.03000,-1.03000,3.96830,,,,,,,,,,,-90.96750,-90.96740,-68.48640,-90.96750,1.13890,-0.9379,-0.9389
2024-06-30,,,,1.73040,1.35160,,,-3.08200,0.07170,-3.01030,,-3.01030,-3.01030,,-3.01030,-3.08190,-3.08200,2.98300,2.98300,-1.01000,-1.01000,4.81930,,,,,,,,,,,-49.97500,-49.97500,-39.60450,-49.97500,2.09960,-0.978,-0.978
2024-03-31,,,,1.53910,1.27050,,,-2.80960,0.08320,-2.72640,,-2.72640,-2.72640,,-2.72640,-2.80950,-2.80960,2.46700,2.46700,-1.11000,-1.11000,9.69690,,,,,,,,,,,-30.69090,-30.69090,-27.41530,-30.69090,3.11040,-0.83050,-0.83050
2023-12-31,,,,1.33210,1.13730,,,-2.46950,0.06450,-2.40490,,-2.40490,-2.40490,,-2.40490,-2.46930,-2.46950,1.31200,1.31200,-1.47000,-1.47000,7.70960,,,,,,,,,,,-48.20310,-48.20310,-41.56000,-48.20310,3.87960,-1.7462,-1.7463
2023-09-30,,,,1.15170,1.01590,,,-2.16760,0.08570,-2.08200,,-2.08200,-2.08200,,-2.08200,-2.16760,-2.16760,1.35000,1.35000,-1.54000,-1.54000,9.57240,,,,,,,,,,,-29.04560,-29.04560,-25.75800,-29.04560,5.82020,-1.2975,-1.2996
2023-06-30,,,,1.68820,1.02630,,,-2.71450,0.10190,-2.61260,,-2.61260,-2.61260,,-2.61260,-2.71450,-2.71450,1.34700,1.34700,-1.94000,-1.94000,12.04910,,,,,,,,,,,-28.52250,-28.52240,-25.89150,-28.52240,7.46780,-1.246,-1.246
2023-03-31,,,,1.62750,2.47810,,,-4.10550,0.08350,-4.02210,,-4.02210,-4.02210,,-4.02210,-4.10550,-4.10550,1.13900,1.13900,-3.53000,-3.53000,5.65480,,,,,,,,,,,-39.65660,-39.65660,-32.35140,-39.65660,8.26890,-1.85610,-1.85610
2022-12-31,,,,3.17610,2.62360,,,-5.79970,-7.21260,-13.01230,,-13.01230,-13.01230,,-13.01230,-5.48700,-5.79970,0.80550,0.80550,-16.25000,-16.25000,8.39890,,,,,,,,,,,-174.17720,-174.17710,-150.95760,-174.17710,9.31510,-3.1498,-3.1498
2022-09-30,,,,3.13680,2.92030,,,-6.05710,0.03670,-6.02040,,-6.02040,-6.02040,,-6.02040,-5.90060,-6.05710,0.81000,0.81000,-7.40000,-7.40000,9.12750,,,,,,,,,,,-34.92110,-61.59140,-32.36000,-34.92110,21.69240,-3.5891,-3.5891
2022-06-30,,,,3.13730,2.03450,,,-5.17170,0.00740,-5.16440,,-5.16440,-5.16440,,-5.16440,-4.93400,-5.17170,0.79710,0.79710,-6.40000,-6.40000,8.88620,,,,,,,,,,,-25.71660,-41.58280,-23.84550,-25.71660,25.38960,-2.9082,-2.9082
2022-03-31,,,,2.04400,1.18470,,,-3.22870,0.00160,-3.22710,,-3.22710,-3.22710,,-3.22710,-3.03160,-3.22870,0.79160,0.79160,-4.00000,-4.00000,15.48920,,,,,,,,,,,-13.88800,-20.98630,-13.27990,-13.88800,29.34410,-2.27770,-2.27770
2021-12-31,,,,2.06450,1.30450,,,-3.36900,0.00350,-3.36550,-0.18180,-3.18380,-3.18380,,-3.18380,-3.17190,-3.36900,0.76600,0.76600,-4.40000,-4.40000,18.87410,,,,,,,,,,,-12.49280,-18.26780,-12.03090,-12.49280,32.44440,-3.667,-3.667
2021-09-30,,,,1.72240,1.33810,,,-3.11140,0.00180,-3.10970,-0.12240,-2.98720,-2.98720,,-2.98720,-2.91570,-3.11140,0.77660,0.77660,-3.80000,-3.80000,16.85420,,,,,,,,,,,-10.97900,-15.75990,-10.29180,-10.97900,34.88460,-1.9533,-1.9533
2021-06-30,,,,1.61500,1.32920,,,-3.45980,0.16560,-3.29420,-0.13720,-3.15700,-3.15700,,-3.15700,-3.26100,-3.45980,0.77030,0.77030,-4.00000,-4.00000,19.43350,,,,,,,,,,,-10.79640,-15.18380,-10.13890,-10.79640,37.47830,-2.6839,-2.6839
2021-03-31,,,,1.47620,0.71710,,,-2.19330,0.00460,-2.18870,-0.08920,-2.09950,-2.09950,,-2.09950,-1.99400,-2.19330,0.72920,0.72920,-2.80000,-2.80000,22.40350,0.00060,0.00520,,,,,,,,,-6.69990,-9.25380,-6.29750,-6.69610,40.37640,-3.07680,-3.07680
2020-12-31,,,,1.71090,1.98230,,,-10.39320,-0.05610,-10.44940,-0.71460,-9.73480,-9.73480,,-9.73480,-10.34940,-10.39320,0.37500,0.37500,-34.00000,-34.00000,13.27050,0.00200,0.00710,,,,,,,,,-42.43670,-69.07830,-38.60790,-42.35380,32.35010,-5.2794,-5.2794
2020-09-30,,,,0.53260,0.42300,,,-2.95550,-0.18620,-3.14170,-0.07050,-3.07130,-3.07130,,-3.07130,-2.59750,-2.95550,0.27970,0.27970,-11.00000,-11.00000,0.14140,0.01290,0.29390,,,,,,,,,-55.56650,87.28400,-32.02870,-54.85070,19.17180,0.1502,0.1502
2020-06-30,,,,0.42710,0.37490,,,-0.80200,-0.01930,-0.82120,-0.08780,-0.73340,-0.73340,,-0.73340,-0.60100,-0.80200,0.27580,0.27580,-2.60000,-2.60000,0.30390,0.01350,0.22250,,,,,,,,,-11.12410,27.65750,-7.32570,-10.97390,23.91380,-1.2714,-1.2714
2020-03-31,,,,0.50180,0.48440,,,-0.98610,-0.01630,-1.00250,-0.12810,-0.87430,-0.87430,,-0.87430,-0.78520,-0.98610,0.27580,0.27580,-3.20000,-3.20000,0.28610,,0.11110,,,,,,,,,-12.08640,39.57080,-8.73290,-12.08640,26.37280,-1.98130,-1.98130
2019-12-31,,,,0.52390,0.38800,,,-0.91200,-0.02300,-0.93500,-0.16060,-0.77440,-0.77440,,-1.28140,-0.70930,-0.91200,0.27630,0.27630,-4.40000,-4.40000,0.84520,,0.10020,,,,,,,,,-9.66540,47.51460,-7.11600,-9.66540,29.20560,-2.219,-2.219
2019-09-30,,,,0.58500,0.41900,,,-1.00400,-0.00080,-1.00480,-0.14130,-0.86350,-0.86350,,-0.86350,-0.80310,-1.00400,0.27630,0.27630,-3.20000,-3.20000,2.48640,,,,,,,,,,,-9.95910,73.76720,-7.97990,-9.95910,31.62040,-2.6127,-2.6127
2019-06-30,,,,0.72690,0.41010,,,-1.13700,-0.00270,-1.13970,-0.17060,-0.96910,-0.96910,,-0.96910,-0.93600,-1.13700,0.27630,0.27630,-3.60000,-3.60000,1.26350,,0.02710,,,,,,,,,-11.39810,63.00700,-8.57160,-11.39810,30.78980,-2.923,-2.923
2019-03-31,,,,0.48480,0.39780,,,-0.88250,0.00140,-0.88110,-0.13030,-0.75080,-0.75080,,-0.75080,-0.68160,-0.88250,0.26820,0.27630,-2.80000,-2.80000,2.12890,,0.02520,,,,,,,,,-8.22940,67.32680,-6.21660,-8.22940,33.04120,-2.19880,-2.19880
2018-12-31,,,,0.57470,0.16750,,,-0.74210,0.00130,-0.74080,-0.13150,-0.60940,-0.60940,,-0.60940,-1.16280,-0.74210,0.26660,0.26660,-2.99550,-2.99550,3.12900,,0.02370,,,,,,,,,-6.28130,82.70660,-4.88220,-6.28130,35.11680,-2.1604,-2.1604
