Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,71.36000,6.90500,64.45500,14.48000,57.60700,72.08700,-7.63200,-2.83300,-10.46500,0.32300,-10.78800,-10.78800,-10.78800,-8.27000,-7.63200,120.95760,120.95760,-0.09000,-0.09000,4.14530,0.40490,0.68050,90.32370,-10.69510,-10.69510,-14.66510,-15.11770,0.20450,0.47540,0.97670,92.15160,-6.84770,-7.28610,-3.09210,-4.07490,1.33680,-0.031,-0.031
2024-09-30,44.75500,5.50300,39.25200,19.50100,58.81700,78.31800,-39.06600,-2.47100,-41.53700,,-41.53700,-41.53700,-41.53700,-39.32600,-39.06600,124.30230,124.30230,-0.33000,-0.33000,2.45740,0.40150,1.30620,87.70420,-87.28860,-87.28860,-92.80970,-92.80970,0.10230,0.39270,0.74440,120.89620,-26.51730,-28.28550,-9.49730,-15.86980,1.33880,-0.275,-0.2761
2024-06-30,30.85800,3.46400,27.39400,19.29800,58.17300,77.47100,-50.07700,-2.25500,-52.33200,,-52.33200,-52.33200,-52.33200,-52.11400,-50.07700,123.48090,123.48090,-0.42000,-0.42000,8.46300,0.52230,1.09320,88.77440,-162.28200,-162.28200,-169.58970,-169.58970,0.06940,0.24960,0.71080,126.61190,-28.07110,-29.01470,-11.76640,-13.41040,1.60050,-0.3367,-0.3367
2024-03-31,49.56900,3.25600,46.31300,23.14100,54.79400,77.93500,-31.62200,-3.43600,-35.05800,0.32400,-35.38200,-35.38200,-35.38200,-32.98900,-31.62200,111.04850,111.04850,-0.32000,-0.32000,9.89370,0.47410,0.90160,93.43140,-63.79390,-63.79390,-70.72570,-71.37930,0.10360,0.24580,1.33420,67.45870,-15.72940,-16.17890,-7.39370,-8.27180,1.94750,-0.28460,-0.28460
2023-12-31,13.52600,2.24600,11.28000,23.77500,48.67400,72.44900,-61.16900,-5.02500,-66.19400,0.09000,-66.28400,-66.28400,-66.28400,-62.25600,-61.16900,69.30550,69.30550,-0.58000,-0.58000,7.08050,0.69470,2.27590,83.39490,-452.23280,-452.23270,-489.38350,-490.04900,0.03960,0.17100,0.52410,171.71600,-74.75610,-80.60910,-19.41740,-22.81990,0.91610,-0.4736,-0.4728
2023-09-30,38.10900,1.18200,36.92700,26.23600,47.59500,73.83100,-36.90400,-4.83800,-41.74200,3.02300,-44.76500,-44.76500,-44.76500,-38.04900,-36.90400,61.72730,61.72730,-0.73000,-0.73000,6.72130,0.81120,4.29790,96.89840,-96.83800,-96.83800,-109.53320,-117.46570,0.13010,0.08500,1.96270,45.85610,-95.82160,-111.65570,-15.28030,-18.08690,0.75520,-0.701,-0.7021
2023-06-30,5.19000,0.77600,4.41400,25.21900,45.95800,71.17700,-66.76300,-4.22800,-70.99100,,-70.99100,-70.99100,-70.99100,-68.20100,-66.76300,61.43060,61.43060,-1.16000,-1.16000,8.42540,0.71280,2.48130,85.04820,-1286.37800,-1286.37800,-1367.84200,-1367.84200,0.01620,0.07410,0.30160,298.38730,-88.17880,-96.32950,-22.13700,-25.32910,1.30630,-1.0767,-1.0812
2023-03-31,2.78100,0.78300,1.99800,35.34500,42.91800,78.26300,-76.26500,-3.83500,-80.10000,,-80.10000,-80.10000,-80.10000,-78.06300,-76.26500,61.16910,61.16910,-1.31000,-1.31000,9.93050,0.58720,1.42250,71.84470,-2742.35900,-2742.35900,-2880.25900,-2880.25900,0.00730,0.09160,0.21780,413.23630,-57.32400,-60.34720,-21.10910,-23.66360,2.27730,-1.31350,-1.31480
2022-12-31,2.96100,0.48500,2.47600,33.87700,37.02300,70.90000,-68.42400,-3.59500,-72.01900,,-72.01900,-72.01900,-72.01900,-70.41900,-68.42400,55.03230,55.03230,-1.19000,-1.19000,11.56950,0.48550,0.94360,83.62040,-2310.84100,-2310.84000,-2432.25300,-2432.25300,0.00660,0.06450,0.35010,257.08210,-34.36330,-35.58380,-16.03010,-17.67990,3.43370,-1.4137,-1.4262
2022-09-30,0.72500,0.26900,0.45600,69.73100,35.47300,105.20400,-104.74800,-2.96100,-107.70900,,-107.70900,-107.70900,-107.70900,-105.26700,-104.74800,57.09170,57.09170,-1.89000,-1.89000,13.38790,0.42080,0.72660,62.89660,-14448.00000,-14448.00000,-14856.41000,-14856.41000,0.00140,0.06250,0.29820,301.77930,-39.77820,-40.89200,-21.16450,-23.03800,4.44550,-0.956,-1.2263
2022-06-30,,,,38.20500,27.62200,,-65.82700,-1.57900,-67.40600,,-67.40600,-67.40600,-67.40600,-65.40000,-65.82700,51.42240,51.42240,-1.31000,-1.31000,10.74980,0.27240,0.37430,,,,,,,,,,-34.49960,-34.49960,-22.43400,-25.10280,3.79190,-1.1854,-1.1869
2022-03-31,,,,40.62200,22.00600,,-62.62800,-1.69600,-64.32400,,-64.32400,-64.32400,-64.32400,-61.86000,-62.62800,50.51350,50.51350,-1.27000,-1.27000,10.88850,0.22280,0.28660,,,,,,,,,,-25.34720,-25.34720,-17.66610,-19.70020,4.94100,-1.12790,-1.13040
2021-12-31,,,,52.55800,18.72800,,-71.28600,-0.04000,-71.32600,,-71.32600,-71.32600,-71.32600,-70.26500,-71.28600,49.40560,49.40560,-1.44000,-1.44000,12.08590,0.19550,0.24300,,,,,,,,,,-23.96090,-23.96090,-17.47540,-19.27590,5.92320,-1.081,-1.0865
2021-09-30,,,,40.60400,16.47400,,-57.07800,0.09800,-56.98000,,-56.98000,-56.98000,-56.98000,-55.80800,-57.07800,50.09790,50.09790,-1.14000,-1.14000,20.03200,,,,,,,,,,,,-15.69720,-15.69720,-14.72320,-15.69720,7.24050,-0.8129,-0.8156
2021-06-30,,,,30.76500,11.31500,,-42.08000,0.07200,-42.00800,,-42.00800,-42.00800,-42.00800,-41.17700,-42.08000,50.00070,50.00070,-0.84000,-0.84000,32.03370,,,,,,,,,,,,-10.13490,-10.13490,-9.70400,-10.13490,8.28210,-0.6635,-0.6637
2021-03-31,,,,21.63100,14.45400,,-36.08500,0.04300,-36.04200,,-36.04200,-36.04200,-36.04200,-35.37100,-36.08500,47.28080,47.28080,-0.76000,-0.76000,30.42800,,,,,,,,,,,,-7.99170,-7.99170,-7.64550,-7.99170,9.04030,-0.97720,-0.98890
2020-12-31,,,,27.37400,6.69000,,-34.06400,0.01500,-34.04900,,-34.04900,-34.04900,-34.04900,-33.65000,-34.06400,35.66820,35.66820,-0.70000,-0.70000,12.95580,,,,,,,,,,,,-12.58180,-12.58180,-11.41550,-12.58180,6.24440,-1.0375,-1.042
2020-09-30,,,,32.74300,5.56000,,-38.30300,0.09900,-38.20400,,-38.20400,-38.20400,-38.20400,-38.24400,-38.30300,37.74850,37.74850,-1.01000,-1.01000,9.17660,,,,,,,,,,,,-22.07420,-22.07420,-19.29370,-22.07420,4.57870,-0.8872,-0.8901
2020-06-30,,,,30.00900,5.61800,,-35.62700,0.21500,-35.41200,,-35.41200,-35.41200,-35.41200,-35.74100,-35.62700,37.58730,37.58730,-0.94000,-0.94000,11.82690,,,,,,,,,,,,-16.94980,-16.94980,-15.26580,-16.94980,5.54320,-0.3781,-0.378
2020-03-31,,,,25.18200,3.46900,,-28.65100,0.63800,-28.01300,,-28.01300,-28.01300,-28.01300,-28.81600,-28.65100,24.25640,24.25640,-1.15000,-1.15000,20.77220,,,,,,,,,,,,-11.58130,-11.58130,-11.01180,-11.58130,6.45500,-0.86620,-0.86790
2019-12-31,,,,10.75700,2.23700,,-12.99400,0.42600,-12.56800,0.00000,-12.56800,-12.56800,-12.56800,-12.84000,-12.99400,1.84300,1.84300,-6.13000,-6.13000,20.33110,,,,,,,,,,,,19.32680,19.32680,-11.74450,19.32680,-30.65960,-9.6494,-9.6899
2019-09-30,,,,12.34800,2.30000,,-14.64800,0.16800,-14.48000,,-14.48000,-14.48000,-14.48000,-14.69300,-14.64800,1.91560,1.91560,-7.56000,-7.56000,,,,,,,,,,,,,,,,,,-4.928,-4.9203
2019-06-30,,,,7.21400,1.32400,,-8.53800,0.24800,-8.29000,,-8.29000,-8.29000,-8.29000,-8.71000,-8.53800,1.76770,1.76770,-4.69000,-4.69000,,,,,,,,,,,,,,,,,,-4.3324,-4.3476
2019-03-31,,,,6.20300,0.74900,,-6.95200,0.29400,-6.65800,,-6.65800,-6.65800,-6.65800,-7.04800,-6.95200,1.63270,1.63270,-4.08000,-4.08000,,,,,,,,,,,,,,,,,,-4.33270,-4.44480
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2017-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
